condition;iter;t;dt;5FTHFabc;ACALDt;ACt;ADEt2;ADNabc;ATPase;CO2t;COAabc;DADNabc;DCYTabc;DGSNabc;DURIabc;FAt;FORt;GLCpts;GLYCt;GSNabc;GUAt2;H2Ot;Ht;LIPTA;L_LACt2r;NACabc;NAt;NAt3;NH3t;O2t;PIabc;PYRt2r;RIBFLVabc;THMDabc;URAt2;trdoxt;trdrdt;AAabc;5FTHFPGS;ACKr;ACPPAT;ACPS;ACP_transl;ADK1;ADPT;AGPAT;APG3PAT;BPNT;CLPNS;CTPDP;CTPS2;CTPSDUMP;CYTK1;CYTK2;DADK;DADNK;DAGGALT;DAGPST;DASYN;DCDPMP;DCMPDA;DCTPDP;DCTPMP;DCYTK;DGK1;DGSNK;DNAP;DRPA;DURIK1;DUTPDP;ENO;FAKr;FBA;FMETTRS;FMNAT;FTHFCL;GALU;GAPD;GAPDP;GHMT;GHMT2;GK1;GLYK;GUAPRT;LDH_L;MTHFC;MTHFD;NADHK;NADK;NADS;NCTPPRT;NNATr;NOX;NTD1;NTD5;NTD6;NTD8;NTD9;PAPA;PDH_E1;PDH_E2;PDH_E3;PDH_acald;PFK;PGI;PGK;PGK2;PGK3;PGK4;PGM;PGMT;PGPP;PGSA;PPA;PPM;PPM2;PRPPS;PSSYN;PTAr;PUNP1;PUNP2;PUNP3;PUNP4;PYK;PYK2;PYK3;PYK4;PYK5;PYK6;PYK7;PYK8;PYK9;PdhC_transl;RBFK;RNDR1;RNDR2;RNDR3;RNDR4;RPE;RPI;TALA;TKT1;TKT2;TMDK1;TMPK;TPI;TRDR;UDPG4E;UDPGALM;UMPK;UPPRT;dUTPase_transl;rRNAP;rRNA_degrad;tRNAP;AATRS;Ribosome
1;48600;0.0256492;2.44944e-07;0.0207363;9.78976e-20;7.18152e-20;2.20469e-11;0.00953997;6.76483e-10;9.79934e-20;0.101972;0.218265;0.00802008;0.0539225;0.00222797;1.05723e-12;9.57994e-20;5.46754;1.29557e-12;0.00260864;2.69395e-11;1.7236e-09;5.1242e-11;0.000717247;4.78768e-20;0.098426;2.23032e-12;1.79892e-19;3.2242e-12;6.8701e-10;2.81036;1.36709e-09;0.0792739;0.0588897;4.69793e-11;1.05614e-15;1.37905e-05;0.776011;0.00772037;0.000599305;0.024755;0.000478142;0.0120437;0.564352;0.212496;0.0305107;0.0203831;0.00407216;0.00102007;2.12425;4.7449;0.00240955;1.32748;3.14139e-11;0.00241176;0.0227259;0.0102417;4.63439e-05;0.0103342;9.82321e-11;6.08951e-11;2.00253e-10;2.00253e-10;1.28652e-10;0.00275536;0.00949353;0.00511784;0.0129759;0.00451787;5.99637e-07;6.64982;0.0626827;13.7665;0.0132477;3.89611e-11;0.00208672;0.00584617;14.5677;2.80405e-10;0.0353447;9.43989e-11;0.507414;0.000659571;0.48066;0.000537726;0.00974013;0.023541;4.60368e-11;2.07049e-05;0.0347914;0.00180993;0.0107868;7.1358;1.22125e-10;1.18907e-10;1.16019e-10;1.1114e-10;1.73194e-10;0.000566013;0.0522177;0.0326108;0.0564047;8.32999e-06;30.1978;1.76887;1.81879;5.07719e-07;0.000219101;0.000370507;4.36979;0.00152213;0.00037674;0.010402;1.16553;0.0109347;0.117418;15.7042;0.00102051;0.00131094;0.000127295;0.00102272;2.47186e-05;4.78324e-05;18.9714;2.90209;1.70723;11.338;0.0422129;3.89627e-10;0.013471;0.0420047;2.9221e-08;4.20876e-05;0.00156616;2.57223e-11;0.00366366;0.0317515;0.0134039;0.213457;0.0348711;0.339571;0.708221;0.450318;0.0134208;0.0104479;30.2444;0.0442385;0.0220753;0.0530759;0.917202;0.189177;1.74246e-05;0.000323815;1.56373e-13;0.0786044;3.87648;496.004
1;48700;0.0256605;9.79777e-08;0.0207372;9.79e-20;7.18169e-20;2.20475e-11;0.00953911;6.765e-10;9.79959e-20;0.101974;0.218268;0.00801701;0.0539212;0.00222784;1.05728e-12;9.58018e-20;5.46768;1.29565e-12;0.00260761;2.69402e-11;1.72364e-09;5.12537e-11;0.000717802;4.7878e-20;0.0984205;2.23057e-12;1.79896e-19;3.22456e-12;6.87027e-10;2.81043;1.36712e-09;0.0792622;0.0588898;4.69805e-11;1.05569e-15;1.37891e-05;0.77603;0.00772048;0.000599339;0.0247544;0.000478156;0.0120438;0.564369;0.212501;0.0305082;0.0203851;0.0040724;0.00102153;2.12426;4.74497;0.00240826;1.32748;3.14163e-11;0.00241181;0.0227263;0.01024;4.63769e-05;0.0103346;9.82345e-11;6.09002e-11;2.0022e-10;2.0022e-10;1.28657e-10;0.00275537;0.00949365;0.00511865;0.012976;0.00451781;5.59929e-07;6.64994;0.0626851;13.7668;0.0132475;3.89621e-11;0.00208686;0.0058461;14.568;2.80425e-10;0.0353447;9.44007e-11;0.507426;0.000659578;0.480672;0.000537704;0.00974037;0.0235426;4.60385e-11;2.07049e-05;0.0347921;0.00180988;0.0107867;7.13603;1.22127e-10;1.1891e-10;1.16022e-10;1.11143e-10;1.73197e-10;0.000565947;0.0522161;0.03261;0.056403;8.3336e-06;30.1986;1.76891;1.81883;5.12484e-07;0.000219138;0.000370499;4.36986;0.00152208;0.000376657;0.0104024;1.16556;0.0109375;0.117422;15.7047;0.00102053;0.00131096;0.000127329;0.00102276;2.47861e-05;4.78755e-05;18.9719;2.90213;1.70725;11.3382;0.0422133;3.89636e-10;0.0134713;0.0420053;3.12622e-08;4.20881e-05;0.00156612;2.5723e-11;0.00366372;0.031752;0.0134041;0.213463;0.0348723;0.33958;0.708252;0.450329;0.013421;0.0104481;30.2452;0.0442415;0.0220738;0.0530725;0.917222;0.189182;1.74247e-05;0.000323821;1.56373e-13;0.0786019;3.87627;495.992
1;48800;0.0256789;1.95955e-07;0.0207386;9.7904e-20;7.18199e-20;2.20485e-11;0.00953772;6.76527e-10;9.79999e-20;0.101977;0.218273;0.00801203;0.0539191;0.00222761;1.05736e-12;9.58057e-20;5.4679;1.29578e-12;0.00260592;2.69414e-11;1.72371e-09;5.12729e-11;0.000718706;4.78799e-20;0.0984116;2.23098e-12;1.79904e-19;3.22513e-12;6.87056e-10;2.81054;1.36717e-09;0.0792431;0.05889;4.69825e-11;1.05496e-15;1.37867e-05;0.776062;0.00772066;0.000599395;0.0247535;0.000478178;0.012044;0.564397;0.212508;0.0305041;0.0203883;0.00407277;0.0010239;2.12428;4.74508;0.00240616;1.32749;3.14201e-11;0.00241188;0.022727;0.0102372;4.64308e-05;0.0103352;9.82384e-11;6.09085e-11;2.00167e-10;2.00167e-10;1.28664e-10;0.0027554;0.00949386;0.00511996;0.0129762;0.00451771;5.59944e-07;6.65015;0.0626889;13.7674;0.0132473;3.89637e-11;0.0020871;0.00584599;14.5686;2.80457e-10;0.0353448;9.44035e-11;0.507445;0.000659591;0.480693;0.000537668;0.00974075;0.0235451;4.60412e-11;2.07051e-05;0.0347931;0.00180979;0.0107867;7.1364;1.22132e-10;1.18915e-10;1.16027e-10;1.11147e-10;1.73202e-10;0.000565839;0.0522136;0.0326088;0.0564003;8.33946e-06;30.1999;1.76898;1.8189;5.20256e-07;0.000219198;0.000370487;4.36999;0.00152201;0.000376522;0.0104031;1.1656;0.0109421;0.117428;15.7054;0.00102056;0.00131101;0.000127384;0.00102283;2.4896e-05;4.79456e-05;18.9728;2.90219;1.70729;11.3384;0.0422139;3.8965e-10;0.0134717;0.0420062;3.12639e-08;4.20888e-05;0.00156605;2.57241e-11;0.00366382;0.0317529;0.0134043;0.213472;0.0348742;0.339594;0.708303;0.450346;0.0134214;0.0104484;30.2463;0.0442464;0.0220713;0.0530669;0.917255;0.18919;1.74251e-05;0.000323831;1.56373e-13;0.0785979;3.87592;495.972
1;48900;0.0257157;3.91911e-07;0.0207414;9.79119e-20;7.18257e-20;2.20504e-11;0.00953494;6.76582e-10;9.80078e-20;0.101985;0.218283;0.00800205;0.0539149;0.00222716;1.05751e-12;9.58134e-20;5.46834;1.29605e-12;0.00260256;2.69436e-11;1.72385e-09;5.13112e-11;0.000720519;4.78838e-20;0.0983936;2.23181e-12;1.79918e-19;3.22628e-12;6.87112e-10;2.81077;1.36729e-09;0.0792048;0.0588905;4.69864e-11;1.0535e-15;1.3782e-05;0.776126;0.00772101;0.000599506;0.0247516;0.000478223;0.0120444;0.564452;0.212522;0.030496;0.0203948;0.00407352;0.00102863;2.12432;4.74531;0.00240196;1.32751;3.14278e-11;0.00241203;0.0227284;0.0102315;4.65389e-05;0.0103364;9.82463e-11;6.09251e-11;2.00063e-10;2.00063e-10;1.28678e-10;0.00275546;0.00949427;0.00512249;0.0129767;0.0045175;6.50777e-07;6.65056;0.0626965;13.7684;0.0132468;3.8967e-11;0.00208757;0.00584577;14.5697;2.8052e-10;0.0353449;9.44091e-11;0.507484;0.000659615;0.480734;0.000537596;0.00974152;0.0235501;4.60467e-11;2.07053e-05;0.0347952;0.00180961;0.0107867;7.13714;1.2214e-10;1.18925e-10;1.16037e-10;1.11157e-10;1.73211e-10;0.000565623;0.0522087;0.0326062;0.0563947;8.35119e-06;30.2024;1.76912;1.81904;5.35865e-07;0.000219317;0.000370462;4.37023;0.00152187;0.000376254;0.0104045;1.16569;0.0109512;0.11744;15.7068;0.00102063;0.0013111;0.000127493;0.00102295;2.51164e-05;4.8086e-05;18.9745;2.90233;1.70737;11.3388;0.0422151;3.8968e-10;0.0134726;0.042008;2.69686e-08;4.20903e-05;0.00156592;2.57263e-11;0.00366401;0.0317546;0.0134049;0.21349;0.034878;0.339621;0.708406;0.45038;0.0134222;0.0104491;30.2486;0.0442562;0.0220663;0.0530557;0.917321;0.189206;1.74257e-05;0.000323851;1.56373e-13;0.0785898;3.87521;495.934
1;49000;0.0257353;1.56764e-07;0.0207429;9.79162e-20;7.18288e-20;2.20514e-11;0.00953346;6.76611e-10;9.8012e-20;0.101988;0.218288;0.00799675;0.0539126;0.00222692;1.05759e-12;9.58176e-20;5.46858;1.29619e-12;0.00260077;2.69449e-11;1.72392e-09;5.13316e-11;0.000721486;4.78859e-20;0.0983841;2.23225e-12;1.79926e-19;3.22689e-12;6.87142e-10;2.81089;1.36734e-09;0.0791844;0.0588907;4.69885e-11;1.05272e-15;1.37796e-05;0.776159;0.00772119;0.000599565;0.0247506;0.000478247;0.0120446;0.564481;0.21253;0.0304917;0.0203983;0.00407392;0.00103114;2.12434;4.74543;0.00239973;1.32752;3.14318e-11;0.00241211;0.0227291;0.0102286;4.65966e-05;0.010337;9.82505e-11;6.09339e-11;2.0001e-10;2.0001e-10;1.28686e-10;0.00275549;0.00949449;0.0051238;0.0129769;0.00451739;5.6e-07;6.65078;0.0627006;13.769;0.0132465;3.89687e-11;0.00208782;0.00584565;14.5702;2.80554e-10;0.0353449;9.44121e-11;0.507504;0.000659628;0.480755;0.000537558;0.00974193;0.0235528;4.60496e-11;2.07055e-05;0.0347963;0.00180952;0.0107867;7.13754;1.22145e-10;1.1893e-10;1.16042e-10;1.11162e-10;1.73216e-10;0.000565508;0.052206;0.0326048;0.0563918;8.35743e-06;30.2037;1.7692;1.81912;5.44201e-07;0.000219381;0.000370449;4.37036;0.0015218;0.000376112;0.0104052;1.16574;0.010956;0.117447;15.7076;0.00102066;0.00131114;0.000127551;0.00102302;2.5234e-05;4.81606e-05;18.9754;2.9024;1.70741;11.339;0.0422157;3.89695e-10;0.013473;0.042009;3.12684e-08;4.2091e-05;0.00156585;2.57275e-11;0.00366411;0.0317556;0.0134052;0.2135;0.03488;0.339635;0.70846;0.450398;0.0134226;0.0104494;30.2498;0.0442614;0.0220637;0.0530498;0.917357;0.189214;1.7426e-05;0.000323861;1.56373e-13;0.0785855;3.87484;495.913
1;49100;0.0257643;3.13529e-07;0.0207451;9.79224e-20;7.18334e-20;2.20529e-11;0.00953127;6.76654e-10;9.80183e-20;0.101994;0.218295;0.0079889;0.0539093;0.00222657;1.05771e-12;9.58237e-20;5.46893;1.2964e-12;0.00259812;2.69467e-11;1.72403e-09;5.13617e-11;0.000722922;4.78889e-20;0.09837;2.2329e-12;1.79938e-19;3.22779e-12;6.87187e-10;2.81107;1.36743e-09;0.0791543;0.0588911;4.69916e-11;1.05158e-15;1.37759e-05;0.776209;0.00772147;0.000599653;0.0247491;0.000478282;0.0120449;0.564524;0.212541;0.0304853;0.0204034;0.00407451;0.00103484;2.12437;4.74561;0.00239642;1.32753;3.14379e-11;0.00241222;0.0227302;0.0102241;4.66821e-05;0.010338;9.82568e-11;6.0947e-11;1.99932e-10;1.99932e-10;1.28697e-10;0.00275553;0.00949482;0.00512567;0.0129773;0.00451723;1.04119e-06;6.65111;0.0627066;13.7698;0.0132462;3.89712e-11;0.00208819;0.00584547;14.5711;2.80603e-10;0.035345;9.44166e-11;0.507535;0.000659647;0.480787;0.000537502;0.00974253;0.0235567;4.6054e-11;2.07057e-05;0.034798;0.00180938;0.0107867;7.13812;1.22152e-10;1.18938e-10;1.16049e-10;1.11169e-10;1.73223e-10;0.000565338;0.0522021;0.0326028;0.0563874;8.36665e-06;30.2057;1.76931;1.81923;5.5658e-07;0.000219475;0.000370429;4.37056;0.00152168;0.000375902;0.0104063;1.16581;0.0109632;0.117456;15.7087;0.00102071;0.00131121;0.000127638;0.00102312;2.54083e-05;4.82712e-05;18.9767;2.9025;1.70747;11.3394;0.0422167;3.89718e-10;0.0134737;0.0420105;1.70331e-08;4.20922e-05;0.00156575;2.57292e-11;0.00366426;0.0317569;0.0134057;0.213515;0.034883;0.339657;0.70854;0.450425;0.0134232;0.0104499;30.2516;0.044269;0.0220597;0.0530411;0.917408;0.189227;1.74265e-05;0.000323877;1.56373e-13;0.0785792;3.87429;495.883
1;49200;0.0257697;1.00329e-09;0.0207455;9.79236e-20;7.18342e-20;2.20532e-11;0.00953087;6.76662e-10;9.80195e-20;0.101995;0.218297;0.00798744;0.0539087;0.0022265;1.05774e-12;9.58248e-20;5.46899;1.29644e-12;0.00259762;2.6947e-11;1.72405e-09;5.13673e-11;0.00072319;4.78895e-20;0.0983674;2.23302e-12;1.7994e-19;3.22796e-12;6.87195e-10;2.8111;1.36745e-09;0.0791487;0.0588911;4.69922e-11;1.05137e-15;1.37752e-05;0.776219;0.00772152;0.000599669;0.0247489;0.000478289;0.012045;0.564532;0.212543;0.0304841;0.0204044;0.00407462;0.00103553;2.12437;4.74565;0.00239581;1.32753;3.1439e-11;0.00241224;0.0227304;0.0102233;4.66981e-05;0.0103381;9.82579e-11;6.09494e-11;1.99918e-10;1.99918e-10;1.28699e-10;0.00275554;0.00949488;0.00512601;0.0129774;0.0045172;4.50214e-08;6.65117;0.0627077;13.77;0.0132461;3.89717e-11;0.00208826;0.00584544;14.5713;2.80612e-10;0.035345;9.44174e-11;0.507541;0.000659651;0.480793;0.000537491;0.00974264;0.0235575;4.60548e-11;2.07057e-05;0.0347983;0.00180936;0.0107867;7.13823;1.22153e-10;1.18939e-10;1.16051e-10;1.1117e-10;1.73224e-10;0.000565307;0.0522014;0.0326025;0.0563866;8.36837e-06;30.2061;1.76933;1.81925;5.58894e-07;0.000219493;0.000370426;4.37059;0.00152166;0.000375863;0.0104066;1.16582;0.0109646;0.117458;15.7089;0.00102072;0.00131123;0.000127654;0.00102314;2.54409e-05;4.82918e-05;18.977;2.90252;1.70748;11.3394;0.0422169;3.89722e-10;0.0134738;0.0420108;3.84697e-07;4.20924e-05;0.00156573;2.57295e-11;0.00366429;0.0317572;0.0134058;0.213517;0.0348836;0.339661;0.708555;0.45043;0.0134233;0.01045;30.252;0.0442704;0.022059;0.0530394;0.917418;0.189229;1.74266e-05;0.00032388;1.56373e-13;0.078578;3.87418;495.877
1;49300;0.0257699;2.00658e-09;0.0207456;9.79236e-20;7.18342e-20;2.20532e-11;0.00953085;6.76662e-10;9.80195e-20;0.101995;0.218297;0.00798739;0.0539087;0.0022265;1.05774e-12;9.58248e-20;5.46899;1.29644e-12;0.00259761;2.6947e-11;1.72405e-09;5.13675e-11;0.000723199;4.78895e-20;0.0983673;2.23303e-12;1.7994e-19;3.22797e-12;6.87195e-10;2.8111;1.36745e-09;0.0791485;0.0588911;4.69922e-11;1.05136e-15;1.37752e-05;0.776219;0.00772152;0.000599669;0.0247488;0.000478289;0.012045;0.564532;0.212543;0.0304841;0.0204044;0.00407463;0.00103555;2.12437;4.74565;0.00239579;1.32754;3.14391e-11;0.00241224;0.0227304;0.0102233;4.66986e-05;0.0103381;9.8258e-11;6.09495e-11;1.99918e-10;1.99918e-10;1.28699e-10;0.00275554;0.00949488;0.00512602;0.0129774;0.0045172;4.89524e-08;6.65117;0.0627078;13.77;0.0132461;3.89717e-11;0.00208826;0.00584544;14.5713;2.80613e-10;0.035345;9.44174e-11;0.507541;0.000659651;0.480794;0.00053749;0.00974265;0.0235575;4.60548e-11;2.07057e-05;0.0347983;0.00180936;0.0107867;7.13823;1.22153e-10;1.18939e-10;1.16051e-10;1.1117e-10;1.73224e-10;0.000565306;0.0522014;0.0326024;0.0563866;8.36842e-06;30.2061;1.76933;1.81925;5.58972e-07;0.000219493;0.000370426;4.37059;0.00152166;0.000375862;0.0104066;1.16582;0.0109646;0.117458;15.7089;0.00102072;0.00131123;0.000127655;0.00102314;2.5442e-05;4.82925e-05;18.977;2.90252;1.70748;11.3394;0.0422169;3.89722e-10;0.0134738;0.0420108;3.5376e-07;4.20924e-05;0.00156573;2.57295e-11;0.00366429;0.0317572;0.0134058;0.213518;0.0348836;0.339661;0.708556;0.45043;0.0134233;0.01045;30.252;0.0442705;0.022059;0.0530394;0.917418;0.18923;1.74266e-05;0.00032388;1.56373e-13;0.078578;3.87418;495.877
1;49400;0.0257703;4.01317e-09;0.0207456;9.79237e-20;7.18343e-20;2.20532e-11;0.00953082;6.76662e-10;9.80196e-20;0.101995;0.218297;0.00798729;0.0539086;0.0022265;1.05774e-12;9.58249e-20;5.469;1.29645e-12;0.00259757;2.6947e-11;1.72405e-09;5.13679e-11;0.000723217;4.78895e-20;0.0983671;2.23304e-12;1.7994e-19;3.22798e-12;6.87196e-10;2.81111;1.36745e-09;0.0791481;0.0588911;4.69923e-11;1.05134e-15;1.37751e-05;0.77622;0.00772153;0.000599671;0.0247488;0.000478289;0.012045;0.564533;0.212543;0.030484;0.0204045;0.00407464;0.0010356;2.12437;4.74565;0.00239574;1.32754;3.14391e-11;0.00241224;0.0227305;0.0102232;4.66997e-05;0.0103382;9.8258e-11;6.09497e-11;1.99917e-10;1.99917e-10;1.28699e-10;0.00275554;0.00949489;0.00512604;0.0129774;0.0045172;5.92901e-08;6.65117;0.0627078;13.77;0.0132461;3.89718e-11;0.00208826;0.00584543;14.5713;2.80613e-10;0.035345;9.44175e-11;0.507541;0.000659651;0.480794;0.00053749;0.00974266;0.0235575;4.60548e-11;2.07057e-05;0.0347983;0.00180936;0.0107867;7.13824;1.22153e-10;1.18939e-10;1.16051e-10;1.1117e-10;1.73224e-10;0.000565303;0.0522013;0.0326024;0.0563865;8.36854e-06;30.2061;1.76934;1.81925;5.59126e-07;0.000219494;0.000370425;4.3706;0.00152166;0.000375859;0.0104066;1.16582;0.0109647;0.117458;15.7089;0.00102072;0.00131123;0.000127656;0.00102314;2.54442e-05;4.82939e-05;18.977;2.90252;1.70748;11.3394;0.0422169;3.89723e-10;0.0134738;0.0420108;2.92024e-07;4.20924e-05;0.00156572;2.57296e-11;0.00366429;0.0317572;0.0134058;0.213518;0.0348836;0.339661;0.708557;0.45043;0.0134233;0.01045;30.252;0.0442706;0.0220589;0.0530392;0.917419;0.18923;1.74266e-05;0.00032388;1.56373e-13;0.0785779;3.87417;495.876
1;49500;0.025771;8.02633e-09;0.0207456;9.79238e-20;7.18344e-20;2.20533e-11;0.00953077;6.76663e-10;9.80197e-20;0.101995;0.218297;0.00798709;0.0539086;0.00222649;1.05774e-12;9.58251e-20;5.46901;1.29645e-12;0.00259751;2.69471e-11;1.72406e-09;5.13686e-11;0.000723253;4.78896e-20;0.0983667;2.23305e-12;1.7994e-19;3.228e-12;6.87197e-10;2.81111;1.36745e-09;0.0791473;0.0588911;4.69923e-11;1.05132e-15;1.3775e-05;0.776221;0.00772153;0.000599673;0.0247488;0.00047829;0.012045;0.564534;0.212543;0.0304839;0.0204046;0.00407465;0.00103569;2.12437;4.74566;0.00239566;1.32754;3.14393e-11;0.00241225;0.0227305;0.0102231;4.67018e-05;0.0103382;9.82582e-11;6.095e-11;1.99915e-10;1.99915e-10;1.28699e-10;0.00275554;0.00949489;0.00512609;0.0129774;0.00451719;1.01996e-07;6.65118;0.062708;13.77;0.0132461;3.89718e-11;0.00208827;0.00584543;14.5713;2.80614e-10;0.035345;9.44176e-11;0.507542;0.000659652;0.480795;0.000537489;0.00974267;0.0235576;4.60549e-11;2.07057e-05;0.0347984;0.00180935;0.0107867;7.13825;1.22153e-10;1.18939e-10;1.16051e-10;1.11171e-10;1.73225e-10;0.000565299;0.0522012;0.0326024;0.0563864;8.36877e-06;30.2062;1.76934;1.81925;5.59436e-07;0.000219497;0.000370425;4.3706;0.00152166;0.000375854;0.0104066;1.16582;0.0109649;0.117459;15.7089;0.00102073;0.00131123;0.000127658;0.00102314;2.54485e-05;4.82966e-05;18.9771;2.90252;1.70748;11.3394;0.0422169;3.89723e-10;0.0134738;0.0420108;1.6979e-07;4.20925e-05;0.00156572;2.57296e-11;0.0036643;0.0317572;0.0134058;0.213518;0.0348837;0.339662;0.708559;0.450431;0.0134233;0.01045;30.252;0.0442708;0.0220588;0.053039;0.91742;0.18923;1.74266e-05;0.00032388;1.56373e-13;0.0785777;3.87416;495.876
1;49600;0.0257724;1.60527e-08;0.0207457;9.79242e-20;7.18346e-20;2.20534e-11;0.00953066;6.76666e-10;9.802e-20;0.101996;0.218297;0.0079867;0.0539084;0.00222647;1.05775e-12;9.58254e-20;5.46902;1.29646e-12;0.00259738;2.69472e-11;1.72406e-09;5.13701e-11;0.000723325;4.78898e-20;0.098366;2.23308e-12;1.79941e-19;3.22805e-12;6.87199e-10;2.81112;1.36746e-09;0.0791458;0.0588912;4.69925e-11;1.05126e-15;1.37748e-05;0.776223;0.00772155;0.000599677;0.0247487;0.000478292;0.012045;0.564536;0.212544;0.0304835;0.0204048;0.00407468;0.00103588;2.12437;4.74567;0.0023955;1.32754;3.14396e-11;0.00241225;0.0227305;0.0102229;4.67061e-05;0.0103382;9.82585e-11;6.09507e-11;1.99911e-10;1.99911e-10;1.287e-10;0.00275555;0.00949491;0.00512618;0.0129774;0.00451719;5.5972e-07;6.6512;0.0627083;13.77;0.0132461;3.89719e-11;0.00208829;0.00584542;14.5713;2.80617e-10;0.035345;9.44178e-11;0.507543;0.000659652;0.480796;0.000537486;0.0097427;0.0235578;4.60552e-11;2.07057e-05;0.0347985;0.00180935;0.0107867;7.13828;1.22154e-10;1.1894e-10;1.16051e-10;1.11171e-10;1.73225e-10;0.000565291;0.052201;0.0326023;0.0563862;8.36923e-06;30.2063;1.76934;1.81926;5.60054e-07;0.000219501;0.000370424;4.37061;0.00152165;0.000375844;0.0104067;1.16583;0.0109652;0.117459;15.709;0.00102073;0.00131123;0.000127662;0.00102315;2.54572e-05;4.83021e-05;18.9771;2.90253;1.70748;11.3395;0.0422169;3.89724e-10;0.0134739;0.0420109;3.12888e-08;4.20925e-05;0.00156572;2.57297e-11;0.0036643;0.0317573;0.0134058;0.213519;0.0348839;0.339663;0.708563;0.450432;0.0134233;0.01045;30.2521;0.0442712;0.0220586;0.0530386;0.917423;0.189231;1.74266e-05;0.000323881;1.56373e-13;0.0785774;3.87413;495.874
1;49700;0.0257753;3.21053e-08;0.020746;9.79248e-20;7.18351e-20;2.20535e-11;0.00953044;6.7667e-10;9.80207e-20;0.101996;0.218298;0.00798592;0.0539081;0.00222643;1.05776e-12;9.5826e-20;5.46906;1.29648e-12;0.00259711;2.69474e-11;1.72407e-09;5.13731e-11;0.000723468;4.78901e-20;0.0983646;2.23315e-12;1.79942e-19;3.22814e-12;6.87204e-10;2.81114;1.36746e-09;0.0791428;0.0588912;4.69928e-11;1.05115e-15;1.37745e-05;0.776228;0.00772157;0.000599686;0.0247486;0.000478296;0.012045;0.56454;0.212545;0.0304829;0.0204054;0.00407474;0.00103624;2.12438;4.74568;0.00239517;1.32754;3.14402e-11;0.00241226;0.0227307;0.0102224;4.67146e-05;0.0103383;9.82591e-11;6.0952e-11;1.99904e-10;1.99904e-10;1.28701e-10;0.00275555;0.00949494;0.00512636;0.0129774;0.00451717;5.60038e-07;6.65123;0.0627089;13.7701;0.013246;3.89722e-11;0.00208833;0.0058454;14.5714;2.80622e-10;0.035345;9.44182e-11;0.507546;0.000659654;0.4808;0.00053748;0.00974276;0.0235582;4.60556e-11;2.07058e-05;0.0347986;0.00180933;0.0107867;7.13834;1.22154e-10;1.18941e-10;1.16052e-10;1.11172e-10;1.73226e-10;0.000565274;0.0522006;0.0326021;0.0563858;8.37015e-06;30.2065;1.76936;1.81927;5.61291e-07;0.000219511;0.000370422;4.37063;0.00152164;0.000375823;0.0104068;1.16584;0.0109659;0.11746;15.7091;0.00102073;0.00131124;0.000127671;0.00102316;2.54746e-05;4.83132e-05;18.9773;2.90254;1.70749;11.3395;0.042217;3.89727e-10;0.0134739;0.0420111;3.12717e-08;4.20926e-05;0.00156571;2.57299e-11;0.00366432;0.0317574;0.0134059;0.21352;0.0348841;0.339665;0.708571;0.450435;0.0134234;0.0104501;30.2523;0.0442719;0.0220582;0.0530377;0.917428;0.189232;1.74267e-05;0.000323883;1.56373e-13;0.0785768;3.87408;495.871
1;49800;0.0257811;6.42106e-08;0.0207464;9.7926e-20;7.1836e-20;2.20538e-11;0.00953001;6.76678e-10;9.80219e-20;0.101997;0.2183;0.00798436;0.0539074;0.00222636;1.05778e-12;9.58272e-20;5.46913;1.29652e-12;0.00259658;2.69477e-11;1.7241e-09;5.13791e-11;0.000723755;4.78907e-20;0.0983618;2.23328e-12;1.79944e-19;3.22832e-12;6.87213e-10;2.81117;1.36748e-09;0.0791368;0.0588913;4.69934e-11;1.05092e-15;1.37737e-05;0.776238;0.00772163;0.000599703;0.0247483;0.000478303;0.0120451;0.564549;0.212547;0.0304816;0.0204064;0.00407486;0.00103698;2.12438;4.74572;0.00239451;1.32754;3.14414e-11;0.00241229;0.0227309;0.0102216;4.67317e-05;0.0103385;9.82603e-11;6.09546e-11;1.99889e-10;1.99889e-10;1.28703e-10;0.00275556;0.00949501;0.00512672;0.0129775;0.00451714;5.60043e-07;6.65129;0.0627101;13.7703;0.013246;3.89727e-11;0.0020884;0.00584537;14.5716;2.80632e-10;0.0353451;9.44191e-11;0.507552;0.000659658;0.480806;0.000537469;0.00974288;0.023559;4.60564e-11;2.07058e-05;0.034799;0.00180931;0.0107867;7.13845;1.22156e-10;1.18942e-10;1.16054e-10;1.11173e-10;1.73227e-10;0.00056524;0.0521999;0.0326017;0.0563849;8.37198e-06;30.2069;1.76938;1.81929;5.63768e-07;0.000219529;0.000370418;4.37067;0.00152162;0.000375781;0.010407;1.16585;0.0109674;0.117462;15.7093;0.00102074;0.00131125;0.000127688;0.00102318;2.55094e-05;4.83352e-05;18.9775;2.90256;1.7075;11.3396;0.0422172;3.89731e-10;0.0134741;0.0420113;3.12722e-08;4.20929e-05;0.00156569;2.57302e-11;0.00366435;0.0317577;0.013406;0.213523;0.0348847;0.339669;0.708587;0.45044;0.0134235;0.0104502;30.2527;0.0442734;0.0220575;0.053036;0.917438;0.189234;1.74268e-05;0.000323886;1.56373e-13;0.0785755;3.87397;495.865
