condition;iter;t;dt;5FTHFabc;ACt;ATPase;COAabc;DADNabc;DCYTabc;DGSNabc;FAt;FORt;GLCpts;GLYCt;H2Ot;Ht;LIPTA;L_LACt2r;NACabc;NH3t;O2t;PIabc;PYRt2r;RIBFLVabc;THMDabc;URAt2;trdoxt;AAabc;5FTHFPGS;ACKr;ACPPAT;ACPS;ACP_transl;ADK1;ADPT;AGPAT;APG3PAT;BPNT;CLPNS;CTPS2;CYTK1;CYTK2;DADK;DADNK;DAGGALT;DAGPST;DASYN;DCMPDA;DCYTK;DGK1;DGSNK;DNAP;DRPA;ENO;FAKr;FBA;FMETTRS;FTHFCL;GALU;GAPD;GHMT;GK1;GLYK;GUAPRT;LDH_L;MTHFC;MTHFD;NADHK;NADS;NCTPPRT;NNATr;NOX;PAPA;PDH_E3;PDH_acald;PFK;PGI;PGK;PGK3;PGK4;PGM;PGMT;PGPP;PGSA;PPA;PPM2;PRPPS;PSSYN;PTAr;PUNP2;PUNP4;PYK;PYK2;PYK4;PYK5;PYK7;PYK8;PdhC_transl;RBFK;RPE;RPI;TALA;TKT1;TKT2;TMDK1;TMPK;TPI;TRDR;UDPG4E;UDPGALM;UMPK;UPPRT;dUTPase_transl;rRNAP;tRNAP;AATRS;Ribosome
1;27600;0.083043;1.46784e-06;0.0772765;2.46768e-11;37.1674;0.114746;1.96908;0.0693117;2.38055;1.20173e-12;8.77124e-20;8.53595;1.43398e-12;1.5781e-09;1.93587e-09;0.0126792;4.38352e-20;0.074094;3.42132e-12;6.70439e-10;2.38846;1.30888e-09;0.0139106;0.0512476;3.9218e-11;1.12964e-05;0.767808;0.0241897;0.0231357;0.0254035;0.000416927;0.0117302;0.501666;0.188295;0.0262772;0.0210553;0.00394723;0.0015728;3.81436;0.00608325;0.00192165;0.00219592;0.022683;0.00513987;0.000916747;0.0153674;5.09761e-11;0.0124052;0.00276058;0.0095273;0.00554993;0.264779;6.26528;0.0722203;12.6874;0.0119986;0.00904621;0.00534965;13.4329;0.0325916;0.422741;0.000714314;0.403927;0.000526283;0.00949027;0.00510571;3.94209e-06;0.032282;0.00176451;0.00963738;6.88751;0.000351942;1.51457;1.74103;27.9635;1.62921;1.62159;0.0715537;0.000271903;4.10056;0.00135682;0.000655143;0.00659755;0.576715;3.72335;13.2282;0.00102234;0.0457786;0.021641;0.0771751;31.1226;2.35867;0.0345874;0.037156;0.0119586;0.0369927;3.08457e-05;0.00085652;0.180474;0.0301332;0.28432;0.60944;0.377042;0.0121135;0.00937714;27.855;0.00715743;0.0163659;0.0400858;0.748896;0.155916;1.70528e-05;0.000452748;0.0864959;3.22697;382.837
1;27700;0.0832411;2.93568e-06;0.0772886;2.46797e-11;37.172;0.114762;1.96932;0.0692851;2.38083;1.20199e-12;8.77237e-20;8.53705;1.4343e-12;1.5783e-09;1.93619e-09;0.0126806;4.38409e-20;0.0740165;3.42252e-12;6.70526e-10;2.38875;1.30905e-09;0.0138078;0.0512396;3.92232e-11;1.12778e-05;0.767904;0.024192;0.023139;0.0253998;0.000417047;0.0117311;0.501713;0.188328;0.026265;0.0210628;0.00394751;0.00157134;3.81457;0.00607872;0.0019215;0.00219644;0.0226814;0.00512354;0.000916357;0.0153558;5.09828e-11;0.012406;0.00276049;0.0095267;0.00554759;0.264802;6.26588;0.0722379;12.689;0.011998;0.00904918;0.0053482;13.4335;0.032591;0.422771;0.00071431;0.403967;0.000526027;0.00949155;0.00510582;3.94304e-06;0.0322841;0.00176502;0.00963728;6.88811;0.000350933;1.5147;1.74121;27.9672;1.62943;1.62168;0.0715395;0.000271914;4.10092;0.00135623;0.000654521;0.00659425;0.57679;3.72381;13.2299;0.00102343;0.0457925;0.0216482;0.0772049;31.1261;2.35878;0.0345619;0.0371559;0.0119587;0.0369926;3.08485e-05;0.000851808;0.180495;0.0301346;0.28435;0.609529;0.377092;0.0121141;0.00937759;27.8583;0.00715724;0.0163554;0.0400605;0.748922;0.155928;1.70545e-05;0.000452803;0.0864662;3.22639;382.764
1;27800;0.0836374;5.87136e-06;0.0773126;2.46856e-11;37.1811;0.114793;1.96981;0.069232;2.38138;1.2025e-12;8.77461e-20;8.53922;1.43493e-12;1.5787e-09;1.93682e-09;0.0126834;4.38521e-20;0.0738615;3.42491e-12;6.70701e-10;2.38933;1.30939e-09;0.0136023;0.0512236;3.92335e-11;1.13843e-05;0.768098;0.0241966;0.0231454;0.0253925;0.000417286;0.0117329;0.501805;0.188391;0.0262408;0.0210779;0.00394802;0.00156841;3.815;0.00606986;0.0019212;0.00219751;0.0226778;0.00509092;0.00091559;0.0153327;5.0996e-11;0.0124078;0.00276031;0.00952528;0.00554293;0.264848;6.26708;0.0722732;12.692;0.0119969;0.00905513;0.00534527;13.4347;0.0325899;0.42283;0.000714302;0.404047;0.000525523;0.00949411;0.0054824;4.08422e-06;0.0322885;0.00176606;0.00963719;6.88965;0.000348911;1.51496;1.74158;27.9744;1.62987;1.62185;0.0715113;0.000271935;4.10163;0.00135505;0.000653277;0.00658767;0.576938;3.72474;13.2332;0.00102564;0.0458203;0.0216622;0.0772625;31.1327;2.359;0.034511;0.0371557;0.0119589;0.0369925;3.08541e-05;0.000842359;0.180537;0.0301373;0.28441;0.609706;0.377191;0.0121152;0.00937847;27.8649;0.00652272;0.0163343;0.0400099;0.748975;0.155952;1.70581e-05;0.000452915;0.0864073;3.22525;382.618
1;27900;0.0837631;1.17427e-06;0.0773202;2.46875e-11;37.184;0.114802;1.96996;0.0692151;2.38155;1.20266e-12;8.77532e-20;8.53991;1.43512e-12;1.57883e-09;1.93702e-09;0.0126843;4.38556e-20;0.0738124;3.42567e-12;6.70756e-10;2.38951;1.30949e-09;0.0135371;0.0512185;3.92367e-11;1.12316e-05;0.768158;0.0241981;0.0231477;0.0253902;0.000417362;0.0117335;0.501833;0.188411;0.0262331;0.0210827;0.00394818;0.00156749;3.81513;0.00606697;0.00192111;0.00219785;0.0226765;0.0050806;0.000915351;0.0153254;5.10002e-11;0.0124084;0.00276025;0.00952478;0.00554145;0.264863;6.26746;0.0722843;12.693;0.0119966;0.00905702;0.00534434;13.4351;0.0325895;0.422849;0.0007143;0.404073;0.000525348;0.00949493;0.00510354;3.94716e-06;0.0322901;0.00176639;0.0096372;6.88963;0.000348269;1.51505;1.74169;27.9766;1.63001;1.62192;0.0715024;0.000271942;4.10186;0.00135468;0.000652882;0.00658564;0.576985;3.72503;13.2343;0.00102635;0.0458291;0.0216666;0.0772803;31.135;2.35907;0.034495;0.0371557;0.0119589;0.0369925;3.08559e-05;0.000839355;0.180551;0.0301381;0.284429;0.609762;0.377222;0.0121156;0.00937875;27.867;0.00715498;0.0163276;0.0399939;0.748991;0.15596;1.70592e-05;0.000452951;0.0863888;3.22488;382.572
1;28000;0.0839944;2.34854e-06;0.0773342;2.46909e-11;37.1893;0.11482;1.97024;0.069184;2.38187;1.20296e-12;8.77663e-20;8.54118;1.43549e-12;1.57907e-09;1.93739e-09;0.0126859;4.38622e-20;0.0737219;3.42705e-12;6.70858e-10;2.38985;1.30969e-09;0.0134172;0.0512092;3.92427e-11;1.12115e-05;0.768271;0.0242008;0.0231515;0.0253859;0.000417502;0.0117346;0.501887;0.188446;0.0262191;0.0210915;0.00394846;0.00156578;3.81538;0.0060617;0.00192094;0.00219848;0.0226741;0.0050616;0.000914915;0.015312;5.10079e-11;0.0124095;0.00276015;0.00952379;0.00553876;0.26489;6.26816;0.0723048;12.6947;0.0119959;0.00906049;0.00534261;13.4358;0.0325889;0.422883;0.000714295;0.40412;0.000525049;0.00949641;0.00510276;3.94882e-06;0.0322925;0.00176699;0.0096371;6.89033;0.000347085;1.5152;1.7419;27.9808;1.63027;1.62202;0.0714864;0.000271955;4.10228;0.00135398;0.000652156;0.00658179;0.577072;3.72557;13.2362;0.00102765;0.0458453;0.0216744;0.0773124;31.139;2.3592;0.0344655;0.0371555;0.0119591;0.0369924;3.08592e-05;0.000833822;0.180575;0.0301397;0.284463;0.609864;0.37728;0.0121162;0.00937926;27.8708;0.00715422;0.0163153;0.0399645;0.749023;0.155974;1.70613e-05;0.000453018;0.0863547;3.22422;382.488
1;28100;0.0843472;9.39417e-07;0.0773554;2.46961e-11;37.1974;0.114848;1.97067;0.0691367;2.38236;1.20341e-12;8.77862e-20;8.5431;1.43604e-12;1.57942e-09;1.93795e-09;0.0126883;4.38721e-20;0.073584;3.42914e-12;6.71012e-10;2.39036;1.30998e-09;0.0132343;0.0511949;3.92518e-11;1.11748e-05;0.768441;0.0242055;0.0231573;0.0253796;0.000417715;0.0117362;0.501965;0.188499;0.0261977;0.0211049;0.00394882;0.00156317;3.81575;0.00605373;0.00192067;0.00219946;0.0226699;0.00503268;0.00091426;0.0152916;5.10196e-11;0.0124111;0.00275999;0.0095221;0.00553462;0.26493;6.26922;0.072336;12.6974;0.0119949;0.0090658;0.00533996;13.437;0.0325878;0.422935;0.000714288;0.404192;0.000524589;0.00949868;0.0050707;3.9703e-06;0.0322967;0.00176791;0.00963712;6.89135;0.000345276;1.51544;1.74222;27.9872;1.63066;1.62218;0.0714623;0.000271974;4.10291;0.00135292;0.00065105;0.00657592;0.577203;3.72639;13.2392;0.00102966;0.0458699;0.0216861;0.0773598;31.145;2.35939;0.0344207;0.0371553;0.0119592;0.0369923;3.08642e-05;0.000825343;0.180612;0.0301419;0.284516;0.61002;0.377367;0.0121172;0.00938003;27.8766;0.00713433;0.0162967;0.0399197;0.749069;0.155996;1.70644e-05;0.000453121;0.0863032;3.22322;382.359
1;28200;0.0844674;1.87883e-06;0.0773627;2.46979e-11;37.2001;0.114857;1.97082;0.0691205;2.38252;1.20356e-12;8.77929e-20;8.54375;1.43623e-12;1.57955e-09;1.93814e-09;0.0126892;4.38755e-20;0.0735371;3.42985e-12;6.71065e-10;2.39053;1.31008e-09;0.013172;0.05119;3.92549e-11;1.11711e-05;0.768499;0.0242063;0.0231592;0.0253774;0.000417787;0.0117367;0.501993;0.188516;0.0261904;0.0211095;0.00394898;0.00156228;3.81588;0.0060511;0.00192059;0.00219979;0.0226684;0.00502281;0.000914039;0.0152845;5.10236e-11;0.0124117;0.00275994;0.00952149;0.00553327;0.264944;6.26958;0.0723466;12.6983;0.0119946;0.00906761;0.00533905;13.4373;0.0325875;0.422954;0.000714286;0.404217;0.000524435;0.00949945;0.00510077;3.95249e-06;0.0322977;0.00176823;0.00963707;6.89171;0.000344658;1.51551;1.74233;27.9893;1.63079;1.62223;0.0714535;0.000271981;4.10313;0.00135256;0.000650672;0.00657404;0.577248;3.72666;13.2402;0.00103035;0.0458783;0.02169;0.0773756;31.147;2.35946;0.0344053;0.0371553;0.0119593;0.0369922;3.08659e-05;0.000822476;0.180625;0.0301427;0.284534;0.610072;0.377397;0.0121176;0.00938029;27.8786;0.00715224;0.0162904;0.0399045;0.749086;0.156003;1.70655e-05;0.000453155;0.0862856;3.22287;382.315
1;28300;0.0847079;3.75767e-06;0.0773771;2.47014e-11;37.2056;0.114876;1.97111;0.0690882;2.38285;1.20387e-12;8.78064e-20;8.54506;1.4366e-12;1.57979e-09;1.93852e-09;0.0126908;4.38822e-20;0.0734431;3.43126e-12;6.71169e-10;2.39088;1.31028e-09;0.0130473;0.0511803;3.9261e-11;1.11516e-05;0.768615;0.0242091;0.0231631;0.025373;0.000417932;0.0117378;0.502046;0.188551;0.026176;0.0211187;0.00394924;0.00156051;3.81614;0.00604569;0.00192041;0.00220047;0.0226652;0.00500312;0.000913603;0.0152706;5.10316e-11;0.0124128;0.00275983;0.00952019;0.0055305;0.264972;6.2703;0.0723678;12.7001;0.0119939;0.00907124;0.00533723;13.438;0.0325868;0.422989;0.000714282;0.404266;0.000524124;0.00950099;0.00509987;3.95426e-06;0.0323002;0.00176885;0.00963701;6.89243;0.000343422;1.51567;1.74255;27.9936;1.63105;1.62234;0.071437;0.000271994;4.10356;0.00135184;0.000649918;0.00657009;0.577337;3.72722;13.2422;0.00103173;0.045895;0.0216977;0.0774065;31.1511;2.35959;0.0343748;0.0371551;0.0119594;0.0369921;3.08693e-05;0.00081669;0.18065;0.0301441;0.28457;0.610177;0.377456;0.0121183;0.00938082;27.8825;0.00715137;0.0162777;0.0398741;0.749118;0.156018;1.70676e-05;0.000453226;0.0862507;3.22219;382.228
1;28400;0.0851573;1.50307e-06;0.077404;2.4708e-11;37.2158;0.114911;1.97165;0.0690279;2.38347;1.20444e-12;8.78315e-20;8.5475;1.43729e-12;1.58024e-09;1.93922e-09;0.012694;4.38947e-20;0.0732675;3.43388e-12;6.71365e-10;2.39152;1.31066e-09;0.0128144;0.051162;3.92725e-11;1.10151e-05;0.768831;0.0242147;0.0231702;0.025365;0.000418202;0.0117398;0.502143;0.188614;0.0261491;0.0211358;0.00394965;0.00155718;3.81661;0.00603516;0.00192007;0.00220176;0.0226588;0.00496634;0.000912804;0.0152447;5.10464e-11;0.0124151;0.00275964;0.00951753;0.00552532;0.265023;6.27164;0.0724073;12.7035;0.0119927;0.00907802;0.00533379;13.4395;0.0325855;0.423056;0.000714274;0.404359;0.000523554;0.00950386;0.00484029;4.15727e-06;0.0323051;0.00177003;0.00963691;6.89421;0.000341106;1.51597;1.74295;28.0017;1.63154;1.62252;0.071407;0.000272018;4.10436;0.00135048;0.00064851;0.00656271;0.577503;3.72825;13.246;0.00103435;0.0459261;0.0217116;0.0774621;31.1585;2.35984;0.0343186;0.0371548;0.0119596;0.0369919;3.08756e-05;0.000805834;0.180697;0.0301468;0.284637;0.610372;0.377566;0.0121195;0.0093818;27.8899;0.0069108;0.0162541;0.0398176;0.749179;0.156046;1.70716e-05;0.00045336;0.0861861;3.22093;382.065
1;28500;0.0853136;3.00613e-06;0.0774134;2.47103e-11;37.2193;0.114923;1.97183;0.0690069;2.38368;1.20464e-12;8.78402e-20;8.54834;1.43753e-12;1.5804e-09;1.93947e-09;0.012695;4.38991e-20;0.0732064;3.43479e-12;6.71432e-10;2.39175;1.31079e-09;0.0127334;0.0511556;3.92765e-11;1.11027e-05;0.768906;0.024216;0.023173;0.0253622;0.000418296;0.0117405;0.502178;0.188636;0.0261397;0.0211417;0.0039498;0.00155602;3.81678;0.00603222;0.00191995;0.00220222;0.0226564;0.00495355;0.00091253;0.0152357;5.10515e-11;0.0124158;0.00275957;0.00951653;0.00552356;0.265041;6.2721;0.072421;12.7047;0.0119922;0.00908038;0.00533259;13.4399;0.032585;0.42308;0.000714271;0.404391;0.000523339;0.00950484;0.00509737;3.9589e-06;0.0323067;0.00177044;0.00963704;6.89418;0.000340299;1.51606;1.74309;28.0044;1.63171;1.6226;0.0713958;0.000272026;4.10464;0.00135001;0.00064802;0.00656023;0.577561;3.72861;13.2473;0.00103526;0.0459369;0.0217163;0.0774808;31.1613;2.35993;0.0342984;0.0371547;0.0119597;0.0369918;3.08778e-05;0.000802073;0.180713;0.0301477;0.28466;0.610439;0.377604;0.01212;0.00938213;27.8924;0.00714889;0.016246;0.039798;0.749199;0.156055;1.7073e-05;0.000453406;0.0861638;3.22049;382.009
1;28600;0.0856263;6.01227e-06;0.077432;2.47149e-11;37.2264;0.114947;1.97221;0.0689649;2.3841;1.20503e-12;8.78576e-20;8.55003;1.43801e-12;1.58071e-09;1.93996e-09;0.0126972;4.39078e-20;0.0730843;3.43659e-12;6.71568e-10;2.39219;1.31105e-09;0.0125714;0.0511429;3.92844e-11;1.10784e-05;0.769055;0.0242195;0.0231781;0.0253566;0.000418484;0.0117419;0.502245;0.188678;0.0261212;0.0211536;0.00395007;0.00155371;3.81711;0.00602527;0.00191972;0.00220314;0.0226514;0.00492799;0.00091199;0.0152177;5.10618e-11;0.0124174;0.00275944;0.00951444;0.00552001;0.265077;6.27303;0.0724484;12.7071;0.0119914;0.00908511;0.00533017;13.4409;0.0325841;0.423126;0.000714266;0.404455;0.000522934;0.00950683;0.00509617;3.96122e-06;0.0323098;0.00177126;0.00963703;6.8951;0.000338683;1.51626;1.74337;28.01;1.63204;1.62274;0.0713748;0.000272043;4.1052;0.00134906;0.00064704;0.00655515;0.577676;3.72932;13.2499;0.00103711;0.0459585;0.0217255;0.0775173;31.1665;2.3601;0.0342591;0.0371544;0.0119598;0.0369916;3.08822e-05;0.000794498;0.180745;0.0301495;0.284706;0.610573;0.377681;0.0121209;0.0093828;27.8975;0.00714771;0.0162297;0.0397588;0.749241;0.156075;1.70758e-05;0.000453501;0.0861193;3.21962;381.896
1;28700;0.08588;1.20245e-06;0.0774471;2.47186e-11;37.2321;0.114967;1.97251;0.0689308;2.38445;1.20535e-12;8.78717e-20;8.55139;1.43839e-12;1.58096e-09;1.94035e-09;0.0126989;4.39148e-20;0.0729853;3.43804e-12;6.71677e-10;2.39256;1.31126e-09;0.01244;0.0511326;3.92909e-11;1.10589e-05;0.769176;0.0242224;0.0231822;0.0253521;0.000418636;0.0117431;0.502298;0.188711;0.0261062;0.0211633;0.00395027;0.00155183;3.81738;0.00601968;0.00191953;0.00220389;0.0226472;0.00490725;0.000911558;0.0152031;5.10701e-11;0.0124187;0.00275933;0.00951265;0.00551714;0.265106;6.27378;0.0724706;12.709;0.0119907;0.00908895;0.0053282;13.4417;0.0325833;0.423164;0.000714262;0.404508;0.000522605;0.00950843;0.00509505;3.9632e-06;0.0323125;0.00177192;0.00963708;6.89582;0.00033737;1.51643;1.7436;28.0145;1.63232;1.62285;0.0713578;0.000272057;4.10565;0.00134829;0.000646246;0.00655107;0.577769;3.7299;13.252;0.00103863;0.045976;0.0217328;0.0775459;31.1708;2.36024;0.0342273;0.0371542;0.0119599;0.0369915;3.08858e-05;0.000788337;0.180771;0.0301509;0.284744;0.610681;0.377742;0.0121216;0.00938334;27.9016;0.00714661;0.0162165;0.0397271;0.749275;0.15609;1.7078e-05;0.000453578;0.0860835;3.21892;381.805
1;28800;0.0860856;2.40491e-06;0.0774593;2.47216e-11;37.2367;0.114983;1.97276;0.0689032;2.38473;1.20561e-12;8.78831e-20;8.55249;1.4387e-12;1.58117e-09;1.94067e-09;0.0127004;4.39205e-20;0.072905;3.43921e-12;6.71766e-10;2.39285;1.31143e-09;0.0123334;0.0511242;3.92961e-11;1.10429e-05;0.769274;0.0242247;0.0231855;0.0253485;0.00041876;0.011744;0.502341;0.188738;0.026094;0.0211711;0.00395042;0.0015503;3.8176;0.00601512;0.00191938;0.00220451;0.0226436;0.00489044;0.000911212;0.0151913;5.10768e-11;0.0124198;0.00275925;0.00951113;0.00551483;0.265129;6.27439;0.0724885;12.7105;0.0119901;0.00909206;0.00532659;13.4423;0.0325827;0.423194;0.000714258;0.40455;0.00052234;0.00950973;0.00509433;3.96468e-06;0.0323145;0.00177246;0.00963708;6.89643;0.000336304;1.51656;1.74379;28.0181;1.63254;1.62294;0.0713442;0.000272068;4.10601;0.00134766;0.000645602;0.00654774;0.577845;3.73037;13.2537;0.00103986;0.0459901;0.0217387;0.0775686;31.1742;2.36036;0.0342016;0.0371541;0.01196;0.0369913;3.08887e-05;0.000783337;0.180792;0.030152;0.284774;0.610768;0.377792;0.0121222;0.00938378;27.905;0.00714589;0.0162058;0.0397015;0.749303;0.156103;1.70798e-05;0.000453641;0.0860545;3.21836;381.731
1;28900;0.0864651;9.61963e-07;0.0774816;2.47271e-11;37.2452;0.115012;1.97321;0.0688523;2.38524;1.20608e-12;8.7904e-20;8.55452;1.43927e-12;1.58154e-09;1.94126e-09;0.0127029;4.3931e-20;0.0727569;3.44137e-12;6.71928e-10;2.39339;1.31174e-09;0.0121368;0.0511087;3.93057e-11;1.07984e-05;0.769454;0.0242303;0.0231912;0.025342;0.000418987;0.0117457;0.502417;0.188786;0.0260717;0.0211857;0.00395063;0.00154749;3.818;0.00600563;0.00191909;0.00220567;0.0226367;0.00485944;0.000910584;0.0151697;5.10891e-11;0.0124218;0.00275909;0.00950819;0.00551049;0.265171;6.2755;0.0725216;12.7133;0.0119891;0.00909782;0.0053236;13.4436;0.0325816;0.423249;0.000714253;0.404629;0.000521867;0.00951212;0.0045521;4.31309e-06;0.0323191;0.00177345;0.00963698;6.89825;0.000334333;1.51682;1.74412;28.0248;1.63294;1.62307;0.0713207;0.000272088;4.10668;0.00134651;0.000644415;0.00654141;0.577984;3.73122;13.2568;0.00104217;0.0460161;0.0217491;0.0776091;31.1802;2.36057;0.0341555;0.0371537;0.0119601;0.0369911;3.0894e-05;0.000774035;0.18083;0.0301539;0.284829;0.610928;0.377883;0.0121232;0.00938458;27.9111;0.00686843;0.0161862;0.0396543;0.749353;0.156126;1.70832e-05;0.000453759;0.0860016;3.21732;381.596
1;29000;0.086568;1.92393e-06;0.0774878;2.47286e-11;37.2475;0.11502;1.97333;0.0688384;2.38538;1.20621e-12;8.79097e-20;8.55507;1.43943e-12;1.58165e-09;1.94142e-09;0.0127037;4.39338e-20;0.0727167;3.44194e-12;6.71973e-10;2.39353;1.31182e-09;0.0120835;0.0511045;3.93082e-11;1.10069e-05;0.769502;0.0242299;0.0231932;0.0253401;0.000419048;0.0117462;0.50244;0.188798;0.0260657;0.0211895;0.00395074;0.00154672;3.8181;0.00600466;0.00191901;0.00220598;0.0226347;0.00485101;0.000910415;0.0151636;5.10925e-11;0.0124224;0.00275905;0.00950736;0.00550941;0.265183;6.27581;0.0725305;12.7141;0.0119888;0.00909938;0.00532279;13.4438;0.0325813;0.423266;0.000714251;0.40465;0.000521713;0.00951276;0.00509198;3.9686e-06;0.0323199;0.00177372;0.00963732;6.89776;0.000333798;1.51687;1.74422;28.0265;1.63305;1.62314;0.071312;0.000272094;4.10686;0.00134619;0.000644093;0.00654007;0.578021;3.73146;13.2576;0.00104279;0.0460231;0.0217519;0.0776198;31.1822;2.36062;0.0341414;0.0371536;0.0119602;0.036991;3.08954e-05;0.000771571;0.180841;0.0301545;0.284845;0.610971;0.377908;0.0121235;0.00938479;27.9128;0.00714353;0.0161809;0.0396415;0.749368;0.156132;1.70841e-05;0.00045379;0.0859872;3.21704;381.559
1;29100;0.0867739;3.84785e-06;0.0775;2.47316e-11;37.2521;0.115036;1.97358;0.0688108;2.38565;1.20647e-12;8.7921e-20;8.55617;1.43973e-12;1.58185e-09;1.94174e-09;0.0127051;4.39395e-20;0.0726364;3.4431e-12;6.72061e-10;2.39382;1.31199e-09;0.0119769;0.0510961;3.93134e-11;1.09909e-05;0.7696;0.0242321;0.0231965;0.0253365;0.000419172;0.0117471;0.502483;0.188824;0.0260537;0.0211974;0.00395088;0.00154519;3.81832;0.00600001;0.00191886;0.00220663;0.0226308;0.00483418;0.000910082;0.0151518;5.10992e-11;0.0124235;0.00275897;0.00950567;0.00550714;0.265206;6.27641;0.0725484;12.7156;0.0119882;0.00910251;0.00532115;13.4444;0.0325806;0.423296;0.000714248;0.404693;0.000521449;0.00951405;0.00509155;3.96987e-06;0.0323215;0.00177426;0.00963723;6.8984;0.000332727;1.517;1.7444;28.0301;1.63326;1.62323;0.0712988;0.000272105;4.10723;0.00134556;0.000643449;0.00653669;0.578096;3.73192;13.2593;0.00104406;0.0460372;0.0217574;0.0776408;31.1855;2.36074;0.0341159;0.0371534;0.0119603;0.0369908;3.08983e-05;0.000766538;0.180862;0.0301555;0.284874;0.611057;0.377958;0.0121241;0.00938523;27.9161;0.00714313;0.0161703;0.039616;0.749396;0.156145;1.70859e-05;0.000453854;0.0859586;3.21648;381.486
1;29200;0.0871856;7.6957e-06;0.0775242;2.47375e-11;37.2612;0.115068;1.97406;0.0687555;2.3862;1.20698e-12;8.79436e-20;8.55836;1.44034e-12;1.58226e-09;1.94238e-09;0.0127079;4.39508e-20;0.0724758;3.44539e-12;6.72236e-10;2.3944;1.31233e-09;0.0117637;0.0510793;3.93237e-11;1.09621e-05;0.769793;0.0242367;0.023203;0.0253294;0.000419418;0.0117489;0.502566;0.188873;0.0260298;0.0212131;0.00395111;0.00154213;3.81875;0.00599101;0.00191855;0.00220792;0.0226225;0.00480051;0.000909425;0.0151284;5.11125e-11;0.0124257;0.0027588;0.00950213;0.00550258;0.265252;6.27761;0.072584;12.7187;0.0119871;0.00910878;0.00531787;13.4457;0.0325794;0.423357;0.000714242;0.404778;0.000520917;0.00951662;0.00508991;3.97294e-06;0.0323256;0.00177534;0.0096373;6.89957;0.000330582;1.51726;1.74476;28.0373;1.6337;1.6234;0.0712721;0.000272127;4.10795;0.0013443;0.000642163;0.00653012;0.578246;3.73284;13.2627;0.00104662;0.0460652;0.0217681;0.0776816;31.1923;2.36097;0.034065;0.037153;0.0119604;0.0369905;3.0904e-05;0.000756435;0.180903;0.0301575;0.284934;0.611227;0.378056;0.0121252;0.00938609;27.9227;0.00714151;0.0161491;0.0395651;0.749451;0.15617;1.70895e-05;0.000453983;0.0859019;3.21537;381.34
1;29300;0.0874303;1.53914e-06;0.0775386;2.4741e-11;37.2666;0.115087;1.97435;0.0687226;2.38653;1.20729e-12;8.7957e-20;8.55966;1.4407e-12;1.5825e-09;1.94276e-09;0.0127095;4.39575e-20;0.0723804;3.44675e-12;6.7234e-10;2.39474;1.31253e-09;0.011637;0.0510692;3.93299e-11;1.09446e-05;0.769908;0.0242394;0.0232069;0.0253252;0.000419564;0.01175;0.502614;0.188902;0.0260156;0.0212224;0.00395123;0.00154031;3.81901;0.0059857;0.00191837;0.00220871;0.0226174;0.00478049;0.000909041;0.0151144;5.11204e-11;0.0124271;0.0027587;0.00949994;0.00549989;0.265279;6.27833;0.0726052;12.7205;0.0119864;0.00911251;0.0053159;13.4465;0.0325787;0.423393;0.000714239;0.404829;0.000520601;0.00951814;0.0050889;3.97479e-06;0.032328;0.00177598;0.00963738;6.90027;0.000329305;1.51742;1.74498;28.0416;1.63395;1.62351;0.0712562;0.00027214;4.10838;0.00134355;0.000641398;0.00652623;0.578335;3.73339;13.2647;0.00104816;0.0460818;0.0217743;0.0777049;31.1963;2.3611;0.0340348;0.0371527;0.0119605;0.0369903;3.09075e-05;0.000750416;0.180927;0.0301586;0.28497;0.611328;0.378114;0.0121259;0.00938659;27.9266;0.00714051;0.0161366;0.039535;0.749484;0.156185;1.70917e-05;0.000454061;0.0858684;3.21471;381.253
1;29400;0.0877136;3.07828e-06;0.0775552;2.47451e-11;37.2729;0.115109;1.97469;0.0686846;2.38691;1.20764e-12;8.79724e-20;8.56116;1.44112e-12;1.58278e-09;1.94319e-09;0.0127114;4.39652e-20;0.07227;3.44831e-12;6.7246e-10;2.39514;1.31276e-09;0.0114903;0.0510576;3.93369e-11;1.09248e-05;0.770041;0.0242424;0.0232114;0.0253204;0.000419732;0.0117513;0.50267;0.188935;0.0259993;0.0212332;0.00395137;0.00153821;3.81931;0.00597954;0.00191815;0.00220963;0.0226114;0.00475731;0.000908603;0.0150983;5.11295e-11;0.0124287;0.00275859;0.00949733;0.00549679;0.26531;6.27915;0.0726296;12.7226;0.0119857;0.00911683;0.00531362;13.4473;0.0325778;0.423435;0.000714235;0.404888;0.000520235;0.0095199;0.0050878;3.97688e-06;0.0323307;0.00177672;0.00963745;6.90107;0.000327825;1.51759;1.74523;28.0465;1.63425;1.62363;0.071238;0.000272155;4.10887;0.00134268;0.000640514;0.00652173;0.578438;3.73402;13.267;0.00104996;0.046101;0.0217814;0.0777312;31.2009;2.36126;0.0339999;0.0371524;0.0119606;0.03699;3.09114e-05;0.000743434;0.180955;0.0301599;0.28501;0.611444;0.378181;0.0121267;0.00938718;27.9311;0.00713942;0.0161221;0.0395001;0.749521;0.156202;1.70942e-05;0.000454151;0.0858298;3.21396;381.153
