condition;iter;t;dt;10fthfglu3;12dgr;13dpg;1ag3p;2dr1p;2dr5p;2pg;3pg;5fthf;5fthfglu3;ACP_R;ACP;DNA;PdhC;ac;acald;accoa;actp;ade;adp;amp;ap;apoACP;atp;cdp;cdpdag;clpn;cmp;coa;ctp;dUTPase;dad_2;dadp;damp;datp;dcdp;dcmp;dctp;dcyt;dgdp;dgmp;dgsn;dgtp;dhap;dhlpl_PdhC;dnad;dtdp;dtmp;dttp;dump;e4p;f6p;fa;fdp;fmettrna;fmn;for;g1p;g3p;g6p;galfur12dgr;gdp;glyc3p;glyc;gmp;gtp;gua;h2o;h;lac__L;lgltn;lpl_PdhC;methfglu3;mlthfglu3;nac;nad;nadh;nadp;nadph;nh3;nicrnt;o2;pa;pap;pep;pg3p;pg;pi;ppi;prpp;pyr;r5p;ribflv;ru5p__D;s7p;thfglu3;thymd;trdox;trdrd;udp;udpg;udpgal;udpgalfur;udpgltn;ump;ura;utp;xu5p__D;rRNA;AA;tRNA;AAtRNA;Protein
1;30800;0.0914343;4.03477e-06;0.0441966;0.16895;0.416543;2.35518;0.711083;0.167225;1.00794;0.832888;0.0905493;0.384613;2.52979;22.7626;15.8804;0.0135566;1.77559;19.7862;0.37079;0.64749;0.0492487;1.68932;0.0997676;0.170405;189.339;6.05696;0.0271049;0.0120701;1.5607;0.00419777;1.53495;0.0591923;0.978781;0.0490559;1.69067;0.468418;0.0564186;1.30943;1.81346;0.048543;0.260786;1.27286;0.77393;0.152602;0.116498;2.44131;1.36453;0.0186099;1.66392;0.866485;0.0551846;1.04204e-07;0.151468;3.65745;1.50697;1.09493;16.5081;0.21487;0.973488;0.0189934;2.10592;1.09513;0.399453;0.0524704;0.284765;1.78955;0.0720872;0.058533;0.271789;1.54944;2.86167;0.840903;1.91953;1.55235;3.1766;14.8425;0.996521;0.944029;0.549145;0.00306664;0.00362052;1.59827;0.00776104;2.08034;4.16925;0.00399776;2.32359;1.11556;0.0728369;2.54588;1.72267;0.122426;1.5184;2.12813;0.00810949;0.0710759;0.405076;0.130306;0.285962;0.995875;15.2895;0.365552;0.0195513;0.0440377;0.00726818;0.0297174;0.15779;1.64384;0.548762;0.131415;67.5611;0.578795;2.51222;41.0754;603.284
1;30900;0.0917603;1.61391e-06;0.0442352;0.168756;0.416895;2.35699;0.71154;0.167323;1.00863;0.833457;0.0906111;0.382944;2.53296;22.7661;15.8772;0.0135571;1.77641;19.7868;0.370094;0.646753;0.0492182;1.69004;0.09981;0.170612;189.333;6.05849;0.027116;0.0120782;1.55782;0.00419943;1.53523;0.0592303;0.978826;0.0490276;1.6911;0.463759;0.0564063;1.30871;1.81311;0.0485366;0.258599;1.27187;0.772194;0.152397;0.116825;2.44275;1.36453;0.0186231;1.66426;0.86626;0.0551728;1.04204e-07;0.151526;3.65747;1.50679;1.09553;16.5195;0.21095;0.973489;0.0189834;2.10703;1.09516;0.395642;0.0525043;0.283956;1.79018;0.0721289;0.0585673;0.270636;1.55043;2.86472;0.840112;1.91837;1.5524;3.17874;14.8427;0.99386;0.944446;0.549426;0.00306828;0.00362244;1.59872;0.00776711;2.08207;4.17523;0.00399984;2.32439;1.11598;0.0728321;2.548;1.71833;0.122497;1.51918;2.12877;0.00803967;0.0710954;0.405058;0.130417;0.283835;0.995866;15.2897;0.36583;0.0195564;0.0440495;0.00724721;0.0297397;0.157888;1.64332;0.549194;0.131446;67.6066;0.578748;2.51422;41.0991;603.208
1;31000;0.0920137;3.22781e-06;0.0442651;0.168603;0.417166;2.35839;0.711898;0.167399;1.00917;0.833899;0.0906609;0.38165;2.53542;22.7688;15.8747;0.0135576;1.77705;19.7873;0.369558;0.646181;0.0491955;1.69063;0.0998427;0.170774;189.328;6.05967;0.0271245;0.0120847;1.55558;0.00420078;1.53545;0.0592597;0.978861;0.0490066;1.69143;0.460135;0.0563967;1.30815;1.81283;0.0485317;0.256901;1.27111;0.770842;0.152246;0.117079;2.44387;1.36454;0.0186336;1.66453;0.866085;0.0551636;1.04204e-07;0.151571;3.6575;1.50666;1.09599;16.5283;0.207906;0.973489;0.0189756;2.10789;1.09517;0.39268;0.0525305;0.283332;1.79066;0.0721613;0.058594;0.269741;1.55119;2.86709;0.839498;1.91747;1.55244;3.18039;14.8429;0.991794;0.944791;0.549624;0.00306936;0.00362373;1.59907;0.00777192;2.0834;4.17989;0.00400145;2.325;1.1163;0.0728284;2.54965;1.71495;0.122553;1.51978;2.12927;0.00798491;0.0711106;0.405046;0.130503;0.282183;0.99586;15.2897;0.366047;0.0195604;0.0440585;0.00723081;0.0297571;0.157963;1.64292;0.549528;0.131471;67.642;0.578714;2.51578;41.1175;603.15
1;31100;0.0923797;1.29112e-06;0.0443084;0.168379;0.41756;2.36042;0.712419;0.16751;1.00994;0.834537;0.0907218;0.379782;2.53896;22.7728;15.8711;0.0135582;1.77797;19.788;0.36879;0.645355;0.0491642;1.69144;0.0998912;0.171006;189.321;6.06143;0.0271367;0.0120939;1.55234;0.00420266;1.53576;0.0593018;0.978912;0.0489781;1.6919;0.454894;0.0563832;1.30734;1.81243;0.0485247;0.254451;1.27001;0.768884;0.152043;0.117446;2.44548;1.36455;0.0186484;1.66492;0.865834;0.0551507;1.04204e-07;0.151637;3.65756;1.50646;1.09666;16.541;0.203509;0.973489;0.0189646;2.10914;1.09521;0.388404;0.0525679;0.282433;1.79135;0.0722083;0.0586326;0.26845;1.5523;2.8705;0.83861;1.91617;1.55249;3.18278;14.8431;0.988811;0.945242;0.549943;0.00308038;0.00363143;1.59956;0.00777873;2.08533;4.18661;0.00400382;2.32589;1.11676;0.0728233;2.55201;1.71006;0.122632;1.52065;2.12999;0.00790535;0.0711327;0.40503;0.130627;0.2798;0.995851;15.2899;0.366357;0.019566;0.0440715;0.00720695;0.0297824;0.158073;1.64234;0.550011;0.131507;67.693;0.578668;2.51802;41.1438;603.065
1;31200;0.0925424;2.58225e-06;0.0443276;0.168278;0.417732;2.36131;0.712653;0.16756;1.01028;0.83482;0.0907636;0.378954;2.54053;22.7745;15.8695;0.0135585;1.77838;19.7884;0.368451;0.644988;0.049151;1.69183;0.0999119;0.17111;189.318;6.06218;0.0271422;0.0120979;1.55091;0.00420349;1.53589;0.0593208;0.978935;0.0489658;1.69212;0.452563;0.056377;1.30698;1.81226;0.0485215;0.253364;1.26952;0.768013;0.151957;0.117609;2.44619;1.36455;0.0186553;1.66509;0.865722;0.0551447;1.04204e-07;0.151666;3.65759;1.50637;1.09695;16.5467;0.201557;0.97349;0.0189597;2.10969;1.09522;0.386503;0.0525851;0.282037;1.79165;0.0722286;0.0586495;0.267877;1.55279;2.87201;0.838218;1.91559;1.55251;3.18385;14.8432;0.987486;0.945485;0.550063;0.00307186;0.00362669;1.59978;0.00778184;2.08619;4.1896;0.00400484;2.32629;1.11696;0.072821;2.55306;1.70789;0.122668;1.52103;2.13031;0.00786932;0.0711425;0.405024;0.130682;0.278741;0.995847;15.2899;0.366496;0.0195685;0.0440772;0.0071963;0.0297937;0.15812;1.64208;0.550224;0.131523;67.7156;0.57865;2.51901;41.1555;603.028
1;31300;0.0928677;5.1645e-06;0.0443659;0.168073;0.418079;2.36311;0.713123;0.167659;1.01097;0.835385;0.0908249;0.377298;2.54367;22.778;15.8663;0.013559;1.77918;19.789;0.367778;0.644255;0.0491253;1.69258;0.0999549;0.171316;189.312;6.06374;0.0271529;0.012106;1.54804;0.00420514;1.53616;0.0593582;0.97898;0.0489424;1.69254;0.447898;0.0563649;1.30627;1.8119;0.0485154;0.251191;1.26854;0.766267;0.151794;0.117934;2.44762;1.36455;0.0186688;1.66544;0.865499;0.0551331;1.04204e-07;0.151724;3.65766;1.50619;1.09755;16.5579;0.197654;0.97349;0.01895;2.1108;1.09526;0.382703;0.0526186;0.281246;1.79226;0.0722701;0.0586835;0.266732;1.55378;2.87503;0.837431;1.91444;1.55256;3.18597;14.8434;0.984838;0.945917;0.55033;0.00307337;0.00362848;1.60022;0.00778797;2.08789;4.19559;0.00400694;2.32707;1.11737;0.0728166;2.55515;1.70354;0.122738;1.5218;2.13096;0.00779731;0.0711623;0.405013;0.130793;0.276625;0.99584;15.29;0.366772;0.0195734;0.0440885;0.00717486;0.0298165;0.158217;1.64157;0.550651;0.131555;67.7608;0.578615;2.52099;41.1787;602.953
1;31400;0.0930981;1.0329e-06;0.0443931;0.167927;0.418326;2.36437;0.713457;0.16773;1.01145;0.835785;0.0908656;0.376128;2.54589;22.7805;15.8641;0.0135594;1.77976;19.7894;0.367306;0.643736;0.049108;1.69308;0.0999859;0.171461;189.307;6.06488;0.0271605;0.0121115;1.54601;0.0042062;1.53635;0.0593846;0.979012;0.0489268;1.69284;0.444593;0.0563566;1.30576;1.81165;0.0485111;0.249655;1.26785;0.765029;0.151685;0.118164;2.44863;1.36456;0.018678;1.66568;0.865341;0.0551252;1.04204e-07;0.151765;3.65772;1.50607;1.09796;16.5658;0.194891;0.97349;0.0189431;2.11158;1.09529;0.380013;0.0526423;0.280689;1.79269;0.0722994;0.0587075;0.265923;1.55447;2.87716;0.836873;1.91362;1.55259;3.18748;14.8436;0.982965;0.946194;0.550548;0.00307502;0.00363021;1.60052;0.00779219;2.0891;4.19983;0.00400846;2.32763;1.11766;0.0728135;2.55662;1.70046;0.122789;1.52234;2.13142;0.00774596;0.0711765;0.405007;0.130871;0.275128;0.995835;15.2901;0.366966;0.0195769;0.0440965;0.00715959;0.0298327;0.158286;1.64121;0.550953;0.131578;67.7928;0.578591;2.52238;41.1951;602.9
1;31500;0.0932716;2.0658e-06;0.0444135;0.167815;0.418508;2.36532;0.713711;0.167783;1.01182;0.836086;0.0909051;0.375248;2.54756;22.7824;15.8624;0.0135597;1.78018;19.7898;0.366952;0.643345;0.0490953;1.69351;0.100008;0.171571;189.304;6.06569;0.0271661;0.0121159;1.54448;0.00420716;1.53649;0.0594045;0.979036;0.0489153;1.69307;0.442102;0.0563501;1.30538;1.81146;0.0485078;0.248499;1.26733;0.764096;0.151606;0.118337;2.44939;1.36456;0.0186854;1.66586;0.865222;0.0551189;1.04204e-07;0.151797;3.65777;1.50597;1.09828;16.5718;0.192812;0.97349;0.018938;2.11217;1.09531;0.377987;0.0526601;0.280271;1.793;0.0723213;0.0587257;0.265314;1.55499;2.87876;0.836455;1.91301;1.55261;3.18861;14.8437;0.981554;0.94645;0.550667;0.00307529;0.00363074;1.60075;0.00779556;2.09;4.20302;0.00400957;2.32805;1.11787;0.0728112;2.55773;1.69814;0.122826;1.52275;2.13177;0.0077068;0.0711871;0.405002;0.13093;0.274001;0.99583;15.2902;0.367113;0.0195795;0.0441024;0.00714804;0.0298449;0.158337;1.64093;0.551179;0.131595;67.8169;0.578575;2.52343;41.2074;602.861
1;31600;0.0936187;4.1316e-06;0.0444543;0.16759;0.418875;2.36722;0.714222;0.16789;1.01255;0.836686;0.0909702;0.37349;2.5509;22.7862;15.859;0.0135603;1.78103;19.7905;0.366249;0.642564;0.0490707;1.69431;0.100055;0.17179;189.297;6.06739;0.0271773;0.0121245;1.54143;0.00420888;1.53677;0.059444;0.979084;0.0488935;1.69353;0.437116;0.0563375;1.30462;1.81109;0.0485014;0.246189;1.26629;0.762226;0.151457;0.118683;2.4509;1.36457;0.0186998;1.66623;0.864984;0.0551068;1.04204e-07;0.151859;3.65789;1.50579;1.09891;16.5836;0.188654;0.973491;0.0189279;2.11335;1.09536;0.373935;0.0526956;0.279439;1.79364;0.0723655;0.0587617;0.264099;1.55604;2.88196;0.835617;1.91178;1.55266;3.19087;14.8439;0.978735;0.946911;0.550953;0.00307691;0.00363266;1.60121;0.0078021;2.09181;4.20941;0.00401183;2.32888;1.11829;0.0728067;2.55994;1.69349;0.122902;1.52355;2.13246;0.00762817;0.0712086;0.404995;0.131047;0.271749;0.995822;15.2903;0.367405;0.0195846;0.0441142;0.0071248;0.0298695;0.158439;1.64039;0.551631;0.131631;67.865;0.578546;2.52552;41.2319;602.781
1;31700;0.0939542;1.65264e-06;0.0444936;0.167369;0.41923;2.36906;0.714719;0.167994;1.01325;0.837266;0.0910345;0.371793;2.55412;22.7898;15.8557;0.0135608;1.78185;19.7911;0.365577;0.641809;0.0490483;1.69509;0.1001;0.172001;189.291;6.06905;0.027188;0.0121326;1.53849;0.0042105;1.53704;0.0594821;0.97913;0.0488736;1.69396;0.432293;0.0563254;1.30389;1.81072;0.0484953;0.24396;1.26529;0.760415;0.151323;0.119018;2.45236;1.36457;0.0187136;1.66659;0.864755;0.0550953;1.04204e-07;0.15192;3.65802;1.5056;1.09951;16.595;0.184637;0.973491;0.0189181;2.11449;1.09541;0.370019;0.0527299;0.27864;1.79425;0.072408;0.0587965;0.262926;1.55705;2.88504;0.834808;1.91059;1.55271;3.19305;14.8441;0.976012;0.947349;0.551239;0.00307856;0.0036346;1.60164;0.00780838;2.09355;4.21559;0.00401404;2.32968;1.1187;0.0728024;2.56207;1.68899;0.122974;1.52433;2.13314;0.00755127;0.0712294;0.40499;0.13116;0.269574;0.995814;15.2904;0.367687;0.0195896;0.0441255;0.00710216;0.0298934;0.158539;1.63986;0.552067;0.131665;67.9115;0.57852;2.52753;41.2555;602.705
1;31800;0.094207;3.30528e-06;0.0445233;0.167201;0.419495;2.37043;0.715096;0.168072;1.01378;0.837702;0.0910843;0.370517;2.55654;22.7925;15.8532;0.0135612;1.78247;19.7916;0.365075;0.641241;0.049032;1.69568;0.100134;0.17216;189.286;6.0703;0.027196;0.0121388;1.53627;0.00421175;1.53723;0.0595107;0.979165;0.0488594;1.6943;0.428656;0.0563163;1.30334;1.81044;0.0484907;0.242282;1.26453;0.759048;0.151228;0.119269;2.45346;1.36458;0.0187242;1.66686;0.864582;0.0550865;1.04204e-07;0.151966;3.65812;1.50547;1.09997;16.6036;0.181612;0.973491;0.0189109;2.11535;1.09545;0.367068;0.0527557;0.278042;1.7947;0.07244;0.0588228;0.262044;1.55781;2.88736;0.834198;1.90969;1.55274;3.19469;14.8443;0.973962;0.947692;0.551443;0.00307968;0.00363595;1.60197;0.00781318;2.09486;4.22025;0.0040157;2.33029;1.119;0.0727992;2.56367;1.6856;0.123029;1.52492;2.13366;0.00749271;0.0712452;0.404987;0.131246;0.267937;0.995808;15.2905;0.367899;0.0195932;0.044134;0.00708499;0.0299116;0.158613;1.63947;0.552394;0.131691;67.9464;0.578504;2.52904;41.2732;602.648
1;31900;0.0945845;1.32211e-06;0.0445675;0.166946;0.419893;2.37249;0.715663;0.16819;1.01457;0.838352;0.0911516;0.368615;2.56015;22.7966;15.8496;0.0135619;1.78338;19.7923;0.364332;0.640392;0.0490089;1.69655;0.100185;0.172396;189.278;6.07221;0.0272078;0.012148;1.53296;0.00421357;1.53753;0.059553;0.979217;0.0488394;1.69479;0.423222;0.056303;1.30251;1.81003;0.0484839;0.239781;1.26341;0.757005;0.151095;0.119644;2.4551;1.36458;0.0187398;1.66726;0.864325;0.0550738;1.04204e-07;0.152034;3.6583;1.50526;1.10065;16.6163;0.177098;0.973492;0.0189001;2.11663;1.09552;0.362663;0.0527939;0.277153;1.79537;0.072488;0.0588619;0.260731;1.55894;2.89082;0.833288;1.90836;1.5528;3.19714;14.8445;0.970902;0.948176;0.551766;0.00308844;0.0036423;1.60245;0.00782025;2.09681;4.2272;0.00401821;2.33119;1.11945;0.0727945;2.56605;1.68052;0.123111;1.52579;2.13442;0.00740451;0.0712689;0.404985;0.131373;0.265495;0.995799;15.2906;0.368214;0.0195987;0.0441465;0.00705916;0.0299388;0.158725;1.63888;0.552883;0.13173;67.9986;0.578482;2.53129;41.2994;602.562
1;32000;0.0947471;2.64422e-06;0.0445865;0.166835;0.420062;2.37337;0.715909;0.16824;1.01491;0.838632;0.0911898;0.367796;2.5617;22.7984;15.848;0.0135621;1.78377;19.7927;0.364014;0.640027;0.0489993;1.69695;0.100207;0.172498;189.275;6.07301;0.0272129;0.0121518;1.53153;0.00421434;1.53765;0.0595715;0.979239;0.048831;1.695;0.42088;0.0562971;1.30216;1.80985;0.048481;0.238705;1.26292;0.756123;0.15104;0.119806;2.45581;1.36458;0.0187467;1.66744;0.864214;0.0550682;1.04204e-07;0.152064;3.65838;1.50518;1.10095;16.6217;0.175154;0.973492;0.0188955;2.11718;1.09554;0.360766;0.0528107;0.276772;1.79566;0.0725083;0.0588785;0.260167;1.55942;2.8923;0.832898;1.90778;1.55282;3.1982;14.8446;0.969586;0.94841;0.551895;0.00308225;0.00363898;1.60266;0.00782335;2.09765;4.2302;0.00401927;2.33158;1.11964;0.0727925;2.56707;1.67834;0.123146;1.52616;2.13476;0.00736592;0.0712792;0.404985;0.131428;0.264443;0.995796;15.2906;0.36835;0.019601;0.0441518;0.00704797;0.0299506;0.158773;1.63862;0.553092;0.131747;68.021;0.578474;2.53225;41.3107;602.526
1;32100;0.0950723;5.28845e-06;0.0446245;0.166611;0.420401;2.37513;0.716402;0.168342;1.01559;0.839191;0.0912521;0.366162;2.5648;22.8019;15.8448;0.0135627;1.78455;19.7933;0.363384;0.639297;0.0489808;1.69772;0.100251;0.172701;189.269;6.07465;0.0272229;0.0121596;1.52869;0.00421588;1.5379;0.0596079;0.979284;0.0488153;1.69543;0.416193;0.0562857;1.30145;1.80949;0.0484753;0.236555;1.26196;0.754359;0.150937;0.120128;2.45722;1.36459;0.0187603;1.66778;0.863992;0.0550572;1.04204e-07;0.152123;3.65855;1.505;1.10153;16.6326;0.171269;0.973492;0.0188863;2.11829;1.09561;0.356972;0.0528437;0.276014;1.79623;0.0725494;0.0589121;0.25904;1.5604;2.89527;0.832116;1.90663;1.55286;3.20031;14.8448;0.966953;0.948846;0.552165;0.00308377;0.00364079;1.60307;0.00782949;2.09932;4.2362;0.00402143;2.33235;1.12002;0.0727885;2.56911;1.67396;0.123217;1.5269;2.13542;0.00728843;0.0712998;0.404986;0.131537;0.262342;0.995788;15.2907;0.368621;0.0196056;0.0441624;0.00702546;0.0299743;0.158869;1.63811;0.553511;0.131781;68.0658;0.578461;2.53418;41.3331;602.452
1;32200;0.0952955;1.05769e-06;0.0446506;0.166456;0.420637;2.37634;0.716742;0.168412;1.01605;0.839574;0.0912899;0.365043;2.56692;22.8044;15.8426;0.013563;1.78509;19.7937;0.362955;0.638795;0.0489688;1.6982;0.100283;0.17284;189.265;6.07584;0.0272298;0.0121646;1.52674;0.00421676;1.53807;0.0596328;0.979315;0.0488051;1.69572;0.412976;0.0562781;1.30097;1.80924;0.0484714;0.235082;1.26129;0.753147;0.15087;0.12035;2.45818;1.36459;0.0187691;1.66802;0.863841;0.05505;1.04204e-07;0.152164;3.65868;1.50488;1.10193;16.64;0.168603;0.973492;0.0188801;2.11904;1.09565;0.354368;0.0528665;0.275496;1.79662;0.0725775;0.0589348;0.258269;1.56107;2.8973;0.831577;1.90584;1.5529;3.20175;14.845;0.965147;0.949099;0.552398;0.00308567;0.00364273;1.60335;0.00783351;2.10047;4.24032;0.00402296;2.33288;1.12028;0.0727859;2.5705;1.67095;0.123265;1.52741;2.13588;0.00723482;0.071314;0.404987;0.131612;0.260902;0.995784;15.2908;0.368806;0.0196087;0.0441696;0.00700991;0.0299907;0.158935;1.63777;0.553798;0.131804;68.0965;0.578453;2.53549;41.3485;602.402
1;32300;0.0954764;2.11538e-06;0.0446716;0.166329;0.420822;2.37731;0.717019;0.168469;1.01643;0.839884;0.0913349;0.364137;2.56864;22.8063;15.8409;0.0135633;1.78552;19.7941;0.362609;0.63839;0.0489593;1.69867;0.100307;0.172953;189.261;6.07672;0.0272353;0.0121692;1.52516;0.00421777;1.5382;0.059653;0.97934;0.048797;1.69596;0.410368;0.0562716;1.30058;1.80904;0.0484682;0.23389;1.26076;0.752164;0.150818;0.120529;2.45897;1.3646;0.0187772;1.66821;0.863718;0.0550437;1.04204e-07;0.152197;3.65878;1.50478;1.10226;16.6461;0.166445;0.973493;0.018875;2.11966;1.09569;0.352259;0.0528848;0.275078;1.79693;0.0726001;0.0589536;0.257645;1.56161;2.89894;0.831144;1.9052;1.55292;3.20292;14.8451;0.963685;0.949385;0.552507;0.00308572;0.00364309;1.60357;0.0078371;2.10139;4.24366;0.00402412;2.33331;1.12049;0.0727837;2.57163;1.66851;0.123304;1.52782;2.13626;0.00719073;0.0713256;0.404989;0.131673;0.259735;0.995779;15.2908;0.368957;0.0196113;0.0441754;0.00699726;0.030004;0.158988;1.63749;0.554029;0.131824;68.1214;0.578448;2.53656;41.3609;602.362
1;32400;0.0958381;4.23076e-06;0.0447138;0.166072;0.421197;2.37926;0.717575;0.168582;1.01718;0.840503;0.0914016;0.362327;2.57207;22.8103;15.8374;0.0135639;1.78637;19.7948;0.361923;0.637579;0.0489406;1.69953;0.100357;0.173178;189.254;6.07858;0.0272462;0.0121777;1.522;0.00421945;1.53847;0.0596931;0.979389;0.0487817;1.69643;0.405149;0.0562591;1.2998;1.80864;0.048462;0.231508;1.25969;0.750196;0.150719;0.120887;2.46053;1.3646;0.0187924;1.6686;0.863472;0.0550317;1.04204e-07;0.152263;3.65901;1.50459;1.10291;16.658;0.162129;0.973493;0.018865;2.12088;1.09577;0.34804;0.0529213;0.274247;1.79756;0.0726459;0.0589906;0.256401;1.56268;2.90222;0.830276;1.90393;1.55297;3.20526;14.8453;0.960763;0.949873;0.552807;0.00308741;0.00364509;1.60402;0.00784397;2.10324;4.25034;0.00402655;2.33417;1.12091;0.0727793;2.57389;1.66362;0.123383;1.52864;2.137;0.00710222;0.0713488;0.404995;0.131794;0.257404;0.995771;15.2909;0.369257;0.0196163;0.044187;0.00697178;0.0300307;0.159094;1.63693;0.554492;0.131862;68.1711;0.578441;2.53868;41.3855;602.281
1;32500;0.0961537;1.6923e-06;0.0447505;0.165846;0.421524;2.38096;0.718063;0.168682;1.01783;0.841042;0.0914625;0.360752;2.57506;22.8137;15.8343;0.0135645;1.78712;19.7954;0.361331;0.636872;0.0489253;1.70028;0.1004;0.173374;189.248;6.08022;0.0272556;0.0121851;1.51925;0.00422086;1.5387;0.059728;0.979433;0.0487691;1.69684;0.400594;0.0562483;1.29912;1.80829;0.0484566;0.229433;1.25876;0.748476;0.150639;0.121198;2.46189;1.36461;0.0188055;1.66894;0.863258;0.0550214;1.04204e-07;0.152322;3.65922;1.50442;1.10348;16.6684;0.158366;0.973493;0.0188564;2.12195;1.09584;0.344359;0.0529532;0.273526;1.7981;0.0726856;0.0590228;0.255318;1.56362;2.90507;0.829519;1.90281;1.55302;3.2073;14.8455;0.958215;0.950287;0.553083;0.00308901;0.00364697;1.60441;0.00784989;2.10485;4.25617;0.00402868;2.33491;1.12127;0.0727756;2.57584;1.65936;0.123452;1.52935;2.13766;0.00702389;0.0713692;0.405001;0.1319;0.255372;0.995764;15.291;0.369518;0.0196206;0.0441969;0.00694937;0.0300542;0.159187;1.63644;0.554894;0.131896;68.2144;0.578437;2.54052;41.4069;602.21
1;32600;0.0964228;3.38461e-06;0.0447818;0.16565;0.421801;2.3824;0.718481;0.168767;1.01839;0.841501;0.0915157;0.359411;2.57761;22.8166;15.8317;0.0135649;1.78775;19.7959;0.36083;0.636269;0.0489126;1.70093;0.100437;0.173542;189.243;6.08161;0.0272636;0.0121914;1.51691;0.00422212;1.5389;0.0597577;0.979469;0.0487589;1.69719;0.396708;0.0562391;1.29854;1.80799;0.0484521;0.227667;1.25796;0.747009;0.150574;0.121464;2.46305;1.36461;0.018817;1.66923;0.863076;0.0550126;1.04204e-07;0.152371;3.65941;1.50428;1.10396;16.6773;0.15516;0.973494;0.018849;2.12286;1.09591;0.341221;0.0529803;0.272915;1.79855;0.0727195;0.0590504;0.254398;1.56443;2.90749;0.828874;1.90186;1.55306;3.20903;14.8457;0.956044;0.950659;0.553299;0.0030902;0.00364839;1.60474;0.00785503;2.10621;4.26114;0.00403049;2.33555;1.12157;0.0727723;2.57751;1.65571;0.12351;1.52995;2.13822;0.00695633;0.0713866;0.405007;0.13199;0.253641;0.995758;15.2911;0.36974;0.0196243;0.0442054;0.00693014;0.0300743;0.159266;1.63602;0.555237;0.131925;68.2513;0.578436;2.54209;41.4251;602.151
1;32700;0.0967917;1.35384e-06;0.0448246;0.165379;0.422183;2.38437;0.719057;0.168884;1.01915;0.84213;0.0915777;0.357576;2.58109;22.8207;15.8281;0.0135655;1.78861;19.7967;0.36015;0.635442;0.048896;1.70178;0.10049;0.17377;189.236;6.08358;0.0272744;0.0122;1.5137;0.00422373;1.53916;0.0597979;0.97952;0.0487459;1.69767;0.391379;0.0562269;1.29774;1.80758;0.048446;0.22525;1.25688;0.744996;0.150491;0.121827;2.46463;1.36461;0.0188322;1.66962;0.862826;0.0550009;1.04204e-07;0.152439;3.65969;1.50408;1.10462;16.6893;0.150765;0.973494;0.0188391;2.12411;1.096;0.336919;0.0530171;0.272082;1.79918;0.0727662;0.0590881;0.253141;1.56552;2.91081;0.827989;1.90056;1.55311;3.21141;14.8459;0.953071;0.951121;0.553637;0.00309782;0.00365411;1.60519;0.00786193;2.10808;4.26797;0.00403302;2.33642;1.12198;0.072768;2.57977;1.65071;0.12359;1.53078;2.13899;0.00686277;0.0714107;0.405018;0.132113;0.251271;0.99575;15.2912;0.370044;0.0196293;0.0442168;0.00690356;0.0301021;0.159375;1.63545;0.555706;0.131965;68.3018;0.578438;2.54423;41.4499;602.069
1;32800;0.0969677;2.70769e-06;0.044845;0.165249;0.422361;2.38531;0.719333;0.16894;1.01952;0.842429;0.0916234;0.356702;2.58275;22.8226;15.8264;0.0135658;1.78902;19.797;0.359829;0.635049;0.0488885;1.70224;0.100513;0.173879;189.232;6.08448;0.0272795;0.012204;1.51217;0.00422457;1.53929;0.0598174;0.979544;0.0487398;1.6979;0.388836;0.0562207;1.29737;1.80738;0.048443;0.224099;1.25636;0.744034;0.150454;0.122;2.46539;1.36462;0.01884;1.66981;0.862707;0.054995;1.04204e-07;0.152472;3.65983;1.50399;1.10494;16.695;0.148671;0.973494;0.0188344;2.12471;1.09605;0.334867;0.0530351;0.271688;1.79947;0.0727879;0.0591059;0.252542;1.56604;2.91239;0.827569;1.89994;1.55313;3.21254;14.846;0.951653;0.951393;0.55376;0.00309281;0.00365148;1.6054;0.00786535;2.10897;4.27122;0.00403418;2.33683;1.12217;0.0727659;2.58086;1.64833;0.123628;1.53117;2.13936;0.00681723;0.0714222;0.405024;0.132172;0.250141;0.995746;15.2913;0.370189;0.0196316;0.0442222;0.00689081;0.0301154;0.159426;1.63518;0.555928;0.131985;68.3259;0.578441;2.54525;41.4617;602.03
1;32900;0.0973197;5.41537e-06;0.0448857;0.164985;0.422721;2.38718;0.719886;0.169052;1.02024;0.843027;0.0916901;0.354957;2.58606;22.8264;15.823;0.0135664;1.78984;19.7977;0.35919;0.634262;0.0488737;1.70309;0.100563;0.174097;189.225;6.08634;0.0272896;0.0122121;1.50911;0.00422613;1.53954;0.0598558;0.979592;0.0487284;1.69836;0.383748;0.056209;1.29661;1.80699;0.0484373;0.221799;1.25533;0.74211;0.150383;0.122346;2.4669;1.36462;0.0188549;1.67019;0.862469;0.0549838;1.04204e-07;0.152537;3.66011;1.5038;1.10557;16.7065;0.144482;0.973494;0.018825;2.1259;1.09614;0.330763;0.0530704;0.270902;1.80005;0.0728322;0.0591416;0.251349;1.56709;2.91555;0.826727;1.8987;1.55318;3.21481;14.8462;0.948819;0.951871;0.554055;0.00309462;0.00365316;1.60582;0.00787205;2.11074;4.27774;0.00403658;2.33766;1.12256;0.0727617;2.58302;1.64355;0.123705;1.53195;2.14011;0.00672577;0.0714454;0.405037;0.13229;0.247883;0.995738;15.2913;0.370478;0.0196363;0.044233;0.00686512;0.0301421;0.15953;1.63464;0.556374;0.132023;68.374;0.578449;2.54727;41.4852;601.952
