condition;iter;t;dt;5FTHFabc;ACALDt;ACt;ADEt2;ADNabc;ATPase;CO2t;COAabc;DADNabc;DCYTabc;DGSNabc;DURIabc;FAt;FORt;GLCpts;GLYCt;GSNabc;GUAt2;H2Ot;Ht;LIPTA;L_LACt2r;NACabc;NAt;NAt3;NH3t;O2t;PIabc;PYRt2r;RIBFLVabc;THMDabc;URAt2;trdoxt;trdrdt;AAabc;5FTHFPGS;ACKr;ACPPAT;ACPS;ACP_transl;ADK1;ADPT;AGPAT;APG3PAT;BPNT;CLPNS;CTPDP;CTPS2;CTPSDUMP;CYTK1;CYTK2;DADK;DADNK;DAGGALT;DAGPST;DASYN;DCDPMP;DCMPDA;DCTPDP;DCTPMP;DCYTK;DGK1;DGSNK;DNAP;DRPA;DURIK1;DUTPDP;ENO;FAKr;FBA;FMETTRS;FMNAT;FTHFCL;GALU;GAPD;GAPDP;GHMT;GHMT2;GK1;GLYK;GUAPRT;LDH_L;MTHFC;MTHFD;NADHK;NADK;NADS;NCTPPRT;NNATr;NOX;NTD1;NTD5;NTD6;NTD8;NTD9;PAPA;PDH_E1;PDH_E2;PDH_E3;PDH_acald;PFK;PGI;PGK;PGK2;PGK3;PGK4;PGM;PGMT;PGPP;PGSA;PPA;PPM;PPM2;PRPPS;PSSYN;PTAr;PUNP1;PUNP2;PUNP3;PUNP4;PYK;PYK2;PYK3;PYK4;PYK5;PYK6;PYK7;PYK8;PYK9;PdhC_transl;RBFK;RNDR1;RNDR2;RNDR3;RNDR4;RPE;RPI;TALA;TKT1;TKT2;TMDK1;TMPK;TPI;TRDR;UDPG4E;UDPGALM;UMPK;UPPRT;dUTPase_transl;rRNAP;rRNA_degrad;tRNAP;AATRS;Ribosome
1;48400;0.025612;3.0618e-07;3.23724;4.31229e-08;4.31229e-08;29.9807;1.68533;4.31229e-08;4.31229e-08;2.01707;17.5617;0.533633;4.11176;2.28417;2.83557;4.31229e-08;2646.42;1.19289;0.448606;40.9394;310.485;0.51558;1.29661;4.31229e-08;3.37674;0.512553;4.31229e-08;0.548902;219.817;690.042;1203.79;1.32686;8.84327;53.0731;4.31229e-08;0.691814;399.207;4.42371;3.6052;36.0661;9.0615;14562.2;1513.61;119.794;36.507;2.62641;0.372482;0.362874;949.992;254.599;0.360305;1576.49;4.31229e-08;7.9587;7.9732;0.54825;0.539426;1.9187;4.31229e-08;4.31229e-08;4.31229e-08;4.31229e-08;4.31229e-08;2.89236;3.37041;25.2633;2.23566;1.46493;4.31229e-08;2506.19;6.64142;2355.38;202.685;4.31229e-08;2.63848;3.74942;12688.7;4.31229e-08;5.81517;4.31229e-08;230.663;4.31138;143.118;2.60373;5.85876;9.26597;4.31229e-08;0.0141202;0.953015;0.418529;0.683106;9322.85;4.31229e-08;4.31229e-08;4.31229e-08;4.31229e-08;4.31229e-08;0.419674;536.757;542.937;541.195;0.0350888;5336.03;1977.22;9394.72;0.00279304;0.975767;2.08711;2506.51;1.31744;0.436519;1.90618;851.222;0.180873;2.24409;703.893;2.57135;7.42741;0.2868;3.68196;0.0230454;0.052558;1984.52;265.033;160.501;1079.99;4.62967;4.31229e-08;1.41222;4.55655;6.18956e-06;264.91;0.897239;4.31229e-08;5.77617;50.6575;19.8958;146.91;146.881;147.052;146.743;137.496;7.9234;7.89215;1176.88;78.167;2.8558;2.84165;383.151;230.872;66.2611;49.8228;4.31229e-08;604.135;14776.2;268.844
1;48500;0.025626;1.22472e-07;3.23741;4.31243e-08;4.31243e-08;29.9817;1.68514;4.31243e-08;4.31243e-08;2.01713;17.562;0.533381;4.11163;2.28399;2.83573;4.31243e-08;2646.5;1.19299;0.448386;40.9407;310.495;0.515726;1.29675;4.31243e-08;3.3765;0.512625;4.31243e-08;0.548976;219.824;690.063;1203.82;1.32662;8.84329;53.0748;4.31243e-08;0.691796;399.219;4.42393;3.60542;36.0673;9.0619;14562.7;1513.66;119.798;36.5081;2.62656;0.372499;0.362841;950.021;254.607;0.360069;1576.54;4.31243e-08;7.95887;7.97337;0.548128;0.539599;1.91885;4.31243e-08;4.31243e-08;4.31243e-08;4.31243e-08;4.31243e-08;2.89237;3.37044;25.2638;2.2358;1.46489;4.31243e-08;2506.27;6.64174;2355.45;202.692;4.31243e-08;2.63869;3.74929;12689.1;4.31243e-08;5.81537;4.31243e-08;230.671;4.31145;143.123;2.60363;5.85897;9.26624;4.31243e-08;0.0141198;0.952979;0.418514;0.68308;9323.14;4.31243e-08;4.31243e-08;4.31243e-08;4.31243e-08;4.31243e-08;0.419614;536.773;542.953;541.212;0.0351109;5336.2;1977.28;9395.01;0.00282623;0.975996;2.08708;2506.59;1.3174;0.436403;1.90632;851.248;0.180973;2.24423;703.916;2.57131;7.42766;0.286893;3.68214;0.0231227;0.0526161;1984.58;265.041;160.506;1080.02;4.62972;4.31243e-08;1.41225;4.55663;3.31015e-06;264.918;0.897198;4.31243e-08;5.77632;50.6589;19.8964;146.915;146.886;147.056;146.747;137.5;7.92357;7.89232;1176.92;78.1693;2.8557;2.84155;383.163;230.879;66.2634;49.8273;4.31243e-08;604.152;14776.7;268.848
1;48600;0.0256492;2.44944e-07;3.23768;4.31265e-08;4.31265e-08;29.9833;1.68483;4.31265e-08;4.31265e-08;2.01721;17.5624;0.532964;4.11143;2.2837;2.83599;4.31265e-08;2646.63;1.19314;0.448023;40.9429;310.511;0.515969;1.297;4.31265e-08;3.37611;0.512745;4.31265e-08;0.549099;219.835;690.098;1203.89;1.32622;8.84333;53.0776;4.31265e-08;0.691766;399.239;4.4243;3.60577;36.0692;9.06257;14563.4;1513.74;119.804;36.5098;2.62681;0.372526;0.362787;950.069;254.621;0.359677;1576.62;4.31265e-08;7.95916;7.97364;0.547925;0.539886;1.91909;4.31265e-08;4.31265e-08;4.31265e-08;4.31265e-08;4.31265e-08;2.8924;3.37047;25.2646;2.23602;1.46483;4.31265e-08;2506.4;6.64228;2355.57;202.704;4.31265e-08;2.63904;3.74907;12689.7;4.31265e-08;5.8157;4.31265e-08;230.683;4.31155;143.13;2.60346;5.85931;9.26669;4.31265e-08;0.0141191;0.95292;0.418488;0.683038;9323.62;4.31265e-08;4.31265e-08;4.31265e-08;4.31265e-08;4.31265e-08;0.419514;536.801;542.981;541.239;0.0351475;5336.47;1977.38;9395.49;0.00288142;0.976375;2.08703;2506.71;1.31732;0.436211;1.90657;851.293;0.181141;2.24446;703.953;2.57124;7.42807;0.287046;3.68243;0.0232511;0.0527124;1984.68;265.055;160.514;1080.08;4.62981;4.31265e-08;1.41231;4.55676;3.09429e-06;264.932;0.897128;4.31265e-08;5.77658;50.6613;19.8973;146.922;146.893;147.064;146.755;137.507;7.92384;7.8926;1176.98;78.1731;2.85553;2.84138;383.184;230.892;66.2671;49.8348;4.31265e-08;604.18;14777.4;268.856
1;48700;0.0256605;9.79777e-08;3.23782;4.31276e-08;4.31276e-08;29.9841;1.68468;4.31276e-08;4.31276e-08;2.01726;17.5627;0.532761;4.11133;2.28356;2.83611;4.31276e-08;2646.7;1.19322;0.447845;40.944;310.518;0.516087;1.29712;4.31276e-08;3.37592;0.512803;4.31276e-08;0.549159;219.841;690.115;1203.92;1.32602;8.84335;53.079;4.31276e-08;0.691751;399.249;4.42448;3.60595;36.0702;9.0629;14563.8;1513.78;119.807;36.5107;2.62693;0.37254;0.36276;950.092;254.627;0.359485;1576.66;4.31276e-08;7.9593;7.97377;0.547825;0.540027;1.91922;4.31276e-08;4.31276e-08;4.31276e-08;4.31276e-08;4.31276e-08;2.89242;3.37049;25.265;2.23613;1.46479;4.31276e-08;2506.46;6.64254;2355.63;202.709;4.31276e-08;2.63921;3.74896;12690.1;4.31276e-08;5.81586;4.31276e-08;230.689;4.3116;143.134;2.60338;5.85948;9.26691;4.31276e-08;0.0141188;0.952891;0.418475;0.683017;9323.85;4.31276e-08;4.31276e-08;4.31276e-08;4.31276e-08;4.31276e-08;0.419465;536.814;542.995;541.253;0.0351654;5336.6;1977.43;9395.72;0.00290848;0.97656;2.087;2506.78;1.31728;0.436117;1.90669;851.314;0.181222;2.24457;703.971;2.5712;7.42827;0.287121;3.68258;0.023314;0.0527594;1984.73;265.062;160.518;1080.1;4.62985;4.31276e-08;1.41234;4.55682;3.31045e-06;264.939;0.897094;4.31276e-08;5.7767;50.6625;19.8978;146.926;146.897;147.067;146.759;137.511;7.92397;7.89274;1177.01;78.1749;2.85545;2.8413;383.194;230.898;66.269;49.8384;4.31276e-08;604.194;14777.8;268.859
1;48800;0.0256789;1.95955e-07;3.23804;4.31293e-08;4.31293e-08;29.9854;1.68443;4.31293e-08;4.31293e-08;2.01733;17.5631;0.532429;4.11117;2.28333;2.83632;4.31293e-08;2646.81;1.19334;0.447556;40.9457;310.531;0.51628;1.29731;4.31293e-08;3.37562;0.512898;4.31293e-08;0.549257;219.85;690.144;1203.96;1.3257;8.84338;53.0812;4.31293e-08;0.691728;399.265;4.42478;3.60623;36.0717;9.06343;14564.4;1513.84;119.812;36.5121;2.62712;0.372562;0.362716;950.131;254.638;0.359173;1576.72;4.31293e-08;7.95953;7.97399;0.547663;0.540256;1.91941;4.31293e-08;4.31293e-08;4.31293e-08;4.31293e-08;4.31293e-08;2.89244;3.37052;25.2656;2.23631;1.46474;4.31293e-08;2506.56;6.64297;2355.72;202.719;4.31293e-08;2.63949;3.74879;12690.6;4.31293e-08;5.81612;4.31293e-08;230.699;4.31168;143.14;2.60324;5.85975;9.26726;4.31293e-08;0.0141183;0.952844;0.418455;0.682984;9324.23;4.31293e-08;4.31293e-08;4.31293e-08;4.31293e-08;4.31293e-08;0.419386;536.836;543.017;541.275;0.0351945;5336.82;1977.51;9396.1;0.00295262;0.976861;2.08696;2506.88;1.31722;0.435965;1.90688;851.349;0.181356;2.24475;704.001;2.57115;7.4286;0.287244;3.68281;0.0234165;0.0528361;1984.81;265.073;160.525;1080.15;4.62992;4.31293e-08;1.41238;4.55693;3.31062e-06;264.95;0.897039;4.31293e-08;5.77691;50.6644;19.8985;146.932;146.903;147.073;146.765;137.516;7.92419;7.89296;1177.06;78.1779;2.85531;2.84116;383.21;230.908;66.2719;49.8444;4.31293e-08;604.216;14778.4;268.865
1;48900;0.0257157;3.91911e-07;3.23847;4.31328e-08;4.31328e-08;29.988;1.68394;4.31328e-08;4.31328e-08;2.01747;17.5638;0.531766;4.11085;2.28286;2.83673;4.31328e-08;2647.02;1.19358;0.446977;40.9492;310.556;0.516666;1.2977;4.31328e-08;3.375;0.513088;4.31328e-08;0.549452;219.868;690.2;1204.06;1.32506;8.84344;53.0857;4.31328e-08;0.69168;399.297;4.42536;3.6068;36.0748;9.06449;14565.6;1513.96;119.821;36.5149;2.62752;0.372606;0.362627;950.207;254.659;0.358549;1576.85;4.31328e-08;7.95999;7.97442;0.54734;0.540713;1.91981;4.31328e-08;4.31328e-08;4.31328e-08;4.31328e-08;4.31328e-08;2.89249;3.37058;25.2669;2.23667;1.46464;4.31328e-08;2506.76;6.64383;2355.92;202.737;4.31328e-08;2.64005;3.74844;12691.6;4.31328e-08;5.81665;4.31328e-08;230.719;4.31184;143.152;2.60297;5.86029;9.26797;4.31328e-08;0.0141173;0.952752;0.418414;0.682917;9324.99;4.31328e-08;4.31328e-08;4.31328e-08;4.31328e-08;4.31328e-08;0.419227;536.88;543.061;541.319;0.0352527;5337.25;1977.67;9396.87;0.00304127;0.977462;2.08688;2507.08;1.3171;0.435662;1.90727;851.42;0.181623;2.24512;704.06;2.57103;7.42925;0.28749;3.68327;0.023622;0.0529894;1984.97;265.095;160.538;1080.23;4.63006;4.31328e-08;1.41247;4.55713;2.85579e-06;264.972;0.896928;4.31328e-08;5.77732;50.6683;19.9001;146.944;146.915;147.086;146.777;137.528;7.92461;7.89341;1177.15;78.1839;2.85505;2.84089;383.243;230.927;66.2779;49.8562;4.31328e-08;604.261;14779.6;268.877
1;49000;0.0257353;1.56764e-07;3.2387;4.31347e-08;4.31347e-08;29.9894;1.68368;4.31347e-08;4.31347e-08;2.01754;17.5642;0.531413;4.11067;2.28262;2.83695;4.31347e-08;2647.14;1.19371;0.44667;40.9511;310.57;0.516871;1.2979;4.31347e-08;3.37467;0.513189;4.31347e-08;0.549556;219.877;690.229;1204.11;1.32471;8.84347;53.0881;4.31347e-08;0.691655;399.314;4.42568;3.6071;36.0764;9.06505;14566.2;1514.03;119.826;36.5164;2.62772;0.372629;0.362579;950.248;254.67;0.358218;1576.91;4.31347e-08;7.96024;7.97464;0.547168;0.540956;1.92001;4.31347e-08;4.31347e-08;4.31347e-08;4.31347e-08;4.31347e-08;2.89252;3.37062;25.2676;2.23687;1.46458;4.31347e-08;2506.87;6.64428;2356.02;202.747;4.31347e-08;2.64035;3.74826;12692.2;4.31347e-08;5.81692;4.31347e-08;230.729;4.31193;143.159;2.60283;5.86058;9.26835;4.31347e-08;0.0141168;0.952703;0.418393;0.682882;9325.39;4.31347e-08;4.31347e-08;4.31347e-08;4.31347e-08;4.31347e-08;0.419143;536.903;543.084;541.342;0.0352836;5337.48;1977.76;9397.27;0.00308861;0.977782;2.08684;2507.19;1.31704;0.435501;1.90748;851.457;0.181765;2.24531;704.092;2.57097;7.4296;0.28762;3.68352;0.0237315;0.0530709;1985.06;265.107;160.545;1080.28;4.63013;4.31347e-08;1.41252;4.55724;3.31111e-06;264.984;0.896869;4.31347e-08;5.77753;50.6703;19.9009;146.951;146.922;147.092;146.783;137.534;7.92484;7.89364;1177.2;78.1871;2.85491;2.84075;383.26;230.938;66.281;49.8625;4.31347e-08;604.284;14780.2;268.883
1;49100;0.0257643;3.13529e-07;3.23905;4.31374e-08;4.31374e-08;29.9915;1.68329;4.31374e-08;4.31374e-08;2.01765;17.5648;0.530891;4.11042;2.28225;2.83727;4.31374e-08;2647.3;1.19391;0.446214;40.9538;310.589;0.517174;1.29821;4.31374e-08;3.37418;0.513339;4.31374e-08;0.54971;219.892;690.274;1204.19;1.32421;8.84352;53.0916;4.31374e-08;0.691618;399.339;4.42614;3.60755;36.0789;9.06589;14567.1;1514.13;119.834;36.5187;2.62803;0.372663;0.362506;950.308;254.687;0.357727;1577.01;4.31374e-08;7.9606;7.97498;0.546914;0.541316;1.92032;4.31374e-08;4.31374e-08;4.31374e-08;4.31374e-08;4.31374e-08;2.89255;3.37066;25.2685;2.23715;1.4645;4.31374e-08;2507.03;6.64495;2356.17;202.762;4.31374e-08;2.64079;3.74799;12693;4.31374e-08;5.81734;4.31374e-08;230.745;4.31205;143.169;2.60262;5.861;9.26891;4.31374e-08;0.014116;0.952631;0.418362;0.682831;9325.98;4.31374e-08;4.31374e-08;4.31374e-08;4.31374e-08;4.31374e-08;0.419018;536.937;543.119;541.376;0.0353294;5337.83;1977.88;9397.87;0.00315892;0.978255;2.08678;2507.35;1.31694;0.435264;1.90778;851.512;0.181977;2.24559;704.138;2.57089;7.43011;0.287814;3.68389;0.023894;0.0531917;1985.18;265.124;160.556;1080.35;4.63024;4.31374e-08;1.41259;4.5574;1.80369e-06;265.001;0.896782;4.31374e-08;5.77785;50.6733;19.902;146.96;146.931;147.101;146.793;137.542;7.92518;7.894;1177.28;78.1918;2.8547;2.84054;383.286;230.953;66.2857;49.8718;4.31374e-08;604.319;14781.2;268.893
1;49200;0.0257697;1.00329e-09;3.23911;4.31379e-08;4.31379e-08;29.9919;1.68322;4.31379e-08;4.31379e-08;2.01767;17.5649;0.530794;4.11037;2.28218;2.83733;4.31379e-08;2647.34;1.19394;0.44613;40.9543;310.593;0.517231;1.29826;4.31379e-08;3.37409;0.513367;4.31379e-08;0.549739;219.894;690.282;1204.2;1.32412;8.84353;53.0922;4.31379e-08;0.691611;399.344;4.42622;3.60763;36.0793;9.06605;14567.3;1514.15;119.835;36.5191;2.62809;0.37267;0.362493;950.319;254.69;0.357635;1577.03;4.31379e-08;7.96067;7.97505;0.546866;0.541383;1.92038;4.31379e-08;4.31379e-08;4.31379e-08;4.31379e-08;4.31379e-08;2.89256;3.37067;25.2687;2.2372;1.46448;4.31379e-08;2507.06;6.64508;2356.2;202.765;4.31379e-08;2.64087;3.74794;12693.1;4.31379e-08;5.81741;4.31379e-08;230.748;4.31208;143.17;2.60258;5.86108;9.26901;4.31379e-08;0.0141158;0.952618;0.418356;0.682821;9326.1;4.31379e-08;4.31379e-08;4.31379e-08;4.31379e-08;4.31379e-08;0.418995;536.943;543.125;541.383;0.035338;5337.89;1977.91;9397.98;0.00317207;0.978343;2.08677;2507.38;1.31692;0.43522;1.90784;851.522;0.182016;2.24565;704.147;2.57087;7.43021;0.287851;3.68396;0.0239243;0.0532142;1985.21;265.128;160.558;1080.36;4.63026;4.31379e-08;1.4126;4.55743;4.07368e-05;265.004;0.896766;4.31379e-08;5.77791;50.6739;19.9023;146.962;146.933;147.103;146.795;137.544;7.92524;7.89406;1177.29;78.1927;2.85466;2.8405;383.291;230.956;66.2866;49.8736;4.31379e-08;604.326;14781.4;268.894
1;49300;0.0257699;2.00658e-09;3.23911;4.31379e-08;4.31379e-08;29.9919;1.68322;4.31379e-08;4.31379e-08;2.01767;17.5649;0.530791;4.11037;2.28218;2.83733;4.31379e-08;2647.34;1.19395;0.446127;40.9543;310.593;0.517233;1.29827;4.31379e-08;3.37409;0.513368;4.31379e-08;0.54974;219.894;690.282;1204.21;1.32411;8.84353;53.0923;4.31379e-08;0.69161;399.344;4.42623;3.60764;36.0793;9.06605;14567.3;1514.15;119.835;36.5191;2.62809;0.37267;0.362492;950.32;254.69;0.357632;1577.03;4.31379e-08;7.96067;7.97505;0.546865;0.541385;1.92038;4.31379e-08;4.31379e-08;4.31379e-08;4.31379e-08;4.31379e-08;2.89256;3.37067;25.2687;2.2372;1.46448;4.31379e-08;2507.06;6.64508;2356.2;202.765;4.31379e-08;2.64087;3.74793;12693.1;4.31379e-08;5.81742;4.31379e-08;230.748;4.31208;143.171;2.60257;5.86108;9.26901;4.31379e-08;0.0141158;0.952618;0.418356;0.682821;9326.1;4.31379e-08;4.31379e-08;4.31379e-08;4.31379e-08;4.31379e-08;0.418994;536.944;543.126;541.383;0.0353382;5337.89;1977.91;9397.98;0.0031725;0.978346;2.08676;2507.38;1.31692;0.435218;1.90784;851.523;0.182017;2.24565;704.147;2.57087;7.43021;0.287852;3.68396;0.0239253;0.053215;1985.21;265.128;160.558;1080.36;4.63026;4.31379e-08;1.4126;4.55744;3.74607e-05;265.004;0.896765;4.31379e-08;5.77791;50.6739;19.9023;146.962;146.933;147.103;146.795;137.544;7.92525;7.89406;1177.29;78.1927;2.85466;2.8405;383.291;230.956;66.2866;49.8736;4.31379e-08;604.326;14781.4;268.894
1;49400;0.0257703;4.01317e-09;3.23912;4.3138e-08;4.3138e-08;29.9919;1.68321;4.3138e-08;4.3138e-08;2.01767;17.5649;0.530784;4.11037;2.28218;2.83734;4.3138e-08;2647.34;1.19395;0.446121;40.9544;310.593;0.517237;1.29827;4.3138e-08;3.37408;0.51337;4.3138e-08;0.549742;219.895;690.283;1204.21;1.32411;8.84353;53.0923;4.3138e-08;0.69161;399.344;4.42623;3.60764;36.0794;9.06606;14567.3;1514.15;119.836;36.5191;2.62809;0.37267;0.362491;950.32;254.691;0.357626;1577.03;4.3138e-08;7.96067;7.97505;0.546861;0.54139;1.92039;4.3138e-08;4.3138e-08;4.3138e-08;4.3138e-08;4.3138e-08;2.89256;3.37067;25.2688;2.23721;1.46448;4.3138e-08;2507.06;6.64509;2356.2;202.765;4.3138e-08;2.64088;3.74793;12693.1;4.3138e-08;5.81742;4.3138e-08;230.748;4.31208;143.171;2.60257;5.86109;9.26902;4.3138e-08;0.0141158;0.952617;0.418355;0.68282;9326.11;4.3138e-08;4.3138e-08;4.3138e-08;4.3138e-08;4.3138e-08;0.418992;536.944;543.126;541.383;0.0353388;5337.9;1977.91;9397.99;0.00317338;0.978352;2.08676;2507.38;1.31692;0.435215;1.90785;851.523;0.18202;2.24565;704.148;2.57087;7.43022;0.287854;3.68396;0.0239274;0.0532165;1985.21;265.128;160.558;1080.36;4.63026;4.3138e-08;1.4126;4.55744;3.09232e-05;265.005;0.896764;4.3138e-08;5.77792;50.6739;19.9023;146.962;146.933;147.103;146.795;137.544;7.92525;7.89407;1177.29;78.1927;2.85465;2.84049;383.291;230.956;66.2867;49.8737;4.3138e-08;604.327;14781.4;268.895
1;49500;0.025771;8.02633e-09;3.23913;4.3138e-08;4.3138e-08;29.992;1.6832;4.3138e-08;4.3138e-08;2.01768;17.5649;0.530771;4.11036;2.28217;2.83735;4.3138e-08;2647.34;1.19395;0.44611;40.9544;310.594;0.517244;1.29828;4.3138e-08;3.37407;0.513373;4.3138e-08;0.549746;219.895;690.284;1204.21;1.32409;8.84353;53.0924;4.3138e-08;0.691609;399.345;4.42624;3.60765;36.0794;9.06608;14567.3;1514.15;119.836;36.5192;2.6281;0.372671;0.362489;950.322;254.691;0.357614;1577.04;4.3138e-08;7.96068;7.97506;0.546855;0.541399;1.92039;4.3138e-08;4.3138e-08;4.3138e-08;4.3138e-08;4.3138e-08;2.89256;3.37067;25.2688;2.23721;1.46448;4.3138e-08;2507.07;6.64511;2356.2;202.765;4.3138e-08;2.64089;3.74792;12693.1;4.3138e-08;5.81743;4.3138e-08;230.749;4.31208;143.171;2.60257;5.8611;9.26903;4.3138e-08;0.0141158;0.952615;0.418354;0.682819;9326.12;4.3138e-08;4.3138e-08;4.3138e-08;4.3138e-08;4.3138e-08;0.418989;536.945;543.127;541.384;0.03534;5337.9;1977.91;9398.01;0.00317514;0.978364;2.08676;2507.39;1.31692;0.43521;1.90785;851.525;0.182025;2.24566;704.149;2.57087;7.43023;0.287859;3.68397;0.0239314;0.0532195;1985.21;265.128;160.558;1080.36;4.63027;4.3138e-08;1.41261;4.55744;1.79796e-05;265.005;0.896762;4.3138e-08;5.77792;50.674;19.9023;146.962;146.934;147.104;146.795;137.545;7.92526;7.89408;1177.29;78.1929;2.85465;2.84049;383.292;230.957;66.2868;49.874;4.3138e-08;604.327;14781.4;268.895
1;49600;0.0257724;1.60527e-08;3.23914;4.31382e-08;4.31382e-08;29.9921;1.68318;4.31382e-08;4.31382e-08;2.01768;17.565;0.530745;4.11035;2.28215;2.83736;4.31382e-08;2647.35;1.19396;0.446087;40.9546;310.595;0.517259;1.29829;4.31382e-08;3.37405;0.513381;4.31382e-08;0.549753;219.896;690.286;1204.21;1.32407;8.84353;53.0926;4.31382e-08;0.691607;399.346;4.42627;3.60767;36.0795;9.06612;14567.4;1514.16;119.836;36.5193;2.62812;0.372673;0.362486;950.325;254.692;0.357589;1577.04;4.31382e-08;7.9607;7.97508;0.546842;0.541417;1.92041;4.31382e-08;4.31382e-08;4.31382e-08;4.31382e-08;4.31382e-08;2.89256;3.37068;25.2688;2.23723;1.46447;4.31382e-08;2507.08;6.64514;2356.21;202.766;4.31382e-08;2.64091;3.74791;12693.2;4.31382e-08;5.81745;4.31382e-08;230.749;4.31209;143.171;2.60256;5.86112;9.26906;4.31382e-08;0.0141158;0.952611;0.418353;0.682816;9326.15;4.31382e-08;4.31382e-08;4.31382e-08;4.31382e-08;4.31382e-08;0.418983;536.947;543.129;541.386;0.0353422;5337.92;1977.92;9398.04;0.00317865;0.978388;2.08676;2507.4;1.31692;0.435198;1.90787;851.527;0.182036;2.24567;704.151;2.57086;7.43026;0.287869;3.68399;0.0239395;0.0532255;1985.22;265.129;160.559;1080.37;4.63027;4.31382e-08;1.41261;4.55745;3.31327e-06;265.006;0.896758;4.31382e-08;5.77794;50.6741;19.9024;146.963;146.934;147.104;146.796;137.545;7.92527;7.89409;1177.3;78.1931;2.85464;2.84048;383.293;230.958;66.287;49.8744;4.31382e-08;604.329;14781.5;268.895
1;49700;0.0257753;3.21053e-08;3.23918;4.31385e-08;4.31385e-08;29.9923;1.68314;4.31385e-08;4.31385e-08;2.01769;17.565;0.530693;4.11032;2.28211;2.83739;4.31385e-08;2647.37;1.19398;0.446042;40.9548;310.597;0.51729;1.29832;4.31385e-08;3.374;0.513396;4.31385e-08;0.549769;219.897;690.29;1204.22;1.32402;8.84353;53.0929;4.31385e-08;0.691603;399.349;4.42631;3.60772;36.0798;9.06621;14567.5;1514.16;119.837;36.5195;2.62815;0.372676;0.362478;950.331;254.694;0.35754;1577.05;4.31385e-08;7.96074;7.97511;0.546817;0.541453;1.92044;4.31385e-08;4.31385e-08;4.31385e-08;4.31385e-08;4.31385e-08;2.89257;3.37068;25.2689;2.23726;1.46446;4.31385e-08;2507.09;6.64521;2356.23;202.767;4.31385e-08;2.64096;3.74788;12693.3;4.31385e-08;5.81749;4.31385e-08;230.751;4.3121;143.172;2.60253;5.86116;9.26912;4.31385e-08;0.0141157;0.952604;0.41835;0.682811;9326.21;4.31385e-08;4.31385e-08;4.31385e-08;4.31385e-08;4.31385e-08;0.41897;536.95;543.132;541.389;0.0353468;5337.95;1977.93;9398.1;0.00318568;0.978435;2.08675;2507.41;1.31691;0.435174;1.9079;851.533;0.182057;2.2457;704.156;2.57085;7.43031;0.287888;3.68403;0.0239558;0.0532375;1985.23;265.131;160.56;1080.37;4.63028;4.31385e-08;1.41262;4.55747;3.31146e-06;265.008;0.896749;4.31385e-08;5.77797;50.6744;19.9025;146.964;146.935;147.105;146.797;137.546;7.92531;7.89413;1177.31;78.1936;2.85462;2.84046;383.296;230.959;66.2875;49.8754;4.31385e-08;604.333;14781.5;268.896
1;49800;0.0257811;6.42106e-08;3.23925;4.3139e-08;4.3139e-08;29.9927;1.68307;4.3139e-08;4.3139e-08;2.01771;17.5651;0.530589;4.11027;2.28204;2.83746;4.3139e-08;2647.4;1.19402;0.445951;40.9554;310.601;0.51735;1.29838;4.3139e-08;3.3739;0.513426;4.3139e-08;0.549799;219.9;690.299;1204.23;1.32392;8.84354;53.0936;4.3139e-08;0.691596;399.354;4.42641;3.60781;36.0803;9.06637;14567.7;1514.18;119.838;36.52;2.62821;0.372683;0.362464;950.343;254.697;0.357443;1577.07;4.3139e-08;7.96081;7.97518;0.546766;0.541524;1.9205;4.3139e-08;4.3139e-08;4.3139e-08;4.3139e-08;4.3139e-08;2.89257;3.37069;25.2691;2.23731;1.46445;4.3139e-08;2507.12;6.64534;2356.25;202.77;4.3139e-08;2.64104;3.74783;12693.4;4.3139e-08;5.81757;4.3139e-08;230.754;4.31213;143.174;2.60249;5.86125;9.26923;4.3139e-08;0.0141155;0.95259;0.418343;0.682801;9326.33;4.3139e-08;4.3139e-08;4.3139e-08;4.3139e-08;4.3139e-08;0.418945;536.957;543.139;541.396;0.0353559;5338.02;1977.96;9398.22;0.00319974;0.978529;2.08674;2507.44;1.31689;0.435127;1.90796;851.544;0.182099;2.24576;704.165;2.57084;7.43041;0.287927;3.6841;0.0239882;0.0532616;1985.26;265.134;160.562;1080.39;4.6303;4.3139e-08;1.41263;4.5575;3.31151e-06;265.011;0.896732;4.3139e-08;5.77804;50.675;19.9027;146.966;146.937;147.107;146.799;137.548;7.92538;7.8942;1177.32;78.1945;2.85458;2.84042;383.301;230.962;66.2884;49.8772;4.3139e-08;604.34;14781.7;268.898
