condition;iter;t;dt;10fthfglu3;12dgr;13dpg;1ag3p;2dr1p;2dr5p;2pg;3pg;5fthf;5fthfglu3;ACP_R;ACP;DNA;PdhC;ac;acald;accoa;actp;ade;adp;amp;ap;apoACP;atp;cdp;cdpdag;clpn;cmp;coa;ctp;dUTPase;dad_2;dadp;damp;datp;dcdp;dcmp;dctp;dcyt;dgdp;dgmp;dgsn;dgtp;dhap;dhlpl_PdhC;dnad;dtdp;dtmp;dttp;dump;e4p;f6p;fa;fdp;fmettrna;fmn;for;g1p;g3p;g6p;galfur12dgr;gdp;glyc3p;glyc;gmp;gtp;gua;h2o;h;lac__L;lgltn;lpl_PdhC;methfglu3;mlthfglu3;nac;nad;nadh;nadp;nadph;nh3;nicrnt;o2;pa;pap;pep;pg3p;pg;pi;ppi;prpp;pyr;r5p;ribflv;ru5p__D;s7p;thfglu3;thymd;trdox;trdrd;udp;udpg;udpgal;udpgalfur;udpgltn;ump;ura;utp;xu5p__D;rRNA;AA;tRNA;AAtRNA;Protein
1;27700;0.0832411;2.93568e-06;3.92823e-05;0.000156769;0.000370307;0.00209842;0.000637351;0.00014988;0.000900127;0.000743834;8.09542e-05;0.00038858;0.00222552;0.0206145;0.0145108;1.23114e-05;0.00159372;0.0179726;0.00035493;0.000605664;4.63802e-05;0.00152017;8.98485e-05;0.000150002;0.172272;0.00547659;2.4353e-05;1.07706e-05;0.00148562;3.77211e-06;0.00138778;5.2895e-05;0.000888751;4.60669e-05;0.00152739;0.0005297;5.1597e-05;0.00120744;0.00165655;4.4293e-05;0.000287839;0.00118026;0.00074107;0.000151272;9.83584e-05;0.00218514;0.00124033;1.66176e-05;0.00150499;0.000792956;5.04626e-05;9.47306e-11;0.000136401;0.00332954;0.0013738;0.000981282;0.0147298;0.000285668;0.000884982;1.75243e-05;0.00188842;0.000996491;0.000450647;4.68928e-05;0.000278832;0.00161075;6.45433e-05;5.23914e-05;0.000272486;0.00138566;0.00252906;0.000782727;0.00177162;0.0014102;0.00283838;0.0134878;0.000967442;0.00084846;0.00049307;2.75275e-06;3.24982e-06;0.00144136;6.91289e-06;0.00184991;0.00365444;3.59174e-06;0.0020935;0.00100362;6.63711e-05;0.00226301;0.00166471;0.000109613;0.00136141;0.00192101;8.81147e-06;6.42086e-05;0.000369339;0.000115887;0.000309107;0.000905554;0.0138963;0.000325663;1.76384e-05;3.97237e-05;7.05042e-06;2.65673e-05;0.000141145;0.00150646;0.000488542;0.000118834;0.060361;0.000528339;0.00223545;0.036761;0.550236
1;27800;0.0836374;5.87136e-06;3.93263e-05;0.000156691;0.000370727;0.00210054;0.00063775;0.000149982;0.000900928;0.000744495;8.10166e-05;0.000386664;0.0022292;0.0206183;0.0145072;1.2312e-05;0.00159479;0.0179734;0.000353981;0.000604828;4.62337e-05;0.00152098;8.98828e-05;0.000150246;0.172265;0.00547764;2.43685e-05;1.0781e-05;0.00148235;3.7744e-06;0.00138821;5.29414e-05;0.000888803;4.59394e-05;0.00152784;0.000524849;5.1581e-05;0.00120659;0.00165617;4.42844e-05;0.000285353;0.00117911;0.000739404;0.000150095;9.87259e-05;0.00218686;0.00124033;1.66321e-05;0.00150535;0.000792697;5.04473e-05;9.47306e-11;0.000136464;0.00332907;0.00137364;0.000981991;0.014744;0.000281263;0.000884982;1.75105e-05;0.00188973;0.000996379;0.000446387;4.69341e-05;0.000277799;0.00161162;6.45939e-05;5.24331e-05;0.000271378;0.00138678;0.0025327;0.000781834;0.00177033;0.00141025;0.00284099;0.0134879;0.000964432;0.000848939;0.00049318;2.55192e-06;3.66468e-06;0.00144199;6.92003e-06;0.001852;0.00366095;3.59352e-06;0.00209445;0.00100417;6.63615e-05;0.00226564;0.00165993;0.0001097;0.00136238;0.00192162;8.74734e-06;6.42264e-05;0.000369251;0.000116013;0.000306708;0.000905586;0.0138965;0.000326;1.76459e-05;3.97409e-05;7.03022e-06;2.65851e-05;0.000141262;0.00150587;0.000489065;0.000118861;0.060413;0.000528182;0.00223791;0.0367909;0.550146
1;27900;0.0837631;1.17427e-06;3.93402e-05;0.000156664;0.000370861;0.00210121;0.000637877;0.000150015;0.000901181;0.000744704;8.10363e-05;0.000386057;0.00223037;0.0206195;0.014506;1.23122e-05;0.00159513;0.0179736;0.000353682;0.000604563;4.61897e-05;0.00152107;8.98941e-05;0.000150323;0.172263;0.00547818;2.43733e-05;1.07842e-05;0.00148132;3.77518e-06;0.00138834;5.29561e-05;0.000888819;4.59007e-05;0.00152799;0.000523306;5.1576e-05;0.00120632;0.00165605;4.42817e-05;0.000284566;0.00117875;0.000738871;0.00014974;9.88425e-05;0.00218741;0.00124034;1.66365e-05;0.00150546;0.000792615;5.04425e-05;9.47306e-11;0.000136483;0.00332893;0.00137358;0.000982215;0.0147485;0.000279867;0.000884982;1.75061e-05;0.00189014;0.000996345;0.000445037;4.69471e-05;0.000277473;0.00161189;6.46098e-05;5.24463e-05;0.000271022;0.00138714;0.00253385;0.000781551;0.00176992;0.00141027;0.00284157;0.0134882;0.000963478;0.000849076;0.000493478;2.75512e-06;3.25261e-06;0.00144219;6.92226e-06;0.00185266;0.00366302;3.5941e-06;0.00209475;0.00100434;6.63586e-05;0.00226647;0.00165841;0.000109727;0.00136269;0.00192182;8.72693e-06;6.42321e-05;0.000369224;0.000116053;0.000305948;0.000905539;0.0138966;0.000326107;1.76483e-05;3.97463e-05;7.0238e-06;2.65909e-05;0.000141299;0.00150569;0.00048923;0.00011887;0.0604295;0.000528133;0.00223868;0.0368003;0.550118
1;28000;0.0839944;2.34854e-06;3.93659e-05;0.000156612;0.000371105;0.00210245;0.00063811;0.000150074;0.000901648;0.000745089;8.10729e-05;0.00038494;0.00223251;0.0206216;0.0145039;1.23126e-05;0.00159574;0.017974;0.000353133;0.000604076;4.61111e-05;0.00152149;8.99145e-05;0.000150466;0.172259;0.00547888;2.43823e-05;1.07903e-05;0.00147941;3.77658e-06;0.00138859;5.2983e-05;0.000888849;4.58316e-05;0.00152825;0.000520458;5.15667e-05;0.00120582;0.00165582;4.42767e-05;0.000283117;0.00117808;0.000737885;0.000149108;9.90569e-05;0.00218841;0.00124034;1.66451e-05;0.00150567;0.000792464;5.04336e-05;9.47306e-11;0.00013652;0.00332867;0.00137348;0.000982628;0.0147567;0.000277298;0.000884983;1.74981e-05;0.0018909;0.000996284;0.000442553;4.69709e-05;0.000276874;0.0016124;6.46391e-05;5.24706e-05;0.000270361;0.00138779;0.00253596;0.000781031;0.00176917;0.0014103;0.00284298;0.0134883;0.000961724;0.000849364;0.000493643;2.75604e-06;3.25371e-06;0.00144255;6.92646e-06;0.00185388;0.00366682;3.59515e-06;0.0020953;0.00100466;6.63531e-05;0.00226799;0.00165563;0.000109777;0.00136326;0.00192218;8.6892e-06;6.42426e-05;0.000369175;0.000116127;0.00030455;0.000905532;0.0138967;0.000326303;1.76526e-05;3.97561e-05;7.01196e-06;2.66017e-05;0.000141367;0.00150534;0.000489534;0.000118885;0.0604598;0.000528046;0.00224011;0.0368176;0.550065
1;28100;0.0843472;9.39417e-07;3.94049e-05;0.000156526;0.00037148;0.00210432;0.000638466;0.000150165;0.000902357;0.000745675;8.11162e-05;0.000383239;0.00223577;0.020625;0.0145007;1.23131e-05;0.00159668;0.0179747;0.000352302;0.000603333;4.59977e-05;0.00152209;8.99473e-05;0.000150682;0.172252;0.00548002;2.43957e-05;1.07996e-05;0.00147651;3.77867e-06;0.00138896;5.30237e-05;0.000888894;4.57313e-05;0.00152866;0.000516101;5.15529e-05;0.00120507;0.00165548;4.42692e-05;0.000280909;0.00117707;0.000736369;0.000148196;9.93838e-05;0.00218993;0.00124035;1.66576e-05;0.00150599;0.000792234;5.04203e-05;9.47306e-11;0.000136575;0.0033283;0.00137333;0.000983253;0.0147692;0.000273382;0.000884983;1.7486e-05;0.00189206;0.000996197;0.000438767;4.70066e-05;0.000275966;0.00161316;6.4684e-05;5.25075e-05;0.000269339;0.00138879;0.00253918;0.000780236;0.00176802;0.00141034;0.00284511;0.0134886;0.00095905;0.000849748;0.000493923;2.77542e-06;3.26627e-06;0.0014431;6.9327e-06;0.00185572;0.00367263;3.59683e-06;0.00209614;0.00100514;6.63448e-05;0.0022703;0.00165137;0.000109853;0.00136412;0.00192274;8.63171e-06;6.42588e-05;0.000369103;0.000116239;0.000302418;0.000905519;0.0138969;0.000326599;1.76591e-05;3.9771e-05;6.99384e-06;2.66185e-05;0.00014147;0.00150482;0.000489996;0.00011891;0.0605059;0.000527915;0.00224227;0.0368439;0.549986
1;28200;0.0844674;1.87883e-06;3.94182e-05;0.000156495;0.000371604;0.00210496;0.000638587;0.000150195;0.000902599;0.000745874;8.11488e-05;0.00038266;0.00223688;0.0206261;0.0144996;1.23133e-05;0.001597;0.0179749;0.00035202;0.000603081;4.59609e-05;0.00152232;8.99576e-05;0.000150756;0.17225;0.00548038;2.44004e-05;1.08025e-05;0.00147552;3.77933e-06;0.00138908;5.3038e-05;0.00088891;4.56982e-05;0.0015288;0.000514612;5.15479e-05;0.00120481;0.00165537;4.42666e-05;0.000280157;0.00117672;0.000735848;0.000147898;9.94952e-05;0.00219045;0.00124035;1.66623e-05;0.0015061;0.000792156;5.04155e-05;9.47306e-11;0.000136594;0.00332818;0.00137328;0.000983467;0.0147734;0.000272049;0.000884983;1.7482e-05;0.00189245;0.000996168;0.000437477;4.70195e-05;0.000275658;0.00161341;6.46985e-05;5.25198e-05;0.000268988;0.00138913;0.00254027;0.000779967;0.00176763;0.00141035;0.00284586;0.0134886;0.00095814;0.000849925;0.000494007;2.75813e-06;3.25619e-06;0.00144329;6.93488e-06;0.00185635;0.00367461;3.59736e-06;0.00209642;0.0010053;6.63421e-05;0.00227109;0.00164993;0.000109878;0.00136441;0.00192293;8.61157e-06;6.42644e-05;0.00036908;0.000116277;0.000301692;0.000905518;0.0138969;0.000326701;1.76612e-05;3.9776e-05;6.98766e-06;2.66243e-05;0.000141504;0.00150464;0.000490152;0.000118918;0.0605217;0.000527872;0.00224301;0.0368528;0.549959
1;28300;0.0847079;3.75767e-06;3.94448e-05;0.00015643;0.000371856;0.00210624;0.000638831;0.000150257;0.000903081;0.000746272;8.1186e-05;0.000381503;0.0022391;0.0206284;0.0144974;1.23137e-05;0.00159763;0.0179753;0.000351459;0.000602577;4.58895e-05;0.00152276;8.99798e-05;0.000150904;0.172246;0.00548114;2.44095e-05;1.08088e-05;0.00147354;3.78074e-06;0.00138933;5.30658e-05;0.000888941;4.56343e-05;0.00152908;0.000511627;5.15384e-05;0.0012043;0.00165513;4.42615e-05;0.000278653;0.00117603;0.000734802;0.000147325;9.97178e-05;0.00219148;0.00124036;1.66711e-05;0.00150632;0.000792;5.04064e-05;9.47306e-11;0.000136632;0.00332794;0.00137317;0.000983892;0.0147819;0.000269382;0.000884983;1.74738e-05;0.00189323;0.000996113;0.000434898;4.70439e-05;0.000275044;0.00161393;6.47287e-05;5.25447e-05;0.000268279;0.00138981;0.00254246;0.000779427;0.00176685;0.00141038;0.00284732;0.0134888;0.00095632;0.000850218;0.000494183;2.75913e-06;3.25737e-06;0.00144366;6.93919e-06;0.0018576;0.00367857;3.5985e-06;0.00209699;0.00100563;6.63366e-05;0.00227266;0.00164703;0.000109929;0.00136499;0.00192331;8.57187e-06;6.42755e-05;0.000369033;0.000116353;0.00030024;0.000905511;0.013897;0.000326903;1.76656e-05;3.9786e-05;6.97524e-06;2.66361e-05;0.000141574;0.00150428;0.000490465;0.000118935;0.0605531;0.000527787;0.00224448;0.0368706;0.549904
1;28400;0.0851573;1.50307e-06;3.94944e-05;0.000156301;0.000372328;0.00210862;0.00063929;0.000150372;0.000903981;0.000747014;8.12476e-05;0.000379343;0.00224324;0.0206327;0.0144933;1.23144e-05;0.00159881;0.0179762;0.00035042;0.000601634;4.57645e-05;0.00152372;9.00229e-05;0.000151178;0.172238;0.00548244;2.44259e-05;1.08204e-05;0.00146985;3.78368e-06;0.00138979;5.31172e-05;0.000888999;4.55218e-05;0.00152959;0.000506029;5.1521e-05;0.00120335;0.0016547;4.42521e-05;0.000275847;0.00117474;0.00073283;0.000146322;0.000100134;0.0021934;0.00124036;1.66874e-05;0.00150674;0.000791709;5.03897e-05;9.47306e-11;0.000136702;0.00332753;0.00137297;0.000984683;0.0147977;0.000264402;0.000884984;1.74587e-05;0.00189469;0.000996018;0.000430081;4.70889e-05;0.000273902;0.00161487;6.47851e-05;5.25912e-05;0.000266939;0.00139108;0.00254652;0.000778417;0.00176539;0.00141044;0.0028499;0.0134893;0.000952923;0.000850727;0.000494277;2.91921e-06;3.4046e-06;0.00144434;6.94722e-06;0.00185993;0.00368599;3.60068e-06;0.00209805;0.00100623;6.63265e-05;0.00227558;0.00164163;0.000110024;0.00136607;0.00192403;8.49742e-06;6.42966e-05;0.00036895;0.000116495;0.000297529;0.000905466;0.0138972;0.000327277;1.76736e-05;3.98045e-05;6.95194e-06;2.66585e-05;0.000141704;0.00150362;0.000491048;0.000118967;0.0606117;0.000527633;0.00224722;0.0369037;0.549804
1;28500;0.0853136;3.00613e-06;3.95117e-05;0.000156253;0.000372489;0.00210945;0.00063945;0.000150412;0.000904293;0.000747271;8.12847e-05;0.000378593;0.00224467;0.0206342;0.0144919;1.23147e-05;0.00159922;0.0179764;0.000350061;0.000601307;4.57236e-05;0.00152385;9.00373e-05;0.000151274;0.172235;0.00548313;2.44322e-05;1.08243e-05;0.00146857;3.78419e-06;0.00138995;5.31355e-05;0.000889019;4.54844e-05;0.00152978;0.000504075;5.15147e-05;0.00120302;0.00165455;4.42487e-05;0.000274871;0.0011743;0.000732139;0.000145993;0.000100279;0.00219407;0.00124037;1.66931e-05;0.00150688;0.000791608;5.03837e-05;9.47306e-11;0.000136727;0.00332739;0.0013729;0.000984958;0.0148031;0.000262671;0.000884984;1.74535e-05;0.0018952;0.000995986;0.000428407;4.71054e-05;0.000273507;0.0016152;6.48038e-05;5.2607e-05;0.000266468;0.00139152;0.00254793;0.000778068;0.00176488;0.00141046;0.002851;0.0134892;0.000951742;0.000850936;0.000494645;2.76178e-06;3.26051e-06;0.00144458;6.94987e-06;0.00186073;0.00368857;3.60143e-06;0.00209842;0.00100644;6.6323e-05;0.00227659;0.00163975;0.000110057;0.00136644;0.00192428;8.47097e-06;6.43039e-05;0.000368923;0.000116544;0.000296586;0.000905494;0.0138973;0.000327408;1.76764e-05;3.98108e-05;6.9438e-06;2.66664e-05;0.000141748;0.00150339;0.000491249;0.000118979;0.060632;0.000527582;0.00224816;0.0369151;0.549769
1;28600;0.0856263;6.01227e-06;3.95461e-05;0.000156155;0.000372814;0.0021111;0.000639773;0.000150492;0.000904917;0.000747786;8.13339e-05;0.000377094;0.00224754;0.0206371;0.014489;1.23152e-05;0.00160002;0.017977;0.000349347;0.000600654;4.56451e-05;0.00152443;9.00676e-05;0.000151464;0.17223;0.00548418;2.44437e-05;1.08322e-05;0.001466;3.78597e-06;0.00139026;5.31712e-05;0.00088906;4.54129e-05;0.00153014;0.00050016;5.15025e-05;0.00120236;0.00165425;4.42422e-05;0.000272922;0.0011734;0.000730749;0.000145365;0.000100568;0.0021954;0.00124037;1.67046e-05;0.00150717;0.000791406;5.0372e-05;9.47306e-11;0.000136776;0.00332713;0.00137276;0.000985506;0.014814;0.000259211;0.000884984;1.74432e-05;0.0018962;0.000995927;0.000425059;4.71367e-05;0.000272721;0.00161584;6.48424e-05;5.26389e-05;0.00026552;0.0013924;0.00255074;0.000777367;0.00176386;0.0014105;0.0028529;0.0134894;0.000949383;0.000851312;0.000494876;2.76309e-06;3.26206e-06;0.00144504;6.9554e-06;0.00186234;0.00369373;3.60297e-06;0.00209915;0.00100686;6.63162e-05;0.00227861;0.00163599;0.000110123;0.00136718;0.00192478;8.41848e-06;6.43188e-05;0.000368869;0.000116643;0.000294702;0.000905485;0.0138974;0.000327667;1.76819e-05;3.98234e-05;6.92747e-06;2.66824e-05;0.000141837;0.00150292;0.000491651;0.000119001;0.0606727;0.00052748;0.00225005;0.0369379;0.549699
1;28700;0.08588;1.20245e-06;3.9574e-05;0.000156071;0.000373078;0.00211243;0.000640037;0.000150557;0.000905423;0.000748202;8.13746e-05;0.000375879;0.00224986;0.0206396;0.0144867;1.23156e-05;0.00160068;0.0179775;0.000348772;0.000600124;4.55847e-05;0.00152489;9.00927e-05;0.000151618;0.172225;0.00548504;2.4453e-05;1.08386e-05;0.00146392;3.78738e-06;0.00139051;5.32002e-05;0.000889092;4.53576e-05;0.00153043;0.000496974;5.14928e-05;0.00120182;0.001654;4.4237e-05;0.000271341;0.00117268;0.000729614;0.000144884;0.000100802;0.00219648;0.00124038;1.67138e-05;0.00150741;0.000791242;5.03626e-05;9.47306e-11;0.000136816;0.00332693;0.00137265;0.000985949;0.0148228;0.000256405;0.000884984;1.74349e-05;0.00189702;0.000995882;0.000422344;4.71622e-05;0.000272086;0.00161636;6.48735e-05;5.26647e-05;0.000264745;0.00139311;0.00255302;0.000776799;0.00176304;0.00141053;0.00285444;0.0134896;0.000947469;0.000851609;0.000495072;2.76423e-06;3.2634e-06;0.00144542;6.95983e-06;0.00186364;0.00369792;3.60424e-06;0.00209974;0.0010072;6.63108e-05;0.00228023;0.00163294;0.000110175;0.00136778;0.00192519;8.37562e-06;6.43309e-05;0.000368827;0.000116723;0.000293174;0.000905478;0.0138975;0.000327877;1.76863e-05;3.98335e-05;6.91416e-06;2.66956e-05;0.00014191;0.00150255;0.000491977;0.00011902;0.0607057;0.000527401;0.00225158;0.0369563;0.549643
1;28800;0.0860856;2.40491e-06;3.95966e-05;0.000156;0.00037329;0.00211351;0.000640252;0.00015061;0.000905832;0.000748539;8.14089e-05;0.000374896;0.00225174;0.0206415;0.0144849;1.23159e-05;0.0016012;0.0179779;0.000348308;0.000599695;4.55378e-05;0.00152528;9.0113e-05;0.000151743;0.172221;0.00548575;2.44605e-05;1.08438e-05;0.00146224;3.78854e-06;0.00139071;5.32235e-05;0.000889119;4.53145e-05;0.00153067;0.000494387;5.14848e-05;0.00120139;0.0016538;4.42328e-05;0.000270061;0.0011721;0.000728689;0.000144511;0.000100992;0.00219735;0.00124038;1.67213e-05;0.0015076;0.00079111;5.0355e-05;9.47306e-11;0.000136848;0.00332677;0.00137255;0.000986307;0.0148299;0.000254132;0.000884985;1.74282e-05;0.00189768;0.000995848;0.000420145;4.71827e-05;0.000271573;0.00161678;6.48987e-05;5.26856e-05;0.000264112;0.00139369;0.00255486;0.000776339;0.00176237;0.00141056;0.00285568;0.0134897;0.00094592;0.000851858;0.000495221;2.76506e-06;3.26439e-06;0.00144572;6.96344e-06;0.00186469;0.00370132;3.60527e-06;0.00210022;0.00100747;6.63065e-05;0.00228155;0.00163047;0.000110218;0.00136827;0.00192553;8.3407e-06;6.43408e-05;0.000368794;0.000116788;0.000291937;0.000905473;0.0138976;0.000328046;1.76899e-05;3.98416e-05;6.90334e-06;2.67065e-05;0.000141968;0.00150224;0.00049224;0.000119035;0.0607324;0.000527338;0.00225281;0.0369712;0.549597
1;28900;0.0864651;9.61963e-07;3.96383e-05;0.000155865;0.000373687;0.0021155;0.000640654;0.000150707;0.000906585;0.000749162;8.14408e-05;0.000373083;0.00225521;0.0206452;0.0144814;1.23165e-05;0.00160217;0.0179785;0.000347458;0.000598902;4.54559e-05;0.00152619;9.01532e-05;0.00015197;0.172215;0.00548683;2.44731e-05;1.08538e-05;0.00145914;3.79146e-06;0.00139108;5.32656e-05;0.000889167;4.52394e-05;0.00153111;0.0004896;5.14709e-05;0.00120059;0.00165344;4.42252e-05;0.000267701;0.00117102;0.000726972;0.000143863;0.000101343;0.00219895;0.00124039;1.67348e-05;0.00150795;0.000790865;5.03416e-05;9.47306e-11;0.000136908;0.0033265;0.00137238;0.000986964;0.0148429;0.000249937;0.000884985;1.74159e-05;0.00189888;0.000995792;0.000416087;4.72187e-05;0.000270631;0.00161756;6.49463e-05;5.27247e-05;0.000262938;0.00139476;0.00255825;0.000775487;0.00176113;0.00141061;0.00285764;0.0134903;0.000943062;0.000852224;0.00049512;3.12185e-06;3.43558e-06;0.00144628;6.9702e-06;0.00186663;0.0037076;3.60725e-06;0.0021011;0.00100797;6.62987e-05;0.00228395;0.0016259;0.000110296;0.00136917;0.00192615;8.27668e-06;6.43591e-05;0.000368736;0.000116908;0.000289655;0.00090539;0.0138978;0.000328356;1.76964e-05;3.98565e-05;6.88325e-06;2.67267e-05;0.000142077;0.00150168;0.000492726;0.000119064;0.0607816;0.000527224;0.00225508;0.0369985;0.549513
1;29000;0.086568;1.92393e-06;3.96496e-05;0.000155828;0.00037379;0.00211604;0.000640763;0.000150733;0.000906789;0.000749329;8.14901e-05;0.000372592;0.00225614;0.0206461;0.0144805;1.23167e-05;0.00160243;0.0179787;0.000347229;0.000598689;4.5435e-05;0.00152615;9.0162e-05;0.000152034;0.172213;0.00548745;2.4478e-05;1.08558e-05;0.0014583;3.79111e-06;0.00139118;5.32783e-05;0.000889181;4.52193e-05;0.00153124;0.000488299;5.14665e-05;0.00120038;0.00165334;4.42229e-05;0.00026706;0.00117073;0.000726504;0.000143695;0.000101438;0.00219938;0.00124039;1.67387e-05;0.00150804;0.0007908;5.03374e-05;9.47306e-11;0.000136924;0.00332643;0.00137233;0.000987144;0.0148464;0.000248801;0.000884985;1.74126e-05;0.00189922;0.000995775;0.000414987;4.7231e-05;0.000270377;0.00161776;6.49571e-05;5.27342e-05;0.000262617;0.00139504;0.00255916;0.000775259;0.0017608;0.00141062;0.0028586;0.0134901;0.000942287;0.000852404;0.000495611;2.76737e-06;3.2671e-06;0.00144642;6.97173e-06;0.00186715;0.00370931;3.60773e-06;0.00210134;0.0010081;6.62966e-05;0.00228462;0.00162467;0.000110317;0.0013694;0.00192632;8.25817e-06;6.43642e-05;0.000368721;0.00011694;0.000289035;0.00090546;0.0138978;0.000328442;1.76981e-05;3.98605e-05;6.87781e-06;2.67322e-05;0.000142104;0.00150153;0.000492854;0.000119071;0.060795;0.000527195;0.0022557;0.0370059;0.54949
1;29100;0.0867739;3.84785e-06;3.96722e-05;0.000155751;0.000373999;0.00211712;0.000640983;0.000150787;0.000907197;0.000749665;8.15255e-05;0.00037161;0.00225802;0.0206481;0.0144786;1.2317e-05;0.00160295;0.0179791;0.000346773;0.00059826;4.53938e-05;0.00152656;9.01826e-05;0.000152158;0.172209;0.00548816;2.44853e-05;1.08611e-05;0.00145661;3.79233e-06;0.00139137;5.33014e-05;0.000889207;4.5181e-05;0.00153148;0.000485694;5.14585e-05;0.00119995;0.00165314;4.42187e-05;0.000265782;0.00117014;0.000725566;0.00014337;0.000101628;0.00220024;0.0012404;1.67465e-05;0.00150824;0.000790668;5.03298e-05;9.47306e-11;0.000136956;0.0033263;0.00137223;0.0009875;0.0148535;0.000246529;0.000884985;1.74061e-05;0.00189987;0.000995747;0.000412787;4.7251e-05;0.000269871;0.00161817;6.49822e-05;5.2755e-05;0.000261975;0.00139562;0.00256099;0.000774801;0.00176013;0.00141064;0.00285985;0.0134902;0.000940739;0.000852676;0.000495739;2.76802e-06;3.2679e-06;0.00144672;6.97543e-06;0.00186819;0.00371272;3.60877e-06;0.00210182;0.00100837;6.62925e-05;0.00228592;0.0016222;0.00011036;0.00136988;0.00192666;8.22268e-06;6.43742e-05;0.000368692;0.000117005;0.000287798;0.000905454;0.0138979;0.00032861;1.77016e-05;3.98685e-05;6.86685e-06;2.67434e-05;0.000142162;0.00150122;0.000493115;0.000119087;0.0608216;0.000527137;0.00225692;0.0370206;0.549445
1;29200;0.0871856;7.6957e-06;3.97173e-05;0.000155592;0.000374421;0.00211927;0.000641429;0.000150893;0.000908012;0.000750336;8.15908e-05;0.00036965;0.00226176;0.0206521;0.0144749;1.23176e-05;0.00160398;0.0179798;0.000345868;0.000597404;4.53157e-05;0.00152734;9.02253e-05;0.000152406;0.172202;0.00548964;2.44999e-05;1.08713e-05;0.00145325;3.79457e-06;0.00139176;5.33477e-05;0.00088926;4.51083e-05;0.00153196;0.000480471;5.1443e-05;0.00119909;0.00165274;4.42105e-05;0.000263226;0.00116898;0.000723679;0.000142759;0.000102008;0.00220197;0.0012404;1.67615e-05;0.00150862;0.000790404;5.03149e-05;9.47306e-11;0.000137021;0.00332605;0.00137204;0.00098821;0.0148675;0.000241987;0.000884986;1.7393e-05;0.00190118;0.000995696;0.00040839;4.72916e-05;0.000268862;0.00161898;6.5032e-05;5.27963e-05;0.000260683;0.00139677;0.00256464;0.000773882;0.00175879;0.0014107;0.00286233;0.0134905;0.000937646;0.000853164;0.000496046;2.76977e-06;3.26997e-06;0.00144731;6.98259e-06;0.00187027;0.00371954;3.61091e-06;0.00210277;0.00100891;6.62844e-05;0.00228852;0.00161725;0.000110444;0.00137084;0.00192734;8.15138e-06;6.43945e-05;0.000368635;0.000117134;0.000285326;0.000905444;0.0138981;0.000328945;1.77084e-05;3.98842e-05;6.84483e-06;2.67659e-05;0.000142277;0.00150061;0.000493636;0.000119118;0.0608749;0.000527025;0.00225936;0.0370499;0.549354
1;29300;0.0874303;1.53914e-06;3.97441e-05;0.000155494;0.000374671;0.00212054;0.000641697;0.000150956;0.000908495;0.000750734;8.16319e-05;0.000368486;0.00226398;0.0206544;0.0144727;1.2318e-05;0.00160459;0.0179803;0.000345334;0.000596896;4.5272e-05;0.00152781;9.02509e-05;0.000152552;0.172198;0.00549053;2.45085e-05;1.08773e-05;0.00145126;3.79588e-06;0.00139199;5.3375e-05;0.000889291;4.50674e-05;0.00153224;0.00047736;5.14338e-05;0.00119858;0.0016525;4.42056e-05;0.000261709;0.00116829;0.000722551;0.00014242;0.000102233;0.00220299;0.00124041;1.67705e-05;0.00150885;0.000790247;5.03061e-05;9.47306e-11;0.00013706;0.00332591;0.00137192;0.000988631;0.0148758;0.000239289;0.000884986;1.73853e-05;0.00190195;0.00099567;0.000405777;4.73156e-05;0.000268266;0.00161946;6.50614e-05;5.28207e-05;0.000259911;0.00139746;0.00256681;0.000773336;0.001758;0.00141073;0.00286381;0.0134906;0.000935809;0.000853452;0.000496231;2.77083e-06;3.27122e-06;0.00144765;6.98681e-06;0.0018715;0.0037236;3.6122e-06;0.00210333;0.00100922;6.62797e-05;0.00229005;0.00161431;0.000110494;0.0013714;0.00192775;8.10864e-06;6.44066e-05;0.000368603;0.000117211;0.000283857;0.000905437;0.0138982;0.000329144;1.77125e-05;3.98934e-05;6.83166e-06;2.67795e-05;0.000142346;0.00150025;0.000493945;0.000119137;0.0609065;0.00052696;0.00226081;0.0370673;0.549301
