condition;iter;t;dt;5FTHFabc;ACt;ADNabc;CO2t;COAabc;DADNabc;DCYTabc;DGSNabc;FAt;FORt;GLCpts;GLYCt;GSNabc;H2Ot;Ht;LIPTA;NACabc;NH3t;O2t;PIabc;PYRt2r;THMDabc;URAt2;trdoxt;AAabc;5FTHFPGS;ACKr;ACPPAT;ACPS;ACP_transl;ADK1;ADPT;AGPAT;APG3PAT;BPNT;CLPNS;CTPS2;CYTK1;CYTK2;DADK;DADNK;DAGGALT;DAGPST;DASYN;DCYTK;DGK1;DGSNK;DNAP;ENO;FAKr;FBA;FMETTRS;FTHFCL;GALU;GAPD;GHMT;GK1;GLYK;GUAPRT;MTHFC;MTHFD;NADK;NADS;NCTPPRT;NNATr;NOX;PAPA;PDH_E1;PDH_E2;PDH_E3;PFK;PGI;PGK;PGK3;PGM;PGMT;PGPP;PGSA;PPA;PPM;PRPPS;PSSYN;PTAr;PUNP1;PUNP3;PYK;PYK2;PYK4;PYK5;PYK6;PYK7;PYK8;PdhC_transl;RPE;RPI;TALA;TKT1;TKT2;TMDK1;TMPK;TPI;TRDR;UDPG4E;UDPGALM;UMPK;UPPRT;dUTPase_transl;rRNAP;rRNA_degrad;tRNAP;AATRS;Ribosome
20;1000;3.57385e-06;2.09715e-10;3.48017;1.14667e-08;46.7997;0.0108734;0.652177;2.60212;1.4759;1.4364;0.782551;1.14667e-08;685.206;0.305243;55.2417;82.5602;0.459333;0.313302;1.22238;0.114843;60.3436;176.677;330.816;2.59755;13.3495;0.207684;117.445;4.57814;0.985613;10.5801;2.60954;4290.87;518.858;30.2784;10.7969;0.637399;1.14667e-08;0.110084;63.684;73.0434;0.952759;2.20036;2.23072;0.158213;0.106099;0.595037;1.10781;0.96349;1.10523;6.86435;688.403;1.94759;639.174;58.2596;3.00874;1.41714;3485.82;1.57949;168.491;1.33758;36.2585;1.78389;0.21534;0.32406;0.697377;0.536863;0.623683;2561.88;0.219043;158.17;159.956;159.476;1448.04;511.692;2447.96;136.715;688.506;0.598125;0.240776;0.471239;216.354;28.9296;178.615;0.694805;2.25207;21.4208;25.9046;856.449;130.052;50.0235;1.37353;0.527484;0.501475;1.35423;78.0901;18.0274;17.9241;18.0935;17.9299;17.1248;2.21785;2.1845;319.484;0.110305;0.978451;0.875147;188.334;58.214;19.5629;340.645;157.39;152.845;4342.46;72.73
20;1100;3.61139e-06;4.1943e-10;3.48745;1.14912e-08;46.8998;0.0108837;0.653571;2.60768;1.47905;1.43946;0.784237;1.14912e-08;686.671;0.305908;55.3598;82.7367;0.460328;0.313972;1.22498;0.115101;60.4727;177.055;331.523;2.6031;13.378;0.208141;117.696;4.58791;0.987738;10.6027;2.61512;4300.04;519.968;30.3431;10.82;0.638762;1.14912e-08;0.11032;63.8202;73.1996;0.954784;2.20505;2.23547;0.158551;0.106326;0.59631;1.11017;0.965539;1.10758;6.87901;689.875;1.95175;640.541;58.3841;3.01517;1.42017;3493.27;1.58287;168.852;1.34043;36.336;1.7877;0.2158;0.324744;0.698859;0.538011;0.625004;2567.36;0.219511;158.508;160.298;159.817;1451.13;512.787;2453.2;137.007;689.978;0.599404;0.241291;0.472246;216.816;28.9915;178.997;0.696291;2.25689;21.4666;25.96;858.28;130.33;50.1305;1.37647;0.528612;0.502547;1.35713;78.257;18.0659;17.9624;18.1322;17.9683;17.1614;2.22258;2.18916;320.167;0.110541;0.980543;0.877018;188.737;58.3384;19.6046;341.373;157.726;153.171;4351.75;72.8854
20;1200;3.68647e-06;8.38861e-10;3.50181;1.15396e-08;47.0972;0.0109038;0.656323;2.61864;1.48525;1.44551;0.787565;1.15396e-08;689.562;0.307222;55.5929;83.0851;0.462292;0.315294;1.23012;0.115612;60.7273;177.8;332.919;2.61404;13.4344;0.209044;118.192;4.60721;0.991931;10.6473;2.62613;4318.14;522.157;30.4708;10.8655;0.641452;1.15396e-08;0.110784;64.0889;73.5078;0.95878;2.21431;2.24486;0.159219;0.106773;0.59882;1.11481;0.969581;1.11222;6.90796;692.78;1.95994;643.238;58.63;3.02785;1.42615;3507.98;1.58953;169.562;1.34604;36.489;1.79523;0.216709;0.326095;0.701785;0.540276;0.627611;2578.17;0.220435;159.175;160.973;160.489;1457.24;514.946;2463.53;137.584;692.884;0.601928;0.242306;0.474235;217.729;29.1136;179.751;0.699223;2.26639;21.557;26.0693;861.894;130.878;50.3416;1.38226;0.530837;0.504663;1.36284;78.5862;18.142;18.0381;18.2085;18.0439;17.2337;2.23191;2.19835;321.515;0.111007;0.984672;0.880711;189.531;58.5841;19.6868;342.81;158.391;153.816;4370.07;73.192
20;1300;3.83662e-06;1.67772e-09;3.52974;1.16337e-08;47.4815;0.0109415;0.661678;2.63997;1.49734;1.45727;0.794042;1.16337e-08;695.188;0.30978;56.0464;83.763;0.466115;0.317866;1.2401;0.116606;61.2228;179.251;335.635;2.63533;13.5441;0.2108;119.156;4.64476;1.00009;10.7342;2.64756;4353.38;526.417;30.7195;10.9542;0.646686;1.16337e-08;0.111688;64.6117;74.1075;0.966555;2.23233;2.26312;0.160518;0.107644;0.603706;1.12386;0.977446;1.12124;6.96427;698.432;1.97588;648.486;59.1084;3.05252;1.43778;3536.6;1.6025;170.946;1.35695;36.7867;1.80987;0.218477;0.328721;0.707476;0.544684;0.632682;2599.2;0.222233;160.474;162.286;161.799;1469.13;519.147;2483.63;138.707;698.537;0.606839;0.244283;0.478104;219.506;29.3511;181.218;0.704928;2.28488;21.7328;26.282;868.926;131.946;50.7523;1.39354;0.535168;0.50878;1.37396;79.2268;18.29;18.1852;18.3571;18.1912;17.3743;2.25007;2.21624;324.138;0.111912;0.992705;0.887897;191.078;59.0621;19.8469;345.607;159.683;155.071;4405.73;73.7885
20;1400;4.13694e-06;3.35544e-09;3.58232;1.18112e-08;48.2057;0.0110066;0.671771;2.68017;1.5201;1.47943;0.806257;1.18112e-08;705.793;0.314608;56.9013;85.0408;0.473328;0.322714;1.25892;0.118487;62.1569;181.985;340.755;2.67547;13.7508;0.214116;120.974;4.71552;1.01549;10.898;2.68795;4419.78;534.448;31.1881;11.1213;0.656552;1.18112e-08;0.113392;65.5973;75.2379;0.981204;2.26629;2.29755;0.162967;0.109287;0.612916;1.1409;0.992266;1.13825;7.07042;709.087;2.00592;658.378;60.0103;3.09903;1.45972;3590.55;1.62695;173.554;1.37752;37.3479;1.83748;0.22181;0.333668;0.7182;0.552993;0.642234;2638.85;0.225622;162.922;164.762;164.267;1491.54;527.067;2521.51;140.823;709.193;0.616095;0.248009;0.485398;222.854;29.7988;183.982;0.715682;2.31974;22.0644;26.683;882.182;133.959;51.5265;1.4148;0.543332;0.516541;1.39492;80.4343;18.569;18.4626;18.6371;18.4687;17.6393;2.28429;2.24995;329.083;0.113622;1.00785;0.901442;193.993;59.963;20.1485;350.879;162.119;157.437;4472.94;74.913
20;1500;4.73756e-06;6.71089e-09;3.67277;1.21171e-08;49.4539;0.0110922;0.689167;2.74945;1.55932;1.51762;0.827334;1.21171e-08;724.07;0.322954;58.3747;87.2429;0.485784;0.33107;1.29132;0.121754;63.7666;186.697;349.579;2.74461;14.107;0.219754;124.106;4.83746;1.04205;11.1802;2.75755;4534.23;548.287;31.9957;11.4093;0.673555;1.21171e-08;0.116328;67.2958;77.186;1.00643;2.3248;2.35684;0.167187;0.112117;0.628787;1.17023;1.01778;1.16753;7.25334;727.448;2.05767;675.427;61.5647;3.17915;1.49752;3683.53;1.66908;178.048;1.41294;38.315;1.88506;0.227554;0.342176;0.736661;0.567313;0.658668;2707.18;0.231462;167.141;169.028;168.521;1530.17;540.715;2586.81;144.469;727.558;0.632049;0.254429;0.497967;228.625;30.5705;188.746;0.734215;2.3798;22.6357;27.3739;905.026;137.428;52.8608;1.45143;0.5574;0.529916;1.43104;82.5151;19.0499;18.9407;19.1197;18.9469;18.0961;2.34324;2.30803;337.604;0.116663;1.03395;0.924784;199.016;61.5158;20.6682;359.965;166.317;161.514;4588.77;76.8505
20;1600;5.08787e-06;2.68435e-09;3.71441;1.22587e-08;50.032;0.0111102;0.697224;2.78151;1.57747;1.53529;0.837118;1.22587e-08;732.535;0.326841;59.057;88.2628;0.491575;0.33494;1.3063;0.123289;64.5122;188.88;353.666;2.77662;14.2721;0.222375;125.557;4.89392;1.05438;11.3109;2.78979;4587.24;554.696;32.3697;11.5427;0.68143;1.22587e-08;0.117688;68.0824;78.0882;1.01809;2.35187;2.38428;0.169142;0.113427;0.636138;1.1838;1.02958;1.18107;7.33803;735.953;2.08161;683.323;62.2848;3.21625;1.51502;3726.59;1.6886;180.129;1.42932;38.7629;1.90709;0.230214;0.346102;0.745195;0.573945;0.666256;2738.83;0.234166;169.095;171.004;170.491;1548.05;547.036;2617.05;146.158;736.063;0.639437;0.257402;0.503788;231.298;30.9279;190.952;0.742799;2.40762;22.9003;27.6939;915.607;139.034;53.4788;1.4684;0.563916;0.53611;1.44777;83.4787;19.2726;19.1622;19.3432;19.1684;18.3076;2.37052;2.33491;341.551;0.118083;1.04603;0.935595;201.342;62.2349;20.9088;364.173;168.261;163.402;4642.41;77.7475
20;1700;5.56568e-06;5.36871e-09;3.75561;1.24003e-08;50.6097;0.0110913;0.705276;2.81354;1.59559;1.55293;0.846933;1.24003e-08;740.995;0.330763;59.739;89.2822;0.4974;0.338807;1.32124;0.124861;65.2574;191.061;357.75;2.80859;14.4371;0.225012;127.007;4.95032;1.06676;11.4415;2.82201;4640.22;561.103;32.7436;11.676;0.689302;1.24003e-08;0.119047;68.8686;78.9899;1.02971;2.3789;2.41167;0.171096;0.114737;0.643485;1.19732;1.04134;1.19456;7.42266;744.452;2.10551;691.215;63.0047;3.25331;1.53252;3769.63;1.7081;182.209;1.44564;39.2106;1.92912;0.232873;0.350001;0.753698;0.580574;0.6738;2770.46;0.236869;171.048;172.979;172.46;1565.93;553.354;2647.28;147.846;744.564;0.646821;0.260374;0.509607;233.969;31.2851;193.157;0.751378;2.43543;23.1648;28.0138;926.181;140.64;54.0964;1.48536;0.570428;0.5423;1.46449;84.4417;19.4952;19.3835;19.5666;19.3898;18.5191;2.39775;2.36175;345.496;0.11952;1.05812;0.946401;203.668;62.9537;21.1492;368.379;170.204;165.289;4696.03;78.6436
20;1800;6.52131e-06;1.07374e-08;3.80234;1.25651e-08;51.2821;0.010964;0.714648;2.85075;1.61659;1.57339;0.858463;1.25651e-08;750.843;0.335433;60.5327;90.4687;0.504285;0.343308;1.33853;0.126795;66.1249;193.6;362.504;2.84572;14.6292;0.228129;128.694;5.01587;1.0813;11.5935;2.85951;4701.88;568.559;33.1787;11.8311;0.698466;1.25651e-08;0.120629;69.7836;80.0394;1.04314;2.41027;2.44345;0.17337;0.116262;0.652036;1.21294;1.05494;1.21017;7.52106;754.346;2.13322;700.401;63.8431;3.29637;1.55288;3819.73;1.73081;184.63;1.4645;39.7317;1.95475;0.235968;0.354468;0.763514;0.588289;0.682464;2807.28;0.240013;173.321;175.278;174.752;1586.74;560.708;2682.46;149.811;754.459;0.655416;0.263831;0.516379;237.078;31.7008;195.724;0.761365;2.46779;23.4727;28.386;938.49;142.509;54.8153;1.5051;0.578006;0.549505;1.48395;85.5629;19.7542;19.6411;19.8266;19.6475;18.7652;2.42934;2.39288;350.087;0.121248;1.07218;0.958978;206.374;63.7903;21.4293;373.274;172.466;167.487;4758.44;79.6852
20;1900;7.27723e-06;4.29497e-09;3.83226;1.26716e-08;51.7166;0.0108582;0.720706;2.87478;1.63015;1.5866;0.865938;1.26716e-08;757.207;0.338475;61.0457;91.2355;0.508758;0.346217;1.34967;0.128068;66.6856;195.241;365.576;2.86971;14.7534;0.230158;129.785;5.05822;1.09073;11.6918;2.88375;4741.73;573.378;33.4599;11.9314;0.704388;1.26716e-08;0.121652;70.375;80.7176;1.05179;2.43052;2.46396;0.17484;0.117248;0.657563;1.22302;1.0637;1.22023;7.58463;760.74;2.15111;706.337;64.3851;3.32419;1.56604;3852.1;1.74548;186.195;1.47666;40.0685;1.97131;0.237968;0.357339;0.769835;0.593275;0.688029;2831.08;0.242045;174.79;176.764;176.233;1600.19;565.46;2705.19;151.081;760.854;0.66097;0.266065;0.520756;239.088;31.9695;197.383;0.767819;2.48871;23.6716;28.6266;946.445;143.717;55.2799;1.51785;0.582904;0.554161;1.49652;86.288;19.9217;19.8076;19.9947;19.814;18.9242;2.44973;2.41298;353.054;0.122373;1.08126;0.967106;208.123;64.331;21.6107;376.438;173.928;168.908;4798.77;80.3577
20;2000;7.99019e-06;8.58993e-09;3.8597;1.2769e-08;52.114;0.0107683;0.726244;2.89676;1.64256;1.59869;0.872766;1.2769e-08;763.026;0.34125;61.5147;91.9366;0.512842;0.348877;1.35987;0.129226;67.1982;196.741;368.386;2.89164;14.8669;0.232008;130.782;5.09695;1.09935;11.7817;2.90591;4778.17;577.785;33.7171;12.0231;0.709804;1.2769e-08;0.122587;70.9157;81.3378;1.05971;2.44904;2.48272;0.176184;0.118149;0.662616;1.23224;1.07172;1.22944;7.64277;766.586;2.16747;711.766;64.8807;3.34964;1.57808;3881.71;1.7589;187.626;1.48779;40.3764;1.98646;0.239796;0.359969;0.775613;0.597835;0.693115;2852.83;0.243902;176.133;178.122;177.587;1612.49;569.806;2725.98;152.242;766.701;0.666049;0.268107;0.524758;240.925;32.2152;198.899;0.773721;2.50783;23.8535;28.8466;953.719;144.822;55.7047;1.52952;0.587382;0.558418;1.50802;86.951;20.0748;19.9598;20.1483;19.9663;19.0696;2.46838;2.43136;355.768;0.1234;1.08957;0.974538;209.722;64.8254;21.7767;379.331;175.264;170.207;4835.65;80.9726
20;2100;9.41612e-06;1.71799e-08;3.91282;1.29565e-08;52.8793;0.0106182;0.736912;2.9391;1.66646;1.62198;0.885895;1.29565e-08;774.234;0.34657;62.4181;93.2871;0.520684;0.354;1.37954;0.131432;68.1856;199.631;373.797;2.93391;15.0856;0.235561;132.703;5.17156;1.11591;11.9547;2.9486;4848.36;586.271;34.2124;12.1997;0.720236;1.29565e-08;0.124387;71.9571;82.5323;1.07499;2.48473;2.51888;0.178773;0.119884;0.672349;1.25002;1.08719;1.2472;7.75476;777.846;2.19901;722.221;65.8355;3.39865;1.60126;3938.73;1.78475;190.382;1.50926;40.9695;2.01563;0.243319;0.365048;0.78674;0.606616;0.702907;2894.74;0.24748;178.72;180.739;180.196;1636.17;578.176;2766.02;154.478;777.963;0.67583;0.272041;0.532466;244.464;32.6885;201.821;0.785088;2.54467;24.2039;29.2704;967.728;146.949;56.523;1.55198;0.596006;0.566617;1.53017;88.228;20.3696;20.253;20.4443;20.2596;19.3497;2.50433;2.4668;360.994;0.125366;1.10558;0.988853;212.802;65.7776;22.0964;384.903;177.838;172.709;4906.68;82.1567
