condition;iter;t;dt;mu;density;consistent;mu_diff
1;35200;0.0224408;9.9896e-08;0.389145;1;1;0
1;35300;0.0224585;1.99792e-07;0.389162;1;1;0
1;35400;0.0224941;3.99584e-07;0.389196;1;1;0
1;35500;0.0225222;1.59834e-07;0.389222;1;1;0
1;35600;0.0225488;3.19667e-07;0.389248;1;1;0
1;35700;0.022568;1.27867e-07;0.389266;1;1;0
1;35800;0.0225891;2.55734e-07;0.389286;1;1;0
1;35900;0.0226045;1.02293e-07;0.389301;1;1;0
1;36000;0.0226213;2.04587e-07;0.389317;1;1;0
1;36100;0.0226549;4.09174e-07;0.389349;1;1;0
1;36200;0.0226799;1.6367e-07;0.389372;1;1;0
1;36300;0.0227066;3.27339e-07;0.389398;1;1;0
1;36400;0.0227274;1.30936e-07;0.389417;1;1;0
1;36500;0.0227484;2.61871e-07;0.389437;1;1;0
1;36600;0.0227662;1.04748e-07;0.389454;1;1;0
1;36700;0.0227826;2.09497e-07;0.38947;1;1;0
1;36800;0.0228155;4.18994e-07;0.389501;1;1;0
1;36900;0.0228463;1.67598e-07;0.38953;1;1;0
1;37000;0.0228716;3.35195e-07;0.389554;1;1;0
1;37100;0.0228952;1.34078e-07;0.389576;1;1;0
1;37200;0.0229152;2.68156e-07;0.389595;1;1;0
1;37300;0.0229552;5.36312e-07;0.389632;1;1;0
1;37400;0.0229791;1.07262e-07;0.389655;1;1;0
1;37500;0.0229971;2.14525e-07;0.389672;1;1;0
1;37600;0.0230332;4.2905e-07;0.389705;1;1;0
1;37700;0.0230639;1.7162e-07;0.389734;1;1;0
1;37800;0.0230912;3.4324e-07;0.38976;1;1;0
1;37900;0.0231154;1.37296e-07;0.389782;1;1;0
1;38000;0.0231365;2.74592e-07;0.389802;1;1;0
1;38100;0.0231708;1.09837e-07;0.389834;1;1;0
1;38200;0.0231837;2.19674e-07;0.389846;1;1;0
1;38300;0.0232094;4.39347e-07;0.38987;1;1;0
1;38400;0.0232608;8.78694e-07;0.389918;1;1;0
1;38500;0.0232789;1.75739e-07;0.389935;1;1;0
1;38600;0.0233137;3.51478e-07;0.389967;1;1;0
1;38700;0.023328;1.40591e-07;0.38998;1;1;0
1;38800;0.0233557;2.81182e-07;0.390006;1;1;0
1;38900;0.0233781;1.12473e-07;0.390027;1;1;0
1;39000;0.0233975;2.24946e-07;0.390045;1;1;0
1;39100;0.0234362;4.49891e-07;0.390081;1;1;0
1;39200;0.0235136;8.99783e-07;0.390152;1;1;0
1;39300;0.023539;2.8793e-09;0.390176;1;1;0
1;39400;0.0235394;5.75861e-09;0.390176;1;1;0
1;39500;0.0235404;1.15172e-08;0.390177;1;1;0
1;39600;0.0235423;2.30344e-08;0.390179;1;1;0
1;39700;0.0235462;4.60689e-08;0.390182;1;1;0
1;39800;0.0235539;9.21378e-08;0.390189;1;1;0
1;39900;0.0235694;1.84276e-07;0.390204;1;1;0
1;40000;0.0236004;3.68551e-07;0.390232;1;1;0
1;40100;0.0236623;7.37102e-07;0.390289;1;1;0
1;40200;0.0237861;1.4742e-06;0.390402;1;1;0
1;40300;0.0238453;1.17936e-07;0.390457;1;1;0
1;40400;0.0238639;2.35873e-07;0.390474;1;1;0
1;40500;0.0238981;7.54792e-10;0.390505;1;1;0
1;40600;0.0238981;1.50958e-09;0.390505;1;1;0
1;40700;0.0238983;3.01917e-09;0.390505;1;1;0
1;40800;0.0238986;6.03834e-09;0.390505;1;1;0
1;40900;0.0238992;1.20767e-08;0.390506;1;1;0
1;41000;0.0239004;2.41534e-08;0.390507;1;1;0
1;41100;0.0239029;4.83067e-08;0.390509;1;1;0
1;41200;0.0239078;9.66134e-08;0.390514;1;1;0
1;41300;0.0239177;1.93227e-07;0.390523;1;1;0
1;41400;0.0239374;3.86454e-07;0.390541;1;1;0
1;41500;0.0239768;7.72908e-07;0.390576;1;1;0
1;41600;0.0239934;1.54582e-07;0.390591;1;1;0
1;41700;0.0240238;3.09163e-07;0.390619;1;1;0
1;41800;0.0240366;1.23665e-07;0.390631;1;1;0
1;41900;0.0240608;2.4733e-07;0.390653;1;1;0
1;42000;0.0240712;9.89322e-08;0.390662;1;1;0
1;42100;0.0240905;1.97864e-07;0.39068;1;1;0
1;42200;0.0241291;3.95729e-07;0.390715;1;1;0
1;42300;0.0241599;1.58291e-07;0.390742;1;1;0
1;42400;0.0241871;3.16583e-07;0.390767;1;1;0
1;42500;0.0242055;1.26633e-07;0.390784;1;1;0
1;42600;0.024227;2.53266e-07;0.390803;1;1;0
1;42700;0.0242416;1.01307e-07;0.390816;1;1;0
1;42800;0.0242587;2.02613e-07;0.390832;1;1;0
1;42900;0.024293;4.05226e-07;0.390862;1;1;0
1;43000;0.0243211;1.6209e-07;0.390888;1;1;0
1;43100;0.0243472;3.24181e-07;0.390911;1;1;0
1;43200;0.0243676;1.29672e-07;0.39093;1;1;0
1;43300;0.0243884;2.59345e-07;0.390948;1;1;0
1;43400;0.0244185;1.03738e-07;0.390975;1;1;0
1;43500;0.0244316;2.07476e-07;0.390987;1;1;0
1;43600;0.0244578;4.14952e-07;0.39101;1;1;0
1;43700;0.0244933;1.65981e-07;0.391042;1;1;0
1;43800;0.0245139;3.31961e-07;0.391061;1;1;0
1;43900;0.0245427;1.32784e-07;0.391086;1;1;0
1;44000;0.0245589;2.65569e-07;0.391101;1;1;0
1;44100;0.0245827;1.06228e-07;0.391122;1;1;0
1;44200;0.0245953;2.12455e-07;0.391133;1;1;0
1;44300;0.0246206;4.2491e-07;0.391156;1;1;0
1;44400;0.0246628;1.69964e-07;0.391194;1;1;0
1;44500;0.0246817;3.39928e-07;0.39121;1;1;0
1;44600;0.0247138;1.35971e-07;0.391239;1;1;0
1;44700;0.0247287;2.71943e-07;0.391252;1;1;0
1;44800;0.0247552;1.08777e-07;0.391276;1;1;0
1;44900;0.0247667;2.17554e-07;0.391286;1;1;0
1;45000;0.0247897;4.35108e-07;0.391306;1;1;0
1;45100;0.0248359;8.70216e-07;0.391347;1;1;0
1;45200;0.0248566;1.74043e-07;0.391366;1;1;0
1;45300;0.0248903;3.48087e-07;0.391395;1;1;0
1;45400;0.0249076;1.39235e-07;0.391411;1;1;0
1;45500;0.0249339;2.78469e-07;0.391434;1;1;0
1;45600;0.0249477;1.11388e-07;0.391446;1;1;0
1;45700;0.0249684;2.22775e-07;0.391464;1;1;0
1;45800;0.0250098;4.45551e-07;0.391501;1;1;0
1;45900;0.0250704;1.7822e-07;0.391554;1;1;0
1;46000;0.0250936;3.56441e-07;0.391575;1;1;0
1;46100;0.0251233;1.42576e-07;0.391601;1;1;0
1;46200;0.0251415;2.85153e-07;0.391617;1;1;0
1;46300;0.0251651;1.14061e-07;0.391637;1;1;0
1;46400;0.0251796;2.28122e-07;0.39165;1;1;0
1;46500;0.025199;9.12488e-08;0.391667;1;1;0
