condition;iter;t;dt;10fthfglu3;12dgr;13dpg;1ag3p;2pg;3pg;5fthf;5fthfglu3;ACP_R;ACP;DNA;PdhC;ac;accoa;acdhlpl_PdhC;actp;ade;adn;adp;amp;ap;apoACP;atp;cdp;cdpdag;clpn;cmp;co2;coa;ctp;dUTPase;dad_2;dadp;damp;datp;dcdp;dcmp;dctp;dcyt;dgdp;dgmp;dgsn;dgtp;dhap;dhlpl_PdhC;dnad;dtdp;dtmp;dttp;e4p;f6p;fa;fdp;fmettrna;for;g1p;g3p;g6p;galfur12dgr;gdp;glyc3p;glyc;gmp;gsn;gtp;gua;h2o;h;lgltn;lpl_PdhC;methfglu3;mlthfglu3;nac;nad;nadh;nadp;nadph;nh3;nicrnt;o2;pa;pap;pep;pg3p;pg;pi;ppi;prpp;pyr;r1p;r5p;ru5p__D;s7p;thfglu3;thymd;trdox;trdrd;udp;udpg;udpgal;udpgalfur;udpgltn;ump;ura;utp;xu5p__D;rRNA;AA;tRNA;AAtRNA;Protein
1;1000;0.000619347;3.2768e-06;0.793011;0.968396;0.783678;1.15809;0.899897;0.841636;0.276427;0.990374;1.09086;22.9819;16.9222;0.917774;1.00765;1.09498;0.878269;0.93435;0.805852;0.999712;1.36326;0.0991628;0.798378;194.165;3.63934;1.00929;0.85543;0.990448;0.640367;1.07525;0.879223;0.0743992;0.988303;1.0117;1.08433;0.981026;0.827831;1.08745;0.981111;0.814623;1.00985;1.08127;0.981426;1.0125;0.824903;1.42507;1.04577;0.0340095;1.08513;0.981556;0.825643;0.561314;2.3923;1.12388;0.655979;4.09819;0.990971;0.709983;1.32999;0.803851;1.05911;0.842369;0.881122;1.09842;0.296843;0.999987;0.110043;1.04735;1.03006;1.15036;0.998722;1.11965;1.10244;13.8658;1.04825;1.29072;0.722336;0.513186;0.988653;1.08603;1.46756;1.1036;1.04459;0.0092543;1.50605;0.961874;1.01959;2.08005;0.893581;0.167115;0.962812;0.761082;2.23526;0.394979;0.972018;0.979325;1.01177;0.999367;1.02653;1.07724;0.67519;0.99591;0.723429;1.04628;0.420529;1.12146;0.752816;0.351264;52.0646;0.98156;1.12693;10.5091;686.621
1;1100;0.000710442;6.5536e-07;0.771531;0.958019;0.750423;1.17492;0.906745;0.836402;0.222201;0.990043;1.10622;22.9779;16.9212;0.906636;1.00822;1.10547;0.861358;0.931245;0.769878;0.988279;1.38939;0.0959644;0.782285;194.155;3.69082;0.986281;0.813396;0.990351;0.595854;1.08;0.865928;0.0789832;0.988228;1.01167;1.10206;0.980582;0.805185;1.10556;0.980702;0.790795;1.00971;1.09857;0.981034;1.01247;0.802426;1.45937;1.05481;0.0343113;1.10294;0.981214;0.802726;0.503728;2.49295;1.13139;0.671526;4.295;0.99097;0.66915;1.35687;0.832846;1.07038;0.792056;0.87288;1.10395;0.213439;0.989001;0.0934617;1.06531;1.03872;1.1667;1;1.13862;1.12126;13.8804;1.06764;1.30804;0.732574;0.446284;0.988493;1.09173;1.42694;1.11374;1.07427;0.00318991;1.53919;0.963454;1.01876;2.13736;0.877104;0.15971;0.959755;0.780806;2.29169;0.326224;0.989791;0.970138;1.01183;0.999246;1.0288;1.08384;0.623702;0.996696;0.679114;1.05543;0.35461;1.1338;0.773925;0.276557;52.2887;0.981722;1.18765;11.0346;685.917
1;1200;0.000834305;1.31072e-06;0.743459;0.943392;0.702211;1.1968;0.917628;0.835405;0.169756;0.98938;1.1268;22.9731;16.9201;0.891761;1.00874;1.11912;0.839222;0.927712;0.725368;0.973243;1.41833;0.0974995;0.762015;194.14;3.74868;0.963283;0.759407;0.990217;0.54158;1.08403;0.847933;0.0828813;0.988142;1.01119;1.12619;0.980116;0.77511;1.13021;0.980285;0.759271;1.00913;1.12214;0.980637;1.01197;0.772684;1.50383;1.06705;0.0348765;1.12718;0.980889;0.772298;0.429908;2.61595;1.13858;0.692664;4.53582;0.99097;0.617122;1.39054;0.869567;1.08587;0.699274;0.862686;1.1087;0.151151;0.974567;0.0888968;1.07885;1.04841;1.18641;1.00176;1.16333;1.14684;13.9;1.09864;1.33142;0.747934;0.357153;0.988341;1.097;1.35801;1.1251;1.11276;0.00474175;1.58437;0.966167;1.01727;2.20899;0.858485;0.147693;0.95071;0.806648;2.35971;0.231626;1.01306;0.95723;1.0115;0.998957;1.03082;1.08697;0.556833;0.997716;0.618172;1.06801;0.293194;1.14431;0.802642;0.18884;52.5544;0.982133;1.26223;11.6761;685.054
1;1300;0.000862879;1.04858e-07;0.737137;0.939923;0.691292;1.2017;0.920319;0.8356;0.161392;0.989184;1.13149;22.972;16.9199;0.888376;1.00883;1.12218;0.834265;0.926997;0.716124;0.969852;1.42426;0.100226;0.757578;194.137;3.76048;0.95905;0.747349;0.990185;0.530119;1.08455;0.843786;0.0834788;0.988124;1.01101;1.13175;0.980029;0.7683;1.13588;0.980209;0.75215;1.00893;1.12756;0.980565;1.01177;0.765964;1.51374;1.06986;0.0349571;1.13276;0.980835;0.765408;0.413815;2.64211;1.13975;0.697426;4.58774;0.99097;0.605616;1.39758;0.877581;1.08948;0.674837;0.860483;1.10934;0.145487;0.971314;0.0890215;1.08012;1.05017;1.19053;1.00217;1.16885;1.15275;13.9044;1.10665;1.33674;0.751533;0.336905;0.988316;1.0978;1.33972;1.12731;1.12141;0.00334068;1.5948;0.966887;1.01687;2.22539;0.854571;0.145471;0.947887;0.812404;2.37422;0.209106;1.01793;0.954197;1.01136;0.998843;1.03111;1.08665;0.541909;0.99794;0.603956;1.07094;0.283691;1.14571;0.808936;0.171917;52.6094;0.98225;1.27834;11.8143;684.868
1;1400;0.000882278;2.09715e-07;0.732874;0.937543;0.683974;1.20499;0.922168;0.835784;0.156378;0.989041;1.13466;22.9712;16.9198;0.886088;1.00888;1.12424;0.830933;0.926526;0.710369;0.967559;1.42871;0.0995441;0.754608;194.134;3.76895;0.956359;0.739231;0.990164;0.522415;1.08484;0.840971;0.0838407;0.988112;1.01088;1.13551;0.979972;0.763709;1.13971;0.98016;0.747349;1.00878;1.13123;0.980519;1.01163;0.761434;1.52038;1.07176;0.0351149;1.13654;0.9808;0.760763;0.40314;2.65938;1.14045;0.700613;4.62228;0.990969;0.597904;1.40215;0.882931;1.09195;0.65789;0.859011;1.10969;0.142757;0.969114;0.0892101;1.08073;1.05136;1.19325;1.00245;1.17257;1.15675;13.9074;1.11223;1.3401;0.753968;0.323218;0.988301;1.09828;1.32696;1.12873;1.12725;0.00331649;1.60186;0.967399;1.01659;2.23615;0.851462;0.144546;0.945851;0.816269;2.38414;0.193593;1.02106;0.952126;1.01125;0.998767;1.03128;1.08623;0.531879;0.99809;0.594262;1.07295;0.278083;1.14643;0.813121;0.161374;52.6463;0.98233;1.28908;11.9062;684.744
1;1500;0.000921075;4.1943e-07;0.724415;0.932729;0.669601;1.2115;0.925907;0.836242;0.148019;0.988734;1.14097;22.9696;16.9195;0.881536;1.00897;1.12831;0.82435;0.925622;0.698974;0.963002;1.43683;0.0998869;0.748768;194.13;3.78479;0.951377;0.723136;0.990121;0.507416;1.08523;0.835333;0.0844922;0.988088;1.01057;1.14299;0.979865;0.754598;1.14735;0.980069;0.73783;1.00846;1.13855;0.980433;1.0113;0.752451;1.53344;1.07555;0.0352206;1.14405;0.980738;0.751547;0.382442;2.69271;1.14167;0.706875;4.6898;0.990969;0.582707;1.4107;0.89341;1.0969;0.623541;0.856125;1.11021;0.139486;0.964743;0.089729;1.08156;1.05361;1.19852;1.00301;1.1799;1.16475;13.9134;1.12368;1.34708;0.758808;0.295991;0.988274;1.09905;1.3006;1.13141;1.13885;0.00332909;1.61596;0.968474;1.01599;2.25733;0.84574;0.142816;0.941492;0.823892;2.40317;0.162087;1.02681;0.947959;1.01099;0.998574;1.03155;1.08499;0.512057;0.99838;0.574765;1.07697;0.269048;1.14737;0.821261;0.142765;52.7178;0.98249;1.31005;12.0858;684.501
1;1600;0.00099867;8.38861e-07;0.70774;0.922871;0.642003;1.22423;0.933465;0.837437;0.136786;0.988038;1.15347;22.9665;16.919;0.872529;1.00912;1.13628;0.811507;0.923925;0.677339;0.953985;1.45257;0.100995;0.737436;194.121;3.81421;0.942783;0.691432;0.990034;0.478298;1.08548;0.824052;0.085604;0.988045;1.00985;1.15781;0.979671;0.73668;1.16247;0.979907;0.719113;1.00771;1.15303;0.980281;1.01054;0.734788;1.55858;1.08306;0.0354845;1.15893;0.980635;0.733421;0.343982;2.75433;1.14348;0.718843;4.81906;0.990968;0.553164;1.4251;0.913517;1.10694;0.55459;0.850544;1.11066;0.137202;0.956095;0.0909758;1.08255;1.0578;1.20847;1.00415;1.19421;1.18068;13.9254;1.14737;1.36095;0.768383;0.242105;0.988229;1.10004;1.24555;1.13622;1.16182;0.0033693;1.6439;0.970833;1.01467;2.29825;0.834389;0.141258;0.931861;0.838675;2.43738;0.100286;1.03579;0.939536;1.01038;0.998065;1.0319;1.08149;0.473303;0.998926;0.535299;1.08512;0.257759;1.14746;0.83664;0.115302;52.8557;0.982802;1.35023;12.4294;684.037
1;1700;0.00115386;1.67772e-06;0.675254;0.902303;0.591642;1.24866;0.948519;0.840538;0.128367;0.986441;1.17797;22.9605;16.918;0.854892;1.00895;1.15161;0.787139;0.920819;0.636642;0.936278;1.48221;0.104389;0.715876;194.104;3.86857;0.92981;0.629484;0.989857;0.421739;1.08478;0.801636;0.087522;0.987966;1.00809;1.18667;0.979324;0.702064;1.1919;0.979626;0.68295;1.00592;1.18122;0.980018;1.00869;0.700662;1.60377;1.09778;0.0359371;1.1879;0.980472;0.698405;0.28224;2.85454;1.14573;0.739788;5.05769;0.990282;0.497115;1.43899;0.950465;1.12749;0.421139;0.839921;1.11026;0.137349;0.939128;0.0927862;1.08389;1.06569;1.22699;1.00649;1.22146;1.21214;13.949;1.19592;1.38842;0.786965;0.136522;0.988133;1.1008;1.13157;1.14461;1.20699;0.0024759;1.69825;0.976389;1.01161;2.37416;0.812393;0.14142;0.910499;0.865126;2.45638;0.0500466;1.03841;0.922409;1.00885;0.996728;1.03219;1.07446;0.399027;0.999819;0.454467;1.10182;0.250945;1.14325;0.86418;0.0802014;53.1222;0.983346;1.42449;13.0625;683.178
1;1800;0.0012354;6.71089e-07;0.658602;0.891109;0.567872;1.261;0.95625;0.842333;0.127246;0.985552;1.19058;22.9575;16.9175;0.84582;1.00863;1.15937;0.775051;0.919292;0.616216;0.927078;1.49727;0.103875;0.705035;194.095;3.89642;0.924724;0.597497;0.989763;0.392428;1.0842;0.79002;0.0885289;0.987929;1.00707;1.20137;0.979155;0.684511;1.20689;0.979491;0.6646;1.00488;1.19559;0.979893;1.0076;0.683346;1.62397;1.10532;0.0361697;1.20266;0.980401;0.680648;0.257088;2.89661;1.14665;0.748778;5.17397;0.989705;0.469071;1.44052;0.968094;1.13852;0.354769;0.834547;1.1098;0.137742;0.930323;0.0927913;1.08439;1.06991;1.23638;1.00775;1.23507;1.2284;13.9613;1.22148;1.40259;0.796363;0.0822805;0.988031;1.10098;1.07126;1.14878;1.23037;0.00347415;1.72578;0.979772;1.00982;2.41037;0.800977;0.142128;0.898798;0.876498;2.45012;0.0481644;1.03202;0.913303;1.00795;0.995987;1.03226;1.07216;0.361586;1.00014;0.41112;1.11078;0.250891;1.14002;0.87723;0.0770564;53.2605;0.98359;1.4607;13.3702;682.759
1;1900;0.00135888;1.34218e-06;0.633874;0.873784;0.5358;1.27911;0.967579;0.844853;0.126292;0.984183;1.20932;22.9531;16.9167;0.83232;1.00814;1.17078;0.757675;0.917063;0.585887;0.913131;1.52008;0.105216;0.689125;194.081;3.93586;0.918663;0.549491;0.989619;0.348683;1.08334;0.772683;0.0902654;0.987878;1.00543;1.22305;0.978904;0.658703;1.22899;0.979292;0.637598;1.00322;1.21677;0.979708;1.00588;0.657867;1.6505;1.11644;0.0364593;1.2244;0.980299;0.654541;0.221683;2.9564;1.14805;0.760316;5.34003;0.988849;0.428114;1.44525;0.992818;1.15543;0.261057;0.826571;1.1091;0.137983;0.916992;0.0905812;1.08474;1.07635;1.25046;1.00967;1.2548;1.25026;13.9822;1.26001;1.42058;0.810178;0.00795995;0.985286;1.10124;0.979916;1.15508;1.26535;0.0035226;1.76592;0.98556;1.00691;2.46129;0.78412;0.143252;0.880988;0.890794;2.44124;0.0480432;1.0207;0.899427;1.00651;0.994432;1.03288;1.07097;0.306859;1.00031;0.344677;1.12452;0.252247;1.13482;0.89567;0.0772527;53.4679;0.983905;1.51234;13.8085;682.161
1;2000;0.00144424;5.36871e-07;0.617109;0.861632;0.516236;1.29129;0.975066;0.846216;0.121515;0.9832;1.22204;22.9501;16.9159;0.823156;1.00849;1.17846;0.746305;0.915309;0.56553;0.903262;1.53648;0.106327;0.678089;194.072;3.96053;0.914961;0.516405;0.989518;0.319274;1.08334;0.760789;0.0917702;0.987846;1.00434;1.23728;0.978672;0.641472;1.2435;0.979094;0.61948;1.00211;1.23066;0.979523;1.00473;0.640776;1.66666;1.12396;0.0365082;1.23868;0.98017;0.637107;0.198658;2.99646;1.14986;0.76703;5.44856;0.988847;0.40072;1.45043;1.00898;1.16722;0.203165;0.82084;1.10935;0.137511;0.907563;0.086508;1.08449;1.08122;1.26069;1.01101;1.2678;1.24595;14.0155;1.28634;1.41097;0.815978;0.00647977;0.963374;1.10198;0.916708;1.15995;1.28925;0.00356176;1.79216;0.99008;1.0048;2.49226;0.772038;0.143996;0.869463;0.899038;2.43727;0.0482593;1.01251;0.889806;1.00554;0.989739;1.03755;1.07133;0.270472;1.00012;0.298384;1.1341;0.253696;1.13178;0.908123;0.0779546;53.6095;0.983924;1.54584;14.094;681.77
1;2100;0.00153765;1.07374e-06;0.599063;0.848251;0.498469;1.30433;0.982791;0.846577;0.118522;0.982056;1.23574;22.9469;16.915;0.813275;1.00885;1.18671;0.734453;0.913325;0.543983;0.89231;1.55253;0.107365;0.666124;194.062;3.98838;0.911291;0.480071;0.989408;0.288013;1.08327;0.747781;0.0943211;0.987815;1.00311;1.25236;0.978397;0.623086;1.25889;0.978856;0.600107;1.00086;1.24539;0.979298;1.00345;0.622504;1.68279;1.13204;0.0365581;1.25382;0.980008;0.618502;0.175277;3.03915;1.15187;0.773767;5.56206;0.988783;0.371465;1.45685;1.02575;1.18017;0.150966;0.814473;1.10963;0.135499;0.897105;0.0779424;1.0832;1.08667;1.27168;1.01249;1.28145;1.2399;14.0527;1.31501;1.40508;0.818583;0.00637365;0.938324;1.1027;0.847075;1.16512;1.31512;0.00359822;1.81977;0.995598;1.00245;2.52382;0.758182;0.144413;0.856843;0.906879;2.4349;0.0485866;1.00297;0.879278;1.00446;0.984346;1.04288;1.07288;0.232184;0.999459;0.247586;1.14462;0.255316;1.1285;0.921617;0.0789278;53.7616;0.983849;1.58059;14.3913;681.361
