condition;iter;t;dt;10fthfglu3;12dgr;13dpg;1ag3p;2pg;3pg;5fthf;5fthfglu3;ACP_R;ACP;DNA;PdhC;ac;accoa;acdhlpl_PdhC;actp;ade;adn;adp;amp;ap;apoACP;atp;cdp;cdpdag;clpn;cmp;co2;coa;ctp;dUTPase;dad_2;dadp;damp;datp;dcdp;dcmp;dctp;dcyt;dgdp;dgmp;dgsn;dgtp;dhap;dhlpl_PdhC;dnad;dtdp;dtmp;dttp;e4p;f6p;fa;fdp;fmettrna;for;g1p;g3p;g6p;galfur12dgr;gdp;glyc3p;glyc;gmp;gsn;gtp;gua;h2o;h;lgltn;lpl_PdhC;methfglu3;mlthfglu3;nac;nad;nadh;nadp;nadph;nh3;nicrnt;o2;pa;pap;pep;pg3p;pg;pi;ppi;prpp;pyr;r1p;r5p;ru5p__D;s7p;thfglu3;thymd;trdox;trdrd;udp;udpg;udpgal;udpgalfur;udpgltn;ump;ura;utp;xu5p__D;rRNA;AA;tRNA;AAtRNA;Protein
20;1000;3.57385e-06;2.09715e-10;0.99216;0.990885;0.984941;0.99104;0.990355;0.995165;0.894411;0.991161;0.991004;23.0725;16.9368;0.990195;0.993005;0.991021;0.990977;0.986279;0.990965;0.988007;0.672625;0.987406;0.984661;194.174;1.39114;0.984687;0.990991;0.990991;0.995425;1.00521;0.99096;0.988531;0.990106;0.992681;0.984667;0.989878;0.992882;0.984681;0.989859;0.991536;0.992488;0.984664;0.989892;0.99281;0.991587;0.991122;0.990999;0.985706;0.98467;0.98987;0.992846;0.990911;0.996461;1.01007;0.984523;0.950419;0.990985;0.990974;0.991112;0.996174;0.990999;0.984635;0.985798;1.00801;0.995139;0.98805;0.994664;0.990964;0.997905;1.00493;0.990992;0.990906;0.986096;13.7655;0.988299;0.991528;0.990589;0.985254;0.99078;1.00534;0.996257;1.00521;0.991103;0.990991;0.983026;0.991083;0.990908;0.952643;0.98208;0.982973;1.00956;0.990716;0.996164;0.990775;0.990876;0.989517;0.992609;0.998224;0.994267;0.984693;0.990973;0.990992;0.99096;0.990997;0.995258;1.00508;0.998983;0.990843;50.1232;0.987012;0.343631;1.8407;697.699
20;1100;3.61139e-06;4.1943e-10;0.992154;0.990884;0.984889;0.99104;0.990347;0.995201;0.893541;0.991162;0.991005;23.0725;16.9368;0.990189;0.993022;0.991022;0.990977;0.986238;0.990965;0.987982;0.66987;0.987364;0.984606;194.174;1.3946;0.984633;0.990991;0.990991;0.995461;1.00533;0.990959;0.988504;0.990099;0.992696;0.984612;0.989868;0.992898;0.984626;0.989849;0.99154;0.992501;0.984609;0.989882;0.992825;0.991592;0.991124;0.990999;0.985659;0.984616;0.98986;0.992862;0.99091;0.996512;1.01024;0.984465;0.950589;0.990985;0.990974;0.991114;0.996217;0.990999;0.98458;0.985753;1.00816;0.995171;0.988025;0.99469;0.990964;0.997966;1.00505;0.990992;0.990906;0.986054;13.7655;0.988276;0.991534;0.990584;0.985202;0.99078;1.00547;0.996304;1.00533;0.991104;0.990991;0.98296;0.991084;0.990907;0.952311;0.982008;0.9829;1.00972;0.990712;0.996213;0.990772;0.990874;0.989519;0.992623;0.998348;0.994267;0.984639;0.990972;0.990992;0.990959;0.990998;0.995292;1.00521;0.999048;0.990841;50.1232;0.986979;0.338401;1.84713;697.698
20;1200;3.68647e-06;8.38861e-10;0.992141;0.990882;0.984784;0.991042;0.990331;0.995273;0.89181;0.991165;0.991005;23.0725;16.9367;0.990176;0.993057;0.991023;0.990977;0.986157;0.990964;0.987931;0.664395;0.987281;0.984496;194.174;1.4015;0.984525;0.990991;0.990991;0.995532;1.00558;0.990958;0.988449;0.990085;0.992725;0.984504;0.989849;0.992931;0.984518;0.989829;0.991549;0.992526;0.984501;0.989863;0.992857;0.991602;0.991128;0.990999;0.985563;0.984507;0.989841;0.992894;0.990907;0.996614;1.01057;0.984351;0.950949;0.990984;0.990973;0.991117;0.996302;0.990999;0.984471;0.985663;1.00845;0.995234;0.987975;0.994739;0.990963;0.998087;1.00529;0.990992;0.990904;0.985971;13.7655;0.988229;0.991545;0.990572;0.985098;0.99078;1.00572;0.996398;1.00558;0.991107;0.990991;0.982829;0.991086;0.990905;0.951651;0.981867;0.982757;1.01004;0.990704;0.99631;0.990766;0.990871;0.989524;0.99265;0.998593;0.994267;0.984531;0.990972;0.990992;0.990958;0.990998;0.995359;1.00545;0.999176;0.990837;50.1232;0.986911;0.328023;1.85989;697.695
20;1300;3.83662e-06;1.67772e-09;0.992114;0.990877;0.984577;0.991045;0.990299;0.995415;0.888387;0.991171;0.991006;23.0725;16.9366;0.990151;0.993125;0.991025;0.990976;0.985996;0.990962;0.98783;0.653578;0.987114;0.984279;194.174;1.41512;0.984311;0.990991;0.990991;0.995673;1.00606;0.990956;0.988337;0.990057;0.992782;0.984289;0.989811;0.992994;0.984304;0.989791;0.991567;0.992577;0.984286;0.989826;0.992918;0.991622;0.991136;0.990999;0.985374;0.984293;0.989803;0.992956;0.990903;0.996817;1.01122;0.984126;0.95174;0.990984;0.990972;0.991125;0.99647;0.991;0.984254;0.985486;1.00903;0.995358;0.987876;0.994834;0.990962;0.998326;1.00577;0.990992;0.990902;0.985807;13.7655;0.988137;0.991568;0.99055;0.984894;0.99078;1.00621;0.996585;1.00606;0.991112;0.990991;0.98257;0.99109;0.990901;0.950348;0.981591;0.982471;1.01067;0.990688;0.996504;0.990753;0.990864;0.989537;0.992705;0.999078;0.994267;0.984319;0.990971;0.990992;0.990956;0.990998;0.995491;1.00593;0.999426;0.990828;50.1232;0.986778;0.307599;1.88495;697.689
20;1400;4.13694e-06;3.35544e-09;0.992051;0.990867;0.984171;0.991051;0.990235;0.995691;0.88172;0.991182;0.991008;23.0725;16.9364;0.990103;0.993259;0.991029;0.990974;0.985682;0.990959;0.987635;0.632497;0.986776;0.983856;194.174;1.44167;0.983895;0.990991;0.990991;0.995945;1.00701;0.990952;0.988101;0.990002;0.992894;0.98387;0.989737;0.993118;0.983886;0.989716;0.991601;0.992676;0.983867;0.989753;0.993039;0.991659;0.991152;0.991;0.985002;0.983874;0.989728;0.993078;0.990893;0.997217;1.01249;0.983683;0.953595;0.990984;0.99097;0.99114;0.996795;0.991001;0.983831;0.985139;1.01017;0.995598;0.987683;0.994998;0.990958;0.998793;1.0067;0.990992;0.990897;0.985488;13.7655;0.987958;0.991613;0.990504;0.984495;0.990779;1.00716;0.996953;1.00701;0.991122;0.990991;0.982067;0.991099;0.990894;0.947813;0.981072;0.98191;1.01191;0.990654;0.996887;0.990727;0.990851;0.98957;0.992812;0.999987;0.994285;0.983903;0.990968;0.990992;0.990953;0.990999;0.995746;1.00687;0.999899;0.99081;50.1233;0.986519;0.268194;1.93322;697.678
20;1500;4.73756e-06;6.71089e-09;0.991896;0.990848;0.983397;0.991064;0.990102;0.996219;0.869913;0.991204;0.991011;23.0725;16.936;0.990014;0.993515;0.991037;0.99097;0.985084;0.990952;0.987262;0.59305;0.986073;0.983047;194.174;1.49142;0.983101;0.99099;0.990991;0.996456;1.00882;0.990944;0.987539;0.989904;0.993107;0.983071;0.989595;0.993355;0.983089;0.989572;0.991666;0.992865;0.983068;0.989613;0.993268;0.991731;0.991186;0.991002;0.98428;0.983076;0.989586;0.993309;0.990872;0.997994;1.01491;0.982835;0.958237;0.990983;0.990965;0.991171;0.997409;0.991003;0.983024;0.984477;1.01233;0.996041;0.987316;0.995188;0.990951;0.999655;1.00848;0.990992;0.990888;0.98488;13.7656;0.987615;0.991699;0.990409;0.983786;0.990724;1.00899;0.997664;1.00882;0.991142;0.990991;0.981118;0.991115;0.990879;0.94315;0.98021;0.980821;1.01426;0.990584;0.997637;0.990673;0.990822;0.989664;0.993017;0.999988;0.995133;0.983111;0.990964;0.990992;0.990944;0.991001;0.996223;1.00866;1.00072;0.990772;50.1235;0.986031;0.196662;2.02113;697.657
20;1600;5.08787e-06;2.68435e-09;0.991791;0.990837;0.982968;0.991072;0.990024;0.996511;0.863373;0.991216;0.991013;23.0725;16.9358;0.989971;0.993656;0.991042;0.990968;0.984752;0.990948;0.987057;0.571492;0.985641;0.982598;194.174;1.51861;0.982662;0.99099;0.990991;0.996734;1.00982;0.990939;0.987112;0.989855;0.993225;0.982629;0.989517;0.993485;0.982648;0.989492;0.991701;0.992969;0.982625;0.989536;0.993395;0.99177;0.991206;0.991004;0.983872;0.982634;0.989507;0.993437;0.99086;0.998433;1.01626;0.982362;0.961398;0.990983;0.990963;0.991191;0.997744;0.991004;0.982578;0.98411;1.01353;0.996279;0.987114;0.995162;0.990946;1.00012;1.00946;0.990992;0.990884;0.984545;13.7656;0.987426;0.991746;0.990352;0.983392;0.990694;1.01;0.998066;1.00982;0.991153;0.990991;0.980599;0.991125;0.99087;0.940629;0.979872;0.980207;1.01557;0.990541;0.998064;0.990641;0.990805;0.989733;0.993129;0.999985;0.995605;0.982673;0.990961;0.990992;0.99094;0.991002;0.99648;1.00966;1.00107;0.99075;50.1237;0.985767;0.161373;2.06538;697.644
20;1700;5.56568e-06;5.36871e-09;0.991635;0.990822;0.982408;0.991084;0.989916;0.99689;0.854855;0.991231;0.991016;23.0725;16.9355;0.989927;0.99384;0.991049;0.990965;0.98432;0.990942;0.98679;0.544031;0.985009;0.982014;194.174;1.55322;0.982091;0.99099;0.990991;0.997089;1.01113;0.990932;0.986317;0.989803;0.993379;0.982055;0.989415;0.993654;0.982075;0.989389;0.991747;0.993105;0.98205;0.989435;0.993561;0.991821;0.991234;0.991005;0.983331;0.98206;0.989405;0.993603;0.990842;0.999014;1.01801;0.981744;0.966054;0.990982;0.990959;0.991217;0.998176;0.991006;0.981996;0.983633;1.01509;0.996578;0.986851;0.994857;0.99094;1.00071;1.01075;0.990993;0.990878;0.98411;13.7656;0.987179;0.991804;0.990272;0.982878;0.990655;1.01132;0.998597;1.01112;0.991169;0.990991;0.97993;0.991138;0.990859;0.937481;0.979724;0.979394;1.01726;0.990482;0.998634;0.990595;0.990782;0.98984;0.993276;0.999985;0.996217;0.982104;0.990957;0.990992;0.990933;0.991003;0.996808;1.01095;1.00135;0.990718;50.1239;0.985439;0.124931;2.1138;697.628
20;1800;6.52131e-06;1.07374e-08;0.991304;0.990792;0.981375;0.991107;0.989699;0.997588;0.839178;0.99126;0.991022;23.0725;16.9349;0.989896;0.994179;0.991063;0.990959;0.983526;0.990929;0.986302;0.495985;0.983582;0.980936;194.174;1.6136;0.981043;0.99099;0.990991;0.997726;1.01354;0.990918;0.98384;0.989759;0.993661;0.980998;0.989228;0.993964;0.981021;0.989198;0.991829;0.993355;0.980993;0.98925;0.993865;0.991912;0.991292;0.991009;0.9823;0.981004;0.989216;0.993907;0.990807;1.00011;1.02123;0.980596;0.975787;0.990982;0.990951;0.991272;0.998954;0.991009;0.980925;0.982753;1.01797;0.9971;0.986369;0.99315;0.990927;1.0017;1.01312;0.990993;0.990868;0.983314;13.7657;0.986723;0.9919;0.99011;0.98193;0.990581;1.01375;0.999608;1.01353;0.9912;0.990991;0.978721;0.991163;0.990836;0.932238;0.980689;0.977845;1.02039;0.99036;0.999732;0.990503;0.990734;0.990072;0.993546;0.999952;0.99736;0.981059;0.990949;0.990992;0.990919;0.991006;0.997388;1.01333;1.00103;0.990653;50.1244;0.984896;0.0975057;2.16592;697.597
20;1900;7.27723e-06;4.29497e-09;0.991039;0.990768;0.980633;0.991126;0.989525;0.998088;0.827904;0.99128;0.991027;23.0725;16.9345;0.989896;0.994422;0.991075;0.990954;0.982956;0.990919;0.985954;0.462832;0.982371;0.980161;194.174;1.65529;0.980294;0.99099;0.990991;0.998164;1.01526;0.990906;0.981508;0.989751;0.993863;0.980243;0.989094;0.994185;0.980267;0.989062;0.991886;0.993533;0.980237;0.989117;0.994082;0.991976;0.991339;0.991011;0.981524;0.980249;0.989081;0.994124;0.990778;1.00092;1.02354;0.979765;0.983491;0.990982;0.990945;0.991317;0.999498;0.991012;0.980157;0.982121;1.02003;0.997445;0.986026;0.991297;0.990917;1.00237;1.01483;0.990993;0.990861;0.982749;13.7657;0.986397;0.991953;0.98998;0.981246;0.99053;1.0155;1.00037;1.01525;0.991224;0.990991;0.977877;0.991183;0.990818;0.928753;0.982057;0.976681;1.02262;0.990262;1.00057;0.990429;0.990695;0.990259;0.993739;0.999983;0.998154;0.980313;0.990943;0.990992;0.990907;0.991008;0.997781;1.01504;1.00035;0.9906;50.1249;0.984534;0.0956526;2.18785;697.572
20;2000;7.99019e-06;8.58993e-09;0.990789;0.990746;0.979989;0.991144;0.98936;0.998519;0.818155;0.991298;0.991032;23.0725;16.9342;0.989898;0.994632;0.991087;0.990949;0.982463;0.990909;0.985654;0.434542;0.981199;0.97949;194.174;1.69101;0.979648;0.99099;0.990991;0.998528;1.01675;0.990894;0.979293;0.989745;0.994037;0.97959;0.988977;0.994375;0.979616;0.988943;0.991934;0.993687;0.979584;0.989003;0.994269;0.99203;0.991384;0.991014;0.980819;0.979597;0.988964;0.99431;0.990751;1.00164;1.02554;0.979039;0.990709;0.990982;0.990939;0.99136;0.999958;0.991015;0.979493;0.981574;1.02182;0.99772;0.985731;0.989472;0.990907;1.00295;1.01631;0.990994;0.990856;0.982263;13.7657;0.986114;0.991984;0.989856;0.980653;0.990485;1.01701;1.00106;1.01675;0.991246;0.990991;0.977165;0.991201;0.990801;0.925809;0.98347;0.975624;1.02456;0.990167;1.00133;0.990358;0.990658;0.990433;0.993906;0.999982;0.998855;0.979669;0.990937;0.990993;0.990896;0.991011;0.998102;1.01652;0.999603;0.99055;50.1254;0.984224;0.0962565;2.20622;697.549
20;2100;9.41612e-06;1.71799e-08;0.990294;0.990702;0.978858;0.991182;0.989024;0.999272;0.801065;0.991328;0.991041;23.0725;16.9336;0.989901;0.995;0.99111;0.99094;0.9816;0.990889;0.985136;0.385882;0.978759;0.978311;194.174;1.75301;0.978523;0.99099;0.990991;0.999119;1.01937;0.990871;0.974947;0.989736;0.99434;0.978452;0.988774;0.994704;0.978481;0.988737;0.992015;0.993955;0.978445;0.988802;0.994596;0.992122;0.991475;0.991019;0.979469;0.97846;0.98876;0.994632;0.990694;1.00297;1.02905;0.977747;1.005;0.990982;0.990927;0.991448;1.00073;0.991021;0.978332;0.980615;1.02495;0.998128;0.98522;0.985755;0.990886;1.00396;1.0189;0.990994;0.990848;0.981426;13.7658;0.985619;0.991976;0.989602;0.979607;0.990406;1.01966;1.00237;1.01936;0.991291;0.990991;0.975974;0.991238;0.990768;0.920793;0.986469;0.973605;1.02794;0.989974;1.00281;0.990213;0.990584;0.990778;0.994196;0.999986;1.00008;0.97855;0.990924;0.990993;0.990874;0.991015;0.998607;1.01911;0.997924;0.990447;50.1265;0.983681;0.0980923;2.24217;697.504
