condition;iter;t;dt;10fthfglu3;12dgr;13dpg;1ag3p;2dr1p;2dr5p;2pg;3pg;5fthf;5fthfglu3;ACP_R;ACP;DNA;PdhC;ac;acald;accoa;acdhlpl_PdhC;actp;ade;adn;adp;amp;ap;apoACP;atp;cdp;cdpdag;clpn;cmp;co2;coa;ctp;dUTPase;dad_2;dadp;damp;datp;dcdp;dcmp;dctp;dcyt;dgdp;dgmp;dgsn;dgtp;dhap;dhlpl_PdhC;dnad;dtdp;dtmp;dttp;dudp;dump;duri;dutp;e4p;f6p;fa;fad;fdp;fmettrna;fmn;for;g1p;g3p;g6p;galfur12dgr;gdp;glyc3p;glyc;gmp;gsn;gtp;gua;h2o;h;lac__L;lgltn;lpl_PdhC;methfglu3;mlthfglu3;na1;nac;nad;nadh;nadp;nadph;nh3;nicrnt;o2;pa;pap;pep;pg3p;pg;pi;ppi;prpp;pyr;r1p;r5p;ribflv;ru5p__D;s7p;thfglu3;thymd;trdox;trdrd;udp;udpg;udpgal;udpgalfur;udpgltn;ump;ura;utp;xu5p__D;rRNA;AA;tRNA;AAtRNA;Protein
1;31100;0.0211691;1.38633e-07;0.0318394;0.147929;0.324778;1.82125;0.0883337;0.0209384;0.790896;0.651389;0.0378977;0.694639;1.54001;20.6007;16.6331;0.392794;0.956793;1.17309;1.40339;0.582606;0.661627;0.341269;1.02622;1.25948;0.0984293;0.113376;174.831;6.32397;0.683627;0.00890363;0.883994;0.101437;1.00118;0.0881137;0.240344;0.890831;1.08543;1.50219;0.852539;0.119762;1.65288;0.415022;0.0275384;0.480855;0.903151;0.856237;0.554525;0.697074;2.01488;1.22525;0.0173828;1.50333;0.858348;0.10721;1.64052;1.17735;0.648944;6.95603e-06;0.14616;3.74372;1.32023;8.99218e-08;0.915845;12.3159;1.21188;0.894282;0.0213481;1.7447;1.12641;0.989122;0.246318;0.267118;1.34274;0.0653397;0.463263;0.0385752;0.889936;1.2588;1.7232;0.804778;1.21434;1.37462;0.844275;2.85928;1.26061;1.42264;0.86601;0.523446;0.0107126;0.0129124;1.31627;0.00684724;1.45874;1.81546;0.0037194;2.06505;2.23096;0.156021;1.89357;1.84972;0.113359;1.16288;0.0312116;2.25883;0.513437;0.0745524;0.542993;0.0957086;0.633717;0.799437;0.999634;0.296699;0.0157432;0.0355463;0.00864708;0.769139;0.14159;1.41607;0.435745;0.135792;56.5498;0.669505;1.72683;32.0264;689.045
1;31200;0.0211879;2.77267e-07;0.0318444;0.147943;0.324839;1.82147;0.0883447;0.0209408;0.79101;0.651488;0.0379045;0.694488;1.54041;20.6007;16.6329;0.392412;0.956832;1.17314;1.40333;0.582662;0.661546;0.341757;1.02581;1.2594;0.0984276;0.113396;174.831;6.32337;0.68371;0.00890583;0.883966;0.10145;1.00118;0.0881212;0.240374;0.890835;1.08507;1.50259;0.852511;0.119275;1.65288;0.414691;0.0275728;0.480562;0.903234;0.856212;0.554182;0.696868;2.01506;1.22542;0.0173788;1.50372;0.858325;0.106728;1.64052;1.17756;0.648766;6.50337e-06;0.146159;3.74385;1.32032;8.99218e-08;0.915923;12.3191;1.21175;0.894282;0.0213471;1.74487;1.12645;0.98879;0.24635;0.266902;1.34298;0.0653421;0.462866;0.0385803;0.889987;1.25893;1.7237;0.804704;1.21487;1.37478;0.844414;2.85939;1.26081;1.42247;0.86581;0.523331;0.0107103;0.0129098;1.31649;0.00684601;1.4591;1.8155;0.00371928;2.06518;2.23177;0.155533;1.89382;1.84965;0.113357;1.16304;0.0312171;2.25854;0.51312;0.0745453;0.542741;0.095722;0.633524;0.799281;0.999634;0.296726;0.015744;0.035548;0.00864629;0.768478;0.141594;1.41594;0.435793;0.135785;56.5546;0.669394;1.72729;32.0342;689.03
1;31300;0.0212096;1.10907e-07;0.0318502;0.14796;0.324909;1.82171;0.0883574;0.0209436;0.791141;0.651602;0.0379123;0.694316;1.54087;20.6007;16.6326;0.391974;0.956877;1.17319;1.40326;0.582726;0.661453;0.342317;1.02534;1.25932;0.0984256;0.11342;174.83;6.32267;0.683807;0.00890835;0.883935;0.101465;1.00118;0.0881298;0.240409;0.890839;1.08466;1.50305;0.852478;0.118718;1.65287;0.414311;0.0276129;0.480225;0.903329;0.856182;0.553788;0.696631;2.01526;1.22561;0.0173742;1.50417;0.858299;0.106177;1.64051;1.17779;0.648562;6.95693e-06;0.146158;3.744;1.32042;8.99218e-08;0.916014;12.3228;1.21161;0.894282;0.021346;1.74506;1.12649;0.98841;0.246386;0.266655;1.34327;0.0653449;0.462411;0.038586;0.890047;1.25909;1.72427;0.80462;1.21549;1.37497;0.844575;2.85951;1.26104;1.42227;0.865581;0.5232;0.0107076;0.0129068;1.31674;0.0068446;1.4595;1.81556;0.00371915;2.06533;2.2327;0.154973;1.89411;1.84956;0.113355;1.16322;0.0312234;2.25821;0.512757;0.0745372;0.542452;0.0957373;0.633302;0.799102;0.999634;0.296756;0.015745;0.03555;0.0086454;0.76772;0.141598;1.41579;0.435847;0.135777;56.5601;0.669267;1.72782;32.0432;689.014
1;31400;0.0212245;2.21814e-07;0.0318542;0.147971;0.324957;1.82189;0.0883662;0.0209455;0.791231;0.651681;0.0379177;0.694196;1.54118;20.6007;16.6325;0.39167;0.956908;1.17323;1.40322;0.582771;0.661388;0.342705;1.02501;1.25926;0.0984242;0.113436;174.83;6.32218;0.683873;0.0089101;0.883913;0.101475;1.00118;0.0881357;0.240434;0.890842;1.08437;1.50337;0.852456;0.118334;1.65286;0.414049;0.027641;0.479992;0.903395;0.856162;0.553516;0.696467;2.0154;1.22575;0.0173711;1.50447;0.858281;0.105797;1.64051;1.17795;0.648421;6.95727e-06;0.146157;3.74409;1.3205;8.99218e-08;0.916076;12.3254;1.21151;0.894282;0.0213452;1.7452;1.12651;0.988147;0.246412;0.266483;1.34346;0.0653468;0.462095;0.03859;0.890088;1.25919;1.72466;0.804562;1.21592;1.37509;0.844686;2.8596;1.26121;1.42213;0.865423;0.52311;0.0107057;0.0129047;1.31691;0.00684364;1.45978;1.8156;0.00371905;2.06543;2.23334;0.154586;1.89431;1.8495;0.113354;1.16335;0.0312278;2.25798;0.512505;0.0745316;0.542253;0.0957479;0.633149;0.798977;0.999634;0.296778;0.0157456;0.0355514;0.00864478;0.767195;0.1416;1.41568;0.435885;0.135772;56.5639;0.669179;1.72819;32.0494;689.002
1;31500;0.0212545;4.43627e-07;0.0318621;0.147994;0.325053;1.82223;0.0883837;0.0209493;0.791411;0.651838;0.0379285;0.693957;1.54181;20.6006;16.6321;0.391064;0.95697;1.17331;1.40313;0.58286;0.661259;0.34348;1.02435;1.25914;0.0984214;0.113468;174.83;6.32121;0.684008;0.00891361;0.883868;0.101496;1.00118;0.0881475;0.240482;0.890848;1.0838;1.504;0.852411;0.117566;1.65285;0.413524;0.0276982;0.479525;0.903526;0.856121;0.552971;0.69614;2.01568;1.22602;0.0173648;1.50509;0.858246;0.105037;1.64039;1.17828;0.648138;0.000139874;0.146155;3.74429;1.32064;8.99218e-08;0.916201;12.3305;1.2113;0.894282;0.0213436;1.74547;1.12657;0.987621;0.246462;0.266141;1.34385;0.0653506;0.461462;0.038598;0.890173;1.2594;1.72545;0.804445;1.21677;1.37535;0.844908;2.85977;1.26153;1.42186;0.865109;0.52293;0.010702;0.0129006;1.31725;0.00684171;1.46033;1.81567;0.00371886;2.06558;2.23462;0.153812;1.89471;1.84938;0.113351;1.16363;0.0312366;2.25752;0.512002;0.0745205;0.541856;0.0957692;0.632842;0.798729;0.999634;0.29682;0.015747;0.0355542;0.00864354;0.766146;0.141606;1.41548;0.435961;0.135761;56.5715;0.669003;1.72893;32.0618;688.979
1;31600;0.0213144;8.87254e-07;0.031878;0.14804;0.325245;1.82292;0.0884188;0.0209569;0.791768;0.652151;0.0379503;0.693479;1.54307;20.6006;16.6314;0.389851;0.957094;1.17346;1.40294;0.583038;0.661001;0.34503;1.02303;1.25889;0.0984156;0.113533;174.828;6.31927;0.684278;0.00892065;0.883778;0.101538;1.00118;0.0881712;0.24058;0.89086;1.08265;1.50526;0.852321;0.116035;1.65282;0.412474;0.0278157;0.478593;0.903788;0.85604;0.551881;0.695487;2.01625;1.22655;0.0173523;1.50631;0.858174;0.103526;1.64021;1.17893;0.647573;0.000332769;0.146151;3.74468;1.32093;8.99218e-08;0.916451;12.3408;1.2109;0.894282;0.0213404;1.74601;1.12667;0.986569;0.246562;0.265457;1.34464;0.0653583;0.460194;0.0386137;0.890346;1.25983;1.72703;0.804212;1.21848;1.37586;0.845352;2.86012;1.26218;1.42131;0.864488;0.522575;0.0106946;0.0128924;1.31793;0.00683791;1.46145;1.81583;0.00371848;2.06592;2.23718;0.152267;1.89551;1.84913;0.113345;1.16418;0.0312546;2.25662;0.510997;0.0744985;0.541064;0.0958117;0.63223;0.798234;0.999634;0.296906;0.0157496;0.0355599;0.0086411;0.764047;0.141617;1.41507;0.436113;0.13574;56.5868;0.668652;1.7304;32.0866;688.932
1;31700;0.0213383;1.77451e-07;0.0318844;0.148058;0.325322;1.82319;0.0884328;0.02096;0.791912;0.652276;0.0379587;0.693288;1.54358;20.6006;16.6311;0.389366;0.957144;1.17352;1.40287;0.583109;0.660898;0.345651;1.0225;1.2588;0.0984133;0.113559;174.828;6.3185;0.684387;0.00892348;0.883742;0.101554;1.00118;0.0881807;0.240619;0.890865;1.08219;1.50576;0.852286;0.115426;1.65281;0.412054;0.0278641;0.478221;0.903892;0.856007;0.551445;0.695226;2.01647;1.22677;0.0173473;1.50679;0.858146;0.102925;1.64048;1.17919;0.647348;6.9199e-06;0.14615;3.74483;1.32105;8.99218e-08;0.916551;12.3449;1.21074;0.894282;0.0213391;1.74622;1.12671;0.986149;0.246602;0.265184;1.34495;0.0653613;0.459685;0.0386201;0.890417;1.25999;1.72766;0.804118;1.21916;1.37607;0.84553;2.86026;1.26243;1.42109;0.864242;0.522434;0.0106917;0.0128892;1.3182;0.0068364;1.46189;1.81589;0.00371832;2.06619;2.2382;0.15165;1.89583;1.84903;0.113343;1.16432;0.0312619;2.25627;0.510595;0.0744898;0.540749;0.0958287;0.631985;0.798036;0.999634;0.296941;0.0157507;0.0355622;0.00864012;0.763207;0.141621;1.4149;0.436175;0.135731;56.5929;0.668512;1.73098;32.0965;688.913
1;31800;0.021372;3.54902e-07;0.0318933;0.148083;0.325429;1.82358;0.0884526;0.0209643;0.792113;0.652452;0.0379708;0.693019;1.54429;20.6006;16.6307;0.388684;0.957214;1.1736;1.40277;0.583209;0.660753;0.346523;1.02176;1.25866;0.0984099;0.113595;174.827;6.3174;0.684541;0.00892748;0.88369;0.101578;1.00118;0.088194;0.240675;0.890872;1.08155;1.50647;0.852235;0.114571;1.65279;0.411464;0.0279336;0.477696;0.904039;0.855962;0.550832;0.694859;2.01679;1.22707;0.0173404;1.50747;0.858106;0.102083;1.64041;1.17956;0.64703;7.59949e-05;0.146148;3.74505;1.32122;8.99218e-08;0.916692;12.3506;1.21051;0.894282;0.0213373;1.74653;1.12677;0.985557;0.246658;0.264799;1.34539;0.0653656;0.458968;0.0386289;0.890518;1.26023;1.72855;0.803987;1.22012;1.37636;0.84578;2.86046;1.2628;1.42079;0.863898;0.522237;0.0106876;0.0128847;1.31859;0.0068343;1.46252;1.81598;0.0037181;2.0664;2.23964;0.150783;1.89628;1.84889;0.11334;1.16462;0.0312723;2.25577;0.510029;0.0744777;0.540307;0.0958526;0.63164;0.797757;0.999633;0.296989;0.0157523;0.0355654;0.00863876;0.762026;0.141628;1.41467;0.436262;0.135719;56.6014;0.668314;1.73181;32.1104;688.887
1;31900;0.0213882;1.41961e-07;0.0318976;0.148095;0.32548;1.82376;0.0884621;0.0209663;0.79221;0.652536;0.0379766;0.69289;1.54463;20.6006;16.6305;0.388357;0.957247;1.17365;1.40272;0.583258;0.660683;0.346942;1.0214;1.25859;0.0984083;0.113613;174.827;6.31688;0.684615;0.00892941;0.883665;0.10159;1.00118;0.0882004;0.240702;0.890875;1.08124;1.5068;0.852211;0.114161;1.65278;0.41118;0.0279674;0.477445;0.904109;0.85594;0.550537;0.694684;2.01694;1.22722;0.0173371;1.5078;0.858086;0.101679;1.64047;1.17973;0.646878;6.9609e-06;0.146147;3.74515;1.32129;8.99218e-08;0.916759;12.3534;1.2104;0.894282;0.0213365;1.74667;1.1268;0.985274;0.246685;0.264615;1.3456;0.0653676;0.458623;0.0386331;0.890567;1.26035;1.72897;0.803923;1.22058;1.3765;0.8459;2.86055;1.26297;1.42064;0.863733;0.522143;0.0106857;0.0128826;1.31877;0.00683329;1.46282;1.81602;0.003718;2.06653;2.24033;0.150367;1.89649;1.84882;0.113338;1.16475;0.0312774;2.25553;0.509757;0.0744718;0.540096;0.095864;0.631475;0.797624;0.999633;0.297013;0.015753;0.035567;0.0086381;0.761459;0.141631;1.41456;0.436303;0.135713;56.6056;0.66822;1.73221;32.117;688.875
1;32000;0.0214151;2.83921e-07;0.0319047;0.148116;0.325565;1.82407;0.0884779;0.0209698;0.79237;0.652675;0.0379862;0.692676;1.54519;20.6006;16.6301;0.387815;0.957303;1.17371;1.40264;0.583338;0.660568;0.347637;1.02081;1.25849;0.0984055;0.113642;174.826;6.316;0.684738;0.0089326;0.883623;0.101609;1.00118;0.0882109;0.240747;0.89088;1.08072;1.50736;0.852171;0.113484;1.65277;0.410711;0.0280242;0.477028;0.904225;0.855903;0.550049;0.694393;2.0172;1.22746;0.0173316;1.50834;0.858054;0.101013;1.64046;1.18003;0.646625;4.42411e-06;0.146145;3.74532;1.32142;8.99218e-08;0.916871;12.358;1.21022;0.894282;0.0213351;1.74691;1.12685;0.984803;0.24673;0.264309;1.34595;0.065371;0.458051;0.0386401;0.890649;1.26054;1.72968;0.803819;1.22134;1.37672;0.8461;2.86071;1.26326;1.42039;0.863463;0.521988;0.0106825;0.0128791;1.31908;0.00683164;1.46332;1.81609;0.00371782;2.06671;2.24147;0.149679;1.89685;1.84871;0.113335;1.16498;0.0312858;2.25514;0.509307;0.0744623;0.539746;0.095883;0.6312;0.797402;0.999633;0.297052;0.0157543;0.0355696;0.00863702;0.76052;0.141636;1.41438;0.436373;0.135704;56.6124;0.668063;1.73286;32.1281;688.854
1;32100;0.0214282;1.13569e-07;0.0319082;0.148125;0.325607;1.82422;0.0884856;0.0209714;0.792448;0.652743;0.037991;0.692571;1.54547;20.6006;16.63;0.38755;0.95733;1.17375;1.4026;0.583377;0.660511;0.347976;1.02052;1.25843;0.0984042;0.113656;174.826;6.31558;0.684799;0.00893417;0.883603;0.101618;1.00118;0.0882161;0.240769;0.890883;1.08047;1.50763;0.852151;0.113154;1.65276;0.410481;0.0280522;0.476824;0.904282;0.855885;0.549811;0.694251;2.01732;1.22757;0.017329;1.5086;0.858039;0.100688;1.64046;1.18017;0.646502;6.96178e-06;0.146144;3.7454;1.32149;8.99218e-08;0.916926;12.3602;1.21013;0.894282;0.0213344;1.74703;1.12687;0.984573;0.246751;0.26416;1.34612;0.0653727;0.45777;0.0386435;0.89069;1.26063;1.73002;0.803767;1.22172;1.37684;0.846197;2.86078;1.2634;1.42027;0.863331;0.521913;0.0106809;0.0128773;1.31923;0.00683083;1.46356;1.81612;0.00371773;2.06679;2.24203;0.149342;1.89702;1.84865;0.113334;1.16509;0.0312899;2.25495;0.509087;0.0744576;0.539575;0.0958923;0.631066;0.797294;0.999633;0.297071;0.0157549;0.0355709;0.0086365;0.76006;0.141638;1.41429;0.436406;0.135699;56.6157;0.667987;1.73318;32.1335;688.844
1;32200;0.0214495;2.27137e-07;0.0319139;0.148141;0.325674;1.82446;0.0884981;0.0209742;0.792575;0.652854;0.0379987;0.692401;1.54592;20.6006;16.6297;0.387118;0.957374;1.1738;1.40253;0.58344;0.660419;0.348529;1.02004;1.25834;0.0984019;0.113679;174.826;6.31488;0.684897;0.00893672;0.88357;0.101633;1.00118;0.0882245;0.240804;0.890887;1.08006;1.50808;0.852119;0.112617;1.65275;0.410107;0.0280983;0.476492;0.904374;0.855856;0.549422;0.69402;2.01752;1.22777;0.0173247;1.50903;0.858013;0.10016;1.64045;1.1804;0.646301;5.70809e-06;0.146143;3.74553;1.32159;8.99218e-08;0.917015;12.3638;1.20998;0.894282;0.0213332;1.74722;1.12691;0.984199;0.246787;0.263917;1.3464;0.0653754;0.457314;0.038649;0.890757;1.26078;1.73058;0.803684;1.22233;1.37702;0.846356;2.86091;1.26363;1.42007;0.863117;0.521791;0.0106784;0.0128746;1.31947;0.00682953;1.46396;1.81617;0.00371759;2.06694;2.24294;0.148796;1.89731;1.84856;0.113332;1.16528;0.0312967;2.25464;0.508729;0.07445;0.539298;0.0959075;0.630848;0.797118;0.999633;0.297102;0.0157559;0.0355729;0.00863564;0.759313;0.141642;1.41414;0.436462;0.135692;56.6211;0.667862;1.7337;32.1423;688.827
1;32300;0.0214922;4.54274e-07;0.0319252;0.148173;0.325809;1.82495;0.0885232;0.0209796;0.792828;0.653074;0.0380141;0.692061;1.54681;20.6006;16.6292;0.386256;0.957462;1.17391;1.4024;0.583568;0.660235;0.349634;1.01909;1.25817;0.0983974;0.113726;174.825;6.31349;0.685096;0.00894183;0.883502;0.101664;1.00118;0.0882413;0.240876;0.890896;1.07925;1.50896;0.852056;0.111546;1.65272;0.40936;0.0281917;0.475829;0.904557;0.855798;0.548645;0.693558;2.01792;1.22815;0.0173161;1.50988;0.857963;0.0991085;1.64023;1.18086;0.645899;0.000261691;0.14614;3.74579;1.3218;8.99218e-08;0.917193;12.3711;1.2097;0.894282;0.0213309;1.74761;1.12699;0.983451;0.246857;0.263431;1.34695;0.0653807;0.456399;0.03866;0.890892;1.26108;1.7317;0.803517;1.22354;1.37738;0.846674;2.86115;1.26409;1.41968;0.862692;0.521549;0.0106734;0.012869;1.31995;0.00682694;1.46475;1.81628;0.0037173;2.06713;2.24476;0.147703;1.89787;1.84837;0.113328;1.1657;0.0313104;2.25403;0.508013;0.0744351;0.538746;0.0959377;0.630413;0.796767;0.999633;0.297165;0.0157579;0.0355771;0.00863394;0.757817;0.141651;1.41385;0.436573;0.135677;56.632;0.667614;1.73474;32.1598;688.794
1;32400;0.0215142;1.8171e-07;0.031931;0.14819;0.325878;1.8252;0.0885361;0.0209824;0.792958;0.653187;0.038022;0.691886;1.54727;20.6006;16.6289;0.385812;0.957508;1.17396;1.40233;0.583634;0.660141;0.350203;1.0186;1.25808;0.0983951;0.11375;174.825;6.31277;0.685199;0.00894447;0.883467;0.10168;1.00118;0.0882499;0.240913;0.8909;1.07883;1.50941;0.852023;0.110997;1.6527;0.408976;0.0282407;0.475488;0.904651;0.855768;0.548246;0.693321;2.01813;1.22834;0.0173118;1.51031;0.857936;0.0985697;1.64043;1.1811;0.645693;6.56265e-06;0.146138;3.74592;1.32191;8.99218e-08;0.917285;12.3748;1.20955;0.894282;0.0213298;1.74781;1.12703;0.983066;0.246893;0.263181;1.34724;0.0653835;0.455927;0.0386657;0.890963;1.26123;1.73228;0.803431;1.22417;1.37757;0.846838;2.86128;1.26433;1.41947;0.862476;0.521425;0.0106708;0.0128662;1.3202;0.00682562;1.46516;1.81634;0.00371715;2.06737;2.2457;0.147142;1.89817;1.84827;0.113326;1.16584;0.0313176;2.25372;0.507644;0.0744274;0.538462;0.0959533;0.630188;0.796586;0.999633;0.297197;0.0157589;0.0355793;0.00863307;0.757048;0.141655;1.4137;0.43663;0.135669;56.6376;0.667486;1.73528;32.1688;688.777
1;32500;0.021548;3.63419e-07;0.0319399;0.148215;0.325985;1.82559;0.0885559;0.0209867;0.793158;0.653361;0.0380341;0.691617;1.54798;20.6006;16.6285;0.385129;0.957578;1.17405;1.40223;0.583735;0.659996;0.351077;1.01785;1.25794;0.0983914;0.113786;174.824;6.31167;0.685357;0.00894855;0.883413;0.101704;1.00118;0.0882631;0.24097;0.890907;1.07818;1.5101;0.851972;0.110156;1.65268;0.408385;0.028317;0.474963;0.904796;0.855722;0.547631;0.692957;2.01845;1.22865;0.0173051;1.51098;0.857896;0.097745;1.64039;1.18147;0.645375;5.26373e-05;0.146136;3.74612;1.32207;8.99218e-08;0.917426;12.3806;1.20932;0.894282;0.0213279;1.74811;1.12708;0.982474;0.246948;0.262797;1.34768;0.0653877;0.4552;0.0386743;0.891074;1.26147;1.73317;0.803299;1.22513;1.37786;0.847089;2.86147;1.26469;1.41916;0.862144;0.521236;0.0106669;0.0128619;1.32059;0.0068236;1.46579;1.81643;0.00371692;2.06757;2.24713;0.14628;1.89861;1.84812;0.113323;1.16614;0.0313287;2.25324;0.507078;0.0744157;0.538028;0.0959772;0.629844;0.796309;0.999633;0.297247;0.0157605;0.0355827;0.00863174;0.755865;0.141661;1.41347;0.436718;0.135658;56.6462;0.66729;1.7361;32.1826;688.751
1;32600;0.021566;1.45368e-07;0.0319447;0.148228;0.326041;1.82579;0.0885665;0.020989;0.793265;0.653453;0.0380406;0.691474;1.54836;20.6006;16.6283;0.384766;0.957615;1.1741;1.40218;0.583788;0.659918;0.351544;1.01745;1.25787;0.0983894;0.113806;174.824;6.31108;0.685442;0.00895072;0.883384;0.101717;1.00118;0.0882702;0.241001;0.89091;1.07784;1.51047;0.851945;0.109709;1.65267;0.40807;0.0283581;0.474683;0.904873;0.855698;0.547303;0.692763;2.01862;1.22881;0.0173015;1.51133;0.857875;0.0973068;1.64042;1.18166;0.645206;6.96481e-06;0.146135;3.74622;1.32216;8.99218e-08;0.917501;12.3836;1.2092;0.894282;0.021327;1.74827;1.12712;0.982159;0.246978;0.262592;1.34791;0.06539;0.454812;0.0386789;0.891133;1.2616;1.73364;0.803228;1.22564;1.37801;0.847224;2.86158;1.26489;1.41899;0.861969;0.521136;0.0106649;0.0128596;1.32079;0.00682253;1.46612;1.81647;0.00371679;2.06771;2.2479;0.14582;1.89885;1.84803;0.113322;1.16629;0.0313346;2.25299;0.506776;0.0744095;0.537797;0.09599;0.62966;0.796161;0.999633;0.297273;0.0157614;0.0355845;0.00863103;0.755234;0.141665;1.41335;0.436766;0.135652;56.6508;0.667185;1.73654;32.19;688.737
1;32700;0.0215928;2.90735e-07;0.0319517;0.148248;0.326125;1.8261;0.0885822;0.0209925;0.793423;0.65359;0.0380502;0.691261;1.54892;20.6006;16.628;0.384226;0.95767;1.17416;1.4021;0.583868;0.659803;0.352236;1.01685;1.25776;0.0983865;0.113835;174.823;6.31021;0.685568;0.00895396;0.88334;0.101737;1.00118;0.0882806;0.241046;0.890916;1.07733;1.51102;0.851905;0.109047;1.65265;0.407603;0.0284199;0.474268;0.904986;0.855661;0.546817;0.692476;2.01887;1.22905;0.0172963;1.51186;0.857843;0.0966587;1.64041;1.18195;0.644955;1.35431e-05;0.146133;3.74638;1.32229;8.99218e-08;0.917613;12.3882;1.20902;0.894282;0.0213255;1.74851;1.12716;0.981691;0.247021;0.262289;1.34826;0.0653933;0.454236;0.0386857;0.891222;1.26179;1.73434;0.803124;1.2264;1.37824;0.847423;2.86173;1.26517;1.41874;0.861709;0.520988;0.0106618;0.0128563;1.3211;0.00682096;1.46662;1.81654;0.00371661;2.06788;2.24904;0.14514;1.8992;1.84791;0.113319;1.16652;0.0313435;2.25262;0.506328;0.0744003;0.537455;0.0960089;0.629388;0.795941;0.999633;0.297313;0.0157626;0.0355872;0.00862998;0.754298;0.14167;1.41317;0.436836;0.135643;56.6575;0.66703;1.73719;32.201;688.717
1;32800;0.0216192;1.16294e-07;0.0319587;0.148267;0.326207;1.8264;0.0885978;0.0209958;0.793578;0.653725;0.0380598;0.691051;1.54947;20.6006;16.6276;0.383694;0.957725;1.17423;1.40201;0.583947;0.65969;0.352919;1.01626;1.25765;0.0983835;0.113864;174.822;6.30935;0.685693;0.00895716;0.883297;0.101756;1.00118;0.088291;0.241091;0.890921;1.07682;1.51155;0.851866;0.108395;1.65263;0.407142;0.0284815;0.473859;0.905099;0.855626;0.546337;0.692193;2.01912;1.22928;0.0172911;1.51237;0.857812;0.0960217;1.64041;1.18224;0.644707;6.96597e-06;0.146131;3.74653;1.32242;8.99218e-08;0.917723;12.3926;1.20884;0.894282;0.0213241;1.74875;1.12721;0.981229;0.247064;0.261989;1.34861;0.0653966;0.453666;0.0386924;0.891312;1.26197;1.73503;0.80302;1.22716;1.37847;0.84762;2.86188;1.26546;1.4185;0.861455;0.520843;0.0106588;0.012853;1.32139;0.00681941;1.46711;1.81661;0.00371642;2.06806;2.25016;0.144469;1.89955;1.84779;0.113317;1.16675;0.0313524;2.25226;0.505886;0.0743914;0.537119;0.0960276;0.629119;0.795725;0.999633;0.297352;0.0157639;0.0355899;0.00862895;0.753374;0.141675;1.41299;0.436905;0.135634;56.6642;0.666877;1.73783;32.2117;688.696
1;32900;0.0216374;2.32588e-07;0.0319635;0.148281;0.326264;1.82661;0.0886085;0.0209982;0.793686;0.653819;0.0380663;0.690906;1.54985;20.6006;16.6274;0.383325;0.957763;1.17428;1.40196;0.584002;0.659611;0.353391;1.01585;1.25757;0.0983815;0.113884;174.822;6.30875;0.68578;0.00895938;0.883267;0.101769;1.00118;0.0882981;0.241122;0.890925;1.07647;1.51192;0.851839;0.107946;1.65261;0.406823;0.0285245;0.473576;0.905176;0.855601;0.546005;0.691997;2.01929;1.22944;0.0172876;1.51273;0.85779;0.0955827;1.6404;1.18243;0.644536;6.63797e-06;0.14613;3.74663;1.32251;8.99218e-08;0.917799;12.3957;1.20871;0.894282;0.0213231;1.74891;1.12724;0.98091;0.247094;0.261782;1.34884;0.0653989;0.453271;0.038697;0.891374;1.2621;1.73551;0.802949;1.22768;1.37862;0.847756;2.86199;1.26565;1.41833;0.86128;0.520743;0.0106567;0.0128507;1.3216;0.00681835;1.46745;1.81666;0.00371629;2.06818;2.25093;0.144005;1.89979;1.8477;0.113315;1.16691;0.0313586;2.25201;0.50558;0.0743852;0.536887;0.0960405;0.628933;0.795575;0.999633;0.29738;0.0157648;0.0355917;0.00862824;0.752735;0.141679;1.41287;0.436954;0.135627;56.6689;0.666772;1.73828;32.2192;688.682
1;33000;0.021674;4.65177e-07;0.0319731;0.148307;0.326378;1.82702;0.08863;0.0210028;0.7939;0.654005;0.0380795;0.690615;1.55062;20.6006;16.627;0.382589;0.957838;1.17437;1.40185;0.584111;0.659454;0.354335;1.01503;1.25742;0.0983773;0.113924;174.821;6.30756;0.685954;0.00896383;0.883206;0.101796;1.00119;0.0883123;0.241185;0.890932;1.07578;1.51266;0.851784;0.107051;1.65258;0.406186;0.0286115;0.47301;0.90533;0.855551;0.545341;0.691606;2.01964;1.22977;0.0172806;1.51343;0.857747;0.0947083;1.64016;1.18283;0.644194;0.000293263;0.146128;3.74684;1.32269;8.99218e-08;0.917951;12.4019;1.20847;0.894282;0.0213211;1.74924;1.1273;0.980272;0.247153;0.261369;1.34932;0.0654034;0.45248;0.0387062;0.8915;1.26236;1.73646;0.802806;1.22871;1.37893;0.848029;2.8622;1.26605;1.41799;0.860932;0.520545;0.0106526;0.0128462;1.32202;0.00681624;1.46812;1.81675;0.00371604;2.06832;2.25248;0.14308;1.90027;1.84753;0.113312;1.16729;0.0313711;2.25151;0.504968;0.0743729;0.536425;0.0960663;0.628561;0.795276;0.999633;0.297434;0.0157665;0.0355954;0.00862683;0.751458;0.141686;1.41262;0.43705;0.135615;56.6781;0.666561;1.73916;32.2341;688.654
