condition;iter;t;dt;5FTHFabc;ACt;ATPase;COAabc;DADNabc;DCYTabc;DGSNabc;FAt;FORt;GLCpts;GLYCt;H2Ot;Ht;LIPTA;L_LACt2r;NACabc;NH3t;O2t;PIabc;PYRt2r;RIBFLVabc;THMDabc;URAt2;trdoxt;AAabc;5FTHFPGS;ACKr;ACPPAT;ACPS;ACP_transl;ADK1;ADPT;AGPAT;APG3PAT;BPNT;CLPNS;CTPS2;CYTK1;CYTK2;DADK;DADNK;DAGGALT;DAGPST;DASYN;DCMPDA;DCYTK;DGK1;DGSNK;DNAP;DRPA;ENO;FAKr;FBA;FMETTRS;FTHFCL;GALU;GAPD;GHMT;GK1;GLYK;GUAPRT;LDH_L;MTHFC;MTHFD;NADHK;NADS;NCTPPRT;NNATr;NOX;PAPA;PDH_E3;PDH_acald;PFK;PGI;PGK;PGK3;PGK4;PGM;PGMT;PGPP;PGSA;PPA;PPM2;PRPPS;PSSYN;PTAr;PUNP2;PUNP4;PYK;PYK2;PYK4;PYK5;PYK7;PYK8;PdhC_transl;RBFK;RPE;RPI;TALA;TKT1;TKT2;TMDK1;TMPK;TPI;TRDR;UDPG4E;UDPGALM;UMPK;UPPRT;dUTPase_transl;rRNAP;tRNAP;AATRS;Ribosome
1;21400;0.0666717;1.21417e-06;11.9029;14.6635;2345.26;2.24283;156.788;4.75293;179.706;3.15919;3.90297e-08;2401.19;1.29035;281.014;19.2038;1.04512;3.90297e-08;2.76349;0.560201;212.009;581.022;1139.33;0.406471;7.79398;43.7809;5.77086;390.484;16.3257;142.978;41.626;9.13773;14357.5;1332.2;100.545;42.0647;2.94952;0.375691;0.676167;207.469;1.15192;2.8584;7.11939;7.07209;0.377733;0.708926;1.62046;3.90297e-08;4.14524;2.90954;3.32779;22.2566;88.0805;2370.67;7.54529;2153.83;200.033;11.0418;3.43901;12002.9;5.73427;192.199;4.67828;119.257;2.70324;5.78393;0.680777;0.00359203;0.915694;0.40219;0.656287;8987.46;0.322637;15574.8;15612;4879.51;1794;8735.7;156.11;1.57565;2371.01;1.20795;0.792181;1.60886;418.488;88.1369;583.849;2.41608;230.915;67.1927;81.0574;3297.48;218.895;0.778138;4.082;1.24855;4.01784;196.157;0.325426;121.967;121.942;122.07;121.836;114.147;7.11728;7.05426;1076.09;5.76628;2.61836;2.60313;314.977;189.804;65.5846;49.987;496.668;14459.2;216.359
1;21500;0.0669036;2.42834e-06;11.9055;14.6658;2345.68;2.24329;156.815;4.75092;179.736;3.16023;3.90368e-08;2401.62;1.29089;281.065;19.2083;1.04532;3.90368e-08;2.76035;0.560613;212.048;581.127;1139.54;0.403246;7.79274;43.7891;5.77202;390.554;16.3293;143.005;41.634;9.14109;14360.1;1332.45;100.565;42.0719;2.9507;0.375829;0.675448;207.506;1.15135;2.85814;7.11993;7.07121;0.37637;0.710416;1.61967;3.90368e-08;4.14507;2.90931;3.32737;22.2572;88.0972;2371.1;7.54778;2154.22;200.074;11.045;3.43726;12005.1;5.7354;192.236;4.67821;119.279;2.70193;5.78511;0.680914;0.00359372;0.916115;0.402377;0.65659;8989.09;0.321929;15577.6;15614.8;4880.4;1794.32;8737.28;156.14;1.57581;2371.44;1.20733;0.791381;1.60807;418.567;88.1536;583.962;2.4154;230.957;67.2053;81.0733;3298.07;218.935;0.777741;4.08211;1.24859;4.01794;196.195;0.324714;121.991;121.966;122.093;121.86;114.169;7.1177;7.05476;1076.29;5.76745;2.61702;2.60179;315.036;189.84;65.5987;50.0242;496.738;14461.8;216.374
1;21600;0.0671955;9.71334e-07;11.9088;14.6688;2346.21;2.24386;156.848;4.74839;179.773;3.16154;3.90456e-08;2402.17;1.29155;281.129;19.2139;1.04558;3.90456e-08;2.7564;0.561129;212.097;581.259;1139.79;0.39919;7.79118;43.7995;5.77348;390.642;16.3338;143.039;41.6441;9.14531;14363.3;1332.77;100.59;42.0808;2.95219;0.376002;0.674544;207.552;1.15064;2.85781;7.12061;7.07007;0.37465;0.712258;1.61869;3.90456e-08;4.14485;2.90902;3.32683;22.258;88.1182;2371.64;7.5509;2154.71;200.124;11.049;3.43506;12007.8;5.73681;192.283;4.67813;119.308;2.70028;5.78659;0.681085;0.0035975;0.916649;0.402614;0.656974;8991.13;0.32104;15581.1;15618.3;4881.51;1794.73;8739.26;156.178;1.57602;2371.97;1.20656;0.790375;1.60709;418.667;88.1746;584.103;2.41455;231.009;67.2211;81.0932;3298.82;218.984;0.777241;4.08225;1.24863;4.01808;196.243;0.323816;122.02;121.995;122.123;121.89;114.197;7.11822;7.05537;1076.53;5.76891;2.61534;2.60009;315.111;189.885;65.6166;50.0709;496.825;14465.1;216.392
1;21700;0.0673344;1.94267e-06;11.9104;14.6702;2346.46;2.24414;156.864;4.74718;179.791;3.16216;3.90498e-08;2402.43;1.29187;281.159;19.2166;1.0457;3.90498e-08;2.75452;0.561374;212.12;581.322;1139.92;0.397261;7.79044;43.8044;5.77417;390.684;16.3359;143.055;41.6489;9.14731;14364.9;1332.92;100.602;42.0851;2.95289;0.376085;0.674114;207.574;1.1503;2.85765;7.12093;7.06952;0.37383;0.71312;1.61822;3.90498e-08;4.14474;2.90888;3.32657;22.2583;88.1282;2371.89;7.55238;2154.94;200.148;11.051;3.43401;12009.1;5.73748;192.305;4.6781;119.322;2.6995;5.78729;0.681168;0.0035971;0.916904;0.402728;0.657157;8992.1;0.320617;15582.8;15620;4882.03;1794.93;8740.2;156.196;1.57611;2372.23;1.20619;0.789896;1.60662;418.715;88.1846;584.17;2.41414;231.034;67.2287;81.1026;3299.17;219.008;0.777003;4.08231;1.24865;4.01814;196.266;0.323388;122.034;122.009;122.137;121.904;114.21;7.11847;7.05566;1076.65;5.76961;2.61454;2.59929;315.146;189.906;65.625;50.0931;496.866;14466.7;216.401
1;21800;0.0676122;3.88534e-06;11.9135;14.6729;2346.96;2.24468;156.896;4.74478;179.827;3.1634;3.90582e-08;2402.95;1.2925;281.219;19.222;1.04594;3.90582e-08;2.75077;0.561861;212.167;581.447;1140.16;0.393405;7.78894;43.8141;5.77554;390.767;16.3402;143.087;41.6584;9.15132;14367.9;1333.22;100.626;42.0935;2.9543;0.376249;0.673253;207.619;1.14962;2.85733;7.12156;7.0684;0.372185;0.714809;1.61728;3.90582e-08;4.14453;2.90861;3.32605;22.259;88.148;2372.4;7.55534;2155.4;200.197;11.0548;3.43192;12011.7;5.73882;192.349;4.67802;119.349;2.69793;5.7887;0.681331;0.00359927;0.917417;0.402955;0.657527;8994.03;0.319775;15586.1;15623.3;4883.08;1795.31;8742.07;156.232;1.5763;2372.74;1.20545;0.788939;1.60568;418.809;88.2045;584.304;2.41334;231.084;67.2437;81.1214;3299.88;219.055;0.776526;4.08243;1.24869;4.01826;196.311;0.322531;122.062;122.037;122.165;121.932;114.236;7.11897;7.05625;1076.88;5.771;2.61293;2.59768;315.217;189.949;65.6419;50.1375;496.948;14469.8;216.418
1;21900;0.0679673;1.55414e-06;11.9175;14.6765;2347.59;2.24538;156.937;4.74169;179.872;3.16497;3.90689e-08;2403.61;1.29331;281.296;19.2288;1.04625;3.90689e-08;2.74597;0.562481;212.226;581.606;1140.47;0.388481;7.78703;43.8266;5.7773;390.873;16.3456;143.128;41.6706;9.15644;14371.9;1333.6;100.657;42.1043;2.9561;0.37646;0.672154;207.675;1.14875;2.85693;7.12237;7.06693;0.370072;0.71689;1.61608;3.90689e-08;4.14426;2.90825;3.32537;22.2598;88.1733;2373.05;7.55912;2156;200.258;11.0596;3.42924;12015;5.74053;192.405;4.67792;119.384;2.69592;5.79048;0.681538;0.00360313;0.918078;0.403249;0.658002;8996.5;0.318701;15590.4;15627.6;4884.42;1795.81;8744.46;156.277;1.57654;2373.39;1.20451;0.787715;1.60447;418.93;88.2299;584.475;2.41231;231.148;67.263;81.1454;3300.77;219.114;0.775916;4.08259;1.24874;4.01841;196.369;0.321431;122.098;122.073;122.2;121.967;114.27;7.1196;7.05698;1077.17;5.77276;2.61088;2.59562;315.307;190.003;65.6634;50.1941;497.053;14473.7;216.44
1;22000;0.0681709;3.10827e-06;11.9198;14.6785;2347.95;2.24577;156.96;4.73993;179.898;3.16587;3.9075e-08;2403.98;1.29376;281.34;19.2327;1.04642;3.9075e-08;2.74322;0.562835;212.259;581.697;1140.65;0.385661;7.78593;43.8337;5.7783;390.934;16.3487;143.151;41.6775;9.15937;14374.1;1333.82;100.674;42.1105;2.95712;0.37658;0.671524;207.707;1.14826;2.85669;7.12283;7.06608;0.368855;0.718037;1.61539;3.9075e-08;4.1441;2.90804;3.32497;22.2603;88.1878;2373.42;7.56128;2156.33;200.293;11.0624;3.4277;12016.9;5.7415;192.437;4.67787;119.404;2.69477;5.79151;0.681657;0.00360371;0.918459;0.403418;0.658277;8997.91;0.318088;15592.8;15630.1;4885.19;1796.09;8745.83;156.303;1.57668;2373.76;1.20397;0.787014;1.60378;418.999;88.2444;584.573;2.41173;231.184;67.2739;81.1591;3301.29;219.148;0.775565;4.08267;1.24876;4.0185;196.402;0.320799;122.118;122.093;122.221;121.988;114.289;7.11995;7.0574;1077.34;5.77377;2.60971;2.59444;315.358;190.034;65.6757;50.2266;497.112;14476;216.453
1;22100;0.0685569;1.24331e-06;11.9241;14.6823;2348.64;2.24652;157.004;4.73658;179.947;3.16757;3.90865e-08;2404.69;1.29463;281.423;19.24;1.04675;3.90865e-08;2.738;0.563501;212.323;581.869;1140.99;0.38032;7.78385;43.8471;5.78019;391.048;16.3546;143.195;41.6906;9.16492;14378.4;1334.24;100.707;42.1221;2.95907;0.376809;0.670331;207.767;1.14731;2.85625;7.1237;7.06441;0.366534;0.720096;1.61408;3.90865e-08;4.1438;2.90766;3.32422;22.2612;88.2152;2374.12;7.56536;2156.97;200.359;11.0677;3.4248;12020.4;5.74334;192.497;4.67776;119.441;2.69259;5.79344;0.681827;0.00368214;0.919187;0.403741;0.6588;9000.56;0.31693;15597.4;15634.7;4886.63;1796.63;8748.41;156.352;1.57694;2374.46;1.20295;0.785684;1.60247;419.129;88.2718;584.757;2.41063;231.253;67.2948;81.1849;3302.26;219.213;0.7749;4.08284;1.24881;4.01866;196.464;0.319593;122.157;122.132;122.259;122.026;114.325;7.12063;7.0582;1077.66;5.77568;2.60748;2.5922;315.456;190.092;65.699;50.2879;497.225;14480.2;216.477
1;22200;0.068685;2.48662e-06;11.9256;14.6836;2348.87;2.24677;157.019;4.73547;179.963;3.16813;3.90903e-08;2404.93;1.29491;281.45;19.2425;1.04686;3.90903e-08;2.73627;0.563721;212.344;581.926;1141.1;0.378551;7.78315;43.8516;5.78081;391.086;16.3565;143.209;41.695;9.16676;14379.8;1334.37;100.718;42.126;2.95971;0.376885;0.669935;207.787;1.147;2.8561;7.12399;7.06385;0.36576;0.72074;1.61364;3.90903e-08;4.1437;2.90753;3.32396;22.2615;88.2242;2374.35;7.56672;2157.18;200.381;11.0694;3.42383;12021.6;5.74395;192.517;4.67773;119.454;2.69186;5.79407;0.681955;0.00360786;0.91943;0.403849;0.658975;9001.44;0.316548;15599;15636.2;4887.11;1796.8;8749.26;156.368;1.57703;2374.69;1.20261;0.785243;1.60203;419.172;88.2809;584.818;2.41027;231.276;67.3017;81.1935;3302.58;219.234;0.77468;4.08289;1.24883;4.01871;196.485;0.319192;122.17;122.145;122.272;122.039;114.337;7.12085;7.05846;1077.76;5.77631;2.60675;2.59146;315.488;190.112;65.7067;50.3083;497.262;14481.7;216.484
1;22300;0.0689411;4.97323e-06;11.9284;14.6861;2349.32;2.24727;157.048;4.73324;179.995;3.16925;3.90979e-08;2405.4;1.29548;281.505;19.2473;1.04708;3.90979e-08;2.73281;0.564159;212.387;582.04;1141.32;0.375016;7.78177;43.8604;5.78206;391.161;16.3604;143.238;41.7036;9.17044;14382.6;1334.65;100.74;42.1337;2.961;0.377036;0.669144;207.827;1.14637;2.85581;7.12456;7.06271;0.364203;0.72196;1.61277;3.90979e-08;4.14349;2.90727;3.32345;22.2621;88.2423;2374.81;7.56942;2157.6;200.424;11.0729;3.42191;12023.9;5.74517;192.557;4.67765;119.479;2.69041;5.79535;0.682103;0.0036099;0.919918;0.404066;0.659326;9003.2;0.315786;15602;15639.2;4888.07;1797.15;8750.96;156.401;1.5772;2375.15;1.20194;0.784362;1.60116;419.258;88.299;584.94;2.40955;231.321;67.3154;81.2105;3303.22;219.276;0.774238;4.08299;1.24886;4.01881;196.526;0.318385;122.195;122.17;122.297;122.065;114.361;7.12129;7.05898;1077.97;5.77756;2.60528;2.58998;315.552;190.151;65.722;50.3489;497.336;14484.5;216.5
1;22400;0.0692345;9.94646e-07;11.9317;14.689;2349.84;2.24783;157.081;4.73069;180.032;3.17053;3.91066e-08;2405.94;1.29613;281.568;19.2529;1.04733;3.91066e-08;2.72885;0.564658;212.435;582.169;1141.57;0.370974;7.78017;43.8706;5.78348;391.248;16.3648;143.272;41.7135;9.17464;14385.8;1334.96;100.765;42.1424;2.96246;0.377209;0.668237;207.873;1.14564;2.85547;7.12521;7.06138;0.362404;0.723231;1.61177;3.91066e-08;4.14326;2.90697;3.32285;22.2627;88.2629;2375.34;7.5725;2158.08;200.474;11.0769;3.41971;12026.6;5.74656;192.602;4.67757;119.507;2.68874;5.7968;0.68227;0.00361347;0.92048;0.404315;0.659731;9005.2;0.314917;15605.5;15642.7;4889.16;1797.56;8752.91;156.438;1.57739;2375.68;1.20116;0.783352;1.60016;419.356;88.3197;585.079;2.40874;231.373;67.3312;81.2299;3303.95;219.325;0.773731;4.08311;1.2489;4.01893;196.573;0.317454;122.224;122.199;122.326;122.094;114.388;7.12179;7.05957;1078.21;5.779;2.60359;2.58829;315.625;190.195;65.7396;50.3954;497.421;14487.7;216.518
1;22500;0.0693837;1.98929e-06;11.9333;14.6905;2350.1;2.24812;157.098;4.7294;180.051;3.17118;3.9111e-08;2406.21;1.29646;281.599;19.2557;1.04746;3.9111e-08;2.72684;0.56491;212.459;582.235;1141.7;0.368922;7.77936;43.8757;5.7842;391.292;16.3671;143.288;41.7185;9.17678;14387.4;1335.11;100.778;42.1469;2.96321;0.377297;0.667777;207.896;1.14528;2.8553;7.12554;7.06069;0.361483;0.723819;1.61126;3.9111e-08;4.14314;2.90682;3.32254;22.2631;88.2734;2375.61;7.57407;2158.33;200.499;11.0789;3.41859;12028;5.74726;192.626;4.67753;119.521;2.6879;5.79754;0.682357;0.00361352;0.920768;0.404443;0.659938;9006.22;0.314476;15607.2;15644.5;4889.71;1797.76;8753.89;156.456;1.57749;2375.95;1.20077;0.782839;1.59965;419.406;88.3302;585.15;2.40834;231.399;67.3392;81.2398;3304.32;219.35;0.773473;4.08317;1.24892;4.01898;196.597;0.316978;122.239;122.214;122.341;122.109;114.402;7.12205;7.05987;1078.33;5.77972;2.60274;2.58744;315.662;190.217;65.7485;50.419;497.464;14489.3;216.527
1;22600;0.0696821;3.97859e-06;11.9366;14.6934;2350.62;2.24869;157.132;4.72681;180.088;3.17248;3.91198e-08;2406.75;1.29711;281.663;19.2613;1.04771;3.91198e-08;2.72281;0.565413;212.508;582.366;1141.96;0.364826;7.77774;43.8859;5.78564;391.379;16.3715;143.322;41.7285;9.18105;14390.6;1335.43;100.803;42.1558;2.9647;0.377473;0.666856;207.942;1.14454;2.85496;7.1262;7.05929;0.359626;0.724863;1.61024;3.91198e-08;4.1429;2.90652;3.32192;22.2637;88.2943;2376.14;7.5772;2158.81;200.55;11.0829;3.41636;12030.7;5.74866;192.672;4.67745;119.55;2.6862;5.79901;0.682527;0.00361595;0.921344;0.404699;0.660353;9008.25;0.313599;15610.7;15648;4890.81;1798.17;8755.86;156.494;1.57769;2376.48;1.19999;0.781812;1.59863;419.506;88.3512;585.29;2.40754;231.452;67.3552;81.2594;3305.06;219.399;0.772957;4.08328;1.24896;4.0191;196.644;0.316019;122.268;122.244;122.37;122.138;114.429;7.12255;7.06047;1078.58;5.78117;2.60104;2.58573;315.736;190.262;65.7663;50.4662;497.55;14492.6;216.545
1;22700;0.0700036;1.59143e-06;11.9402;14.6966;2351.18;2.2493;157.168;4.72401;180.128;3.17387;3.91293e-08;2407.34;1.29781;281.731;19.2673;1.04798;3.91293e-08;2.71848;0.565951;212.56;582.507;1142.23;0.360426;7.77598;43.8969;5.78719;391.473;16.3764;143.358;41.7393;9.18565;14394.1;1335.77;100.83;42.1653;2.9663;0.377662;0.665864;207.992;1.14375;2.85459;7.12691;7.05775;0.357602;0.725775;1.60914;3.91293e-08;4.14264;2.90619;3.32124;22.2644;88.3167;2376.72;7.58056;2159.34;200.604;11.0873;3.41397;12033.6;5.75017;192.721;4.67736;119.581;2.68437;5.80059;0.682709;0.00361892;0.92197;0.404977;0.660803;9010.43;0.312658;15614.5;15651.8;4892;1798.6;8757.97;156.534;1.5779;2377.06;1.19915;0.780707;1.59753;419.612;88.3736;585.442;2.4067;231.508;67.3723;81.2805;3305.86;219.451;0.772401;4.0834;1.24899;4.01922;196.695;0.314971;122.3;122.275;122.402;122.17;114.459;7.1231;7.06111;1078.84;5.78273;2.59921;2.58389;315.816;190.31;65.7853;50.5169;497.642;14496.1;216.565
1;22800;0.0702296;3.18287e-06;11.9426;14.6988;2351.58;2.24973;157.193;4.72205;180.156;3.17484;3.91359e-08;2407.74;1.2983;281.778;19.2716;1.04818;3.91359e-08;2.71543;0.566326;212.597;582.606;1142.42;0.357345;7.77475;43.9046;5.78827;391.538;16.3797;143.383;41.7468;9.18888;14396.5;1336.01;100.849;42.172;2.96742;0.377794;0.665167;208.027;1.14319;2.85433;7.1274;7.05664;0.356165;0.726281;1.60837;3.91359e-08;4.14246;2.90596;3.32076;22.2648;88.3324;2377.12;7.58291;2159.7;200.642;11.0903;3.4123;12035.6;5.75123;192.756;4.6773;119.602;2.68308;5.8017;0.682838;0.00362048;0.922412;0.405173;0.661121;9011.95;0.311997;15617.1;15654.4;4892.83;1798.91;8759.45;156.562;1.57804;2377.46;1.19856;0.779929;1.59676;419.687;88.3894;585.547;2.40612;231.547;67.3844;81.2953;3306.41;219.488;0.772009;4.08349;1.24902;4.0193;196.731;0.314224;122.322;122.297;122.424;122.192;114.479;7.12347;7.06156;1079.02;5.78382;2.59793;2.58261;315.872;190.344;65.7987;50.5525;497.706;14498.5;216.578
1;22900;0.070609;1.27315e-06;11.9468;14.7024;2352.23;2.25045;157.236;4.71875;180.203;3.17646;3.91469e-08;2408.43;1.29912;281.858;19.2786;1.04849;3.91469e-08;2.71031;0.566952;212.658;582.771;1142.75;0.352196;7.77267;43.9175;5.79007;391.648;16.3854;143.426;41.7594;9.19429;14400.6;1336.4;100.881;42.1832;2.96929;0.378017;0.663998;208.085;1.14225;2.85389;7.12822;7.05474;0.353728;0.726886;1.60707;3.91469e-08;4.14215;2.90557;3.31993;22.2656;88.3587;2377.79;7.58686;2160.31;200.705;11.0954;3.4095;12039;5.75299;192.814;4.6772;119.638;2.68092;5.80355;0.683034;0.00364575;0.923158;0.405504;0.661658;9014.51;0.310888;15621.5;15658.8;4894.21;1799.42;8761.93;156.609;1.57829;2378.13;1.19757;0.778625;1.59546;419.812;88.4158;585.725;2.40517;231.613;67.4046;81.32;3307.34;219.55;0.771351;4.08362;1.24906;4.01943;196.791;0.312944;122.359;122.334;122.461;122.229;114.514;7.1241;7.06231;1079.32;5.78564;2.59579;2.58046;315.965;190.4;65.8211;50.6122;497.813;14502.6;216.601
1;23000;0.0707529;2.54629e-06;11.9484;14.7038;2352.48;2.25072;157.252;4.71749;180.221;3.17708;3.91511e-08;2408.69;1.29942;281.888;19.2813;1.04861;3.91511e-08;2.70838;0.567187;212.681;582.833;1142.87;0.350254;7.77188;43.9224;5.79076;391.69;16.3875;143.442;41.7642;9.19634;14402.1;1336.55;100.893;42.1874;2.97;0.378102;0.663554;208.107;1.14189;2.85372;7.12853;7.054;0.352797;0.727041;1.60657;3.91511e-08;4.14204;2.90543;3.31961;22.2659;88.3687;2378.04;7.58835;2160.55;200.729;11.0973;3.40844;12040.3;5.75366;192.836;4.67716;119.652;2.6801;5.80425;0.683132;0.00362485;0.923443;0.405631;0.661863;9015.47;0.310466;15623.2;15660.5;4894.74;1799.62;8762.86;156.627;1.57838;2378.39;1.1972;0.77813;1.59496;419.859;88.4258;585.792;2.40482;231.638;67.4123;81.3293;3307.7;219.573;0.771101;4.08368;1.24908;4.01948;196.814;0.312449;122.373;122.348;122.475;122.243;114.527;7.12434;7.06259;1079.44;5.78633;2.59498;2.57965;316;190.421;65.8296;50.6348;497.854;14504.2;216.609
1;23100;0.0710406;5.09259e-06;11.9515;14.7066;2352.98;2.25127;157.284;4.71499;180.256;3.1783;3.91595e-08;2409.2;1.30003;281.948;19.2866;1.04886;3.91595e-08;2.7045;0.567655;212.727;582.958;1143.11;0.34639;7.7703;43.9321;5.79212;391.773;16.3918;143.473;41.7737;9.20044;14405.2;1336.85;100.917;42.1958;2.97142;0.37827;0.662668;208.151;1.14118;2.85339;7.12915;7.05251;0.350926;0.727248;1.60558;3.91595e-08;4.1418;2.90513;3.31897;22.2664;88.3885;2378.55;7.59133;2161.01;200.777;11.1012;3.40633;12042.9;5.75499;192.88;4.67708;119.679;2.67846;5.80564;0.683293;0.00362725;0.924014;0.405884;0.662273;9017.4;0.309619;15626.5;15663.8;4895.78;1800;8764.73;156.663;1.57857;2378.89;1.19646;0.777141;1.59397;419.954;88.4457;585.926;2.40411;231.688;67.4276;81.3479;3308.4;219.62;0.770601;4.08378;1.24911;4.01958;196.859;0.311438;122.401;122.376;122.503;122.271;114.553;7.12482;7.06315;1079.67;5.7877;2.59336;2.57803;316.071;190.464;65.8465;50.68;497.935;14507.2;216.627
1;23200;0.0712596;1.01852e-06;11.9539;14.7087;2353.36;2.25168;157.308;4.71308;180.283;3.17923;3.91658e-08;2409.59;1.3005;281.994;19.2907;1.04904;3.91658e-08;2.70155;0.568009;212.762;583.052;1143.3;0.343472;7.76909;43.9395;5.79315;391.836;16.395;143.498;41.7809;9.20356;14407.6;1337.08;100.935;42.2022;2.9725;0.378398;0.661994;208.184;1.14064;2.85314;7.12962;7.05136;0.349495;0.727326;1.60483;3.91658e-08;4.14162;2.90491;3.31847;22.2669;88.4036;2378.93;7.5936;2161.36;200.813;11.1041;3.40472;12044.8;5.756;192.913;4.67703;119.7;2.6772;5.8067;0.683415;0.00362948;0.92445;0.406078;0.662588;9018.86;0.308971;15629.1;15666.4;4896.58;1800.3;8766.15;156.69;1.57871;2379.28;1.1959;0.776389;1.59322;420.025;88.4608;586.027;2.40358;231.726;67.4392;81.362;3308.93;219.655;0.770221;4.08385;1.24914;4.01966;196.893;0.310644;122.423;122.398;122.524;122.292;114.573;7.12518;7.06358;1079.84;5.78874;2.59213;2.57679;316.124;190.496;65.8593;50.7143;497.996;14509.6;216.639
1;23300;0.0714327;2.03704e-06;11.9557;14.7104;2353.65;2.252;157.327;4.71158;180.304;3.17996;3.91708e-08;2409.9;1.30086;282.03;19.2939;1.04918;3.91708e-08;2.69922;0.568286;212.79;583.127;1143.44;0.341182;7.76814;43.9453;5.79396;391.885;16.3976;143.517;41.7866;9.20602;14409.4;1337.26;100.95;42.2072;2.97335;0.3785;0.661461;208.21;1.14021;2.85294;7.12999;7.05043;0.348362;0.727348;1.60424;3.91708e-08;4.14148;2.90473;3.31808;22.2672;88.4155;2379.24;7.59539;2161.64;200.842;11.1064;3.40346;12046.4;5.7568;192.939;4.67698;119.716;2.67622;5.80754;0.683512;0.00363057;0.924797;0.406231;0.662837;9020.01;0.308455;15631.1;15668.4;4897.21;1800.53;8767.27;156.711;1.57882;2379.58;1.19545;0.775794;1.59262;420.082;88.4728;586.107;2.40317;231.756;67.4484;81.3731;3309.35;219.683;0.76992;4.08391;1.24915;4.01971;196.92;0.309999;122.439;122.414;122.541;122.309;114.589;7.12546;7.06391;1079.98;5.78956;2.59116;2.57582;316.166;190.521;65.8695;50.7415;498.044;14511.4;216.65
1;23400;0.071779;4.07407e-06;11.9595;14.7137;2354.25;2.25265;157.366;4.70856;180.347;3.18141;3.91808e-08;2410.52;1.30158;282.101;19.3002;1.04947;3.91808e-08;2.69455;0.568837;212.845;583.275;1143.73;0.33666;7.76623;43.9569;5.79558;391.984;16.4027;143.555;41.798;9.21094;14413.1;1337.62;100.978;42.2173;2.97505;0.378702;0.660395;208.262;1.13935;2.85254;7.13072;7.04855;0.34609;0.727312;1.60304;3.91808e-08;4.14119;2.90438;3.31727;22.2678;88.4393;2379.84;7.59896;2162.19;200.899;11.111;3.40092;12049.4;5.75839;192.991;4.67689;119.748;2.67424;5.80921;0.683703;0.0036335;0.925491;0.40654;0.663337;9022.31;0.307413;15635;15672.4;4898.46;1800.99;8769.5;156.753;1.57904;2380.19;1.19456;0.774604;1.59143;420.195;88.4966;586.267;2.40234;231.815;67.4667;81.3952;3310.19;219.739;0.769317;4.08402;1.24919;4.01983;196.974;0.30865;122.473;122.448;122.574;122.342;114.62;7.12602;7.06458;1080.26;5.79119;2.58923;2.57388;316.25;190.572;65.8897;50.7956;498.141;14515.1;216.67
1;23500;0.0720463;1.62963e-06;11.9623;14.7163;2354.7;2.25314;157.395;4.70623;180.379;3.18253;3.91884e-08;2410.99;1.30213;282.157;19.3051;1.04969;3.91884e-08;2.69095;0.569256;212.888;583.39;1143.96;0.333238;7.76475;43.9658;5.79682;392.061;16.4066;143.584;41.8067;9.21474;14415.9;1337.89;101;42.225;2.97635;0.378858;0.659573;208.303;1.13868;2.85223;7.13129;7.04706;0.344336;0.727229;1.60212;3.91884e-08;4.14097;2.90411;3.31664;22.2683;88.4575;2380.31;7.6017;2162.61;200.943;11.1145;3.39897;12051.8;5.75961;193.031;4.67682;119.773;2.67271;5.81049;0.683851;0.00363583;0.92603;0.406779;0.663724;9024.08;0.306601;15638.1;15675.4;4899.42;1801.34;8771.21;156.786;1.57921;2380.65;1.19387;0.773686;1.59051;420.281;88.5149;586.39;2.4017;231.861;67.4808;81.4122;3310.84;219.781;0.768851;4.08411;1.24922;4.01991;197.016;0.307537;122.498;122.473;122.6;122.368;114.644;7.12645;7.06509;1080.47;5.79245;2.58774;2.57238;316.315;190.611;65.9053;50.8374;498.215;14518;216.686
1;23600;0.0723135;3.25926e-06;11.9652;14.7189;2355.16;2.25363;157.425;4.7039;180.412;3.18364;3.91961e-08;2411.47;1.30268;282.212;19.31;1.04991;3.91961e-08;2.68736;0.569669;212.93;583.504;1144.18;0.329896;7.76326;43.9747;5.79806;392.137;16.4105;143.613;41.8154;9.21853;14418.7;1338.17;101.022;42.2328;2.97766;0.379014;0.658751;208.343;1.13802;2.85192;7.13185;7.04555;0.342582;0.727112;1.6012;3.91961e-08;4.14075;2.90384;3.316;22.2688;88.4757;2380.77;7.60445;2163.03;200.987;11.1181;3.39702;12054.2;5.76083;193.071;4.67676;119.798;2.67118;5.81177;0.683997;0.00363807;0.92657;0.407019;0.664113;9025.84;0.305779;15641.2;15678.5;4900.38;1801.7;8772.92;156.818;1.57938;2381.12;1.19319;0.772767;1.58958;420.368;88.5331;586.512;2.40106;231.906;67.4949;81.4292;3311.48;219.824;0.768384;4.08419;1.24924;4.01999;197.057;0.306341;122.524;122.499;122.626;122.394;114.668;7.12688;7.0656;1080.68;5.7937;2.58624;2.57088;316.379;190.65;65.9208;50.8791;498.288;14520.8;216.701
