;rho;x_C;x_PSU;condition;mu;density;consistent;converged;run_time;S_q;PSU_q;Met_q;Ribosome_q;S_v;PSU_v;Met_v;Ribosome_v;S_p;PSU_p;Met_p;Ribosome_p;C_b;e_b;A_b;Protein_b;C_c;e_c;A_c;Protein_c
63;385.67;0.000525;50.87059809622593;64;0.0351916026884222;1.0;1;1;0.02221;0.7828911846594905;0.2317422954276029;0.9747554945658125;0.9968406199511441;10.625669575737536;3.1452864793817548;13.229718261415591;13.52946521154294;3.1507142418668304;358.3248879246235;16.758452800841592;6.217466929225901;0.0030867890068405;5.702650655e-06;6.68883913601e-05;0.9968406199511441;1.1904819162681997;0.0021993412781453;0.0257968458958704;384.4515218965578
64;385.67;0.000525;48.44818866307231;65;0.0337935130192616;1.0;1;1;0.0218959999999999;0.7828791752460217;0.2317540803660536;0.9748098188430347;0.9968984086497388;10.203377155649104;3.020484340501653;12.704836903548747;12.992720678926222;3.0255220407590664;359.52917394472104;16.0953013058502;5.82381197261454;0.0030313201715939;5.5630153773e-06;6.47081632898e-05;0.9968984086497388;1.1690892505786232;0.0021454881405754;0.0249559973359966;384.4738092639449
65;385.67;0.000525;46.14113206006886;66;0.032439130051289;1.0;1;1;0.0223609999999999;0.7828674712414895;0.2317655656041459;0.9748627642431232;0.996954704257786;9.794297800930094;2.8995724728838415;12.196312375699375;12.472700203080628;2.9042463074723073;360.68217520611057;15.452750133380643;5.456349144136813;0.0029772598469909;5.4269263796e-06;6.26089688433e-05;0.996954704257786;1.1482398051889926;0.002093002696834;0.024146401013818;384.4955207911004
66;385.67;0.000525;43.94393529530368;67;0.0311281351916424;1.0;1;1;0.0225699999999999;0.7828558627468515;0.2317769571175757;0.9749152733232764;0.99701047458482;9.398331730392126;2.7825259209385766;11.70404104220258;11.969298085021604;2.786857499881173;361.786130454718;14.83069905953996;5.113342718988381;0.0029236440882303;5.2942643862e-06;6.05870625633e-05;0.99701047458482;1.1275618155077856;0.0020418389458337;0.0233666124188263;384.5170297331276
67;385.67;0.000525;41.85136694790826;68;0.0298601041588397;1.0;1;1;0.0216749999999999;0.7828444496956628;0.2317881568407049;0.974966897510694;0.9970652633994096;9.015351268373;2.669306341227889;11.227861498554129;11.482349514687156;2.6733177993677053;362.8427549372248;14.22893315618578;4.793154242472154;0.0028709316871075;5.1649488784e-06;5.86399646044e-05;0.9970652633994096;1.1072322237667507;0.0019919658339437;0.0226156751489879;384.53816013525034
68;385.67;0.000525;39.85844471229358;69;0.0286345188468977;1.0;1;1;0.020854;0.7828332393400725;0.2317991576569383;0.9750176043610908;0.9971190403467524;8.645199216764334;2.5598681756432864;10.767582424910524;11.011659078111508;2.5635806365781515;363.85385832267735;13.64721215933582;4.494249171940717;0.0028191558511998;5.038891115e-06;5.67649109325e-05;0.9971190403467524;1.0872638371322463;0.0019433491363247;0.0218925231993521;384.5589002905321
69;385.67;0.000525;37.9604235355177;70;0.0274507781180896;1.0;1;1;0.0181779999999999;0.7828220428732785;0.2318101448439792;0.9750682417145892;0.9971726759881808;8.287691248589907;2.4541604650097986;10.32299052793036;10.557008882615262;2.4575914028710537;364.821507219761;13.085293755727871;4.215193570001652;0.0027674495016071;4.9159840665e-06;5.49585261454e-05;0.9971726759881808;1.067322249284819;0.0018959475749456;0.0211958547785173;384.5795859483617
70;385.67;0.000525;36.15278431954066;71;0.0263082070314678;1.0;1;1;0.0174599999999999;0.7828110771194497;0.2318209056304467;0.9751178361594935;0.9972251766847076;7.942625233545013;2.352121257020336;9.89382465008015;10.11813205429863;2.35529020280501;365.74708580769567;12.54282158305393;3.9546362984366334;0.0027168081918548;4.7961667693e-06;5.32189566682e-05;0.9972251766847076;1.0477914153526504;0.0018497376379444;0.0205249550182287;384.5998338919912
71;385.67;0.000525;34.4312231614673;72;0.0252060674911353;1.0;1;1;0.017635;0.7828000802567582;0.2318316969443028;0.9751675633576656;0.997277748342934;7.609774965990802;2.2536878677264167;9.47982236901584;9.69476043102924;2.256610012198645;366.6326756144912;12.019500408314183;3.7113231684153;0.0026660295706256;4.6793307547e-06;5.15427556856e-05;0.997277748342934;1.028207624503203;0.0018046774921913;0.019878494585281;384.62010920341936
72;385.67;0.000525;32.79164110615933;73;0.0241435659670569;1.0;1;1;0.017878;0.7827891245344519;0.231842447886753;0.975217099024765;0.9973300615571344;7.288901078580073;2.1587891495904707;9.080684365867802;9.286588090639968;2.161479897769016;367.4797851467405;11.514944423812777;3.4840753724177023;0.0026154453146398;4.5654037701e-06;4.99277244555e-05;0.9973300615571344;1.0086987944971564;0.0017607392720313;0.0192556254907743;384.6402848407401
73;385.67;0.000525;31.23013438681841;74;0.0231198621943946;1.0;1;1;0.0175839999999999;0.7827782656894107;0.2318531037627279;0.9752661930036274;0.997381862726904;6.979749844303078;2.0673500221213126;8.696094867651878;8.893292272170703;2.069824668213669;368.28989648182034;11.028749281413967;3.2717925664370946;0.0025653112865087;4.4543159327e-06;4.83716706545e-05;0.997381862726904;0.989363603867818;0.0017178960257956;0.01865550222133;384.660262997885
74;385.67;0.000525;29.74298513030325;75;0.0221340768600701;1.0;1;1;0.0179419999999999;0.7827674830220019;0.2318636848849516;0.9753149383347256;0.9974332494358488;6.68205502849144;1.9792926189634488;8.325726642223318;8.514538486251904;1.9815654250640315;369.0645606260501;10.560506019056955;3.073449239752809;0.0025155323542213;4.3459902565e-06;4.68722196732e-05;0.9974332494358488;0.970165363052531;0.0016761180622462;0.0180772089613843;384.68008130992393
75;385.67;0.000525;28.32665250505071;76;0.0211852987987018;1.0;1;1;0.0192909999999999;0.7827565276138077;0.2318744355191608;0.9753644527363826;0.9974853678903984;6.395538969510308;1.8945380026618623;7.96924860654537;8.149988300074364;1.8966198854774732;369.8056398330205;10.109829848327252;2.888092267464727;0.0024649654247016;4.2403302404e-06;4.54263546595e-05;0.9974853678903984;0.9506632153446848;0.0016353681638498;0.0175195822015444;384.70018183429
76;385.67;0.000525;26.97776429052448;77;0.0202725903920771;1.0;1;1;0.0219179999999999;0.7827458379054085;0.2318849254199263;0.975412767745972;0.9975362056578452;6.119921766343905;1.812999231221636;7.626293925078282;7.799266686690835;1.8149050886737192;370.5138573336308;9.67620279342228;2.7148232203344156;0.0024156237086309;4.1373085562e-06;4.40333249676e-05;0.9975362056578452;0.9316335957076828;0.0015956357909014;0.016982332440257;384.7197884360612
77;385.67;0.000525;25.69310884811856;78;0.0193949952203463;1.0;1;1;0.023102;0.7827350663895786;0.2318954955990118;0.9754614437333547;0.9975873618190976;5.854911371221837;1.7345940311329007;7.2965177418796285;7.462021109444946;1.7363344867436115;371.1911318946796;9.259235107415655;2.5528163439325553;0.0023659114028947;4.0368233262e-06;4.26899546813e-05;0.9975873618190976;0.9124610507544264;0.0015568816522454;0.0164642348219655;384.73951783277136
78;385.67;0.000525;24.46962747439862;79;0.0185515419580213;1.0;1;1;0.0231839999999999;0.7827243855459168;0.2319059768007359;0.9755097063742174;0.9976380459472888;5.600215446475911;1.6592346647073755;6.979550690775807;7.137873941424946;1.6608214349959447;371.83850846897445;8.858439644630703;2.401295631889762;0.0023166204465429;3.9388248556e-06;4.13947813123e-05;0.9976380459472888;0.8934510076182022;0.0015190865820869;0.015964725308744;384.7590651804909
79;385.67;0.000525;23.30440711847488;80;0.0177412496563777;1.0;1;1;0.0203419999999999;0.7827142233882299;0.2319159490115502;0.9755556340204096;0.9976862933819208;5.35554029204974;1.5868310197862028;6.675012857842235;6.826436754787843;1.588278879227334;372.45657388929186;8.473283817807165;2.259536182279064;0.002269716171902;3.8432880901e-06;4.01471580869e-05;0.9976862933819208;0.8753614360174755;0.0014822409177223;0.0154835544594049;384.77767276860544
80;385.67;0.000525;22.19467344616655;81;0.0169631325466225;1.0;1;1;0.018381;0.7827049213532064;0.2319250771767603;0.9755976937486928;0.9977305372852564;5.120589695744457;1.5172935904412683;6.382527260930897;6.52732411535071;1.518619021358594;373.0460016049876;8.103250461721506;2.126865226737203;0.002226766354252;3.7501796052e-06;3.89461808862e-05;0.9977305372852564;0.8587969798443718;0.0014463317683451;0.0150203735824155;384.7947363148049
81;385.67;0.000525;21.13778423444433;82;0.0162162050819103;1.0;1;1;0.0180939999999999;0.7826956094739078;0.2319342150022402;0.975639791716492;0.9977747771207768;4.8950595963651375;1.4505406586287732;6.101752542406087;6.240187039044538;1.4517517573147967;373.609356706708;7.748019715031834;2.0026701131153994;0.0021837761007141;3.6593578879e-06;3.77874206211e-05;0.9977747771207768;0.8422169287624399;0.0014113045566368;0.0145734745109415;384.81179829217
82;385.67;0.000525;20.13122308042317;83;0.0154994834760497;1.0;1;1;0.017384;0.7826862681634243;0.2319433817087893;0.9756820159588332;0.9978191047237004;4.678652584956893;1.3864846574373335;5.83232052451009;5.964649085500684;1.3875889385139915;374.14780397317855;7.407129787626885;1.8863714194700971;0.0021406553963577;3.5707620602e-06;3.66691178815e-05;0.9978191047237004;0.8255865667133016;0.0013771358037751;0.0141421786933899;384.8288941187896
83;385.67;0.000525;19.17259340992683;84;0.0148119897081083;1.0;1;1;0.0174699999999999;0.7826769420907183;0.2319525334623795;0.9757241660022664;0.9978633166089488;4.471073394126633;1.32503814191029;5.573863396263794;5.700334181236308;1.3260430488740607;374.66236104820206;7.080111341860869;1.7774298776362876;0.0020976092889051;3.484339741e-06;3.5589762405e-05;0.9978633166089488;0.8089849744520385;0.0013438053079371;0.0137259036667481;384.8459453165733
84;385.67;0.000525;18.25961277135888;85;0.0141527544356746;1.0;1;1;0.0176;0.7826676587945867;0.2319616432389571;0.9757661182895924;0.9979072879465564;4.2720292493010925;1.2661145679111887;5.326017181072973;5.446870168066157;1.2670273108652323;375.1540298901636;6.766502062545909;1.675344478773618;0.0020547641629128;3.4000375715e-06;3.45478529593e-05;0.9979072879465564;0.7924608947105936;0.0013112924902266;0.0133240704508171;384.8629037423484
85;385.67;0.000525;17.39010740129418;86;0.0135208195398602;1.0;1;1;0.018162;0.7826583678246682;0.2319707605458865;0.9758080994250896;0.9979512521863264;4.081230345107105;1.2096288061786018;5.088424004772323;5.2038911238892895;1.2104558275490875;375.62389637859087;6.46585690892755;1.5796503156330655;0.0020118882845966;3.3177972846e-06;3.35417317922e-05;0.9979512521863264;0.7759249547203866;0.0012795748787712;0.0129360397003223;384.8798594307005
86;385.67;0.000525;16.5620070488516;87;0.0129152400640617;1.0;1;1;0.018929;0.782649222382715;0.2319797350449995;0.97584942163712;0.9979945069849582;3.898391927051572;1.155495847278518;4.860726106321768;4.971031233414407;1.1562441949793216;376.07267760106;6.177705997150114;1.489913715699512;0.0019696850730189;3.2375790843e-06;3.25703629384e-05;0.9979945069849582;0.7596484421112295;0.0012486371254798;0.0125614118744784;384.8965415088889
87;385.67;0.000525;15.77334004652533;88;0.0123350865507557;1.0;1;1;0.01958;0.7826400570607575;0.231988729052528;0.9758908276759736;0.9980378138690796;3.723232279148261;1.10363367759478;4.642578919578387;4.7479381752619;1.10430891449247;376.50156537541466;5.901635087236599;1.405734297744295;0.0019273949199785;3.1593180685e-06;3.16318928732e-05;0.9980378138690796;0.7433383987881115;0.0012184541995123;0.012199472124427;384.913243674888
88;385.67;0.000525;15.02222861573841;89;0.0117794462229133;1.0;1;1;0.0221189999999999;0.7826309089365197;0.2319977061837893;0.9759321511530952;0.9980810039338276;3.5554758034517056;1.0539607129925748;4.4336392923076495;4.534261065913699;1.0545682968509635;376.91138717153734;5.637206876025408;1.3267384427454667;0.0018851880140433;3.0829676654e-06;3.07250844636e-05;0.9980810039338276;0.7270604613761025;0.0011890081395164;0.0118497433251026;384.9299007871593
89;385.67;0.000525;14.30688439594134;90;0.0112474245132747;1.0;1;1;0.0218649999999999;0.7826218594948338;0.2320065864770324;0.9759730262971285;0.9981237041875582;3.3948525723285083;1.0063968279739943;4.233570144573654;4.329655226919405;1.006942332277632;377.30286155082047;5.383986360817793;1.2525787500997458;0.0018434384571309;3.0084860171e-06;2.98488692936e-05;0.9981237041875582;0.710958909761703;0.0011602828022485;0.011511813420498;384.9463689940156
90;385.67;0.000525;13.6256041866108;91;0.0107381455526173;1.0;1;1;0.021978;0.782614005144947;0.232014294016641;0.976008530449256;0.9981608784074946;3.2411024545000164;0.9608594950676228;4.042022788828265;4.13376409280236;0.9613538980396906;377.6750249605567;5.1414011825519275;1.1829259342701623;0.001807180785542;2.9359117022e-06;2.9004895261e-05;0.9981608784074946;0.6969754135600199;0.0011322930661897;0.0111863179553218;384.9607059754185
91;385.67;0.000525;12.97676589201029;92;0.0102507555612025;1.0;1;1;0.0202349999999999;0.7826060253308502;0.232022124675334;0.976044592836308;0.9981985953852984;3.093961623614956;0.917278332059361;3.8587033774698702;3.946287208257611;0.9177248145641316;378.03079650009465;4.909241191405302;1.1174897761839435;0.0017703510618036;2.8650933262e-06;2.81884595716e-05;0.9981985953852984;0.682771294005824;0.0011049805431163;0.0108714432029955;384.9752522822481
92;385.67;0.000525;12.35882465905742;93;0.0097844208185905;1.0;1;1;0.019195;0.7825980352764454;0.2320299653829275;0.9760806962009118;0.998236326935668;2.953178745845556;0.8755784339863466;3.683296707015672;3.7669022552503697;0.8759805813628643;378.37073797791993;4.687094531812128;1.055991118184149;0.001733478315716;2.7959959131e-06;2.73987527028e-05;0.998236326935668;0.6685505820221971;0.001078331743814;0.0105668769549105;384.9898042092792
93;385.67;0.000525;11.7703091991023;94;0.0093383293550644;1.0;1;1;0.0226309999999999;0.7825901215263736;0.2320377312124372;0.9761164520527276;0.9982736766080508;2.8185088738450257;0.8356870173796094;3.5154965624288406;3.5952961053966868;0.8360485910980407;378.6954251234859;4.4745643864489715;0.9981707563940992;0.0016969598841914;2.7285829021e-06;2.66349248553e-05;0.9982736766080508;0.6544665185361341;0.0010523325678764;0.0102722914689546;385.00420885742705
94;385.67;0.000525;11.20981828485933;95;0.0089116915040391;1.0;1;1;0.017829;0.7825821772281927;0.2320455270190633;0.976152340229238;0.998311136471694;2.6897130796363373;0.7975339935607684;3.355008321977939;3.4311674855988494;0.7978580232325461;379.0057174988149;4.27129164782512;0.943788833165626;0.0016603050448023;2.6628043665e-06;2.5895679137e-05;0.998311136471694;0.6403298466289036;0.0010269637600592;0.0099871865727754;385.01865600303825
95;385.67;0.000525;10.67601741415175;96;0.0085037399360586;1.0;1;1;0.0196829999999999;0.7825743356474437;0.2320532220282096;0.9761877624689292;0.9983480953300204;2.5665600447099544;0.7610504213776363;3.2015418768042623;3.274219732833996;0.7613403087631035;379.3020542113484;4.076894341419627;0.8926210643978225;0.0016241256723001;2.5986292146e-06;2.51803684647e-05;0.9983480953300204;0.626376548036015;0.0010022133292295;0.0097113127058087;385.03290992592895
96;385.67;0.000525;10.16763563252547;97;0.0081137301335089;1.0;1;1;0.0205709999999999;0.7825665297727372;0.2320608819987159;0.9762230197271594;0.9983848621116264;2.448824636660502;0.7261700870450628;3.054818843679944;3.124168175091588;0.7264287150334963;379.5851720392412;3.891029083623777;0.8444599326924835;0.0015881139910096;2.5360126838e-06;2.448788468e-05;0.9983848621116264;0.6124879229126976;0.0009780640117823;0.0094442424845407;385.047089770591
97;385.67;0.000525;9.683462507167114;98;0.0077409402543697;1.0;1;1;0.018055;0.7825588515225462;0.2320684167302117;0.9762576993851496;0.9984210155087188;2.3362890930193903;0.6928282898930977;2.914567013857379;2.9807344511356018;0.693058691274378;379.8555212347466;3.7133414754296896;0.7991116497969135;0.0015526920144265;2.4749224525e-06;2.38175544019e-05;0.9984210155087188;0.5988267292038828;0.0009545033422591;0.0091857162062001;385.0610330512477
98;385.67;0.000525;9.22234524492106;99;0.0073846712598172;1.0;1;1;0.019734;0.782551322652829;0.2320758048733922;0.97629170384425;0.9984564565326646;2.2287422932199865;0.6609626060064375;2.78052384283401;2.843650081721408;0.6611676562548181;380.1136400293327;3.5434976263200624;0.7563962790452279;0.0015179595774288;2.4153220397e-06;2.31685678666e-05;0.9984564565326646;0.5854314702269808;0.0009315172510628;0.0089354215691349;385.0747015909528
99;385.67;0.000525;8.783185947543867;100;0.0070442464667475;1.0;1;1;0.0209729999999999;0.78254456919599;0.2320824320973931;0.976322222392168;0.9984883098899484;2.125981507070196;0.6305109998550875;2.6524278251397275;2.712647643868772;0.6306955069694938;380.35905297799246;3.3810941608537095;0.7161438294406508;0.0014867912822554;2.357216911e-06;2.25416108851e-05;0.9984883098899484;0.5734107938274726;0.0009091078461005;0.0086936230700593;385.0869864752564
100;385.67;0.000525;8.364938997660825;101;0.0067190123989068;1.0;1;1;0.0201339999999999;0.7825378406909221;0.2320890348360111;0.9763526245749536;0.99852002438945;2.027807140447521;0.6014173086435081;2.530043559247825;2.5874864192497165;0.6015830894902408;380.5935105018604;3.2259223279778984;0.6782018869506318;0.0014557410309591;2.3005187662e-06;2.19340608246e-05;0.99852002438945;0.5614356434100093;0.0008872410725671;0.0084593092382328;385.0992178062792
101;385.67;0.000525;7.966608569200786;102;0.006408337462186;1.0;1;1;0.019799;0.7825310543966165;0.2320956942836942;0.9763832819668395;0.9985519810093222;1.9340282468750107;0.5736253228555227;2.413134707550286;2.467924725024662;0.5737738031348673;380.81764991514495;3.077693178265545;0.6424256193198907;0.0014244288231448;2.2451875864e-06;2.13449799464e-05;0.9985519810093222;0.5493594642222794;0.0008659014964572;0.0082321184159419;385.11154251586527
102;385.67;0.000525;7.5872462563817;103;0.006111611908246;1.0;1;1;0.0181119999999999;0.7825243524870403;0.2321022709239325;0.9764135563070924;0.998583527363978;1.8444610482449255;0.5470802238521701;2.3014705751493687;2.3537266460629187;0.5472131687569532;381.03171778473046;2.936098787141163;0.608679257836889;0.0013935074413662;2.1911990085e-06;2.07739956471e-05;0.998583527363978;0.5374340149117168;0.0008450797216253;0.0080119069012362;385.1237089984654
103;385.67;0.000525;7.225948815601619;104;0.005828247715145;1.0;1;1;0.0171289999999999;0.7825176412463953;0.2321088567208272;0.9764438684437422;0.9986150947862392;1.7589277355008026;0.5217297147337961;2.1948312879307967;2.2446673336482688;0.5218484795964745;381.2363256619022;2.800872281799825;0.5768371829104523;0.0013625464914015;2.1385140512e-06;2.0220208308e-05;0.9986150947862392;0.525493305338836;0.0008247607141275;0.0077983277381666;385.1358836062089
104;385.67;0.000525;6.881856014858684;105;0.0055576780326823;1.0;1;1;0.0168319999999999;0.7825109389133521;0.2321154337766173;0.97647413656519;0.9986466002274516;1.677257176763166;0.4975231115362544;2.0930036527693003;2.140528769613918;0.4976290064294942;381.431881162764;2.6717422500576085;0.5467818904701927;0.0013316296612;2.087101889e-06;1.96830094594e-05;0.9986466002274516;0.5135696114350194;0.0008049325855541;0.0075911462582167;385.14803430972125
105;385.67;0.000525;6.554148585579699;106;0.0052993567977763;1.0;1;1;0.0177269999999999;0.7825043112958313;0.2321219375134367;0.9765040652816156;0.998677742062208;1.5992846090143304;0.4744114974460246;1.9957818758322443;2.041100501542733;0.4745059071271188;381.6186940177409;2.5484411937864704;0.5184036624771724;0.0013010590705387;2.0369353523e-06;1.91619319009e-05;0.998677742062208;0.5017794517346952;0.0007855848573293;0.007390182276255;385.1600447811318
106;385.67;0.000525;6.242046271980666;107;0.0050527581532318;1.0;1;1;0.015956;0.7824982190467172;0.2321279158887355;0.9765315864155164;0.9987064046405532;1.5248521173800622;0.4523470283129513;1.902964404249092;1.9461764112542432;0.4524323643912886;381.7964060139332;2.4306617596931965;0.4915989397045816;0.0012729499143039;1.9880115006e-06;1.8657433642e-05;0.9987064046405532;0.490938593449598;0.000766716395462;0.0071956124327271;385.17109907772226
107;385.67;0.000525;5.94480597331492;108;0.004817376479884;1.0;1;1;0.0158639999999999;0.7824922419654493;0.2321337812488584;0.9765585866755946;0.9987345191296128;1.453806098036239;0.4312854347183444;1.81436537291742;1.855566427831796;0.4313628500216462;381.9660877172564;2.3182175718170286;0.4662738536228108;0.0012453726249734;1.9402743295e-06;1.81679710841e-05;0.9987345191296128;0.4803028602735237;0.0007483056006792;0.0070068414080107;385.1819419927178
108;385.67;0.000525;5.661719974585638;109;0.0045927253894973;1.0;1;1;0.0161969999999999;0.7824863179434522;0.2321395945414724;0.976585344993714;0.9987623714993832;1.3859995490531447;0.4111833855414609;1.7298025751180155;1.7690842188111366;0.4112537878904803;382.12820489390253;2.210885515678033;0.442339618695993;0.0012180419484808;1.8936911523e-06;1.76928609836e-05;0.9987623714993832;0.4697622382706103;0.0007303398667174;0.006823605695557;385.1926838161672
109;385.67;0.000525;5.392114261510131;110;0.0043783373314585;1.0;1;1;0.016111;0.7824804861270125;0.2321453173519972;0.9766116856837566;0.9987897825108564;1.321291352126646;0.3919990411161524;1.6491000063997985;1.6865497934089506;0.3920633445303193;382.2830403236173;2.1084387360158194;0.4197130167986182;0.0011911375800072;1.8482359951e-06;1.72316731411e-05;0.9987897825108564;0.4593860304813836;0.0007128091762304;0.0066457393803513;385.2032554209621
110;385.67;0.000525;5.135346915723934;111;0.0041737631346947;1.0;1;1;0.0181979999999999;0.7824747224416833;0.2321509733048904;0.9766377169088206;0.9988168633465816;1.2595458268684188;0.3736923139410537;1.5720890725469847;1.60779073873246;0.3737512990596176;382.4309649970365;2.0106669201482488;0.3983164706317509;0.0011645489146268;1.803879962e-06;1.67838588295e-05;0.9988168633465816;0.4491315799041203;0.0006957023849796;0.0064730308347839;385.21369968687605
111;385.67;0.000525;4.890806586403746;112;0.0039785714401307;1.0;1;1;0.016323;0.7824690481733512;0.2321565415121321;0.9766633431712952;0.9988435167746104;1.2006327510570431;0.356224629922803;1.4986075159212375;1.532641121358333;0.3562790478906844;382.5722601144423;1.9173626086404891;0.3780773434905796;0.0011383736363151;1.7605973986e-06;1.63489916757e-05;0.9988435167746104;0.4390365603176805;0.0006790095987405;0.0063053156196043;385.223979114464
112;385.67;0.000525;4.657911034670234;113;0.003792348217762;1.0;1;1;0.016715;0.782463378325537;0.2321621053814826;0.9766889461605192;0.998870133813238;1.1444269756397452;0.339559119927715;1.4285003078191647;1.4609424005798783;0.339609492367868;382.7073676013882;1.8283394381069948;0.3589279758883666;0.0011122213971216;1.7183576208e-06;1.59264320196e-05;0.998870133813238;0.428950426227902;0.0006627189836362;0.0061423470370152;385.23424450775144
113;385.67;0.000525;4.436105747304985;114;0.0036146960790828;1.0;1;1;0.0158779999999999;0.7824580137067709;0.2321673697270006;0.9767131753740916;0.9988953330358012;1.0908089400667431;0.323659848903918;1.3616161441453412;1.3925398428786904;0.3237071860065336;382.83607941217616;1.7433723596808164;0.3408041340540362;0.0010874734074975;1.6771509487e-06;1.55164057523e-05;0.9988953330358012;0.4194058690695981;0.0006468268063878;0.0059842122065162;385.2439630919175
114;385.67;0.000525;4.224862616480937;115;0.0034452340019976;1.0;1;1;0.0160229999999999;0.7824528117532987;0.2321724744476977;0.9767366709668572;0.9989197698938108;1.0396633584557464;0.3084929990658402;1.2978128679591991;1.3272880705336187;0.3085379544120704;382.9589051090724;1.6622978207692267;0.3236467706922562;0.0010634749798128;1.6369445787e-06;1.51181817975e-05;0.9989197698938108;0.4101503954644221;0.0006313204156883;0.005830629173864;385.253387654946
115;385.67;0.000525;4.023678682362798;116;0.0032835966371481;1.0;1;1;0.015762;0.7824476801086925;0.2321775101737131;0.9767598476702448;0.9989438691572448;0.990879782415137;0.294026050062106;1.2369537413631115;1.2650472470925656;0.2940690564516766;383.07625917676665;1.5849533274633003;0.3074004571930089;0.0010398019724967;1.59770932e-06;1.47311609384e-05;0.9989438691572448;0.4010204267328241;0.0006161885534581;0.0056813668391201;385.26268201787457
116;385.67;0.000525;3.832074935583617;117;0.0031294337695875;1.0;1;1;0.0157939999999999;0.7824426293522782;0.2321824665234656;0.9767826580519768;0.998967582679795;0.9443524826173832;0.2802276875726618;1.178907045073189;1.2056826678000627;0.2802691485905199;383.1883742828336;1.5111711486881647;0.2920130320042063;0.0010165029106965;1.5594222202e-06;1.43549872883e-05;0.998967582679795;0.3920346775683378;0.0006014223676717;0.0055362879474789;385.27182761211657
117;385.67;0.000525;3.649595176746302;118;0.002982409835574;1.0;1;1;0.0162269999999999;0.7824376422417192;0.2321873604170046;0.9768051795930166;0.9989909901120552;0.8999801204912194;0.2670679391215672;1.12354671575858;1.1490654118771793;0.2671081891012858;383.2955175095482;1.4407937897714436;0.2774356680954058;0.000993498567306;1.5220594097e-06;1.3989261229e-05;0.9989909901120552;0.3831625924529116;0.0005870126525616;0.0053952383782215;385.28085515651634
118;385.67;0.000525;3.475804930234573;119;0.0028422033912767;1.0;1;1;0.0157739999999999;0.7824327358484383;0.2321921751019999;0.9768273357114688;0.9990140134495556;0.8576656635740625;0.2545180522382142;1.0707518061240031;1.0950717902106943;0.2545574122997181;383.3978882428993;1.37366639863948;0.263622513251724;0.0009708672792632;1.485599278e-06;1.36336719029e-05;0.9990140134495556;0.3744343835934422;0.000572951073548;0.0052580982428263;385.28973456709014
119;385.67;0.000525;3.310290409747212;120;0.0027085066098462;1.0;1;1;0.0169049999999999;0.782427954597031;0.232196866984222;0.9768489270150212;0.999036449012712;0.8173162169626262;0.2425504658915961;1.020406370811623;1.0435832287400533;0.242589278707109;383.4956300745827;1.3096374313367187;0.2505305061061469;0.0009488129850139;1.4500219046e-06;1.32879803693e-05;0.999036449012712;0.3659287039303203;0.0005592299479643;0.0051247753890548;385.29838729073265
120;385.67;0.000525;3.152657533092583;121;0.0025810247701462;1.0;1;1;0.015754;0.782423439619724;0.2322012975694297;0.976869319915726;0.9990576488376998;0.7788429315511252;0.2311387033558788;0.9723989931018656;0.9944857843056282;0.2311774472596201;383.58871646201686;1.2485504570311228;0.2381190609282148;0.0009279836871431;1.4153118486e-06;1.29521633083e-05;0.9990576488376998;0.3578954686205167;0.0005458433206496;0.0049952608231204;385.3065634272357
121;385.67;0.000525;3.002530983897698;122;0.002459475882125;1.0;1;1;0.016479;0.7824189252544865;0.2322057275540087;0.9768897072340138;0.999078833742394;0.7421603915260955;0.2202578287840268;0.926624886230602;0.9476722948317235;0.2202965980772;383.6777841404056;1.1903022445465534;0.2263508263998398;0.0009071594672754;1.3814377688e-06;1.26253525615e-05;0.999078833742394;0.349864191744137;0.0005327791043273;0.0048692197224029;385.3147338094292
122;385.67;0.000525;2.859553317997808;123;0.0023435900503297;1.0;1;1;0.0169699999999999;0.7824144316785943;0.2322101371378282;0.976909998454136;0.999099911407453;0.707187142080588;0.2098836838839138;0.8829824219813571;0.9030388274988352;0.2099225836963157;383.7629881244858;1.1347619365157466;0.2151901878145352;0.0008864329152853;1.3483770797e-06;1.23073001818e-05;0.999099911407453;0.341870582438097;0.0005200285883462;0.0047465564611412;385.3228628325125
123;385.67;0.000525;2.723384112378864;124;0.0022331090698067;1.0;1;1;0.018103;0.7824100232976637;0.2322144631191152;0.976929904458086;0.999120586293691;0.6738452925794345;0.1999931214865658;0.8413742126213934;0.8604857858998479;0.200032311486295;383.84440137048415;1.08179922791696;0.2046036060004177;0.000866099731195;1.3161153039e-06;1.19978598099e-05;0.999120586293691;0.3340286833299766;0.0005075861892817;0.0046272145929176;385.3308365158878
124;385.67;0.000525;2.593699154646537;125;0.0021277859949503;1.0;1;1;0.0179139999999999;0.7824057046760805;0.2322187010187997;0.9769494013188996;0.9991408343318416;0.6420602923734353;0.1905640592593037;0.8017073680521716;0.8199181733713556;0.1906035083655076;383.9221874549504;1.0312950846056312;0.1945595288398071;0.0008461836209608;1.2854083211e-06;1.16966388764e-05;0.9991408343318416;0.326347637095988;0.0004957434272238;0.0045110427154832;385.3386455767613
