Time	Temp	Well	OD	CMRL	glucose
19.569444444444443	37.0	A1	-0.0010000000000000009	25.0	0.1
19.652777777777775	37.0	A1	-0.0010000000000000009	25.0	0.1
19.73611111111111	37.0	A1	-0.0010000000000000009	25.0	0.1
19.819444444444443	37.0	A1	-0.0010000000000000009	25.0	0.1
19.902777777777775	37.0	A1	-0.0010000000000000009	25.0	0.1
19.98611111111111	37.0	A1	-0.0010000000000000009	25.0	0.1
20.069444444444443	37.0	A1	-0.0010000000000000009	25.0	0.1
20.152777777777775	37.0	A1	-0.0010000000000000009	25.0	0.1
20.23611111111111	37.0	A1	-0.0010000000000000009	25.0	0.1
20.319444444444443	37.0	A1	-0.0010000000000000009	25.0	0.1
20.402777777777775	37.0	A1	-0.0010000000000000009	25.0	0.1
20.48611111111111	37.0	A1	0.0	25.0	0.1
20.569444444444443	37.0	A1	0.0	25.0	0.1
20.652777777777775	37.0	A1	0.0	25.0	0.1
20.73611111111111	37.0	A1	-0.0010000000000000009	25.0	0.1
20.819444444444443	37.0	A1	-0.0010000000000000009	25.0	0.1
20.902777777777775	37.0	A1	0.0	25.0	0.1
20.98611111111111	37.0	A1	-0.0010000000000000009	25.0	0.1
21.069444444444443	37.0	A1	0.0	25.0	0.1
21.152777777777775	37.0	A1	0.0	25.0	0.1
21.23611111111111	37.0	A1	0.0	25.0	0.1
21.319444444444443	37.1	A1	0.0	25.0	0.1
21.402777777777775	37.0	A1	0.0	25.0	0.1
21.48611111111111	37.0	A1	0.0	25.0	0.1
21.569444444444443	37.0	A1	0.0	25.0	0.1
21.652777777777775	37.1	A1	0.0	25.0	0.1
21.73611111111111	37.0	A1	0.0	25.0	0.1
21.819444444444443	37.0	A1	0.0	25.0	0.1
21.902777777777775	37.0	A1	0.0	25.0	0.1
21.98611111111111	37.0	A1	0.0	25.0	0.1
22.069444444444443	37.0	A1	0.0	25.0	0.1
22.152777777777775	37.0	A1	0.0	25.0	0.1
22.23611111111111	37.0	A1	0.0	25.0	0.1
22.319444444444443	37.0	A1	0.0	25.0	0.1
22.402777777777775	37.0	A1	0.0	25.0	0.1
22.48611111111111	37.0	A1	0.0010000000000000009	25.0	0.1
22.569444444444443	37.0	A1	0.0	25.0	0.1
22.652777777777775	37.0	A1	0.0	25.0	0.1
22.73611111111111	37.0	A1	0.0	25.0	0.1
22.819444444444443	37.0	A1	0.0	25.0	0.1
22.902777777777775	37.0	A1	0.0	25.0	0.1
22.98611111111111	37.0	A1	0.0	25.0	0.1
23.069444444444443	37.0	A1	0.0	25.0	0.1
23.152777777777775	37.0	A1	0.0	25.0	0.1
23.23611111111111	37.0	A1	0.0	25.0	0.1
23.319444444444443	37.0	A1	0.0	25.0	0.1
23.402777777777775	37.0	A1	0.0	25.0	0.1
23.48611111111111	37.0	A1	0.0	25.0	0.1
23.569444444444443	37.0	A1	0.0	25.0	0.1
23.652777777777775	37.0	A1	0.0	25.0	0.1
23.73611111111111	37.0	A1	0.0	25.0	0.1
23.819444444444443	37.0	A1	0.0	25.0	0.1
23.902777777777775	37.0	A1	0.0	25.0	0.1
23.98611111111111	37.0	A1	0.0	25.0	0.1
24.069444444444443	36.9	A1	-0.0010000000000000009	25.0	0.1
24.152777777777775	37.1	A1	0.0	25.0	0.1
24.23611111111111	37.0	A1	0.0	25.0	0.1
24.319444444444443	37.0	A1	0.0	25.0	0.1
24.402777777777775	37.1	A1	0.0	25.0	0.1
24.48611111111111	37.0	A1	0.0	25.0	0.1
24.569444444444443	37.0	A1	0.0	25.0	0.1
24.652777777777775	37.0	A1	0.0	25.0	0.1
24.73611111111111	37.0	A1	0.0	25.0	0.1
24.819444444444443	37.0	A1	-0.0010000000000000009	25.0	0.1
24.902777777777775	37.0	A1	0.0010000000000000009	25.0	0.1
24.98611111111111	37.0	A1	0.0	25.0	0.1
25.069444444444443	37.0	A1	0.0	25.0	0.1
25.152777777777775	37.0	A1	-0.0010000000000000009	25.0	0.1
25.23611111111111	37.0	A1	-0.0010000000000000009	25.0	0.1
25.319444444444443	37.0	A1	-0.0010000000000000009	25.0	0.1
25.402777777777775	37.0	A1	-0.0010000000000000009	25.0	0.1
25.48611111111111	37.0	A1	-0.0010000000000000009	25.0	0.1
25.569444444444443	37.0	A1	-0.0010000000000000009	25.0	0.1
25.652777777777775	37.0	A1	-0.0010000000000000009	25.0	0.1
25.73611111111111	37.0	A1	0.0	25.0	0.1
25.819444444444443	37.0	A1	-0.0010000000000000009	25.0	0.1
25.902777777777775	37.0	A1	0.0	25.0	0.1
25.98611111111111	37.0	A1	-0.0010000000000000009	25.0	0.1
26.069444444444443	37.1	A1	0.0	25.0	0.1
26.152777777777775	36.9	A1	-0.0010000000000000009	25.0	0.1
26.23611111111111	37.0	A1	0.0	25.0	0.1
26.319444444444443	37.0	A1	0.0	25.0	0.1
26.402777777777775	37.0	A1	-0.0010000000000000009	25.0	0.1
26.48611111111111	37.0	A1	-0.0010000000000000009	25.0	0.1
26.569444444444443	37.0	A1	-0.0010000000000000009	25.0	0.1
26.652777777777775	37.0	A1	0.0	25.0	0.1
