condition;iter;t;dt;mu;density;consistent;mu_diff
1;46700;0.0243929;2.71943e-07;0.363972;1;1;0
1;46800;0.0244286;5.43885e-07;0.364005;1;1;0
1;46900;0.0244476;1.08777e-07;0.364022;1;1;0
1;47000;0.0244672;2.17554e-07;0.36404;1;1;0
1;47100;0.0245063;4.35108e-07;0.364076;1;1;0
1;47200;0.0245351;1.74043e-07;0.364102;1;1;0
1;47300;0.0245646;3.48087e-07;0.364129;1;1;0
1;47400;0.0246003;1.39235e-07;0.364161;1;1;0
1;47500;0.0246199;2.78469e-07;0.364179;1;1;0
1;47600;0.0246592;5.56939e-07;0.364215;1;1;0
1;47700;0.024676;1.11388e-07;0.36423;1;1;0
1;47800;0.0246967;2.22775e-07;0.364249;1;1;0
1;47900;0.0247382;4.45551e-07;0.364286;1;1;0
1;48000;0.0247617;1.7822e-07;0.364307;1;1;0
1;48100;0.0247941;3.56441e-07;0.364337;1;1;0
1;48200;0.0248269;1.42576e-07;0.364366;1;1;0
1;48300;0.024849;2.85153e-07;0.364386;1;1;0
1;48400;0.0248872;1.14061e-07;0.36442;1;1;0
1;48500;0.0248999;2.28122e-07;0.364432;1;1;0
1;48600;0.0249255;4.56244e-07;0.364455;1;1;0
1;48700;0.0249676;1.82498e-07;0.364493;1;1;0
1;48800;0.0249879;3.64995e-07;0.364511;1;1;0
1;48900;0.0250284;7.2999e-07;0.364547;1;1;0
1;49000;0.0250522;1.45998e-07;0.364568;1;1;0
1;49100;0.0250789;2.91996e-07;0.364592;1;1;0
1;49200;0.0251122;1.16798e-07;0.364622;1;1;0
1;49300;0.0251287;2.33597e-07;0.364637;1;1;0
1;49400;0.0251619;4.67194e-07;0.364666;1;1;0
1;49500;0.0251974;1.86878e-07;0.364698;1;1;0
1;49600;0.0252236;3.73755e-07;0.364721;1;1;0
1;49700;0.0252668;1.49502e-07;0.36476;1;1;0
1;49800;0.0252838;2.99004e-07;0.364775;1;1;0
1;49900;0.0253179;5.98008e-07;0.364805;1;1;0
1;50000;0.0253422;1.19602e-07;0.364827;1;1;0
1;50100;0.0253629;2.39203e-07;0.364845;1;1;0
1;50200;0.0254043;4.78407e-07;0.364881;1;1;0
1;50300;0.025431;1.91363e-07;0.364905;1;1;0
1;50400;0.0254639;3.82725e-07;0.364934;1;1;0
1;50500;0.0255008;1.5309e-07;0.364967;1;1;0
1;50600;0.0255231;3.0618e-07;0.364986;1;1;0
1;50700;0.0255633;1.22472e-07;0.365022;1;1;0
1;50800;0.0255765;2.44944e-07;0.365033;1;1;0
1;50900;0.025603;4.89888e-07;0.365056;1;1;0
1;51000;0.0256494;1.95955e-07;0.365097;1;1;0
1;51100;0.0256704;3.91911e-07;0.365116;1;1;0
1;51200;0.0257123;7.83821e-07;0.365152;1;1;0
1;51300;0.0257385;1.56764e-07;0.365175;1;1;0
1;51400;0.025767;3.13529e-07;0.3652;1;1;0
1;51500;0.0257989;1.25411e-07;0.365228;1;1;0
1;51600;0.0258176;2.50823e-07;0.365244;1;1;0
1;51700;0.0258549;5.01646e-07;0.365277;1;1;0
1;51800;0.0258689;1.00329e-07;0.365289;1;1;0
1;51900;0.0258879;2.00658e-07;0.365305;1;1;0
1;52000;0.0259258;4.01317e-07;0.365338;1;1;0
1;52100;0.0259572;1.60527e-07;0.365366;1;1;0
1;52200;0.0259841;3.21053e-07;0.365389;1;1;0
1;52300;0.02602;1.28421e-07;0.36542;1;1;0
1;52400;0.0260372;2.56843e-07;0.365435;1;1;0
1;52500;0.0260716;5.13685e-07;0.365465;1;1;0
1;52600;0.0260904;1.02737e-07;0.365481;1;1;0
1;52700;0.0261087;2.05474e-07;0.365497;1;1;0
1;52800;0.0261452;4.10948e-07;0.365528;1;1;0
1;52900;0.0261775;1.64379e-07;0.365556;1;1;0
1;53000;0.0262039;3.28758e-07;0.365579;1;1;0
1;53100;0.0262404;1.31503e-07;0.36561;1;1;0
1;53200;0.0262575;2.63007e-07;0.365625;1;1;0
1;53300;0.0262917;5.26014e-07;0.365655;1;1;0
1;53400;0.0263114;1.05203e-07;0.365671;1;1;0
1;53500;0.02633;2.10405e-07;0.365687;1;1;0
1;53600;0.0263672;4.20811e-07;0.365719;1;1;0
1;53700;0.0263971;1.68324e-07;0.365745;1;1;0
1;53800;0.0264249;3.36649e-07;0.365769;1;1;0
1;53900;0.0264604;1.34659e-07;0.365799;1;1;0
1;54000;0.0264787;2.69319e-07;0.365815;1;1;0
1;54100;0.0265153;5.38638e-07;0.365846;1;1;0
1;54200;0.0265299;1.07728e-07;0.365858;1;1;0
1;54300;0.0265503;2.15455e-07;0.365876;1;1;0
1;54400;0.0265913;4.3091e-07;0.365911;1;1;0
1;54500;0.0266164;1.72364e-07;0.365932;1;1;0
1;54600;0.0266476;3.44728e-07;0.365959;1;1;0
1;54700;0.0266834;1.37891e-07;0.365989;1;1;0
1;54800;0.0267037;2.75783e-07;0.366006;1;1;0
1;54900;0.0267428;1.10313e-07;0.366039;1;1;0
1;55000;0.026754;2.20626e-07;0.366049;1;1;0
1;55100;0.0267765;4.41252e-07;0.366068;1;1;0
1;55200;0.0268216;8.82504e-07;0.366106;1;1;0
1;55300;0.0268404;1.76501e-07;0.366122;1;1;0
1;55400;0.0268752;3.53002e-07;0.366151;1;1;0
1;55500;0.0269045;1.41201e-07;0.366176;1;1;0
1;55600;0.0269285;2.82401e-07;0.366196;1;1;0
1;55700;0.0269633;1.12961e-07;0.366226;1;1;0
1;55800;0.0269778;2.25921e-07;0.366238;1;1;0
1;55900;0.0270067;4.51842e-07;0.366262;1;1;0
1;56000;0.0270441;1.80737e-07;0.366294;1;1;0
1;56100;0.027067;3.61474e-07;0.366313;1;1;0
1;56200;0.0271111;1.4459e-07;0.36635;1;1;0
1;56300;0.0271258;2.89179e-07;0.366362;1;1;0
1;56400;0.0271553;5.78358e-07;0.366387;1;1;0
1;56500;0.0271839;1.15672e-07;0.366411;1;1;0
1;56600;0.0272026;2.31343e-07;0.366426;1;1;0
1;56700;0.0272401;4.62686e-07;0.366458;1;1;0
1;56800;0.027269;1.85075e-07;0.366482;1;1;0
1;56900;0.0272988;3.70149e-07;0.366507;1;1;0
1;57000;0.0273375;1.4806e-07;0.366539;1;1;0
1;57100;0.0273573;2.96119e-07;0.366555;1;1;0
1;57200;0.027397;5.92239e-07;0.366588;1;1;0
1;57300;0.0274102;1.18448e-07;0.366599;1;1;0
1;57400;0.0274334;2.36895e-07;0.366619;1;1;0
1;57500;0.0274798;4.73791e-07;0.366657;1;1;0
1;57600;0.0274997;1.89516e-07;0.366674;1;1;0
1;57700;0.0275367;3.79033e-07;0.366704;1;1;0
1;57800;0.027568;1.51613e-07;0.36673;1;1;0
1;57900;0.0275936;3.03226e-07;0.366751;1;1;0
1;58000;0.0276287;1.2129e-07;0.36678;1;1;0
1;58100;0.0276447;2.42581e-07;0.366794;1;1;0
1;58200;0.0276767;4.85162e-07;0.36682;1;1;0
1;58300;0.0277157;1.94065e-07;0.366852;1;1;0
1;58400;0.0277412;3.8813e-07;0.366873;1;1;0
1;58500;0.0277875;1.55252e-07;0.366911;1;1;0
1;58600;0.027804;3.10504e-07;0.366925;1;1;0
1;58700;0.0278369;6.21007e-07;0.366952;1;1;0
1;58800;0.0278631;1.24201e-07;0.366973;1;1;0
1;58900;0.0278843;2.48403e-07;0.366991;1;1;0
1;59000;0.0279227;9.93612e-08;0.367022;1;1;0
1;59100;0.0279336;1.98722e-07;0.367031;1;1;0
1;59200;0.0279552;3.97445e-07;0.367049;1;1;0
1;59300;0.0279985;7.94889e-07;0.367084;1;1;0
1;59400;0.0280206;1.58978e-07;0.367102;1;1;0
1;59500;0.0280507;3.17956e-07;0.367127;1;1;0
1;59600;0.0280842;1.27182e-07;0.367154;1;1;0
1;59700;0.0281034;2.54365e-07;0.36717;1;1;0
1;59800;0.0281418;5.08729e-07;0.367201;1;1;0
1;59900;0.0281551;1.01746e-07;0.367212;1;1;0
1;60000;0.0281746;2.03492e-07;0.367228;1;1;0
1;60100;0.0282134;4.06983e-07;0.367259;1;1;0
1;60200;0.0282422;1.62793e-07;0.367283;1;1;0
1;60300;0.0282705;3.25587e-07;0.367305;1;1;0
1;60400;0.0283057;1.30235e-07;0.367334;1;1;0
1;60500;0.0283239;2.60469e-07;0.367349;1;1;0
1;60600;0.0283604;5.20939e-07;0.367378;1;1;0
1;60700;0.0283765;1.04188e-07;0.367391;1;1;0
1;60800;0.0283958;2.08375e-07;0.367407;1;1;0
1;60900;0.0284343;4.16751e-07;0.367438;1;1;0
1;61000;0.0284626;1.667e-07;0.367461;1;1;0
1;61100;0.0284913;3.33401e-07;0.367484;1;1;0
1;61200;0.0285255;1.3336e-07;0.367512;1;1;0
1;61300;0.0285445;2.66721e-07;0.367527;1;1;0
1;61400;0.0285823;5.33441e-07;0.367557;1;1;0
1;61500;0.0285963;1.06688e-07;0.367568;1;1;0
1;61600;0.0286167;2.13376e-07;0.367585;1;1;0
1;61700;0.0286575;4.26753e-07;0.367618;1;1;0
1;61800;0.0286814;1.70701e-07;0.367637;1;1;0
1;61900;0.0287127;3.41402e-07;0.367662;1;1;0
1;62000;0.0287444;1.36561e-07;0.367687;1;1;0
1;62100;0.0287656;2.73122e-07;0.367704;1;1;0
1;62200;0.0288048;1.09249e-07;0.367736;1;1;0
1;62300;0.0288163;2.18497e-07;0.367745;1;1;0
1;62400;0.0288395;4.36995e-07;0.367763;1;1;0
1;62500;0.0288843;1.74798e-07;0.367799;1;1;0
1;62600;0.0289019;3.49596e-07;0.367813;1;1;0
1;62700;0.0289372;6.99192e-07;0.367841;1;1;0
1;62800;0.0289656;1.39838e-07;0.367864;1;1;0
1;62900;0.0289898;2.79677e-07;0.367883;1;1;0
1;63000;0.0290237;1.11871e-07;0.36791;1;1;0
1;63100;0.0290384;2.23741e-07;0.367922;1;1;0
1;63200;0.0290677;4.47483e-07;0.367945;1;1;0
1;63300;0.0291047;1.78993e-07;0.367974;1;1;0
1;63400;0.0291278;3.57986e-07;0.367992;1;1;0
1;63500;0.0291721;1.43195e-07;0.368028;1;1;0
1;63600;0.0291867;2.86389e-07;0.368039;1;1;0
1;63700;0.0292159;5.72778e-07;0.368062;1;1;0
1;63800;0.0292437;1.14556e-07;0.368084;1;1;0
1;63900;0.0292624;2.29111e-07;0.368099;1;1;0
1;64000;0.0292998;4.58222e-07;0.368128;1;1;0
1;64100;0.0293281;1.83289e-07;0.368151;1;1;0
1;64200;0.0293578;3.66578e-07;0.368174;1;1;0
1;64300;0.0293953;1.46631e-07;0.368204;1;1;0
1;64400;0.0294152;2.93262e-07;0.368219;1;1;0
1;64500;0.0294551;5.86525e-07;0.368251;1;1;0
1;64600;0.0294677;1.17305e-07;0.368261;1;1;0
1;64700;0.0294908;2.3461e-07;0.368279;1;1;0
1;64800;0.029537;4.6922e-07;0.368315;1;1;0
1;64900;0.0295564;1.87688e-07;0.36833;1;1;0
1;65000;0.0295932;3.75376e-07;0.368359;1;1;0
1;65100;0.0296246;1.5015e-07;0.368383;1;1;0
1;65200;0.02965;3.00301e-07;0.368403;1;1;0
1;65300;0.0296843;1.2012e-07;0.36843;1;1;0
1;65400;0.0297002;2.40241e-07;0.368443;1;1;0
1;65500;0.0297322;4.80481e-07;0.368467;1;1;0
1;65600;0.0297705;1.92192e-07;0.368497;1;1;0
1;65700;0.0297959;3.84385e-07;0.368517;1;1;0
1;65800;0.029841;1.53754e-07;0.368552;1;1;0
1;65900;0.0298576;3.07508e-07;0.368565;1;1;0
1;66000;0.0298908;6.15016e-07;0.368591;1;1;0
1;66100;0.0299157;1.23003e-07;0.36861;1;1;0
1;66200;0.029937;2.46006e-07;0.368627;1;1;0
1;66300;0.0299767;9.84025e-08;0.368657;1;1;0
1;66400;0.0299872;1.96805e-07;0.368665;1;1;0
1;66500;0.030008;3.9361e-07;0.368682;1;1;0
1;66600;0.0300497;7.8722e-07;0.368714;1;1;0
1;66700;0.030076;1.57444e-07;0.368734;1;1;0
1;66800;0.0301047;3.14888e-07;0.368756;1;1;0
1;66900;0.0301367;1.25955e-07;0.368781;1;1;0
1;67000;0.0301555;2.5191e-07;0.368796;1;1;0
1;67100;0.030193;5.03821e-07;0.368824;1;1;0
1;67200;0.0302066;1.00764e-07;0.368835;1;1;0
1;67300;0.0302257;2.01528e-07;0.36885;1;1;0
1;67400;0.030264;4.03057e-07;0.368879;1;1;0
1;67500;0.030294;1.61223e-07;0.368902;1;1;0
1;67600;0.0303216;3.22445e-07;0.368923;1;1;0
1;67700;0.030356;1.28978e-07;0.36895;1;1;0
1;67800;0.0303739;2.57956e-07;0.368963;1;1;0
1;67900;0.0304097;5.15913e-07;0.368991;1;1;0
1;68000;0.0304282;1.03183e-07;0.369005;1;1;0
1;68100;0.0304467;2.06365e-07;0.369019;1;1;0
1;68200;0.0304836;4.1273e-07;0.369047;1;1;0
1;68300;0.0305144;1.65092e-07;0.369071;1;1;0
1;68400;0.0305415;3.30184e-07;0.369092;1;1;0
1;68500;0.030577;1.32074e-07;0.369119;1;1;0
1;68600;0.0305947;2.64147e-07;0.369132;1;1;0
1;68700;0.0306301;5.28295e-07;0.369159;1;1;0
1;68800;0.0306478;1.05659e-07;0.369173;1;1;0
1;68900;0.030667;2.11318e-07;0.369187;1;1;0
1;69000;0.0307054;4.22636e-07;0.369217;1;1;0
1;69100;0.0307335;1.69054e-07;0.369238;1;1;0
1;69200;0.0307624;3.38108e-07;0.36926;1;1;0
1;69300;0.0307979;1.35243e-07;0.369287;1;1;0
1;69400;0.0308168;2.70487e-07;0.369301;1;1;0
1;69500;0.0308547;5.40974e-07;0.36933;1;1;0
1;69600;0.0308689;1.08195e-07;0.369341;1;1;0
1;69700;0.0308896;2.16389e-07;0.369356;1;1;0
1;69800;0.0309309;4.32779e-07;0.369387;1;1;0
1;69900;0.0309552;1.73112e-07;0.369406;1;1;0
1;70000;0.0309869;3.46223e-07;0.36943;1;1;0
1;70100;0.0310196;1.38489e-07;0.369454;1;1;0
1;70200;0.031041;2.76978e-07;0.369471;1;1;0
1;70300;0.0310795;1.10791e-07;0.3695;1;1;0
1;70400;0.0310915;2.21583e-07;0.369509;1;1;0
1;70500;0.0311154;4.43166e-07;0.369527;1;1;0
1;70600;0.0311596;1.77266e-07;0.36956;1;1;0
1;70700;0.031178;3.54532e-07;0.369574;1;1;0
1;70800;0.0312149;7.09065e-07;0.369601;1;1;0
1;70900;0.0312431;1.41813e-07;0.369622;1;1;0
1;71000;0.0312678;2.83626e-07;0.369641;1;1;0
1;71100;0.0313029;1.1345e-07;0.369667;1;1;0
1;71200;0.0313177;2.26901e-07;0.369678;1;1;0
1;71300;0.0313472;4.53802e-07;0.3697;1;1;0
1;71400;0.0313842;1.81521e-07;0.369728;1;1;0
1;71500;0.0314076;3.63041e-07;0.369746;1;1;0
1;71700;0.0314683;1.45216e-07;0.369791;1;1;0
1;71800;0.0314973;2.90433e-07;0.369813;1;1;0
1;71900;0.0315265;1.16173e-07;0.369834;1;1;0
1;72000;0.0315452;2.32346e-07;0.369848;1;1;0
1;72100;0.0315826;4.64693e-07;0.369876;1;1;0
1;72200;0.0316118;1.85877e-07;0.369898;1;1;0
1;72300;0.0316416;3.71754e-07;0.36992;1;1;0
1;72400;0.0316801;1.48702e-07;0.369948;1;1;0
1;72500;0.0317;2.97403e-07;0.369963;1;1;0
1;72600;0.0317399;5.94807e-07;0.369993;1;1;0
1;72700;0.0317536;1.18961e-07;0.370003;1;1;0
1;72800;0.0317768;2.37923e-07;0.37002;1;1;0
1;72900;0.0318231;4.75845e-07;0.370054;1;1;0
1;73000;0.0318434;1.90338e-07;0.370069;1;1;0
1;73100;0.0318803;3.80676e-07;0.370097;1;1;0
1;73200;0.0319108;1.52271e-07;0.370119;1;1;0
1;73300;0.0319367;3.04541e-07;0.370138;1;1;0
1;73400;0.0319713;1.21816e-07;0.370164;1;1;0
1;73500;0.0319876;2.43633e-07;0.370176;1;1;0
1;73600;0.0320202;4.87266e-07;0.3702;1;1;0
1;73700;0.0320588;1.94906e-07;0.370228;1;1;0
1;73800;0.0320848;3.89813e-07;0.370247;1;1;0
1;73900;0.0321308;1.55925e-07;0.370281;1;1;0
1;74000;0.0321477;3.1185e-07;0.370293;1;1;0
1;74100;0.0321814;6.237e-07;0.370318;1;1;0
1;74200;0.0322062;1.2474e-07;0.370336;1;1;0
1;74300;0.0322279;2.4948e-07;0.370352;1;1;0
1;74400;0.0322676;9.9792e-08;0.370381;1;1;0
1;74500;0.0322784;1.99584e-07;0.370389;1;1;0
1;74600;0.0322999;3.99168e-07;0.370405;1;1;0
1;74700;0.032343;7.98336e-07;0.370436;1;1;0
1;74800;0.0323665;1.59667e-07;0.370453;1;1;0
1;74900;0.0323964;3.19334e-07;0.370475;1;1;0
1;75000;0.0324279;1.27734e-07;0.370498;1;1;0
1;75100;0.0324475;2.55468e-07;0.370512;1;1;0
1;75200;0.0324869;5.10935e-07;0.370541;1;1;0
1;75300;0.0324986;1.02187e-07;0.37055;1;1;0
1;75400;0.0325186;2.04374e-07;0.370564;1;1;0
1;75500;0.0325584;4.08748e-07;0.370593;1;1;0
1;75600;0.0325882;1.63499e-07;0.370615;1;1;0
1;75700;0.0326169;3.26998e-07;0.370635;1;1;0
1;75800;0.0326515;1.30799e-07;0.370661;1;1;0
1;75900;0.03267;2.61599e-07;0.370674;1;1;0
1;76000;0.0327072;5.23198e-07;0.370701;1;1;0
1;76100;0.0327238;1.0464e-07;0.370713;1;1;0
1;76200;0.0327431;2.09279e-07;0.370727;1;1;0
1;76300;0.0327816;4.18558e-07;0.370755;1;1;0
1;76400;0.0328122;1.67423e-07;0.370777;1;1;0
1;76500;0.0328403;3.34846e-07;0.370797;1;1;0
1;76600;0.0328756;1.33939e-07;0.370823;1;1;0
1;76700;0.032894;2.67877e-07;0.370836;1;1;0
1;76800;0.032931;5.35754e-07;0.370862;1;1;0
1;76900;0.0329463;1.07151e-07;0.370874;1;1;0
1;77000;0.0329665;2.14302e-07;0.370888;1;1;0
1;77100;0.0330068;4.28603e-07;0.370917;1;1;0
1;77200;0.0330337;1.71441e-07;0.370936;1;1;0
1;77300;0.033064;3.42883e-07;0.370958;1;1;0
1;77400;0.0330972;1.37153e-07;0.370982;1;1;0
1;77500;0.0331176;2.74306e-07;0.370997;1;1;0
1;77600;0.033157;1.09722e-07;0.371025;1;1;0
1;77700;0.0331682;2.19445e-07;0.371033;1;1;0
1;77800;0.0331906;4.3889e-07;0.371049;1;1;0
1;77900;0.0332354;8.7778e-07;0.371081;1;1;0
1;78000;0.0332549;1.75556e-07;0.371095;1;1;0
1;78100;0.0332893;3.51112e-07;0.371119;1;1;0
1;78200;0.0333192;1.40445e-07;0.371141;1;1;0
1;78300;0.0333428;2.8089e-07;0.371157;1;1;0
1;78400;0.0333786;1.12356e-07;0.371183;1;1;0
1;78500;0.0333926;2.24712e-07;0.371193;1;1;0
1;78600;0.0334204;4.49423e-07;0.371213;1;1;0
1;78700;0.0334609;1.79769e-07;0.371242;1;1;0
1;78800;0.0334824;3.59539e-07;0.371257;1;1;0
1;78900;0.0335256;7.19077e-07;0.371288;1;1;0
1;79000;0.0335438;1.43815e-07;0.371301;1;1;0
1;79100;0.0335715;2.87631e-07;0.37132;1;1;0
1;79200;0.0336045;1.15052e-07;0.371344;1;1;0
1;79300;0.0336214;2.30105e-07;0.371355;1;1;0
1;79400;0.0336552;4.60209e-07;0.371379;1;1;0
1;79500;0.0336896;1.84084e-07;0.371404;1;1;0
1;79600;0.0337161;3.68168e-07;0.371422;1;1;0
1;79700;0.0337577;1.47267e-07;0.371452;1;1;0
1;79800;0.0337751;2.94534e-07;0.371464;1;1;0
1;79900;0.0338099;5.89068e-07;0.371489;1;1;0
1;80000;0.0338328;1.17814e-07;0.371505;1;1;0
1;80100;0.0338535;2.35627e-07;0.371519;1;1;0
1;80200;0.0338947;4.71254e-07;0.371548;1;1;0
1;80300;0.0339204;1.88502e-07;0.371567;1;1;0
1;80400;0.0339532;3.77004e-07;0.37159;1;1;0
1;80500;0.0339885;1.50801e-07;0.371614;1;1;0
1;80600;0.034011;3.01603e-07;0.37163;1;1;0
1;80700;0.0340495;1.20641e-07;0.371657;1;1;0
1;80800;0.034063;2.41282e-07;0.371667;1;1;0
1;80900;0.0340901;4.82565e-07;0.371686;1;1;0
1;81000;0.0341346;1.93026e-07;0.371717;1;1;0
1;81100;0.0341561;3.86052e-07;0.371732;1;1;0
1;81200;0.0341989;7.72103e-07;0.371762;1;1;0
1;81300;0.0342229;1.54421e-07;0.371779;1;1;0
1;81400;0.0342514;3.08841e-07;0.371799;1;1;0
1;81500;0.0342832;1.23537e-07;0.371821;1;1;0
1;81600;0.0343018;2.47073e-07;0.371834;1;1;0
1;81700;0.0343388;4.94146e-07;0.37186;1;1;0
1;81800;0.0343557;9.88292e-08;0.371871;1;1;0
1;81900;0.0343736;1.97658e-07;0.371884;1;1;0
1;82000;0.0344094;3.95317e-07;0.371909;1;1;0
1;82100;0.0344447;1.58127e-07;0.371933;1;1;0
1;82200;0.0344694;3.16254e-07;0.37195;1;1;0
1;82300;0.0345075;1.26501e-07;0.371977;1;1;0
1;82400;0.0345228;2.53003e-07;0.371988;1;1;0
1;82500;0.0345534;5.06006e-07;0.372009;1;1;0
1;82600;0.034582;1.01201e-07;0.372029;1;1;0
1;82700;0.0345975;2.02402e-07;0.372039;1;1;0
1;82800;0.0346285;4.04805e-07;0.372061;1;1;0
1;82900;0.0346689;1.61922e-07;0.372089;1;1;0
1;83000;0.0346903;3.23844e-07;0.372104;1;1;0
1;83100;0.034733;6.47687e-07;0.372133;1;1;0
1;83200;0.0347458;1.29537e-07;0.372142;1;1;0
1;83300;0.0347716;2.59075e-07;0.37216;1;1;0
1;83400;0.0348057;1.0363e-07;0.372183;1;1;0
1;83500;0.0348203;2.0726e-07;0.372193;1;1;0
1;83600;0.0348495;4.1452e-07;0.372213;1;1;0
1;83700;0.0348925;1.65808e-07;0.372243;1;1;0
1;83800;0.0349128;3.31616e-07;0.372257;1;1;0
1;83900;0.0349532;6.63232e-07;0.372285;1;1;0
1;84000;0.0349701;1.32646e-07;0.372296;1;1;0
1;84100;0.0349955;2.65293e-07;0.372314;1;1;0
1;84200;0.0350294;1.06117e-07;0.372337;1;1;0
1;84300;0.0350441;2.12234e-07;0.372347;1;1;0
1;84400;0.0350736;4.24468e-07;0.372368;1;1;0
1;84500;0.0351155;1.69787e-07;0.372396;1;1;0
1;84600;0.0351365;3.39575e-07;0.372411;1;1;0
1;84700;0.0351786;6.79149e-07;0.372439;1;1;0
1;84800;0.0351948;1.3583e-07;0.372451;1;1;0
1;84900;0.0352212;2.7166e-07;0.372469;1;1;0
1;85000;0.0352559;1.08664e-07;0.372492;1;1;0
1;85100;0.0352711;2.17328e-07;0.372503;1;1;0
1;85200;0.0353016;4.34656e-07;0.372523;1;1;0
1;85300;0.0353407;1.73862e-07;0.37255;1;1;0
1;85400;0.0353633;3.47724e-07;0.372566;1;1;0
1;85500;0.0354072;1.3909e-07;0.372595;1;1;0
1;85600;0.0354213;2.7818e-07;0.372605;1;1;0
1;85700;0.0354494;5.56359e-07;0.372624;1;1;0
1;85800;0.0354827;1.11272e-07;0.372647;1;1;0
1;85900;0.0354992;2.22544e-07;0.372658;1;1;0
1;86000;0.0355324;4.45087e-07;0.372681;1;1;0
1;86100;0.0355679;1.78035e-07;0.372705;1;1;0
1;86200;0.0355932;3.5607e-07;0.372722;1;1;0
1;86300;0.0356356;1.42428e-07;0.372751;1;1;0
1;86400;0.0356517;2.84856e-07;0.372761;1;1;0
1;86500;0.0356839;5.69712e-07;0.372783;1;1;0
1;86600;0.0357098;1.13942e-07;0.372801;1;1;0
1;86700;0.0357288;2.27885e-07;0.372814;1;1;0
1;86800;0.0357669;4.55769e-07;0.372839;1;1;0
1;86900;0.0357961;1.82308e-07;0.372859;1;1;0
1;87000;0.0358258;3.64615e-07;0.372879;1;1;0
1;87100;0.0358635;1.45846e-07;0.372905;1;1;0
1;87200;0.0358834;2.91692e-07;0.372918;1;1;0
1;87300;0.035923;5.83385e-07;0.372945;1;1;0
1;87400;0.0359379;1.16677e-07;0.372955;1;1;0
1;87500;0.0359603;2.33354e-07;0.37297;1;1;0
1;87600;0.0360051;4.66708e-07;0.373;1;1;0
1;87700;0.0360265;1.86683e-07;0.373014;1;1;0
1;87800;0.036062;3.73366e-07;0.373038;1;1;0
1;87900;0.0360958;1.49347e-07;0.373061;1;1;0
1;88000;0.0361198;2.98693e-07;0.373077;1;1;0
1;88100;0.0361577;1.19477e-07;0.373102;1;1;0
1;88200;0.0361721;2.38954e-07;0.373112;1;1;0
1;88300;0.0362008;4.77909e-07;0.373131;1;1;0
1;88400;0.0362434;1.91164e-07;0.37316;1;1;0
1;88500;0.0362659;3.82327e-07;0.373175;1;1;0
1;88600;0.0363111;7.64654e-07;0.373205;1;1;0
1;88700;0.0363299;1.52931e-07;0.373217;1;1;0
1;88800;0.0363594;3.05862e-07;0.373237;1;1;0
1;88900;0.0363909;1.22345e-07;0.373258;1;1;0
1;89000;0.0364098;2.44689e-07;0.373271;1;1;0
1;89100;0.0364478;4.89379e-07;0.373296;1;1;0
1;89200;0.0364804;1.95751e-07;0.373318;1;1;0
1;89300;0.0365105;3.91503e-07;0.373338;1;1;0
1;89400;0.0365525;1.56601e-07;0.373365;1;1;0
1;89500;0.0365725;3.13202e-07;0.373379;1;1;0
1;89600;0.0366126;6.26405e-07;0.373405;1;1;0
1;89700;0.036629;1.25281e-07;0.373416;1;1;0
1;89800;0.036653;2.50562e-07;0.373432;1;1;0
1;89900;0.0367008;5.01124e-07;0.373464;1;1;0
1;90000;0.0367234;2.00449e-07;0.373479;1;1;0
1;90100;0.0367615;4.00899e-07;0.373504;1;1;0
1;90200;0.0367945;1.6036e-07;0.373526;1;1;0
1;90300;0.0368211;3.20719e-07;0.373543;1;1;0
1;90400;0.0368573;1.28288e-07;0.373567;1;1;0
1;90500;0.0368742;2.56575e-07;0.373578;1;1;0
1;90600;0.0369081;5.13151e-07;0.373601;1;1;0
1;90700;0.036931;1.0263e-07;0.373616;1;1;0
1;90800;0.0369482;2.0526e-07;0.373627;1;1;0
1;90900;0.0369827;4.10521e-07;0.37365;1;1;0
1;91000;0.03702;1.64208e-07;0.373674;1;1;0
1;91100;0.0370441;3.28416e-07;0.37369;1;1;0
1;91200;0.0370844;1.31367e-07;0.373717;1;1;0
1;91300;0.0370993;2.62733e-07;0.373727;1;1;0
1;91400;0.0371293;5.25466e-07;0.373746;1;1;0
1;91500;0.0371582;1.05093e-07;0.373765;1;1;0
1;91600;0.0371745;2.10187e-07;0.373776;1;1;0
1;91700;0.0372071;4.20373e-07;0.373797;1;1;0
1;91800;0.0372465;1.68149e-07;0.373823;1;1;0
1;91900;0.0372695;3.36298e-07;0.373838;1;1;0
1;92000;0.0373117;1.34519e-07;0.373866;1;1;0
1;92100;0.037326;2.69039e-07;0.373875;1;1;0
1;92200;0.0373545;5.38077e-07;0.373894;1;1;0
1;92300;0.0373854;1.07615e-07;0.373914;1;1;0
1;92400;0.0374017;2.15231e-07;0.373924;1;1;0
1;92500;0.0374344;4.30462e-07;0.373946;1;1;0
1;92600;0.0374735;1.72185e-07;0.373971;1;1;0
1;92700;0.0374971;3.4437e-07;0.373987;1;1;0
1;92800;0.0375403;1.37748e-07;0.374015;1;1;0
1;92900;0.0375549;2.75496e-07;0.374024;1;1;0
1;93000;0.0375841;5.50991e-07;0.374043;1;1;0
1;93100;0.0376144;1.10198e-07;0.374063;1;1;0
1;93200;0.0376315;2.20397e-07;0.374074;1;1;0
1;93300;0.0376657;4.40793e-07;0.374096;1;1;0
1;93400;0.0377035;1.76317e-07;0.374121;1;1;0
