;Carbon_T;PSII;PSI;Cyt6bf;ATPsyn;C_fix;Met;Ribosome
107;0.23528747408864598;2.3157987739666335;5.354855232555774;7.5396754598285645;0.12111215610680647;0.22460376900620496;0.23090754947212092;0.3115825087518886
108;0.23481641717679366;2.3172103870048635;5.358107082944882;7.544486062089263;0.12119930141483923;0.2244858373113693;0.23101935603256393;0.312018541579831
109;0.2343527596807904;2.3185998525440827;5.361307826616095;7.549221030382465;0.12128507870040534;0.22436922070834003;0.2311299223317605;0.31244759734240773
110;0.23389280637435558;2.319978301412481;5.364482915481401;7.553916748425736;0.12137007235399601;0.22425433391523733;0.23124020783121355;0.312871426505047
111;0.233424860428045;2.3213809770162523;5.367712904746105;7.558688319940044;0.12145612911572866;0.2241425684765732;0.23135334880911404;0.31329543559897505
112;0.23297014937123786;2.3227439059906185;5.370851615234129;7.563326918119151;0.12153990281506098;0.22403136378885577;0.23146355304672772;0.3137099843002023
113;0.23251918087342405;2.32409568906836;5.373964420284745;7.5679259624648;0.12162289246501613;0.22392183696734844;0.23157335927032383;0.31411946941077007
114;0.23206785946143782;2.325448663693712;5.377079527638056;7.572525769772061;0.12170574616239704;0.22381447385445016;0.23168384867759198;0.31452582091980574
115;0.2316216943332908;2.3267862240894606;5.380159002010963;7.577072167744077;0.12178759682256511;0.22370858545178784;0.23179349266440488;0.31492657801396323
116;0.23117856671328113;2.32811475135221;5.38321743818631;7.581586028423798;0.121868780765616;0.2236044142512482;0.2319028375125832;0.31532276520194497
117;0.23074202736801486;2.329423541635944;5.386230387420712;7.586032450926735;0.12194873976554656;0.22350149948492212;0.2320108868666777;0.3157128144681314
118;0.23030895677630842;2.330721992075714;5.389219335838835;7.590442152406717;0.12202796814524702;0.22340020951752224;0.23211846282980447;0.3160982058529899
119;0.229881316740386;2.3320041873900244;5.392170776880156;7.594795864704519;0.12210615842326607;0.22330027832596763;0.2322250038943785;0.3164780956908004
120;0.22945481035613324;2.3332830731860086;5.395114304288275;7.599135884878875;0.12218399093243297;0.22320223167096484;0.23233165837509018;0.3168545005313309
121;0.22904171834128834;2.33452163785903;5.397965350562218;7.603341445787806;0.12225952939250785;0.22310448242631686;0.23243504635568707;0.31722185717838713
122;0.22862199660878663;2.3357802822686384;5.4008619513043765;7.607609737626542;0.12233593992911289;0.22300957605896204;0.23254062434752829;0.31758937971859913
123;0.2282102403007356;2.337015020343644;5.403703600679076;7.611797229889434;0.12241092088415233;0.22291562376708934;0.23264438069485052;0.31795044491556435
124;0.2278087524826751;2.3382189084856715;5.406474441935848;7.615881303484382;0.12248411070934219;0.22282229746380106;0.23274566201488445;0.3183040481459363
125;0.22740605523758356;2.3394265339804643;5.409253519167461;7.619974884111052;0.12255732377381613;0.2227310699559281;0.23284759224003926;0.3186554848721438
126;0.2270063198764427;2.340625323718274;5.412012109504945;7.624036974266156;0.12262990379016493;0.22264138319416524;0.23294901152597958;0.31900289471162185
127;0.22660899322909367;2.341816942475498;5.414754024556477;7.628073045644944;0.12270194038504588;0.22255329330936058;0.2330500547827409;0.3193465765099386
128;0.2262155391444903;2.342996976431173;5.417469186038375;7.632068732162116;0.12277320465629848;0.2224665890656641;0.2331503042519752;0.31968590599784047
129;0.22582704121838515;2.344162157627845;5.420150134310145;7.636013408250853;0.12284352769391468;0.22238110624280236;0.23324944665975852;0.3200204319097688
130;0.22544592100896313;2.3453051855805622;5.422780196430705;7.63988328996787;0.12291252919763329;0.2222964979274073;0.233346801208209;0.32034909032565717
131;0.22507299469560457;2.3464235979299572;5.42535375458356;7.643670383078035;0.12298008235465445;0.22221262749774204;0.23344212794434818;0.320671550579707
132;0.22469679896414255;2.347551941706473;5.427949748548518;7.647487458930778;0.12304800018655564;0.2221310240696701;0.23353856620373326;0.32099309625733524
133;0.22433306903366018;2.3486427904199862;5.43045982614678;7.651179796777998;0.123113799171693;0.22204953494958712;0.23363177454268333;0.32130657319505734
134;0.22396919280783745;2.3497341541168026;5.43297083708561;7.654871464465538;0.12317947392663968;0.22196985350051868;0.2337252116318796;0.3216177887902315
135;0.2236107727128809;2.350809145484061;5.43544420465842;7.658507395316851;0.12324414154301777;0.22189119626690296;0.2338173240981524;0.3219242207611029
136;0.2232471552709832;2.35189987340318;5.437953289414089;7.66219239114124;0.1233094875992345;0.2218150155556042;0.23391103827162715;0.32223077948321543
137;0.2229014776432859;2.3529365981867456;5.4403387731447275;7.66569894265666;0.12337185820311468;0.22173809209589557;0.23399996548594226;0.32252692298269736
138;0.222548611152591;2.353995059620608;5.442773689968743;7.6692742055055385;0.12343522638880493;0.22166388940919074;0.23409102587615055;0.3228241794035213
139;0.22221131818236653;2.355006645541003;5.445101304453571;7.672694358070655;0.12349599705082648;0.22158921565554682;0.23417793019512342;0.32311217673266984
140;0.22186485369260653;2.356045942658195;5.447492005785003;7.676202779487348;0.12355808313986842;0.22151751618733542;0.23426750103691654;0.32340226633886804
141;0.2215368705447135;2.3570295946530186;5.44975538695432;7.679527556159;0.12361711607681715;0.22144488258466785;0.23435209366227996;0.3236818385812747
