;rho;x_C;x_PSU;condition;mu;density;consistent;converged;run_time;Carbon_T_q;PSII_q;PSI_q;Cyt6bf_q;ATPsyn_q;C_fix_q;Met_q;Ribosome_q;Carbon_T_v;PSII_v;PSI_v;Cyt6bf_v;ATPsyn_v;C_fix_v;Met_v;Ribosome_v;Carbon_T_p;PSII_p;PSI_p;Cyt6bf_p;ATPsyn_p;C_fix_p;Met_p;Ribosome_p;CO2_b;H+_b;PC_b;PC-_b;PQ_b;PQH2_b;ATP_b;NADPH_b;C3_b;A_b;Protein_b;CO2_c;H+_c;PC_c;PC-_c;PQ_c;PQH2_c;ATP_c;NADPH_c;C3_c;A_c;Protein_c
100;385.67;0.000525;21.78004412531225;101;0.0175254038010434;1.0;1;1;1.064099;0.2382008645083211;2.3070702354896278;5.334741205877997;7.509894729462627;0.1205712463767604;0.2253480831495958;0.2302316140526056;0.3088474111916739;1.6100049989076912;15.593539593722545;36.05763575657544;50.75954732852357;0.8149437651782071;1.5231327607227942;1.5561406558972943;2.087506596353784;0.218708528209691;91.20210691714867;20.358111714621064;0.2319065243102064;0.8108122334539583;1.3975887372092313;2.060558453826406;2.833387965513673;0.0353875896736848;0.0006691056276583;0.0244674831953775;0.3805602780390158;0.1766052068981234;0.0079604119410463;0.0027560295140649;0.0305684271986698;0.0181396305022507;0.0140384262184339;0.3088474111916739;13.647931709450027;0.2580539674190046;9.436374243961245;146.77068243130725;68.11133014439926;3.0700920733033468;1.06291790268944;11.789325317711015;6.995911295803049;5.414199839663414;119.11318107429288
101;385.67;0.000525;20.94235012049255;102;0.0169248509446399;1.0;1;1;1.151483;0.237705128067566;2.308555202713056;5.338164029418043;7.514965576286883;0.1206635221461198;0.2252195486720988;0.2303445908921701;0.3093176591906499;1.5515981795953275;15.068879999117035;34.84437066108224;49.05324089000698;0.7876199509346036;1.4700997179563624;1.503552955771036;2.0190423354286318;0.2107752922114458;91.49085628986064;20.422667385990216;0.2268919404869897;0.7948746396871857;1.3637575397367134;2.018899058838631;2.765819473246116;0.035007534262677;0.00065723767101;0.024306485723045;0.3809786211617103;0.1767899904443148;0.0078944257727298;0.0027129661300357;0.0306034333159669;0.0179094168691457;0.0138222294587151;0.3093176591906499;13.501355739086671;0.2534768525784651;9.374282348806787;146.9320248234368;68.18259561465892;3.044643187768705;1.046309647370896;11.802826126968986;6.907124803923438;5.330819235342669;119.29454162005796
102;385.67;0.000525;20.13687511585822;103;0.0163427585751718;1.0;1;1;1.193123;0.2372149729268414;2.3100235346909948;5.3415482333332776;7.519978555360866;0.1207547081089194;0.22509265929168;0.230457097845528;0.3097813669475835;1.4951450282014107;14.559874363355087;33.667306854316195;47.397760817975765;0.7611062625319396;1.4187391557630828;1.4525507382863807;1.952524602078808;0.2031073929424478;91.77407135607208;20.48598552749456;0.2219764933739286;0.7792130677574202;1.3306830500779014;1.978049857568348;2.7002930453878795;0.0346315795643293;0.000645548138509;0.0241477622473391;0.3813917931990475;0.1769723853863642;0.0078294973889154;0.0026706604385155;0.0306379944764723;0.0176812712307047;0.0136101409822196;0.3097813669475835;13.356361290574892;0.2489685505788003;9.313067465931296;147.0913728830767;68.25293987195911;3.019602257983031;1.0299936113223078;11.8161553297411;6.819135875545915;5.249023072612646;119.47337979067454
103;385.67;0.000525;19.36237991909445;104;0.0157787039987164;1.0;1;1;1.259492;0.2367337202469313;2.311465216743086;5.344870952812297;7.524901001959176;0.1208442818752426;0.224967014415252;0.2305681881487466;0.3102370855212978;1.4406129352119943;14.066127491509524;32.52553216174138;45.791827663184826;0.7353825024770022;1.36900814393735;1.4030933740618348;1.8879083128430865;0.1957004037429939;92.05146201066255;20.548001969962616;0.2171570764863124;0.7638257205379676;1.2982936521276844;1.9379753016618415;2.6367206378169734;0.0342634072732044;0.0006340324792108;0.0239915419127507;0.3817978338207641;0.1771516055189756;0.0077656118204711;0.002629058888184;0.030671949399923;0.01745564508138;0.0134022282838382;0.3102370855212978;13.214368283056762;0.2445273062572409;9.25281796949059;147.24797056965411;68.32205970050336;2.9949635108011265;1.0139491414059403;11.829250725068315;6.732118638535849;5.168837382227897;119.64913677299892
104;385.67;0.000525;18.61767299912928;105;0.0152322685487356;1.0;1;1;1.070897;0.2362463396410983;2.3129255386020215;5.348235698951108;7.5298808464032785;0.1209346140706143;0.2248443113390834;0.2306818625756334;0.3106917474879501;1.3878596006432475;13.587579469795708;31.41890059574485;44.23525647109117;0.7104459922764025;1.320876914393812;1.3551703622423616;1.8251987533303005;0.1885349923474896;92.32492838016506;20.60913854986512;0.2124419476974608;0.7487105059624993;1.2668505814995592;1.8987852824649512;2.5750960136756462;0.0338864594359231;0.0006227051654589;0.023836749479301;0.3822056549622656;0.1773312691791635;0.0077027739089978;0.0025883177320824;0.0307060482937752;0.0172306350210133;0.0131976393340683;0.3106917474879501;13.0689908106525;0.2401587011625384;9.193119171682028;147.405254949297;68.391350584328;2.9707288134832095;0.9982364997322358;11.842401645460292;6.645339008554219;5.089933561970126;119.82448625367776
105;385.67;0.000525;17.90160865300892;106;0.0147030267109868;1.0;1;1;1.111579;0.2357624261480857;2.314375578637604;5.35157640249635;7.53482368010904;0.1210241937515986;0.2247234487313806;0.2307954927906425;0.3111410368953942;1.3368946831413142;13.123704469894124;30.346201283270016;42.72634058328653;0.6862696647698635;1.2742979816362134;1.3087296065191723;1.764330324931658;0.1816124754826549;92.593432647211;20.66916518099864;0.2078237842153518;0.7338651762058389;1.2361652277318265;1.860391522037988;2.515307685563393;0.0335113222898431;0.0006115546222438;0.0236840623950582;0.3826095770285222;0.1775090832588679;0.0076409630321401;0.0025483113453983;0.0307398169488623;0.0170075052198022;0.0129967669638666;0.3111410368953942;12.924311667523812;0.2358582711607871;9.134232343902125;147.56103557259019;68.4599281404476;2.9468902126054815;0.9828072365797748;11.855425202667735;6.55928453812114;5.01246311495445;119.9977636994467
106;385.67;0.000525;17.21308524327781;107;0.014190555179242;1.0;1;1;1.138009;0.2352874740886459;2.315798773966633;5.354855232555774;7.539675459828564;0.1211121561068064;0.2246037690062049;0.2309075494721209;0.3115825087518885;1.2876980914774792;12.67406891519952;29.30643413895619;41.2636743098486;0.6628312572844397;1.2292275473150462;1.26372732723956;1.7052510058670116;0.174930127431717;92.85641686543555;20.727958248457725;0.2032980543016955;0.7192874045564444;1.2061268991742005;1.8227410222022729;2.457267528781308;0.0331440819830615;0.0006005739708118;0.0235338583502215;0.3830063579815119;0.1776837413785989;0.0075801605387315;0.0025089628164371;0.0307729864016414;0.0167869744812961;0.0127997933457989;0.3115825087518885;12.782678098407334;0.2316233633230079;9.07630314992996;147.71406208272973;68.52728853748428;2.9234405149726017;0.9676316894153077;11.868217665521058;6.474232448201477;4.93649629967427;120.16802615034088
107;385.67;0.000525;16.55104350315174;108;0.0136944351183043;1.0;1;1;1.126407;0.2348164171767936;2.3172103870048635;5.358107082944882;7.544486062089263;0.1211993014148392;0.2244858373113693;0.2310193560325639;0.3120185415798309;1.2401906074371363;12.238422645106313;28.29901826203041;39.84645053628807;0.6401180847992293;1.1856293111167329;1.2201363044903677;1.6479361590897423;0.1684771876256457;93.11458772044703;20.7856747577035;0.1988665764844966;0.7049745808204395;1.1768140981880593;1.7858625172263745;2.400933492597884;0.0327791635965612;0.0005897669461506;0.0233857686529486;0.3833990081911968;0.1778564703224012;0.0075203606379874;0.0024703151019253;0.0308058111622521;0.0165684168820617;0.0126063769266822;0.3120185415798309;12.641940024285784;0.2274554181219316;9.019189396382691;147.86549548909892;68.59390490924049;2.900377487252617;0.952726425359542;11.880877190945789;6.389941338904759;4.861901389313537;120.33619093109343
108;385.67;0.000525;15.91446490687667;109;0.0132142479590885;1.0;1;1;1.069567;0.2343527596807903;2.3185998525440827;5.361307826616096;7.549221030382464;0.1212850787004053;0.22436922070834;0.2311299223317604;0.3124475973424077;1.1943411113518183;11.816370877985655;27.323042223448304;38.47338963513205;0.6181098779580896;1.1434616122248535;1.1779164396458424;1.5923388790361444;0.1622494315678818;93.3676204619508;20.842242831781565;0.1945259996605737;0.6909240713351535;1.1481522592325166;1.7497185331458576;2.3462312783720694;0.0324204610432843;0.0005791286543009;0.0232400270822088;0.3837854670094147;0.1780264418250649;0.0074615463784617;0.00243231474887;0.0308381211141559;0.0163522906097555;0.0124166041920751;0.3124475973424077;12.50359921056348;0.2233525481042561;8.962981244795486;148.014541061521;68.65945781867282;2.877694591781342;0.9380708291967244;11.893338170096516;6.306587919464431;4.788711738757605;120.5016648670464
109;385.67;0.000525;15.30237010276603;110;0.0127495800669575;1.0;1;1;1.104249;0.2338928063743555;2.3199783014124806;5.364482915481401;7.553916748425735;0.121370072353996;0.2242543339152373;0.2312402078312135;0.312871426505047;1.1500814623442837;11.407636168275143;26.377862798751817;37.14359477371669;0.5967924899507283;1.1026878350139684;1.1370382890257067;1.53842964774533;0.1562376037185124;93.6160562433468;20.897782739636025;0.1902771424610945;0.6771329663837343;1.1201937299599256;1.7143256259524329;2.293117008742938;0.0320639058506419;0.0005686611585109;0.0230963624285713;0.3841679324804969;0.1781945532564876;0.0074037108565105;0.0023949892514158;0.0308701020674914;0.0161381468671451;0.0122302092776806;0.312871426505047;12.366086569417092;0.2193155490029243;8.907574097827123;148.16204651975326;68.72429335442962;2.85538916603044;0.9236755045935336;11.905672264369432;6.22399910225186;4.716824812123096;120.66512306020148
110;385.67;0.000525;14.7138174065058;111;0.0123000233420012;1.0;1;1;1.103437;0.233424860428045;2.3213809770162523;5.367712904746105;7.558688319940045;0.1214561291157286;0.2241425684765732;0.231353348809114;0.313295435598975;1.1073091821946575;11.012051015082317;25.463088104286623;35.85652773517317;0.5761575127732534;1.0632763097284248;1.0974824489475694;1.4861952233462263;0.1504277818820135;93.86140931512125;20.95263069113787;0.1861250950715239;0.6635979425741866;1.093126894802131;1.679756438203023;2.2415764886647263;0.0316965487991291;0.0005583736239968;0.0229539517406127;0.3845533264871354;0.1783636166673856;0.007346861493914;0.0023584539674713;0.0309023331831766;0.0159245545483705;0.0120465438898315;0.313295435598975;12.224407975360126;0.2153479555668617;8.852650567802124;148.31068142629354;68.78949604011062;2.833464072357835;0.9095849416346647;11.91810283875575;6.141622952670081;4.645990581991328;120.82865064745673
111;385.67;0.000525;14.14790135240942;112;0.01186516633986;1.0;1;1;1.179178;0.2329701493712378;2.3227439059906185;5.370851615234129;7.5633269181191505;0.1215399028150609;0.2240313637888557;0.2314635530467277;0.3137099843002023;1.0660804200019567;10.628966009330188;24.577224855588646;34.61007669541388;0.5561712991547486;1.0251761912254702;1.0591861769122648;1.4355490294537123;0.1448276009405084;94.10120052296952;21.006236712879037;0.1820565055004831;0.6503165294607314;1.0665700386423107;1.6458440383012092;2.191477696365216;0.0313419219612676;0.0005482444859429;0.022814256398381;0.3849291197914981;0.1785285600441888;0.0072909524350608;0.0023224601895087;0.0309337703105621;0.0157141660468008;0.0118665640365861;0.3137099843002023;12.087639042802103;0.2114414508935983;8.798774265163633;148.45561362998708;68.8531097522423;2.8119016256299134;0.8957032212878359;11.93022719567449;6.060482419269671;4.576577751990169;120.98852964505905
112;385.67;0.000525;13.60375130039367;113;0.0114446096685502;1.0;1;1;1.084276;0.232519180873424;2.32409568906836;5.373964420284745;7.5679259624648;0.1216228924650161;0.2239218369673484;0.2315733592703238;0.31411946941077;1.026303068383656;10.258192584148684;23.719833147550908;33.40363408903481;0.536824305219321;0.988355745510718;1.0221283606896112;1.3864738989890624;0.13942454797107;94.33667012000194;21.058876201954558;0.1780752883855853;0.6372853081284114;1.0406746663949595;1.6126458595372704;2.1428037752778843;0.0309895276028104;0.000538280940999;0.0226766023565376;0.385300935844441;0.1786916685779158;0.0072359865475526;0.0022871000211672;0.0309648843909638;0.0155058136240569;0.0116897306827847;0.31411946941077;11.951731110575908;0.2075988105151122;8.745685230845886;148.5990119271256;68.91601582044481;2.790702931794628;0.8820658651635782;11.942226963063021;5.980127140390056;4.508378432429607;121.1464557676517
113;385.67;0.000525;13.08053009653238;114;0.0110379578470052;1.0;1;1;1.076376;0.2320678594614378;2.325448663693712;5.377079527638056;7.572525769772063;0.121705746162397;0.2238144738544501;0.2316838486775919;0.3145258209198057;0.9879150134140908;9.899456362109884;22.89027703363585;32.23631189077269;0.5181024814536007;0.9527802749304372;0.9862802759732636;1.3389393141909867;0.1342101858396867;94.56840725958047;21.11068006710084;0.1741821440664052;0.624500867535606;1.015496359971288;1.5801780358824542;2.095518434164758;0.0306348329924326;0.0005284848091978;0.0225406935212326;0.385671206268471;0.1788539336072774;0.0071819594882196;0.0022524051652388;0.0309958791497784;0.0152990100446173;0.0115157740337279;0.3145258209198057;11.814936040191506;0.2038207363633215;8.693269270333804;148.74181412156125;68.97859657431869;2.7698663158216714;0.868685100077667;11.954180711695056;5.90036920390758;4.441288571587866;121.30317335414148
114;385.67;0.000525;12.57743278512728;115;0.0106448189875172;1.0;1;1;1.075787;0.2316216943332908;2.3267862240894606;5.380159002010962;7.577072167744077;0.1217875968225651;0.2237085854517878;0.2317934926644048;0.3149265780139632;0.9508967713341132;9.552358704740529;22.087636648209568;31.10681614350768;0.4999852580323386;0.9184103943205288;0.9516020700275156;1.2928955860665976;0.129181870892824;94.79582803575745;21.161518897843948;0.1703726255595693;0.6119600968597873;0.990927699402769;1.548389385916163;2.0495547304126758;0.0302839674266817;0.0005188493366648;0.0224068945699995;0.386036693933546;0.1790140486427085;0.0071288492844483;0.0022183025692335;0.0310264861142999;0.0150944420538234;0.0113448880546306;0.3149265780139632;11.679617717448348;0.2001046236715382;8.641667028811732;148.88277174935067;69.0403481400334;2.749383303533194;0.855532751876321;11.96598489970208;5.821473466898094;4.375382976029395;121.4577333426452
115;385.67;0.000525;12.0936853703147;116;0.010264808895855;1.0;1;1;1.065513;0.2311785667132811;2.32811475135221;5.38321743818631;7.581586028423798;0.1218687807656159;0.2236044142512481;0.2319028375125831;0.3153227652019449;0.9151963786813084;9.216607836463716;21.31123648323555;30.014201474308386;0.4824576448271165;0.8852116054240631;0.9180636428145268;1.2483088589545164;0.1243325452755178;95.01927635296998;21.211469171326645;0.1666463696307635;0.599659536166413;0.9669909610850194;1.5172822472028615;2.004873671776902;0.0299345938871577;0.0005093745456661;0.0222750439077881;0.3863986652447408;0.17917253231015;0.0070766477980264;0.0021848029497081;0.0310568117936715;0.0148918604899233;0.0111769018712217;0.3153227652019449;11.544874824460129;0.1964504810270778;8.590816183916644;149.02237322493923;69.10147053605559;2.729250756264847;0.8426129536139348;11.977680604465299;5.74334383514872;4.310595744674092;121.61053085543412
116;385.67;0.000525;11.62854362530259;117;0.009897548553956;1.0;1;1;1.084675;0.2307420273680148;2.329423541635944;5.386230387420712;7.5860324509267345;0.1219487397655465;0.2235014994849221;0.2320108868666777;0.3157128144681313;0.8807855943165139;8.891846543683009;20.560251580625753;28.95730863167439;0.4655012112693083;0.8531471414199214;0.8856290689985293;1.205135025017115;0.1196583750675851;95.23839989276216;21.260452862871613;0.1630000818611193;0.5875959316969744;0.9436137359925576;1.4868204073563795;1.9614198683158492;0.0295906778315849;0.0005000555764396;0.0221453678977905;0.3867550424608063;0.1793285478056709;0.0070253355252045;0.002151855833847;0.0310866845566271;0.0146917013049121;0.0110119167389857;0.3157128144681313;11.412236719307367;0.192856434165494;8.540804037140877;149.1598172258592;69.16164103221313;2.7094611520056455;0.8299062394397777;11.989201632954384;5.666148442265481;4.246965928724632;121.76096115592424
117;385.67;0.000525;11.18129194740634;118;0.0095426668942506;1.0;1;1;1.060252;0.2303089567763084;2.330721992075714;5.389219335838835;7.590442152406719;0.122027968145247;0.2234002095175222;0.2321184628298044;0.3160982058529899;0.8476107383626682;8.577803556898516;19.834053544367503;27.935258651488137;0.449102013348744;0.8221843352945996;0.8542703002987034;1.1633426567877576;0.1151520688846212;95.45366199434736;21.308572945898103;0.1594338847366101;0.5757656750938605;0.9208348529729832;1.4570127449814283;1.9191608844076489;0.0292487682105384;0.0004908932203344;0.0220176357957448;0.3871076829056825;0.1794828528538721;0.0069749065121849;0.0021194832042206;0.031116259741022;0.0144935929706982;0.0108497187327115;0.3160982058529899;11.280372435758345;0.1893227882863771;8.491541597344934;149.2958200662346;69.22115186015286;2.690012194554354;0.8174210873717711;12.00060789431996;5.589744001009181;4.184411023644859;121.90959505132263
118;385.67;0.000525;10.75124225712148;119;0.0091997986667448;1.0;1;1;1.058674;0.229881316740386;2.3320041873900244;5.392170776880156;7.594795864704518;0.122106158423266;0.2233002783259676;0.2322250038943785;0.3164780956908003;0.8156387624611783;8.274152229627129;19.131887540042097;26.94699155229168;0.4332431941727449;0.792288669882286;0.8239543668651563;1.1228916119652872;0.1108091392548514;95.66490059970883;21.355793609829465;0.1559453223378972;0.5641653716209436;0.8986089424647786;1.4278341138821156;1.8780500659721011;0.0289110662470151;0.0004818839715796;0.0218919638181915;0.3874554474539779;0.1796349907603334;0.0069253442308681;0.0020876524376047;0.0311454436577842;0.0142977748210269;0.0106903369108182;0.3164780956908003;11.150130919486331;0.1858481913191085;8.443073685761949;149.42994241957567;69.27982688653779;2.670897509518901;0.8051449156110358;12.011863255497651;5.514222815225477;4.122942236395273;122.05610716507098
119;385.67;0.000525;10.33773293953988;120;0.0088685868143063;1.0;1;1;1.070924;0.2294548103561332;2.3332830731860086;5.395114304288274;7.599135884878874;0.1221839909324329;0.2232022316709648;0.2323316583750901;0.3168545005313309;0.7848152733941304;7.98063980505008;18.45316775508345;25.991688288399168;0.4179117539492463;0.7634292791645804;0.7946550944072823;1.0837526181067931;0.1066221974999197;95.87272308728714;21.40224978184269;0.152535004339578;0.552791253250922;0.8769929547304554;1.3993000900909616;1.8380608508767384;0.0285728018522648;0.0004730293800759;0.0217680418301799;0.3878008867069757;0.1797859995962545;0.0068766462586262;0.0020563981671696;0.0311744485405799;0.0141037391333836;0.0105335080031585;0.3168545005313309;11.019672490362996;0.1824332410138888;8.39528069264552;149.56316797627935;69.33806646428748;2.6521161625643948;0.7930910811323044;12.023049568645488;5.43938907157208;4.06245803157816;122.2012752199184
120;385.67;0.000525;9.940127826480657;121;0.0085486784494441;1.0;1;1;1.051904;0.2290417183412883;2.33452163785903;5.397965350562218;7.603341445787806;0.1222595293925078;0.2231044824263168;0.232435046355687;0.3172218571783871;0.7551434033000908;7.696845044026989;17.79692343927336;25.06797965630623;0.4030858560611974;0.7355685216257121;0.7663310999514423;1.0458705713773908;0.1025916735286942;96.07568764314333;21.447621665784983;0.1491955880248809;0.5416404987140011;0.8557755248057107;1.3713203088267385;1.799120755160217;0.0282476841576031;0.0004643178225508;0.0216466850051313;0.3881367820875896;0.1799329596632146;0.0068287713655075;0.0020255786164786;0.0312026770665219;0.0139129407061985;0.010379746330816;0.3172218571783871;10.894284349062806;0.1790734546231712;8.348477005929006;149.6927127477207;69.394744553312;2.633652252535287;0.7812049050173087;12.033936464245532;5.365803842159576;4.003156767405843;122.34295365798856
121;385.67;0.000525;9.55781521776986;122;0.0082397337795334;1.0;1;1;1.163459;0.2286219966087866;2.3357802822686384;5.4008619513043765;7.607609737626542;0.1223359399291128;0.223009576058962;0.2325406243475282;0.3175893797185991;0.7265191249977898;7.422684921104749;17.16295700894385;24.175600125489755;0.3887613674600607;0.708683873239598;0.7389718112579589;1.0092412877339014;0.0987034321524705;96.27634669298207;21.492475788297792;0.1459351216060218;0.5307083471030162;0.8352669262381494;1.3440096869611653;1.7612500807314535;0.0279133781557207;0.0004557630925253;0.021526515452753;0.3884749627883747;0.1800806672461878;0.0067817553353028;0.0019953960271207;0.0312311094927192;0.0137230141461865;0.0102280585445089;0.3175893797185991;10.765352553316836;0.1757741518942343;8.302131214663284;149.8231388985925;69.45171093683729;2.615519580166268;0.7695643857796636;12.044901998057032;5.292554865759785;3.944655338860756;122.48469607607213
122;385.67;0.000525;9.190206940163328;123;0.0079414142474788;1.0;1;1;1.051938;0.2282102403007356;2.337015020343644;5.403703600679076;7.611797229889434;0.1224109208841523;0.2229156237670893;0.2326443806948505;0.3179504449155643;0.6989543897677717;7.157728352898734;16.550275516652093;23.31314791502034;0.3749159126020949;0.6827382223273786;0.7125351208043326;0.9738075684486865;0.0949591017765257;96.47296719998269;21.536427725038543;0.1427452309333145;0.5199921105498965;0.8152195534171247;1.3172639450559198;1.7243732238316802;0.0275861789103551;0.0004473518216148;0.021408503749682;0.3888068480125399;0.1802256506575501;0.0067355509699411;0.0019656847833786;0.0312590357836937;0.0135356811417238;0.0100790692539554;0.3179504449155643;10.639161620356688;0.1725301770422183;8.256617641139881;149.9511370729963;69.50762668909736;2.597699942577208;0.7581056504056543;12.055672330697176;5.220306145928648;3.887194639173015;122.62394809058569
123;385.67;0.000525;8.836737442464736;124;0.0076533910476144;1.0;1;1;1.053797;0.227808752482675;2.3382189084856715;5.406474441935848;7.615881303484382;0.1224841107093421;0.222822297463801;0.2327456620148844;0.3183040481459363;0.6724192960681343;6.901681763156609;15.95820045910368;22.479669851213863;0.3615343071990653;0.6577008599363983;0.6869914896130365;0.9395327512985056;0.0913546221992109;96.66533078779165;21.579429159382208;0.1396235112780709;0.5094884028009674;0.7955858990997207;1.2910581770240495;1.6884516888673944;0.0272686847652541;0.000439080495215;0.0212927850774224;0.3891311016619605;0.1803673734082105;0.0066901392706433;0.0019364107668002;0.0312863464454242;0.013351201650405;0.009932828312729;0.3183040481459363;10.516713653415568;0.1693401745895967;8.211988420809533;150.0761919779683;69.56228490234456;2.580186012509011;0.7468155404318569;12.066205233606752;5.149157940511713;3.8307938953702094;122.76032224844327
124;385.67;0.000525;8.49686292544686;125;0.0073753451303936;1.0;1;1;1.071755;0.2274060552375835;2.339426533980464;5.409253519167461;7.619974884111053;0.1225573237738161;0.222731069955928;0.2328475922400392;0.3186554848721437;0.6468450074708596;6.654380299016881;15.386347691410881;21.674632655190468;0.3486081007353084;0.6335472485950931;0.6623231838955334;0.9063993888703036;0.0878806407337888;96.85493244512416;21.621811951559863;0.1365737349266027;0.499192892935799;0.7765350846916136;1.265450605680978;1.6534834949868975;0.0269480922772482;0.0004309557469036;0.02117856509805;0.3894545027859104;0.1805085846508975;0.0066455380675392;0.0019076846499987;0.0313136020818762;0.0131682369398927;0.0097887528295386;0.3186554848721437;10.393070748566346;0.1662067029083401;8.167937201364964;150.20091808944207;69.61674584231167;2.5629846665078446;0.735736738965031;12.076716914917212;5.078593940608436;3.7752283037681584;122.8958608506397
125;385.67;0.000525;8.170060505237366;126;0.0071069623895531;1.0;1;1;1.093423;0.2270063198764427;2.340625323718274;5.4120121095049445;7.624036974266157;0.1226299037901649;0.2226413831941652;0.2329490115259795;0.3190028947116218;0.6222111983607703;6.415518688541348;14.83401229547672;20.89704456108072;0.3361214764138494;0.6102471592744269;0.6384997725941197;0.8743684911816882;0.0845343984066985;97.0413221428877;21.66347636953729;0.1335925421611148;0.4891022880716661;0.7579884349443639;1.240403657734651;1.6194265696877168;0.0266290750016939;0.0004229724268621;0.0210661064235866;0.3897746136891964;0.1806483009333996;0.0066017249640619;0.0018794524419066;0.0313406013590422;0.0129872728207836;0.0096469852278442;0.3190028947116218;10.270035355903316;0.1631277758679094;8.124565264384657;150.3243752615124;69.67063022098425;2.546087266889781;0.7248484232701553;12.087129726141812;5.008801508791612;3.72055279282271;123.0298464034312
126;385.67;0.000525;7.855827408882082;127;0.0068479370688218;1.0;1;1;1.067245;0.2266089932290936;2.341816942475498;5.414754024556477;7.628073045644944;0.1227019403850458;0.2225532933093605;0.2330500547827409;0.3193465765099385;0.5984842968354916;6.1848413258602735;14.30060302879354;20.146075704582667;0.3240612098631682;0.5877730153455142;0.6154954230925663;0.8434083244708325;0.0813113356106078;97.22463526797137;21.70445257738664;0.1306787331740698;0.4792129931217116;0.7399421339854265;1.215908709401195;1.5862524119369774;0.0263110292506691;0.0004151289209135;0.0209553523594516;0.390091779394182;0.1807866654655345;0.0065586899325049;0.0018517100951682;0.0313673728409596;0.0128082440048937;0.0095074512257839;0.3193465765099385;10.147374651105565;0.1601027709287198;8.081850744469728;150.4466965589542;69.72399327009272;2.5294899462691918;0.7141490324035568;12.097454683572924;4.939755465367372;3.666738714248084;123.162394162588
127;385.67;0.000525;7.553680200848156;128;0.0065979706665721;1.0;1;1;1.065725;0.2262155391444903;2.3429969764311727;5.4174691860383755;7.632068732162115;0.1227732046562984;0.2224665890656641;0.2331503042519751;0.3196859059978404;0.5756369618046556;5.962082296074594;13.785505251827988;19.420862394691568;0.3124135273228605;0.5660972359242225;0.593283437959204;0.8134853350760528;0.0782077395964687;97.40475352915065;21.744714449451383;0.1278302576075079;0.4695215788795879;0.7223614232984918;1.1919455386597784;1.5539288495432828;0.0259956089853926;0.0004074221939461;0.0208463816645094;0.3904051577573222;0.1809233408605788;0.0065164172539149;0.0018244327996194;0.0313938471945017;0.0126313152388864;0.0093701700534868;0.3196859059978404;10.025726517396366;0.157130517539203;8.039824016551366;150.56755719226646;69.77670486969943;2.5131866423173754;0.7036289978292404;12.107665047503504;4.871519348181324;3.6137934845282897;123.29326336618712
128;385.67;0.000525;7.263154039277072;129;0.0063567722927396;1.0;1;1;1.0823;0.2258270412183851;2.344162157627845;5.420150134310145;7.636013408250851;0.1228435276939146;0.2223811062428023;0.2332494466597585;0.3200204319097688;0.5536412710714756;5.746986319905226;13.28812879789612;18.72057547428316;0.3011652034602576;0.5451931604748959;0.5718381617573693;0.7845673296495487;0.0752198185326331;97.58160360113976;21.784245837213;0.1250452787833999;0.4600246193867615;0.7052181184400353;1.1684966684081086;1.522426032736815;0.025684045599863;0.0003998495411507;0.0207392471914467;0.3907141308139578;0.1810580806101955;0.0064748920000319;0.0017976000636721;0.0314199736979733;0.0124566042490196;0.0092351443229203;0.3200204319097688;9.905565866499176;0.154209972535607;7.998505464325251;150.6867188310191;69.82866994893413;2.497171597652314;0.6932804165564371;12.1177412560974;4.804138560719418;3.561718111020705;123.42227997464055
129;385.67;0.000525;6.983801960843339;130;0.006124058381256;1.0;1;1;1.067633;0.2254459210089631;2.3453051855805622;5.422780196430705;7.63988328996787;0.1229125291976332;0.2222964979274072;0.2333468012082089;0.3203490903256571;0.5324729645668353;5.5392956297062685;12.807877980072147;18.04437749925884;0.2903028740168224;0.5250344505435784;0.5511337816867539;0.7566214951177134;0.0723442783281781;97.75494183461107;21.82299280340128;0.1223214562070615;0.4507188267586584;0.6884644082767487;1.1455376042665373;1.4917124540466522;0.0253790728742965;0.0003924074136566;0.0206340914888887;0.3910172932901962;0.1811903199678548;0.0064340948785899;0.0017711779330657;0.0314456370075262;0.0122843768400192;0.0091024379802489;0.3203490903256571;9.787947035429951;0.1513397672249647;7.957950064519715;150.80363950323;69.87967070200257;2.481437371825776;0.6830901934454511;12.12763882469264;4.737715615890208;3.5105372558426255;123.5490336658962
130;385.67;0.000525;6.715194193118595;131;0.0058995530520868;1.0;1;1;1.092546;0.2250729946956045;2.346423597929957;5.42535375458356;7.643670383078035;0.1229800823546544;0.222212627497742;0.2334421279443481;0.3206715505797069;0.5121042241763092;5.338772151816804;12.34420228482124;17.39149513107737;0.2798141987160348;0.5055960861089155;0.5311463509102266;0.7296177662145886;0.0695773411212297;97.92472313127863;21.860945464133337;0.1196571763411458;0.4416008231631972;0.6720777816212657;1.1230535785724185;1.46176161584438;0.0250816299476367;0.000385093434725;0.0205309488831009;0.3913141851986399;0.181319876786449;0.0063940110479476;0.0017451494616817;0.031470799773731;0.0121147123478286;0.0089720425385533;0.3206715505797069;9.67323222190506;0.1485189849704103;7.918171055745533;150.91814180555943;69.9296368802298;2.465978240861981;0.6730517928868164;12.137343348734868;4.672281111187088;3.4602476458438614;123.67339691207557
