condition;iter;t;dt;5FTHFabc;ACt;ATPase;COAabc;DADNabc;DCYTabc;DGSNabc;FAt;FORt;GLCpts;GLYCt;H2Ot;Ht;LIPTA;L_LACt2r;NACabc;NH3t;O2t;PIabc;RIBFLVabc;THMDabc;URAt2;trdoxt;trdrdt;AAabc;5FTHFPGS;ACKr;ACPPAT;ACPS;ACP_transl;ADK1;ADPT;AGPAT;APG3PAT;BPNT;CLPNS;CTPS2;CTPSDUMP;CYTK1;CYTK2;DADK;DADNK;DAGGALT;DAGPST;DASYN;DCMPDA;DCYTK;DGK1;DGSNK;DNAP;DRPA;ENO;FAKr;FBA;FMETTRS;FTHFCL;GALU;GAPD;GHMT;GK1;GLYK;GUAPRT;LDH_L;MTHFC;MTHFD;NADHK;NADS;NCTPPRT;NNATr;NOX;PAPA;PDH_E3;PDH_acald;PFK;PGI;PGK;PGK3;PGK4;PGM;PGMT;PGPP;PGSA;PPA;PPM2;PRPPS;PSSYN;PTAr;PUNP2;PUNP4;PYK2;PYK4;PYK5;PYK6;PYK7;PYK8;PdhC_transl;RBFK;RNAP;RPE;RPI;TALA;TKT1;TKT2;TMDK1;TMPK;TPI;TRDR;UDPG4E;UDPGALM;UMPK;UPPRT;dUTPase_transl;tRNAP;AATRS;Ribosome
67;1000;0.00130104;1.31072e-06;1.13855;5.52132;99.9776;0.855504;64.0802;3.82355;65.8643;1.05815;0.0291583;819.363;0.381264;0.332553;0.0149874;0.386774;395.704;1.49902;16.9492;1.68002;221.554;0.538867;8.62276;15.9256;30.8406;30.6345;144.17;1.55382;52.7359;15.3261;3.22426;5310.44;487.49;36.9217;15.6222;0.945934;0.132417;0.292453;72.1582;828.703;0.234226;2.94357;8.60977;8.08962;0.216718;0.132811;0.945881;323.949;3.32676;3.15748;3.06632;30.865;31.8391;804.697;2.70132;730.646;72.6481;0.873957;1.67052;4074.58;1.95993;67.2738;1.86571;41.8673;3302.14;2.19581;3.62534;0.213911;0.741943;0.588593;0.533129;67.0316;0.2946;5760.83;5774.58;1655.23;611.961;4236.7;54.5308;1272.28;804.827;0.626111;0.495059;0.822825;156.462;31.8583;212.093;0.902258;85.4012;24.873;28.6925;79.9218;0.0438885;5.73893;1096.2;1.81366;5.65074;72.3914;0.220147;51.8069;44.3796;44.3699;44.4294;44.2512;41.6082;8.00951;8.52544;365.096;32.7116;1.21035;1.08135;115.109;69.4708;24.1241;145.309;5330.08;66.5841
67;1100;0.00154876;2.62144e-06;1.1614;5.63907;102.037;0.881366;65.4002;3.9008;67.221;1.07694;0.0337811;836.263;0.385108;0.368929;0.0203034;0.393802;403.869;1.52871;17.3026;1.71106;226.128;0.547641;8.79901;16.2502;31.474;31.2704;147.146;1.58438;53.8291;15.6463;3.29194;5419.96;497.564;37.713;15.9407;0.972396;0.135163;0.298459;73.6442;845.792;0.235322;2.99262;8.78381;8.25234;0.226094;0.135924;0.959449;330.636;3.39986;3.23653;3.12552;31.504;32.5037;821.295;2.75285;745.716;74.1984;0.892284;1.69399;4158.62;2.00101;68.6578;1.89906;42.7158;3370.25;2.24028;3.71579;0.198748;0.750756;0.583891;0.539858;68.4214;0.304335;5879.65;5893.68;1689.38;624.596;4324.08;55.6704;1298.52;821.429;0.618564;0.508631;0.83976;159.693;32.5233;216.448;0.930896;87.173;25.3914;29.2894;81.576;0.0573941;5.84879;1118.81;1.84233;5.75873;73.8806;0.22116;52.8602;45.2901;45.2801;45.3434;45.1704;42.4518;8.17059;8.69761;372.618;33.3832;1.23529;1.10341;117.483;70.8918;24.6168;148.373;5440.02;67.7821
67;1200;0.00169085;1.04858e-06;1.17248;5.69593;103.026;0.894402;66.0343;3.93778;67.8728;1.08582;0.0362898;844.383;0.386668;0.388048;0.0234338;0.398549;407.793;1.54285;17.4727;1.72575;228.327;0.55165;8.88356;16.4059;31.7783;31.5762;148.576;1.59892;54.3551;15.8005;3.32457;5472.59;502.406;38.0954;16.0934;0.985815;0.136486;0.301342;74.3579;854.004;0.235382;3.01478;8.86699;8.33001;0.231068;0.137456;0.965729;333.849;3.43549;3.27583;3.15346;31.8114;32.8236;829.27;2.77711;752.958;74.9463;0.901092;1.70462;4199;2.02078;69.3224;1.91443;43.1222;3402.98;2.2616;3.76298;0.191645;0.755161;0.580049;0.543215;69.0896;0.309478;5936.75;5950.91;1705.79;630.669;4366.07;56.2189;1311.13;829.407;0.613402;0.515575;0.847891;161.245;32.8435;218.539;0.94562;88.0247;25.6416;29.5772;82.3712;0.0647555;5.90079;1129.68;1.8553;5.80982;74.5959;0.221199;53.3654;45.7273;45.7171;45.7823;45.6123;42.8568;8.24746;8.77987;376.233;33.7052;1.24724;1.11399;118.624;71.5741;24.8534;149.85;5492.84;68.3481
67;1300;0.00188274;2.09715e-06;1.1855;5.76304;104.189;0.91039;66.7796;3.98116;68.6388;1.09611;0.0395379;853.927;0.388202;0.412191;0.0276896;0.402577;412.405;1.55942;17.6729;1.74279;230.911;0.55619;8.98285;16.5886;32.1358;31.936;150.258;1.61593;54.9739;15.9821;3.36304;5534.45;508.099;38.547;16.2725;1.00231;0.138043;0.304727;75.1965;863.655;0.235002;3.03941;8.9643;8.42078;0.237398;0.139293;0.972892;337.626;3.47788;3.32341;3.18579;32.1731;33.2004;838.644;2.80515;761.47;75.8281;0.911477;1.71624;4246.46;2.04404;70.1031;1.93187;43.5984;3441.44;2.28662;3.82054;0.181608;0.760593;0.57384;0.547367;69.8759;0.316026;6003.85;6018.18;1725.08;637.807;4415.42;56.8643;1325.95;838.783;0.606428;0.524195;0.85744;163.07;33.2206;220.995;0.963921;89.0259;25.9365;29.9164;83.3062;0.0742555;5.9611;1142.45;1.8697;5.86906;75.4366;0.220807;53.9581;46.2411;46.2305;46.2975;46.1317;43.3328;8.33731;8.8761;380.481;34.0833;1.26123;1.1264;119.963;72.3757;25.1311;151.589;5554.94;69.0036
67;1400;0.00198717;8.38861e-07;1.1918;5.7958;104.754;0.918457;67.142;4.00222;69.0114;1.10105;0.0412496;858.569;0.388816;0.424624;0.0300015;0.405223;414.649;1.56745;17.7704;1.75098;232.169;0.558325;9.03111;16.6774;32.3097;32.1111;151.076;1.62417;55.2753;16.0706;3.3818;5564.53;510.868;38.7676;16.3595;1.01064;0.138802;0.306372;75.6042;868.349;0.234621;3.05077;9.01144;8.4647;0.240684;0.140203;0.976308;339.464;3.49871;3.34715;3.2013;32.3492;33.3839;843.203;2.81859;765.611;76.2583;0.916545;1.72079;4269.55;2.05537;70.4828;1.94007;43.8295;3460.15;2.29876;3.84944;0.175995;0.763376;0.570078;0.5495;70.2588;0.319438;6036.49;6050.9;1734.46;641.279;4439.42;57.1786;1333.16;843.344;0.604797;0.528594;0.86208;163.957;33.4043;222.188;0.973249;89.5128;26.0804;30.0817;83.7611;0.0792236;5.99008;1148.66;1.87634;5.89753;75.8454;0.220421;54.246;46.491;46.4803;46.5478;46.3842;43.5644;8.38078;8.9227;382.548;34.2671;1.26799;1.13244;120.615;72.7655;25.266;152.436;5585.14;69.3185
67;1500;0.00213985;1.67772e-06;1.20015;5.8396;105.507;0.929547;67.6246;4.03022;69.5075;1.10754;0.0437016;864.752;0.389462;0.441987;0.0333472;0.408272;417.637;1.57812;17.9003;1.76176;233.844;0.561074;9.09534;16.7954;32.5411;32.3445;152.165;1.6351;55.6769;16.1886;3.40684;5604.6;514.558;39.0624;16.4752;1.02208;0.139814;0.30856;76.1473;874.601;0.233877;3.06518;9.07398;8.52291;0.2453;0.141435;0.980806;341.911;3.5267;3.3795;3.22168;32.5841;33.6287;849.275;2.83626;771.125;76.8325;0.923314;1.72512;4300.29;2.07046;70.9882;1.95065;44.1367;3485.07;2.31492;3.88898;0.16766;0.767268;0.564168;0.552489;70.7692;0.324258;6079.96;6094.47;1746.96;645.903;4471.38;57.5977;1342.76;849.417;0.605872;0.534706;0.868255;165.139;33.6495;223.778;0.98617;90.1613;26.2726;30.3024;84.3668;0.0862374;6.02825;1156.94;1.88475;5.935;76.3897;0.219671;54.6291;46.8238;46.8128;46.8806;46.7204;43.873;8.4384;8.98451;385.3;34.5115;1.27692;1.14047;121.482;73.2846;25.4456;153.566;5625.36;69.7332
67;1600;0.00218723;1.34218e-07;1.20257;5.85237;105.725;0.932846;67.7649;4.03835;69.6516;1.1094;0.0444531;866.549;0.389611;0.447198;0.0343749;0.408975;418.505;1.58122;17.9381;1.76487;234.331;0.561852;9.11399;16.8297;32.6083;32.4123;152.482;1.63827;55.7937;16.223;3.41413;5616.25;515.63;39.1482;16.5088;1.02548;0.140109;0.309196;76.3051;876.417;0.23361;3.0692;9.0921;8.53977;0.246691;0.141797;0.982101;342.622;3.53489;3.38905;3.22755;32.6524;33.7;851.039;2.84134;772.728;76.9997;0.925286;1.72624;4309.23;2.07485;71.1351;1.95365;44.2258;3492.31;2.31961;3.9007;0.165052;0.768439;0.562242;0.553388;70.9177;0.325721;6092.59;6107.13;1750.59;647.247;4480.67;57.7196;1345.55;851.182;0.606231;0.536539;0.870048;165.483;33.7208;224.239;0.990028;90.3496;26.3285;30.3666;84.5428;0.0883543;6.03925;1159.34;1.88709;5.94579;76.5479;0.2194;54.7403;46.9205;46.9094;46.9772;46.818;43.9627;8.45508;9.00242;386.1;34.5825;1.27949;1.14281;121.734;73.4354;25.4978;153.895;5637.05;69.8527
67;1700;0.00221112;2.68435e-07;1.20377;5.85866;105.833;0.934483;67.8339;4.04235;69.7226;1.11032;0.0448303;867.433;0.389677;0.449794;0.034891;0.409391;418.933;1.58274;17.9568;1.76639;234.571;0.562232;9.12317;16.8465;32.6414;32.4457;152.638;1.63982;55.8512;16.2399;3.41772;5621.98;516.158;39.1905;16.5254;1.02717;0.140254;0.309509;76.3828;877.312;0.233469;3.07115;9.10101;8.54805;0.247385;0.141976;0.982736;342.972;3.53893;3.39378;3.23042;32.686;33.735;851.908;2.84383;773.517;77.0821;0.926258;1.72676;4313.62;2.07701;71.2074;1.95511;44.2696;3495.87;2.32192;3.90652;0.163734;0.769022;0.561256;0.553835;70.9908;0.326453;6098.81;6113.37;1752.38;647.909;4485.25;57.7796;1346.93;852.051;0.606401;0.537452;0.870931;165.652;33.7559;224.466;0.991946;90.4424;26.356;30.3983;84.6295;0.0894106;6.04464;1160.52;1.88822;5.95109;76.6257;0.219257;54.7951;46.9681;46.957;47.0248;46.8661;44.0069;8.46328;9.01122;386.493;34.6175;1.28075;1.14397;121.857;73.5097;25.5234;154.057;5642.8;69.9114
67;1800;0.0022589;5.36871e-07;1.2061;5.87098;106.043;0.937713;67.9689;4.05017;69.8613;1.1121;0.0455814;869.163;0.389792;0.454927;0.0359192;0.410204;419.769;1.58572;17.9932;1.76936;235.039;0.562967;9.14112;16.8795;32.7062;32.5111;152.943;1.64287;55.9637;16.273;3.42475;5633.19;517.19;39.2734;16.5577;1.03049;0.140538;0.31012;76.5347;879.06;0.233176;3.07491;9.11841;8.56424;0.248758;0.142327;0.983972;343.657;3.54685;3.40309;3.23603;32.7518;33.8037;853.606;2.84869;775.06;77.2432;0.92816;1.72775;4322.23;2.08124;71.3488;1.95795;44.3553;3502.85;2.32643;3.91796;0.161093;0.770174;0.559254;0.55472;71.1338;0.327906;6110.97;6125.56;1755.87;649.202;4494.19;57.897;1349.61;853.75;0.606722;0.539258;0.872656;165.983;33.8246;224.911;0.995731;90.6237;26.41;30.4602;84.7989;0.0915015;6.05516;1162.84;1.89041;5.96141;76.778;0.218959;54.9021;47.0612;47.0501;47.1178;46.96;44.0933;8.4793;9.02842;387.263;34.6858;1.2832;1.14622;122.1;73.6549;25.5736;154.374;5654.05;70.0258
67;1900;0.00235446;1.07374e-06;1.21057;5.8946;106.446;0.943999;68.2273;4.06512;70.1269;1.11549;0.0470703;872.474;0.389963;0.464968;0.0379595;0.41176;421.369;1.59141;18.0629;1.77501;235.937;0.564349;9.17547;16.9425;32.83;32.6362;153.527;1.64868;56.1792;16.3363;3.43822;5654.64;519.167;39.4322;16.6195;1.03694;0.141082;0.31129;76.8254;882.408;0.232552;3.0819;9.15166;8.59513;0.251444;0.143005;0.986315;344.968;3.56207;3.42111;3.24667;32.8778;33.9352;856.857;2.85794;778.013;77.552;0.931809;1.72949;4338.69;2.08933;71.6194;1.96327;44.5192;3516.19;2.33507;3.94017;0.155795;0.772423;0.555139;0.556449;71.4076;0.330771;6134.25;6148.89;1762.57;651.678;4511.3;58.1218;1354.76;857.002;0.607293;0.542792;0.875957;166.616;33.9563;225.761;1.0031;90.9707;26.5133;30.5788;85.1231;0.0955977;6.07516;1167.27;1.89445;5.98103;77.0694;0.218319;55.1069;47.2394;47.2281;47.2956;47.1398;44.2587;8.50987;9.06127;388.737;34.8165;1.28783;1.15056;122.564;73.9329;25.6696;154.981;5675.59;70.2435
67;2000;0.00254559;2.14748e-06;1.21878;5.93819;107.186;0.955956;68.702;4.09256;70.6148;1.12163;0.0499954;878.559;0.390086;0.484217;0.0419747;0.41429;424.309;1.60186;18.1913;1.78526;237.586;0.566793;9.23855;17.0582;33.0574;32.8664;154.599;1.65934;56.5754;16.4529;3.46302;5694.06;522.799;39.7251;16.7329;1.04908;0.142083;0.313438;77.3597;888.558;0.231175;3.09394;9.21247;8.65158;0.256553;0.144271;0.990534;347.376;3.59029;3.45499;3.26594;33.1095;34.1772;862.83;2.87474;783.438;78.1208;0.938542;1.73222;4368.94;2.10422;72.1168;1.97267;44.8196;3540.7;2.3509;3.98207;0.145163;0.776716;0.546507;0.559753;71.9113;0.336352;6177.01;6191.76;1774.86;656.227;4542.75;58.5352;1364.2;862.976;0.608195;0.549576;0.882014;167.779;34.1986;227.322;1.01701;91.6079;26.7037;30.7971;85.7188;0.103457;6.11142;1175.41;1.90136;6.01659;77.6047;0.216879;55.4827;47.5667;47.5552;47.6219;47.4699;44.5627;8.56574;9.12135;391.444;35.0564;1.29602;1.15868;123.415;74.4436;25.8459;156.099;5715.16;70.639
