condition;iter;t;dt;10fthfglu3;12dgr;13dpg;1ag3p;2dr1p;2dr5p;2pg;3pg;5fthf;5fthfglu3;ACP_R;ACP;DNA;PdhC;RNA;ac;acald;accoa;actp;ade;adp;amp;ap;apoACP;atp;cdp;cdpdag;clpn;cmp;coa;ctp;dUTPase;dad_2;dadp;damp;datp;dcdp;dcmp;dctp;dcyt;dgdp;dgmp;dgsn;dgtp;dhap;dhlpl_PdhC;dnad;dtdp;dtmp;dttp;dump;e4p;f6p;fa;fdp;fmettrna;fmn;for;g1p;g3p;g6p;galfur12dgr;gdp;glyc3p;glyc;gmp;gtp;gua;h2o;h;lac__L;lgltn;lpl_PdhC;methfglu3;mlthfglu3;nac;nad;nadh;nadp;nadph;nh3;nicrnt;o2;pa;pap;pep;pg3p;pg;pi;ppi;prpp;pyr;r5p;ribflv;ru5p__D;s7p;thfglu3;thymd;trdox;trdrd;udp;udpg;udpgal;udpgalfur;udpgltn;ump;ura;utp;xu5p__D;AA;tRNA;AAtRNA;Protein
70;1000;0.00215267;2.62144e-06;0.260226;0.354181;0.19138;0.445231;0.203799;0.0461046;0.324227;0.296507;0.019581;0.299936;0.43579;7.12984;19.3723;0.00173667;57.1316;0.266226;5.94526;0.140421;0.311798;0.188181;0.21742;0.0442898;0.160666;61.0882;1.91508;0.226808;0.309639;0.669071;0.343185;0.571628;0.0663639;0.310775;0.373643;0.35872;0.30341;0.202044;0.319675;0.163028;0.205424;0.305505;0.569548;0.189454;0.373068;0.123726;0.581744;0.433462;0.0155638;0.358074;0.304173;0.201868;0.521981;0.0962498;1.0228;0.292609;0.264832;1.42435;0.27201;0.238619;0.0153735;0.587216;0.343839;0.352822;0.232585;0.226484;0.267634;0.196594;0.0866807;0.351528;0.968403;0.397029;0.264456;0.316183;0.49958;0.366747;0.296285;0.366583;0.607805;0.139683;0.277881;0.0121825;0.266625;0.389178;0.249793;0.224092;0.00155481;0.441815;0.235313;0.380644;0.805507;0.0354627;0.0601049;0.24827;0.838774;0.330729;0.0242676;0.253286;0.32776;0.333869;0.277484;0.23374;0.357274;0.202528;0.316105;0.148202;0.345074;0.192015;0.297425;0.351937;0.0401948;0.3214;0.52453;3.21034;163.758
70;1100;0.0023519;1.04858e-06;0.258429;0.356622;0.186514;0.454062;0.203853;0.04628;0.326119;0.297589;0.0202381;0.299267;0.44485;7.12273;19.3742;0.0017399;57.1242;0.26254;5.94687;0.132066;0.311445;0.180946;0.22233;0.0453026;0.15095;61.0865;1.94772;0.215569;0.3076;0.66904;0.345121;0.585545;0.0683164;0.31076;0.370363;0.363046;0.302878;0.192961;0.319188;0.164548;0.196997;0.303688;0.577214;0.180068;0.370015;0.124425;0.589431;0.433666;0.0158015;0.362332;0.303718;0.192791;0.528503;0.0913166;1.04385;0.291019;0.268126;1.45964;0.269581;0.23389;0.00809574;0.590669;0.340834;0.356458;0.226401;0.221041;0.263962;0.185865;0.0816553;0.359624;0.994321;0.404453;0.259675;0.316597;0.499362;0.380167;0.284811;0.371894;0.613057;0.141306;0.265115;0.0123006;0.262585;0.376992;0.245443;0.219241;0.00158582;0.443599;0.229491;0.385923;0.809423;0.0353574;0.0605317;0.247145;0.843819;0.332114;0.024589;0.247246;0.328255;0.335549;0.278807;0.224718;0.361738;0.193985;0.316502;0.133791;0.348033;0.18389;0.296056;0.360007;0.0409319;0.322389;0.540578;3.29504;163.643
70;1200;0.0024987;2.09715e-06;0.257178;0.358442;0.18343;0.460441;0.20418;0.0464414;0.327346;0.298281;0.0206546;0.298796;0.451309;7.11768;19.3756;0.00174091;57.1191;0.259903;5.94801;0.126506;0.311091;0.175949;0.225758;0.0460013;0.143934;61.0853;1.97062;0.207539;0.30631;0.669017;0.346536;0.595089;0.0697379;0.310748;0.367875;0.366162;0.302489;0.186353;0.3188;0.165752;0.190879;0.302387;0.582731;0.173269;0.367702;0.124941;0.594617;0.433842;0.0159713;0.3654;0.303385;0.186187;0.533159;0.0883498;1.05742;0.28992;0.270375;1.48415;0.267802;0.230492;0.00779854;0.59327;0.335948;0.35909;0.221741;0.217092;0.261337;0.17824;0.0783611;0.36552;1.01243;0.40978;0.256243;0.316896;0.499178;0.389914;0.276446;0.375747;0.617188;0.142553;0.255831;0.0123917;0.259682;0.367997;0.242335;0.215544;0.00160708;0.444626;0.225195;0.389817;0.811875;0.0353928;0.0608416;0.246467;0.847405;0.333151;0.0248187;0.24296;0.328603;0.336797;0.279825;0.218191;0.365064;0.186768;0.316777;0.123356;0.350176;0.17856;0.294952;0.366443;0.0414601;0.323117;0.551725;3.35369;163.563
70;1300;0.00272436;8.38861e-07;0.25536;0.361271;0.179387;0.470017;0.204986;0.0467211;0.328968;0.299207;0.0212973;0.298102;0.460904;7.1102;19.3778;0.00174271;57.1114;0.255949;5.94971;0.118875;0.310407;0.168727;0.230748;0.0469914;0.133406;61.0834;2.00424;0.195627;0.304584;0.668982;0.348691;0.608687;0.0718957;0.310731;0.364003;0.370866;0.301896;0.176314;0.318199;0.167673;0.18159;0.30045;0.591013;0.163005;0.364109;0.125728;0.601972;0.433961;0.0162215;0.37003;0.302879;0.176154;0.540123;0.0847887;1.07552;0.288314;0.273588;1.51966;0.26509;0.225385;0.00759088;0.597259;0.330951;0.363058;0.214343;0.21113;0.257408;0.166929;0.074033;0.374451;1.03879;0.417728;0.251091;0.317349;0.499046;0.404656;0.263756;0.381596;0.623832;0.144517;0.241779;0.0125366;0.255319;0.354148;0.237692;0.209733;0.00163714;0.445867;0.218584;0.395807;0.815529;0.0355381;0.0613605;0.245613;0.852709;0.334767;0.0251502;0.236601;0.329112;0.338728;0.281429;0.208336;0.370209;0.175955;0.317163;0.10763;0.353407;0.171363;0.293103;0.375661;0.0422191;0.324233;0.567847;3.43841;163.448
70;1400;0.00282418;1.67772e-06;0.254592;0.362531;0.177838;0.474156;0.205425;0.046853;0.329596;0.299569;0.0215835;0.297807;0.465026;7.107;19.3788;0.00174332;57.1082;0.254237;5.95045;0.11584;0.310053;0.165688;0.232856;0.0474063;0.12886;61.0826;2.01856;0.190525;0.303907;0.668966;0.349636;0.614308;0.0728235;0.310724;0.362284;0.372921;0.301636;0.171914;0.317938;0.168538;0.17752;0.299617;0.594602;0.158536;0.362518;0.126075;0.605025;0.434037;0.0163299;0.372053;0.302657;0.171757;0.54314;0.0835575;1.08264;0.287631;0.274929;1.53461;0.2639;0.223169;0.00752647;0.599011;0.329547;0.364782;0.210966;0.208539;0.255709;0.162084;0.0724019;0.378343;1.04993;0.421155;0.248857;0.317546;0.498964;0.411082;0.258212;0.384158;0.626858;0.1454;0.235651;0.0126019;0.253428;0.348019;0.235688;0.207124;0.00164973;0.446333;0.215659;0.398457;0.817146;0.0356102;0.0615811;0.245285;0.85497;0.335489;0.0252867;0.233879;0.329329;0.339587;0.282149;0.204044;0.372474;0.171293;0.317316;0.100801;0.354811;0.168552;0.292228;0.379496;0.0425288;0.324727;0.574625;3.47397;163.399
70;1500;0.00302383;3.35544e-06;0.253117;0.365061;0.175119;0.482237;0.206405;0.0471266;0.33072;0.300219;0.0221535;0.297237;0.473061;7.10077;19.3808;0.00174587;57.1018;0.250879;5.95191;0.110351;0.309258;0.159863;0.236911;0.0482003;0.119995;61.0811;2.04627;0.180619;0.302694;0.668935;0.351509;0.624886;0.0746076;0.31071;0.358853;0.376986;0.301119;0.163186;0.317435;0.170276;0.169444;0.297996;0.601642;0.149725;0.359348;0.126777;0.610831;0.434115;0.0165433;0.376055;0.302217;0.163031;0.549074;0.0816185;1.09559;0.286302;0.277485;1.56328;0.261536;0.218813;0.00743261;0.602497;0.327835;0.368171;0.204021;0.203452;0.252378;0.152684;0.0696232;0.386013;1.07137;0.427857;0.244468;0.317934;0.498875;0.423762;0.247259;0.38924;0.633023;0.147188;0.223559;0.0127343;0.249712;0.335759;0.231769;0.20186;0.00167384;0.447174;0.209814;0.40375;0.820393;0.0357613;0.0620007;0.244682;0.859322;0.336943;0.0255394;0.228625;0.329747;0.34131;0.283606;0.195583;0.376951;0.162193;0.317581;0.0873881;0.357572;0.163565;0.290384;0.386768;0.0430955;0.325714;0.587603;3.54194;163.307
70;1600;0.00327817;6.71089e-07;0.251343;0.368293;0.172305;0.4921;0.207784;0.0474882;0.331948;0.300919;0.022866;0.296546;0.482914;7.09317;19.3832;0.00174758;57.0939;0.246718;5.95371;0.104398;0.308093;0.152879;0.241787;0.0491498;0.1092;61.0791;2.07994;0.168547;0.301385;0.668896;0.353863;0.637191;0.0767209;0.310692;0.354515;0.382083;0.300468;0.152205;0.31683;0.172487;0.159279;0.296012;0.610348;0.138738;0.355353;0.127695;0.61775;0.43379;0.0168081;0.381075;0.301664;0.152052;0.556459;0.0799555;1.11008;0.284664;0.280541;1.59765;0.25856;0.213402;0.00736149;0.606927;0.327199;0.37237;0.194826;0.197173;0.248256;0.141277;0.0669151;0.395548;1.09722;0.436118;0.239021;0.318418;0.499186;0.439579;0.233571;0.395648;0.641046;0.149478;0.208476;0.0129036;0.245108;0.320143;0.226943;0.195101;0.0017027;0.448134;0.202383;0.410477;0.824565;0.0359653;0.0624992;0.243973;0.864513;0.338811;0.0258216;0.22235;0.330254;0.343511;0.285482;0.185034;0.382488;0.151037;0.317813;0.0708112;0.360995;0.158343;0.287872;0.395328;0.0437149;0.326969;0.603127;3.62306;163.198
70;1700;0.00336474;1.34218e-06;0.250763;0.369393;0.171498;0.495332;0.208277;0.0476138;0.332324;0.301128;0.0231135;0.296319;0.486174;7.09066;19.3841;0.0017472;57.0913;0.245331;5.95432;0.102637;0.307658;0.150604;0.243375;0.0494576;0.105671;61.0784;2.09102;0.16457;0.300991;0.668883;0.354655;0.64108;0.0773962;0.310686;0.35305;0.383795;0.300249;0.148505;0.316634;0.173236;0.155851;0.295357;0.613243;0.135058;0.354008;0.128017;0.620004;0.434051;0.0168974;0.382762;0.301478;0.148353;0.558931;0.0795503;1.11458;0.284114;0.281539;1.60885;0.257556;0.211593;0.00734616;0.608437;0.327266;0.373767;0.191617;0.195094;0.246882;0.137546;0.0661772;0.398729;1.10568;0.438863;0.237201;0.318581;0.498922;0.444877;0.228982;0.397814;0.643793;0.15027;0.203425;0.0129616;0.243572;0.314829;0.225341;0.192797;0.00171207;0.448442;0.199859;0.412761;0.825994;0.036037;0.0626608;0.243741;0.866185;0.33945;0.025908;0.220335;0.33042;0.344262;0.286123;0.181502;0.384316;0.147352;0.317854;0.0653165;0.362134;0.156831;0.286981;0.398076;0.0439008;0.327395;0.608179;3.64939;163.162
70;1800;0.00353788;2.68435e-06;0.249638;0.371595;0.170085;0.501584;0.209286;0.0478677;0.333026;0.30151;0.0235954;0.295878;0.49256;7.08576;19.3858;0.00174789;57.0862;0.242597;5.95552;0.0994662;0.306737;0.146195;0.246457;0.0500531;0.0988592;61.0771;2.11264;0.156805;0.300271;0.668856;0.356226;0.64847;0.0786806;0.310674;0.350142;0.387184;0.299813;0.141165;0.316251;0.174724;0.149047;0.294075;0.618934;0.127785;0.351343;0.128677;0.624386;0.434149;0.0170727;0.386101;0.301109;0.141013;0.563818;0.0789262;1.12306;0.283016;0.283483;1.63055;0.255561;0.208026;0.00732519;0.611465;0.32771;0.376505;0.185095;0.191034;0.244177;0.130324;0.0649345;0.40499;1.12213;0.444257;0.23361;0.318901;0.498816;0.455346;0.21991;0.402126;0.649307;0.151855;0.193446;0.0130784;0.240547;0.304205;0.222198;0.188194;0.00173021;0.449034;0.194822;0.417318;0.828862;0.0361839;0.0629733;0.243282;0.869382;0.340731;0.0260675;0.216498;0.330743;0.345764;0.287408;0.174521;0.387864;0.14015;0.317856;0.0545936;0.364367;0.154166;0.285153;0.403341;0.0442392;0.328248;0.617959;3.7003;163.094
70;1900;0.00376283;1.07374e-06;0.248239;0.374469;0.168612;0.509234;0.210633;0.0482021;0.33385;0.301945;0.0242069;0.295327;0.500599;7.07961;19.388;0.00174933;57.0797;0.239123;5.95705;0.0960031;0.30545;0.140727;0.25028;0.0507889;0.0905612;61.0755;2.13974;0.147069;0.299447;0.668822;0.35824;0.657346;0.0802209;0.310659;0.346409;0.391507;0.299252;0.131763;0.315768;0.176637;0.140318;0.292464;0.62613;0.118506;0.347933;0.129571;0.629868;0.434059;0.0172955;0.390361;0.300635;0.131608;0.570055;0.0784041;1.13315;0.281577;0.28592;1.65747;0.252997;0.203485;0.0073124;0.615421;0.328735;0.37993;0.176444;0.185973;0.240742;0.121448;0.0637072;0.412911;1.14264;0.451083;0.229038;0.319311;0.498895;0.468695;0.208335;0.407695;0.656502;0.153903;0.180727;0.0132285;0.236706;0.290409;0.218229;0.182252;0.00175267;0.449761;0.188302;0.423214;0.832596;0.0363806;0.0633595;0.242696;0.873243;0.342401;0.0262511;0.211912;0.331145;0.347715;0.289078;0.165615;0.392189;0.131119;0.31761;0.0413626;0.367158;0.151348;0.2827;0.409752;0.0446213;0.329353;0.630069;3.7632;163.009
70;2000;0.0038992;2.14748e-06;0.247422;0.376237;0.167896;0.513578;0.211464;0.0484067;0.33431;0.302182;0.0245731;0.295005;0.505336;7.076;19.3893;0.00174982;57.0759;0.237058;5.95797;0.0942399;0.304622;0.137545;0.252504;0.0512151;0.0858744;61.0745;2.15565;0.141349;0.298997;0.668801;0.359446;0.662356;0.0810877;0.31065;0.344173;0.394077;0.298916;0.126145;0.315478;0.177784;0.135093;0.291517;0.630388;0.112972;0.345895;0.130133;0.633095;0.434099;0.0174282;0.392895;0.300352;0.125987;0.573778;0.0782069;1.13883;0.280685;0.287357;1.67314;0.251457;0.20078;0.00731033;0.617828;0.329526;0.381904;0.171116;0.183036;0.2387;0.116366;0.0631348;0.417588;1.15464;0.455124;0.226313;0.319556;0.498849;0.476652;0.201434;0.411054;0.660861;0.155143;0.173149;0.0133189;0.234425;0.28205;0.215884;0.178682;0.00176571;0.450177;0.184365;0.426774;0.834858;0.0365018;0.0635828;0.242345;0.875424;0.343415;0.0263513;0.209353;0.33138;0.348896;0.290088;0.160303;0.394579;0.125821;0.317227;0.0339283;0.368764;0.149949;0.28118;0.413415;0.0448265;0.330021;0.637108;3.79969;162.96
