;rho;x_C;x_P;x_N;x_Ace;condition;mu;density;consistent;converged;run_time;tC_q;tP_q;tN_q;tAce_q;Resp_q;Ferm_q;Nucprod_q;Aaprod_q;Replication_q;Transcription_q;tRNAcharging_q;Ribosome_q;tC_v;tP_v;tN_v;tAce_v;Resp_v;Ferm_v;Nucprod_v;Aaprod_v;Replication_v;Transcription_v;tRNAcharging_v;Ribosome_v;tC_p;tP_p;tN_p;tAce_p;Resp_p;Ferm_p;Nucprod_p;Aaprod_p;Replication_p;Transcription_p;tRNAcharging_p;Ribosome_p;C_b;P_b;N_b;Ace_b;ADP_b;ATP_b;AA_b;Nuc_b;DNA_b;tRNA_b;TC_b;Protein_b;C_c;P_c;N_c;Ace_c;ADP_c;ATP_c;AA_c;Nuc_c;DNA_c;tRNA_c;TC_c;Protein_c
28;340.0;0.0303315856782295;1.0;1.0;1.0;29;0.350281288233043;1.0;1;1;12.297158;0.5159618748839627;0.2442954441933493;0.2397426810226877;1e-10;0.2906259266861033;3.293218707e-07;0.5779123377969109;0.2072180081116344;0.020156474382104;0.4851684888622806;0.7581595383608699;0.7077169266982447;61.448808672586814;29.09452178651337;28.552307552044002;1.19095637e-08;34.612280157800264;3.92207983042e-05;68.82683857755232;24.678760880985685;2.4005481763519048;57.78145071817788;90.293493926293;84.28599890798502;104.36752161478188;1.9396347857675575;1.4276153776022005;1.06528534638e-05;11.856355192369175;6.8509247151e-06;11.744751096714683;3.035518463676988;0.5885355416217811;7.561039051094681;15.540479623041175;34.437535811474305;0.0362087921951107;0.0582067494108428;0.0536539862401812;6.57643741e-08;0.079787586024966;0.0655255090468339;0.034864299628297;0.0147961407728352;0.020156474382104;0.0252285046794962;0.0453983504963626;0.5661735413585957;12.31098934633764;19.790294799686578;18.24235532166163;2.2359887211e-05;27.127779248488455;22.27867307592353;11.853861873620984;5.030687862763986;6.85320128991536;8.577691591028715;15.4354391687633;192.49900406192256
29;340.0;0.0252763213985245;1.0;1.0;1.0;30;0.3172462238273247;1.0;1;1;13.770554;0.5155763778146393;0.2444785322655888;0.2399450900197716;1e-10;0.2912541308715416;3.006928906e-07;0.5814787612477395;0.2076482586535144;0.0192458103716041;0.4899586713702935;0.7681711682875858;0.7199975519222171;55.61198404512989;26.37036299715564;25.881369069791212;1.07863716e-08;31.415752885656044;3.24338525911e-05;62.72046002215618;22.39771282033;2.0759246260619806;52.84876303005078;82.85779681336872;77.66161153416213;112.78866399996124;1.7580241998103758;1.2940684534895608;1.05682949093e-05;11.13754258793423;5.829709026e-06;10.972911016572205;2.8217327372782;0.5356033862020939;7.235651574915868;14.867870005672652;32.4272497630027;0.0336365083253937;0.0575276851288948;0.0529942428830776;6.00385781e-08;0.0821023882981786;0.0635247974147484;0.0332491991306458;0.0141264033810678;0.0192458103716041;0.0242386087612052;0.0433562547288317;0.5759980415377737;11.436412830633868;19.55941294382425;18.0180425802464;2.04131165644e-05;27.914812021380737;21.598431121014467;11.304727704419575;4.80297714956307;6.543575526345414;8.241126978809785;14.741126607802796;195.83933412284307
30;340.0;0.0210636011654371;1.0;1.0;1.0;31;0.2855029856988442;1.0;1;1;15.6824;0.5152596151781645;0.2446259721224669;0.2401144127993684;1e-10;0.2917601350321321;2.746192654e-07;0.5849906730493551;0.2080788676184643;0.0183339387076332;0.4946942381098964;0.7781046846584827;0.7322229968249698;50.0167739047572;23.746091442951823;23.30814979960512;9.7071015e-09;28.32145248425437;2.66575708735e-05;56.785638478932896;20.198426908408084;1.7796940418206308;48.020471876052746;75.53141162312653;71.07762960890065;121.22881287191582;1.583072762863455;1.1654074899802562;1.0415477622e-05;10.4173014917759;4.9417240705e-06;10.204753043136003;2.6113163087212126;0.4848578356620167;6.900472169793411;14.174498062648496;30.394147742693598;0.0311966944869089;0.0568360230237632;0.0523244637006647;5.4823853e-08;0.0844595448513549;0.0614206325124172;0.0316500439249213;0.01346342892689;0.0183339387076332;0.0232432585314555;0.0412935190501615;0.5857783974599758;10.606876125549045;19.324247828079496;17.790317658226023;1.86401100505e-05;28.71624524946069;20.88301505422186;10.761014934473268;4.577565835142602;6.233539160595319;7.902707900694876;14.039796477054924;199.16465513639176
31;340.0;0.0175530009711976;1.0;1.0;1.0;32;0.2553633198897754;1.0;1;1;17.463162;0.5149992763014081;0.2447442339065443;0.2402564898920473;1e-10;0.2921464015709674;2.508644816e-07;0.5884204328750575;0.2085050277872493;0.0174280086051021;0.4993387970409826;0.7878839365055766;0.7442980393813042;44.714054478634175;21.249558032046668;20.859916260525143;8.6823528e-09;25.365181499664676;2.17809395408e-05;51.088738378184175;18.10314227721704;1.5131612063985986;43.35435640713172;68.4068636227223;64.62258223011263;129.60439185009494;1.4166372021364446;1.042995813026257;1.01998360821e-05;9.70351127949835;4.1738467647e-06;9.448812895158904;2.406363894659089;0.4367448962021804;6.558958094726802;13.467802124256687;28.362834288272246;0.0288925251531718;0.056144476530538;0.051656732516041;5.00728963e-08;0.0868374425236423;0.059235858607634;0.030077737707409;0.0128115839414669;0.0174280086051021;0.0222498454252094;0.0392273074118451;0.5954384315050433;9.823458552078424;19.089122020382938;17.563289055453957;1.70247847543e-05;29.52473045803841;20.14019192659556;10.226430820519091;4.355938540098752;5.92552292573474;7.564947444571219;13.337284520027335;202.44906671171475
32;340.0;0.0146275008093313;1.0;1.0;1.0;33;0.2270697502140408;1.0;1;1;19.605725;0.5147823573335066;0.244840193239382;0.2403774495271111;1e-10;0.2924179429767482;2.292130396e-07;0.5917432583878416;0.208921716849579;0.0165343588220317;0.5038600821761294;0.7974410393635325;0.7561369622768397;39.74311044006692;18.902572517216157;18.558032123211174;7.7203715e-09;22.57575155174351;1.76960982071e-05;45.68477791680975;16.129532700169648;1.2765139274071444;38.899870220870326;61.56541079035883;58.37658259161392;137.83780751688704;1.2601715011477435;0.9279016061605588;9.928305007e-06;9.003433503917265;3.5133768478e-06;8.712839796618262;2.208705718185822;0.3915989803088905;6.214639593664208;12.755374494755412;26.356767585973433;0.0267243951365559;0.0554653809729191;0.0510026372606481;4.57426079e-08;0.0892152345141893;0.0569938286594006;0.0285413372919146;0.0121744915508963;0.0165343588220317;0.0212650508493407;0.0371736693780234;0.6049095698214719;9.086294346429016;18.858229530792503;17.340896668620378;1.55524866989e-05;30.333179734824384;19.37790174419621;9.704054679250984;4.139327127304754;5.621681999490794;7.230117288775843;12.639047588527978;205.66925373930044
33;340.0;0.0121895840077761;1.0;1.0;1.0;34;0.20079263104344;1.0;1;1;20.820003;0.5145978492710883;0.2449196918359152;0.2404824589929962;1e-10;0.2925824781536018;2.094676798e-07;0.5949401615029764;0.209324698513505;0.015658393492292;0.5082327394486538;0.8067212704155289;0.7676688505297202;35.13133506870872;16.720543568147868;16.417615924739966;6.8269494e-09;19.97445789912832;1.43002526316e-05;40.6162641161412;14.290491365346524;1.068990609258475;34.69679223834552;55.074453377849785;52.40836441110499;145.86047975939772;1.114702904543191;0.8208807962369983;9.6089253789e-06;8.323596552822906;2.948190778e-06;8.003602162513953;2.019882941631555;0.349643031735967;5.871007558124874;12.044708827037322;24.397410252923247;0.0246905920296951;0.0548084510704907;0.0503712182275717;4.17935359e-08;0.0915741752323002;0.0547171476315726;0.0270479745790487;0.0115550124117327;0.015658393492292;0.0202947352107556;0.0351471778972278;0.6141350804237761;8.394801290096344;18.63487336396686;17.126214197374402;1.42098022324e-05;31.135219578982078;18.6038301947347;9.196311356876558;3.9287042199891298;5.323853787379313;6.90020997165692;11.950040485057478;208.80592734408387
34;340.0;0.0101579866731467;1.0;1.0;1.0;35;0.1766322196047429;1.0;1;1;22.621969;0.514449401984248;0.2449807622955677;0.2405698358201839;1e-10;0.2926555759259464;1.91440672e-07;0.5980135303029295;0.209715351677512;0.0148043545740621;0.5124526879095634;0.8157071334283246;0.7788618070139833;30.895235513915537;14.71230857360754;14.447410584095012;6.0054954e-09;17.575417344871465;1.14969608826e-05;35.913675451765386;12.594445937675992;0.8890748427989544;30.77532294068016;48.987254918454845;46.774510511001886;153.6183788615948;0.980820571573836;0.7223705292047508;9.2507537064e-06;7.670332589540787;2.4668872364e-06;7.3270724271166685;1.8412411254169156;0.3109965794344992;5.531612392515446;11.34339607261086;22.50417864115395;0.0227882116399745;0.0541694091628175;0.0497584826874337;3.81881344e-08;0.0939019177030329;0.0524259468362091;0.0256023898240959;0.010955134789011;0.0148043545740621;0.0193438752111344;0.0331607937729071;0.6230894456111867;7.74799195759136;18.41759911535797;16.917884113727467;1.29839657011e-05;31.926652019031195;17.82482192431111;8.704812540192606;3.72474582826374;5.033480555181116;6.576917571785728;11.27466988278843;211.85041150780347
35;340.0;0.0084649888942889;1.0;1.0;1.0;36;0.1546241457771587;1.0;1;1;25.741688;0.5142989413906686;0.2450436534568345;0.2406574052524966;1e-10;0.2926328852760075;1.749953163e-07;0.6009141803022896;0.2100794278205357;0.0139765479427122;0.5164692544301217;0.8243050748556867;0.7896103539881801;27.03783172545392;12.882486301918233;12.651891542119031;5.2572209e-09;15.384357370116703;9.1998904417e-06;31.59138621697184;11.044339704515568;0.7347780074288339;27.15192987738403;43.33553914017473;41.51156100395557;161.0557734407168;0.8588324201278821;0.6325945771059516;8.8613255512e-06;7.0461218163236925;2.0588772177e-06;6.6864649288767035;1.6733096588320713;0.2756802183653542;5.198696320987499;10.656233350336889;20.690298632909386;0.0210122017483272;0.0535816258051371;0.0491953776007991;3.48990632e-08;0.0961743910605389;0.0501421215755913;0.0242104700673448;0.0103769598992266;0.0139765479427122;0.018416737429959;0.0312252487807559;0.6316882831905442;7.144148594431267;18.21775277374663;16.72642838427172;1.18656815089e-05;32.69929296058325;17.048321335701043;8.231559822897244;3.5281663657370443;4.75202630052218;6.261690726186079;10.61658458545702;214.774016284785
36;340.0;0.0070541574119074;1.0;1.0;1.0;37;0.1347486808894027;1.0;1;1;27.811327;0.5141427484723822;0.2451103368023884;0.240746914825229;1e-10;0.29252589259063;1.599804678e-07;0.6036393619898475;0.2104156383182223;0.0131776310081502;0.5202763642758014;0.832497805155729;0.7998871086564445;23.555219429471872;11.229620149202889;11.029711928303627;4.5814551e-09;13.401942571878056;7.3294333835e-06;27.6554666387579;9.640098098639923;0.6037272545024825;23.836228286593535;38.14051356993956;36.64646913564405;168.1375979444246;0.7486413432801924;0.5514855964151812;8.4493194692e-06;6.454600644973526;1.714428609e-06;6.084943057009135;1.51668982544996;0.2436408716418313;4.874915845346145;9.988852156170948;18.967916106093256;0.0193574165489711;0.0530467314836646;0.0486833095065053;3.18960935e-08;0.0983809811245222;0.0478820291629799;0.0228745134552542;0.009821430506911;0.0131776310081502;0.0175166115324357;0.029349626849356;0.6399096869251557;6.5815216266501855;18.035888704445995;16.552325232211803;1.08446718135e-05;33.44953358233755;16.279889915413182;7.777334574786459;3.33928637234977;4.4803945427710845;5.955647921028145;9.978873128781055;217.56929355455287
37;340.0;0.0058784645099229;1.0;1.0;1.0;38;0.1169406059304588;1.0;1;1;29.068081;0.513984350027397;0.2451788813801486;0.2408367686924542;1e-10;0.2923488210808039;1.462602882e-07;0.6061965021131598;0.2107256710494233;0.0124095418005852;0.5238782483297801;0.8402867350291089;0.8096853541451166;20.435918052532124;9.748264762981869;9.575623204817978;3.9759806e-09;11.623732415283127;5.8152806891e-06;24.10225533181277;8.378411803591517;0.49340097474313;20.829297529780437;33.4096375828745;32.19293261509434;174.8420002947439;0.6498843175321246;0.4787811602408988;8.0228823917e-06;5.898506977363828;1.4247582452e-06;5.5245061768582255;1.3717069005477542;0.2147631421408693;4.562511295325819;9.345967523436956;17.345779091640647;0.0178185586177488;0.0525595500135228;0.0482174373258283;2.91520576e-08;0.1005149571891636;0.0456595118553536;0.0215957569386591;0.0092890617714784;0.0124095418005852;0.0166460692239155;0.0275412427955932;0.6477482833160932;6.0583099300346;17.870247004597754;16.393928690781635;9.9116996016e-06;34.175085444315634;15.524234030820235;7.342557359144128;3.158281002302683;4.21924421219898;5.6596635361312835;9.364022550501696;220.23441632747168
38;340.0;0.0048987204249357;1.0;1.0;1.0;39;0.1010994913998642;1.0;1;1;28.899391;0.5137910159111795;0.2452665848884638;0.2409423993003564;1e-10;0.2920969627709625;1.33728675e-07;0.6085486641356164;0.2109973622413071;0.0116740200006002;0.5272394217133822;0.8476086625830356;0.8189361298308259;17.660963534109534;8.430751176465812;8.282112368815874;3.4373827e-09;10.040490487700392;4.5967663522e-06;20.918146548300395;7.252786843165083;0.4012807447818593;18.123236709601706;29.135553595709776;28.14996891305569;181.1440347417976;0.562050078431054;0.4141056184407936;7.5884870322e-06;5.377783908050386;1.1819610298e-06;5.005195831778501;1.238127109150717;0.1888821063922794;4.262673501023694;8.730047870896833;15.82771777757471;0.0163888603999589;0.0521476699631153;0.0478234843750079;2.6645735e-08;0.1025605470021272;0.0434879878748241;0.0203758935005692;0.0087803560080723;0.0116740200006002;0.0158069708883399;0.0258052794769887;0.6551489038646608;5.572212535986056;17.730207787459214;16.259984687502687;9.0595499053e-06;34.87058598072325;14.7859158774402;6.927803790193548;2.985321042744604;3.9691668002040834;5.374370102035573;8.773795022176172;222.7506273139847
39;340.0;0.0040822670207797;1.0;1.0;1.0;40;0.0871000988896969;1.0;1;1;29.046678;0.5135325976995224;0.2453893520341822;0.2410780503662952;1e-10;0.2917652062879216;1.222838989e-07;0.6106636264145144;0.2112194166863217;0.0109720022650218;0.530329916533986;0.8544110285787248;0.8275829075213692;15.207771614521864;7.266968521743018;7.139293489193484;2.9614033e-09;8.640344628885275;3.6213194939e-06;18.08421316467536;6.255058907472931;0.32492524398247;15.705207979253474;25.302556927762577;24.508068048741627;187.02664134065984;0.4844645681162011;0.3569646744596742;7.1520801163e-06;4.8920238038887085;9.790383535e-07;4.526427673578056;1.1155933291342537;0.1658024544778591;3.9763456545226807;8.143010921701649;14.415268294155032;0.0150614653491682;0.0518362105568329;0.0475249088889459;2.43567797e-08;0.1045050458625726;0.0413776061949477;0.0192152693019446;0.0082953449740551;0.0109720022650218;0.0150004872810156;0.0241453089516201;0.6620663260170953;5.120898218717193;17.62431158932319;16.158469022241608;8.2813051261e-06;35.531715593274704;14.068386106282228;6.53319156266117;2.820417291178752;3.7304807701074303;5.100165675545325;8.20940504355085;225.10255084581243
